time,basemat_accel_x,basemat_accel_y,basemat_accel_z,inp_accel_x,inp_accel_y,inp_accel_z,iso1_defb_axial,iso1_defb_shear1,iso1_defb_shear2,iso1_fb_axial,iso1_fb_shear1,iso1_fb_shear2
0.17,0.047674444486404,0.010637528259211,0.41323189204553,0.044873754801909,-0.058142933676632,-0.056809044210605,-9.9212582577029e-05,-6.192923986325e-05,0.00014914438274373,-0.0077911641097741,-2.8016128117096e-06,6.7471329154781e-06
0.18,-0.10861804909234,-0.010339847165625,-0.45624435647329,0.0614689589561,-0.041951819336952,-0.05490508500636,-7.1692099030507e-05,-9.6181488319282e-05,0.00019823973723357,-0.0056299805368657,-4.3511480247039e-06,8.9681544289637e-06
0.19,0.10758253308157,-0.020845270270806,-1.1613953759588,0.075998296165353,-0.024866225841635,-0.036872302124262,-4.855982593213e-05,-0.00012012643612188,0.0002511059629006,-0.0038134031304501,-5.4343919418402e-06,1.135976613496e-05
0.2,0.43015323584718,-0.023410969322131,-1.9045243415435,0.084943067727435,-0.008138166873573,-0.0031848139711305,-5.4566322786271e-05,-0.00014515189930942,0.00030609624292442,-0.0042850933284059,-6.5665172243938e-06,1.3847467795157e-05
0.21,0.27340554927685,-0.013473500423665,-0.72940336220974,0.087687361878065,0.0073824256953305,0.034505651123832,-7.5935175877093e-05,-0.00019947542859854,0.00036130317974244,-0.0059631893616281,-9.0240557934674e-06,1.6344970776719e-05
0.22,-0.089916983456647,0.0073651851573264,1.2845510922398,0.084478044242025,0.02008803268274,0.06290481743948,-0.0001031622113531,-0.00027486320799769,0.00041482809816803,-0.008101328457559,-1.2434518589293e-05,1.8766381037713e-05
0.23,-0.10032202378221,0.0021052212432015,2.5245260341539,0.077349891782404,0.027074279883064,0.068978672590343,-0.00012883810199823,-0.00033776890908126,0.0004650856869216,-0.010117656149921,-1.5280305464224e-05,2.1039980786893e-05
0.24,-0.32890454208474,0.0024203201809266,2.0224126433129,0.068038557444297,0.02601526450071,0.050260878259648,-0.000126429416296,-0.0003713139289451,0.00051150047650312,-0.0099285020617252,-1.679784640901e-05,2.3139736400268e-05
0.25,-0.78061277456777,-0.016355626620616,-0.48223319468467,0.056770686712723,0.014523004132038,0.011429639579436,-8.7732153819598e-05,-0.0003619701416215,0.00055461730157468,-0.006889606039453,-1.6375143425542e-05,2.5090295616296e-05
0.26,-0.55029674711276,-0.038935672106777,-2.4779445875228,0.043287107501809,-0.0039522132143236,-0.030230985507697,-4.7458097437728e-05,-0.00029184054311874,0.00059548414044763,-0.0037268843917848,-1.3202555130798e-05,2.6939067853296e-05
0.27,-0.031232175712043,-0.018772651878308,-3.2971724152912,0.026918021309843,-0.024784000257693,-0.057580240656604,-4.5440621352579e-05,-0.00017473103120549,0.00063566111134079,-0.003568451994818,-7.9046456256167e-06,2.8756631196409e-05
0.28,0.12887936619346,-0.015157304614428,-1.6863701338014,0.0087975081227727,-0.041450534084727,-0.060738046656798,-8.2094217886747e-05,-5.183276450212e-05,0.00067704691951958,-0.0064468589306463,-2.3448590254397e-06,3.0628881048061e-05
0.29,0.18970905014512,-0.010805787396921,1.2937446410766,-0.0091045221961624,-0.050157721649121,-0.039173064645692,-0.00013147060706321,5.4750831345873e-05,0.00072103766212016,-0.010324386772674,2.4768692490729e-06,3.2618975353709e-05
0.3,0.28329515845388,-0.00057890107814022,2.6004003125116,-0.024374167496719,-0.050512716889709,-0.0019397218021377,-0.00017217229140339,0.00014704149227163,0.00076818308458033,-0.013520690043908,6.652000380756e-06,3.475178401363e-05
0.31,0.11540675829649,-0.017570883902172,2.8255224610875,-0.036479156174839,-0.046342460374521,0.036667469614007,-0.00018024821290443,0.00022611602796779,0.00081853332912216,-0.014154892159385,1.0229248099173e-05,3.7029575413726e-05
0.32,-0.20405951407583,-0.019547650286655,0.72464278883447,-0.045833592276794,-0.041416112746646,0.061846186610549,-0.00014451738322219,0.0002945386812015,0.00087188967119518,-0.011348950104439,1.3324616012799e-05,3.9443359467384e-05
0.33,-0.057074069912288,-0.023652347290519,-1.6537370949587,-0.0543425428062,-0.037855558083568,0.067397618369702,-9.7241378353498e-05,0.00036201751646137,0.00092765684117898,-0.0076363654421002,1.6377286606383e-05,4.1966206805646e-05
0.34,0.24449332340511,-0.033672184256829,-1.8583491248794,-0.062505345927442,-0.035215324845987,0.049828740045855,-7.8742905474062e-05,0.00042575115570632,0.00098492019671514,-0.0061836803668781,1.9260528520901e-05,4.4556739980709e-05
0.35,0.17444953628213,-0.020697652251522,-1.7515080164533,-0.068981167316265,-0.031743582409918,0.014407580342177,-8.993306177569e-05,0.00046860222603908,0.0010429518780475,-0.0070624433412449,2.1199065271685e-05,4.7182031393842e-05
0.36,0.19962798363592,-0.019613721066326,0.34515356599864,-0.071561931111834,-0.026935923133636,-0.029470398565717,-0.00010912519875404,0.00048407279715032,0.001101486593157,-0.0085696018581546,2.1898937417462e-05,4.9830079517722e-05
0.37,0.22120497390455,-0.033145945660292,1.9056373337832,-0.067663064631603,-0.022184321684516,-0.068022411519687,-0.00012380821985124,0.00048049283028176,0.001160433624385,-0.009722659504918,2.1736983529297e-05,5.2496780383668e-05
0.38,-0.15300220090497,-0.032152319295986,0.98937636057595,-0.058188619120997,-0.019399181759053,-0.089376752854004,-0.0001256211935284,0.00046851456739106,0.001219325369828,-0.0098650323277853,2.1195099682797e-05,5.5160980181514e-05
0.39,-0.43991084464858,-0.025381434204636,0.63730267670195,-0.044555940679292,-0.019383832515538,-0.081034996214395,-0.00010745023738073,0.00046075115948886,0.001277566360666,-0.0084380671415091,2.0843891385846e-05,5.7795740536419e-05
0.4,-0.32004824311402,-0.027122107629444,-0.44109795061301,-0.029641986439757,-0.019698031865265,-0.044862418915419,-8.0922400570738e-05,0.00047057890887488,0.0013348194899054,-0.0063548361168201,2.1288488295988e-05,6.0385811085442e-05
0.41,-0.044489736481091,-0.022263102384813,-0.70448364989179,-0.014449422280945,-0.017089719572928,0.010976436232817,-6.8713245979373e-05,0.0005020505520522,0.0013906929177916,-0.0053960512067602,2.2712231892318e-05,6.2913465414535e-05
0.42,0.25400837644449,-0.024044249077201,0.22757146323773,0.0016833020251757,-0.0095779456917296,0.067625278694119,-7.3145948250842e-05,0.00054255991841912,0.0014448585622331,-0.0057441513161386,2.4544832452525e-05,6.5363861439843e-05
0.43,0.5846784113654,-0.034877507678605,0.14757662621817,0.019536641481032,0.00059462413892017,0.10761196873999,-7.531678033697e-05,0.00056548674611685,0.0014970505270695,-0.0059146267598622,2.5582017702418e-05,6.7724970303376e-05
0.44,0.66338538134582,-0.032153136330868,0.51845093414381,0.038499162303998,0.0076983908668981,0.11284832009023,-6.7872121158712e-05,0.00054719175105389,0.0015465970202003,-0.0053299976745937,2.4754371624806e-05,6.9966400846966e-05
0.45,0.3151442342205,-0.038699963042359,-0.12709590503638,0.05511135391089,0.006858902647449,0.086666524858321,-6.1004221793487e-05,0.00048408320092987,0.0015927843412801,-0.0047906615374425,2.1899408078339e-05,7.2055866027228e-05
0.46,-0.17877290845592,-0.033470855004793,-1.0982929556305,0.064409113543979,-0.0048054815700571,0.035283491501,-5.8872177226151e-05,0.0003931669365077,0.0016353209255222,-0.0046232320775697,1.7786453173817e-05,7.3980175763586e-05
0.47,-0.58574982664891,-0.025839257405806,-0.67232524478595,0.0632561227465,-0.023865216310931,-0.022783337297287,-6.2749836194916e-05,0.00030775638849525,0.0016747500361142,-0.0049277446363868,1.3922571010888e-05,7.5763906703407e-05
0.48,-0.76984006126313,-0.044817552030465,-0.2837686781415,0.051972163087709,-0.044694600301612,-0.071507821512593,-7.9938448248412e-05,0.00026941629795219,0.0017127594660124,-0.0062775663409478,1.218810617592e-05,7.748341280094e-05
0.49,-0.54854787460365,-0.03631468627594,0.60566211528173,0.033533762552407,-0.061082928289704,-0.095765221541487,-0.00010543178022949,0.00030183681680321,0.0017514536519827,-0.0082795577014222,1.3654775893791e-05,7.9233896532767e-05
0.5,0.075599677785574,-0.037332650073829,0.96285623070406,0.012859638838697,-0.070811337530207,-0.093064758931141,-0.00011920543515218,0.00038798214484537,0.0017926621220498,-0.0093612028225005,1.7551898720746e-05,8.10981237981e-05
0.51,0.59201824587645,-0.050942836440187,0.35767450096633,-0.0073360074113514,-0.072581587080819,-0.061162658075618,-0.00011412586203799,0.00048129038242676,0.0018372777768727,-0.008962303945843,2.1773063942485e-05,8.3116488471952e-05
0.52,0.62704019650797,-0.036709820903449,-0.56385457807804,-0.026868214431374,-0.067904741920256,-0.01228055286268,-0.00010468099689891,0.00053581565597912,0.0018847557013965,-0.0082205986864712,2.4239729206851e-05,8.5264339176974e-05
0.53,0.46716162395515,-0.044946223096876,-1.537344664053,-0.046550293133058,-0.056393108742613,0.040238604415419,-0.00010224120315816,0.000525249351653,0.0019339307664199,-0.0080290016840104,2.3761720861137e-05,8.748896670874e-05
0.54,0.037945492452312,-0.046795353303873,-1.0725272365812,-0.065877060743936,-0.037681599706161,0.077045235925223,-0.00010841614289759,0.00045461023617932,0.001983563546678,-0.0085139197017479,2.0566082562298e-05,8.9734300788786e-05
0.55,-0.55332236887657,-0.04889132825388,-0.14261065104938,-0.082281627793506,-0.01329372388347,0.085329303861922,-0.00012710926465985,0.00036525835730014,0.0020319842405148,-0.0099818905537381,1.6523898789089e-05,9.1924801369557e-05
0.56,-0.60101917745873,-0.060375042204277,1.0205128633435,-0.090765552505276,0.013119758466806,0.054216886730203,-0.00015213243724486,0.00030662471378338,0.0020771554217152,-0.011946960296839,1.3871375243993e-05,9.3968297461221e-05
0.57,-0.27276595701368,-0.039884096597195,1.8033662760833,-0.090268704699954,0.035826921342953,-0.002982850140052,-0.00016205074678169,0.00029464564571928,0.0021168523757248,-0.012725845144766,1.3329454970353e-05,9.5764145350875e-05
0.58,0.031548546113487,-0.040790392523447,1.1047565777971,-0.081215917775112,0.04962058151846,-0.068099838674373,-0.00014625921898396,0.00031104866986583,0.0021488522566215,-0.011485736466811,1.407151030226e-05,9.7211785859395e-05
0.59,0.3113900273301,-0.039205628643078,0.38702851523489,-0.068720097817284,0.054021659659784,-0.11468573724745,-0.0001169818230147,0.00032815087159761,0.0021714997837492,-0.0091865825613441,1.4845195684939e-05,9.823633585231e-05
0.6,0.3572300317072,-0.036686073313163,-1.0070128111182,-0.056664418110113,0.051560960116326,-0.12620471427801,-9.016482118027e-05,0.00031947937591542,0.0021841151627327,-0.0070806434072866,1.4452906465321e-05,9.8807042154542e-05
0.61,0.16121165345815,-0.057302405128278,-1.7799097590218,-0.045782064241096,0.046128761422187,-0.098410088874263,-7.1644942624448e-05,0.00027059165759617,0.0021870968407626,-0.0056262773442979,1.2241278193794e-05,9.8941930091852e-05
0.62,-0.067767573358921,-0.045725669395206,-0.94059035953719,-0.032809151206031,0.039910008550381,-0.048294238163949,-6.6794575388755e-05,0.00019319556756485,0.0021815706161482,-0.0052453780052789,8.7399615684268e-06,9.8691929580088e-05
0.63,-0.14568075930912,-0.044731698973957,-0.31496465293253,-0.011962857328489,0.031805876740641,0.003226222789412,-7.9758266094584e-05,0.00011289618671551,0.0021686909994412,-0.0062634166364077,5.1073031596499e-06,9.8109269446235e-05
0.64,-0.046038882824986,-0.038777417132813,0.94660505738107,0.017737310063387,0.020197356069321,0.037957781086717,-9.8462263888171e-05,4.3020406694736e-05,0.0021491791651055,-0.007732241583138,1.9461973424944e-06,9.7226574854938e-05
0.65,0.083677371965547,-0.019645244711346,1.612279528686,0.053863649608512,0.0049165425415058,0.048010941767065,-0.00010492933737781,-1.8015074337123e-05,0.0021236791617126,-0.0082401008642794,-8.1498276942268e-07,9.6072981878455e-05
0.66,0.18922060843237,-0.038438235233918,1.0988451501768,0.088741588075661,-0.010423100307563,0.038200679743626,-9.6528326908329e-05,-7.4737921219286e-05,0.0020931468648682,-0.0075803695121111,-3.3810639068035e-06,9.4691733311e-05
0.67,0.13901981143919,-0.037807554351246,0.5171675415898,0.11600890002187,-0.021521044919638,0.017818492668054,-8.0927763785599e-05,-0.00013099752503689,0.0020589021163795,-0.0063552572900831,-5.9261884205585e-06,9.3142537388466e-05
0.68,-0.058587697088411,-0.048099642296418,-0.60917593715645,0.13111624296111,-0.025021453051194,-0.0061456051731305,-6.3025526987054e-05,-0.00018519531288285,0.0020224091256263,-0.0049493946342934,-8.3780385776601e-06,9.1491633381797e-05
0.69,-0.22391886659773,-0.065392108725619,-1.1019809362031,0.13694292724429,-0.023622588914223,-0.029866100462008,-5.0821809578551e-05,-0.00022367242777822,0.0019844704381106,-0.0039910367062036,-1.0118702246343e-05,8.9775327593763e-05
0.7,-0.30301776474022,-0.043492109269094,-1.0779337172055,0.13568168786635,-0.021701267249032,-0.050030437503827,-5.488296369616e-05,-0.00022972891143292,0.0019448970604652,-0.0043099591390595,-1.0392691112001e-05,8.79850701658e-05
0.71,-0.18398059416231,-0.042577716920698,-0.53890234567819,0.12946350199349,-0.023263758306842,-0.060253062418925,-7.2259276757253e-05,-0.00019987157684907,0.001903190483396,-0.0056745210037471,-9.0419771177456e-06,8.6098309068813e-05
0.72,0.13111562688383,-0.036777596369579,0.32028071193531,0.11663380473333,-0.028337593407925,-0.051892913271454,-9.1450060609555e-05,-0.00014832054866437,0.0018589858563058,-0.0071815732596684,-6.7098635464339e-06,8.4098538850857e-05
0.73,0.3732306861024,-0.034083511136771,0.42891492619153,0.093987286575494,-0.033283258313206,-0.019191902620395,-0.00010635300421642,-9.885429988029e-05,0.0018124116455321,-0.0083519014211153,-4.4720631731778e-06,8.1991571192619e-05
0.74,0.2577740225552,-0.053381793328115,0.60618529809808,0.062411656378675,-0.035203616676233,0.029309633537097,-0.00011448512379709,-6.851982952638e-05,0.0017642308341359,-0.0089905167717858,-3.0997640647754e-06,7.9811922635124e-05
0.75,-0.037507005039126,-0.044470837912185,-0.067969552590899,0.025953260069422,-0.034366381831861,0.073522359691604,-0.00011553781611298,-5.5599468956264e-05,0.0017153243160181,-0.009073184699352,-2.5152607225821e-06,7.7599443879596e-05
0.76,-0.15819140304042,-0.041724239060389,-0.58461955810714,-0.0066592879392241,-0.035715700632008,0.090732966742819,-0.00011294200845116,-4.5166791575902e-05,0.0016663806098854,-0.0088693359236699,-2.0432975167553e-06,7.5385282777998e-05
0.77,-0.26467324052443,-0.039964609745935,-0.30266913371581,-0.02831061304231,-0.043860416415738,0.065286436653931,-0.00011412253605385,-2.1033606966563e-05,0.0016178372038852,-0.008962042756309,-9.5153796626825e-07,7.3189230827341e-05
0.78,-0.25843125007273,-0.025130865393898,-0.55922536753982,-0.038044534458747,-0.057834619697929,0.0072231022583752,-0.0001230109746793,2.5373146426401e-05,0.0015702271474857,-0.0096600518415652,1.1478540964876e-06,7.1035402617221e-05
0.79,0.067003495599208,-0.025696580231844,0.21422326772889,-0.040619155276124,-0.071009748366005,-0.057254670345226,-0.0001320672811429,8.567343702855e-05,0.0015247786876099,-0.010371243588152,3.8757749746181e-06,6.8979362729834e-05
0.8,0.25259416398748,-0.025765076626952,0.4726112873443,-0.043171969962557,-0.072908243018915,-0.092862139328176,-0.00013440570221812,0.0001393608221475,0.0014829565727626,-0.010554879795189,6.3045350570327e-06,6.7087374827135e-05
0.81,0.15328730807903,-0.028306635815803,0.15805065447686,-0.049241442211108,-0.060492257716875,-0.086672855713827,-0.00013118468599338,0.00017365308532104,0.0014453935314124,-0.01030193339106,7.8558804948e-06,6.5388062870919e-05
0.82,0.011319391275869,-0.030445099551007,0.43599200809287,-0.056834605443204,-0.035950599072803,-0.04008202922066,-0.00012248427456658,0.00019037396908315,0.0014112831105088,-0.0096186900817139,8.6123154561916e-06,6.3844943784581e-05
0.83,-0.13201142873251,-0.024225457313339,-0.37443869902032,-0.059038871222191,-0.011251492345239,0.016249036298332,-0.00010918302721513,0.0001991764597722,0.0013785942472031,-0.0085741431272039,9.0105307544056e-06,6.2366134449114e-05
0.84,-0.23240055636545,-0.020320512765489,-0.2501476296121,-0.049915642112605,0.0037663980435713,0.055614506072343,-9.7972673524206e-05,0.00021318273232164,0.0013449860698406,-0.0076937940518559,9.6441595975124e-06,6.0845736325185e-05
0.85,-0.16878135067722,-0.021927772124101,0.094207623934644,-0.028445117993638,0.0052044223010528,0.062876242805619,-9.3098259418278e-05,0.00024130784259429,0.0013087753868755,-0.0073110063121173,1.0916509611051e-05,5.9207603621014e-05
0.86,0.10330268097575,-0.027651735792969,-0.047592059495162,-0.00012792382029149,-0.0017161874743708,0.046193428758558,-9.1089826352365e-05,0.00027854018010259,0.0012695161745292,-0.0071532840634512,1.2600860878083e-05,5.7431558696503e-05
0.87,0.26878367913511,-0.029197428995443,0.67617336164821,0.027835096513991,-0.0094137238063959,0.021642393860779,-8.7883708351727e-05,0.00031074473618645,0.0012278351521775,-0.0069015076168611,1.4057760672131e-05,5.5545953668593e-05
0.88,0.23549784252942,-0.030544411607643,0.23251937576235,0.051083589316804,-0.013743011841513,0.0032316009968571,-8.2961649257631e-05,0.00032835626915476,0.0011845635228019,-0.0065149783162018,1.4854487653843e-05,5.3588391274379e-05
0.89,0.23976381105865,-0.024035699676805,0.1468901444946,0.069309053400327,-0.016510408077164,-0.0076673769689475,-7.7032497573684e-05,0.00032997938758006,0.0011402184111098,-0.0060493620344614,1.492791580215e-05,5.1582265684404e-05
0.9,0.12050495738128,-0.017967582472472,0.30806651746087,0.085792842356785,-0.023010937454756,-0.019531621065008,-7.1412609184825e-05,0.00032005295931594,0.0010950942770086,-0.0056080321992843,1.4478854767551e-05,4.9540897950866e-05
0.91,-0.054883454508518,-0.023804498349925,-0.26658968050298,0.1018625731576,-0.034764777719202,-0.03645346559736,-6.7433155951418e-05,0.00030938269842925,0.0010496126084915,-0.0052955257368649,1.3996143537702e-05,4.7483355741268e-05
0.92,-0.049343046894594,-0.021779246962341,0.16312976731862,0.11424092566869,-0.046377471015495,-0.050007683436326,-6.6755578267825e-05,0.00031023593955024,0.0010047051165511,-0.0052423155613723,1.4034743256947e-05,4.5451788667898e-05
0.93,0.018009333579087,-0.025087646913242,-0.11442890608665,0.11795568348291,-0.049549040237611,-0.045436716691273,-6.8809136246155e-05,0.00032598510159349,0.0009616325030248,-0.0054035814694105,1.4747218562742e-05,4.3503229538281e-05
0.94,0.093590573368471,-0.028270704785077,-0.29048863513415,0.10692163750125,-0.036798507382925,-0.0080598390260849,-7.0644501636861e-05,0.00035007020797258,0.00092092649931654,-0.0055477127135427,1.5836803105854e-05,4.1661733314514e-05
0.95,0.045327586051267,-0.021657816286018,-0.14670008143637,0.084509294751115,-0.013712281958706,0.049222156714114,-7.4821852573214e-05,0.00037703233375737,0.00088161045984784,-0.0058757600825745,1.7056540940411e-05,3.9883117591397e-05
0.96,-0.072903400919188,-0.018660366315464,-0.60912722728595,0.057411350480779,0.0091237410155616,0.099945800176897,-8.520771527849e-05,0.00040833923125524,0.00084168274731668,-0.0066913618808199,1.8472831616338e-05,3.8076830430494e-05
0.97,-0.12395140296377,-0.011651509496399,-0.087124907341117,0.035746489801769,0.019140685313952,0.10969421788119,-9.9657645564049e-05,0.00044796509619993,0.00079922200845136,-0.0078261149061448,2.0265463512797e-05,3.615595185749e-05
0.98,-0.25402120735264,-0.011923968386506,0.0073715720148411,0.024088322159051,0.013956669561277,0.068527793029447,-0.00011541023397837,0.00050226290479347,0.00075335261058789,-0.0090631656743211,2.2721838502278e-05,3.4080869183975e-05
0.99,-0.25045942113184,-0.013193779305554,0.22828652975509,0.021685174023267,3.6172524700175e-05,-0.010760408051824,-0.0001296337542892,0.00057912228509093,0.00070465527186099,-0.010180138724331,2.6198874949816e-05,3.187785347978e-05
1,-0.11158441114509,-0.014072368540191,0.52208632849541,0.020476250094737,-0.0092759424453446,-0.085164295542357,-0.00013780946258728,0.00067899653486382,0.00065445586016601,-0.010822177096979,3.0717079564063e-05,2.9606885595947e-05
1.01,-0.086309307095015,-0.015473887794096,-0.20473071260365,0.013421604627666,-0.0044807086771769,-0.11449337999971,-0.00013790982561063,0.0007942033799464,0.00060370511548113,-0.010830058605203,3.5928914449596e-05,2.7310975996036e-05
1.02,-0.017872237398858,-0.0046223734981792,-0.124520308627,-0.00083570265664601,0.011732406612756,-0.088711721445482,-0.00013281493266263,0.00091642935486518,0.00055221774242656,-0.010429956661996,4.1458287288405e-05,2.4981742114207e-05
1.03,0.0054383767060358,-0.0091438270602022,-0.46260505315113,-0.0183290974382,0.030114865852889,-0.025013356295297,-0.00012786928651935,0.0010393019767988,0.00049864302246573,-0.010041575070364,4.7016913748829e-05,2.2558078882894e-05
1.04,-0.012102075371344,-0.009584155226028,-0.53083649848988,-0.031853353239761,0.039303091192262,0.038649679928527,-0.00012565366486169,0.0011583358545024,0.00044142010365687,-0.0098675823015881,5.2401879511129e-05,1.9969375023549e-05
1.05,0.052595145397856,-0.0056042618486191,0.16315766758825,-0.038043549875857,0.036909948505028,0.075499882277441,-0.00012506038212436,0.0012710178649173,0.0003797857999232,-0.0098209918082258,5.7499493566618e-05,1.7181104811554e-05
1.06,0.069040295020714,-0.013697333514779,0.0030443333666807,-0.036613822321779,0.02569665273006,0.07392916267627,-0.00012341415126042,0.0013756452944454,0.00031413371955242,-0.0096917132984811,6.2232726967291e-05,1.4211074666671e-05
1.07,0.16322271972817,-0.0010267943771413,0.4839261576704,-0.032540211568915,0.01319627189021,0.054029730675942,-0.00011832905246332,0.0014688988478268,0.00024564492761919,-0.0092923804899444,6.6451418333707e-05,1.1112714714425e-05
1.08,0.24134753171805,-0.00077630903378928,0.4543610775976,-0.028333665402023,0.0010832257656132,0.033102390227756,-0.0001087728695639,0.0015450988742932,0.00017561989870345,-0.0085419334468532,6.9898626318506e-05,7.9448570388243e-06
1.09,0.20868475007324,-0.0009011331418953,0.027325479506139,-0.022630907868962,-0.01539807378035,0.018765654161617,-9.5465514647174e-05,0.0015998424466225,0.00010539159140027,-0.0074969068652426,7.2375167186566e-05,4.7678032658853e-06
1.1,0.19721010404098,0.010607871743338,0.28484317071966,-0.011531688473909,-0.041583674480956,0.0038879751301287,-8.2176861978717e-05,0.0016337521817834,3.6818871107255e-05,-0.0064533489711887,7.3909207465627e-05,1.6656464847027e-06
1.11,0.10775493617076,-0.0020081716302093,-0.13203768418582,0.0090240494007245,-0.078608402369875,-0.022667473220139,-7.1431760186972e-05,0.0016524567965392,-2.7249653383906e-05,-0.0056095361274829,7.4755384302802e-05,-1.232745279159e-06
1.12,0.10548445033826,0.0031993261418306,-0.017462031775133,0.03582873708179,-0.11654390778552,-0.056822206969651,-6.2661558275294e-05,0.0016626384403521,-8.3121090103642e-05,-0.0049208121713589,7.5215991017993e-05,-3.7603095287745e-06
1.13,0.14322095628643,0.0042146181586192,0.087540860586914,0.061649748698467,-0.14050963560044,-0.079603424865698,-5.6841376783184e-05,0.001668359108372,-0.00012724244876734,-0.0044637533187835,7.5474787942576e-05,-5.756312770402e-06
1.14,0.084740603554931,-0.0030321261571401,-0.14122773493237,0.077429056481864,-0.14149131982743,-0.069944468203145,-5.4543106884624e-05,0.0016714064945147,-0.00015742584981402,-0.0042832701836495,7.5612648444006e-05,-7.1217776645018e-06
1.15,0.13141341788916,0.012039034850296,0.16911922261139,0.078262194794171,-0.11939544474673,-0.021914129251962,-5.5566892924722e-05,0.001671511453313,-0.00017371122131794,-0.0043636681013784,7.5617396668216e-05,-7.8585105145855e-06
1.16,0.062051529532604,0.0056922359404785,0.09453438917878,0.066012946729231,-0.085150580634551,0.04278338337112,-6.0179996814382e-05,0.001668323220168,-0.00017821741875516,-0.0047259351498334,7.5473164398593e-05,-8.0623660841518e-06
