time,basemat_accel_x,basemat_accel_y,basemat_accel_z,inp_accel_x,inp_accel_y,inp_accel_z,iso1_defb_axial,iso1_defb_shear1,iso1_defb_shear2,iso1_fb_axial,iso1_fb_shear1,iso1_fb_shear2
0.1,-0.032229888099919,0.047654268251329,3.2142766070598,-0.013681345945242,-2.02137845329e-18,4.2852214092449e-16,-0.00022833760571669,-7.6961851309201e-05,-3.2049884929293e-07,-0.017931352176932,-2.9013934410593e-05,-1.2082522871829e-07
0.11,-0.077231193469069,0.041776846060727,3.5949850567044,-0.010051711793629,-2.3418331302721e-18,3.4509965784949e-16,-0.00022863262550211,-0.00010187579296147,-1.0997879591085e-07,-0.017954520080681,-3.8406269138045e-05,-4.1461037796937e-08
0.12,-0.094465359812076,-0.0062745675684804,0.44961492648331,-0.0057544648516144,3.9583950126142e-18,-9.3482947634643e-17,-0.00013986134288619,-0.00012382275824944,-8.5730272709817e-08,-0.010983311256853,-4.668008012253e-05,-3.2319554314695e-08
0.13,-0.041956784529435,-0.026665218037522,-3.8151167188663,-0.00035052438161104,-2.8764313463227e-18,-2.3068042266504e-16,-5.4841980676306e-05,-0.00013575550024588,6.0312014774164e-08,-0.0043067407425103,-5.1178617871182e-05,2.2737093531407e-08
0.14,0.069458854490618,-0.02121505397021,-3.1364648743925,0.0065959977892015,-2.1308665790463e-18,-3.5996924329843e-16,-5.2148635754347e-05,-0.00014066184928359,-7.7223359007693e-08,-0.0040952323657889,-5.3028267882352e-05,-2.9112520886722e-08
0.15,0.049230945123368,-0.018507671458951,-0.053957517609217,0.016229773409436,4.3106406236633e-18,4.0104647368937e-17,-0.00012657984733974,-0.00014639298699951,-4.1685236771262e-07,-0.0099403154115898,-5.5188855902142e-05,-1.5714964313324e-07
0.16,-0.10538258009841,0.01492823395078,2.2926296070333,0.029121992803794,-1.539121123461e-18,2.3451010198005e-16,-0.00020698561176767,-0.00015260718169848,-4.2398615747653e-07,-0.016254580092115,-5.7531552116608e-05,-1.598390232926e-07
0.17,-0.071757306766289,0.05106704707114,3.4859243487946,0.044873754801909,-8.6357777609463e-19,2.540182682677e-16,-0.00022026827290785,-0.0001540875011275,-3.3765542406359e-07,-0.017297667471453,-5.8089619394514e-05,-1.2729310427773e-07
0.18,0.07317575480292,-0.0014855018898418,0.87618221807267,0.0614689589561,3.7840394916121e-18,1.4769007671171e-16,-0.00015452730824596,-0.00014921032376792,-1.6801704120216e-07,-0.012135029516555,-5.6250966842369e-05,-6.334093600402e-08
0.19,-0.046432684532739,-0.032367758395816,-2.573194879115,0.075998296165353,-3.30543545557e-18,-3.3112220434626e-16,-7.2564684135801e-05,-0.00013420578667591,1.994206831148e-07,-0.0056985046451845,-5.0594389619465e-05,7.5179825715042e-08
0.2,-0.13117942646924,-0.0032477865045981,-3.3156926594913,0.084943067727435,-2.2903550494193e-18,-2.6629474300018e-16,-5.5915603818288e-05,-0.00010264154929012,1.8076752773062e-07,-0.0043910523678502,-3.869495246478e-05,6.8147752016986e-08
0.21,0.0500789729448,-0.016388611137427,-1.1195486040722,0.087687361878065,2.9919710236792e-18,-2.3956258302615e-17,-0.00011758169526991,-5.7959518078512e-05,-2.393168755681e-07,-0.0092336905295463,-2.1850223546527e-05,-9.0220338990133e-08
0.22,0.074818545241086,0.0025868108967251,2.7756556452155,0.084478044242025,-1.4882653383917e-18,1.663104435196e-16,-0.00019304989408481,-1.0871539896596e-05,-5.5089524219587e-07,-0.01516020818248,-4.0984739911543e-06,-2.0768261996594e-07
0.23,-0.035181980928703,0.038076194108814,2.8840821464408,0.077349891782404,2.2180917782269e-18,3.2085805305321e-16,-0.00021214550280309,3.5779334547103e-05,-5.8571316392572e-07,-0.016659786335127,1.3488491339985e-05,-2.208086683671e-07
0.24,-0.0013637272507829,0.006083749213251,0.22218839100771,0.068038557444297,1.5733929011127e-18,2.9078414253701e-17,-0.00015996206187342,8.7257160669266e-05,-2.5345816057283e-07,-0.01256182071892,3.2895174587543e-05,-9.5551479658718e-08
0.25,0.044548425581783,-0.019695742618735,-0.97384006549015,0.056770686712723,-5.5183288880927e-18,-1.8558415524178e-16,-8.9643955974923e-05,0.00014913065770923,5.4538228277154e-09,-0.0070397398627107,5.6220933440833e-05,2.0560415078498e-09
0.26,0.047902934795368,-0.017320661391266,-2.3803906857097,0.043287107501809,3.5695687699569e-18,-2.0345103032548e-16,-6.6646915864584e-05,0.00022262579782605,-1.1711477727393e-07,-0.0052337823028458,8.3927948513342e-05,-4.4151231485561e-08
0.27,0.053560325337103,-0.0054600603657836,-2.075184289832,0.026918021309843,1.3399861248073e-18,-1.3184139711732e-16,-0.0001080654260579,0.00030063261716117,-7.748598437213e-08,-0.0084863779083267,0.00011333582657858,-2.9211529629918e-08
0.28,0.027536405327185,0.013139232045871,1.1616953350437,0.0087975081227727,-6.3600235945884e-18,1.4115235511072e-16,-0.00017698648217913,0.00037236348688814,-9.8313647607977e-08,-0.013898748445527,0.00014037772737941,-3.7063377178714e-08
0.29,0.081975086491758,0.017083477199099,3.2131316179783,-0.0091045221961624,4.3250393509086e-18,3.0648335505857e-16,-0.0002057434247697,0.00043118672146274,-5.848631983744e-07,-0.016157031147164,0.00016255356436908,-2.2048823877408e-07
0.3,0.16187537579721,0.0028886742502165,1.6884641336814,-0.024374167496719,2.523427398995e-18,5.416660581718e-17,-0.00016555234882934,0.00047561646002837,-7.5313447962017e-07,-0.013000825953568,0.00017930318120521,-2.8392501462836e-07
0.31,0.054901040146076,-0.013387380545638,-1.6598073029015,-0.036479156174839,-2.1776099040683e-18,-1.7119223204261e-16,-0.00010316865797271,0.00050987020356181,-3.0017082813395e-07,-0.0081018347105968,0.00019221653829349,-1.1316173792566e-07
0.32,0.031018739180602,-0.0091982723866064,-2.3418309513519,-0.045833592276794,1.1485622531523e-18,-1.2608589479361e-16,-7.5605094607442e-05,0.00053854465231974,1.6536315185982e-07,-0.0059372680795224,0.00020302655080209,6.2340438797664e-08
0.33,0.16556597348205,-0.0063954022340221,-1.0607223807947,-0.0543425428062,-4.111994667606e-18,-1.8652940341972e-16,-0.00010395032348338,0.00055797761209782,1.920105369602e-07,-0.0081632189031501,0.00021035260404245,7.2386265543674e-08
0.34,0.092556221393445,0.0044542144637975,0.14658760678267,-0.062505345927442,5.4812992643658e-19,1.1442587619052e-16,-0.00016361137286897,0.00056089170073847,-2.7767725809456e-07,-0.0128484011114,0.00021145118957545,-1.0468186441055e-07
0.35,0.073250057138834,0.024503190542798,2.2828591959775,-0.068981167316265,4.1148141804243e-18,2.8731522503522e-16,-0.00019476366238624,0.00054278083717187,-6.5846383215466e-07,-0.015294790407191,0.00020462355486148,-2.4823502307368e-07
0.36,0.15569365143384,0.00094232363307369,1.9502241246364,-0.071561931111834,-2.9163422183658e-18,-1.847272003826e-17,-0.00016993448063057,0.00050274887541937,-6.0914424584978e-07,-0.013344954763919,0.00018953186082885,-2.2964197569306e-07
0.37,0.0086182277454613,-0.015265748262163,-0.66587171554013,-0.067663064631603,1.271534652384e-18,2.0634083384573e-17,-0.00011751124135051,0.00044816837759533,-4.9644861462591e-07,-0.0092281577832554,0.00016895549791244,-1.8715672090893e-07
0.38,0.033345684337166,-0.0087274388470234,-1.719114315238,-0.058188619120997,2.3287411556907e-18,-2.0667465261809e-16,-8.4110017827111e-05,0.00038850133380068,-2.3652360141131e-07,-0.006605159699963,0.00014646155234025,-8.9167298089912e-08
0.39,0.14291114236946,-0.011161036000354,-1.8168063927191,-0.044555940679292,-3.1588198763382e-18,-1.9635389455845e-16,-0.00010157353776004,0.00032147196411258,2.1249478986578e-07,-0.007976569920296,0.0001211920752935,8.0108647114452e-08
0.4,-0.0013876659945892,0.014051745841129,-0.12229208973591,-0.029641986439757,-1.4565332806784e-18,1.9893457856588e-16,-0.00015155202670083,0.00023957525638402,2.374116658462e-07,-0.011901380656816,9.0317743849036e-05,8.9502085982822e-08
0.41,0.03002195004436,0.022117557618528,2.0470758689559,-0.014449422280945,4.652495804906e-19,4.9570850384516e-17,-0.00018394312482076,0.00014281426407478,-2.4064593694403e-07,-0.014445053592174,5.3839709135654e-05,-9.0721386639332e-08
0.42,0.06203895187811,-0.0024342139118631,1.5602643112409,0.0016833020251756,9.7970357450223e-19,1.6368302683856e-16,-0.00017231013268516,3.7668122736083e-05,-6.9083360632777e-07,-0.013531514719765,1.4200547714053e-05,-2.6043813930372e-07
0.43,-0.088997992168673,-0.011029937632879,0.083587122536215,0.019536641481032,1.9851271373406e-18,8.3995307134113e-18,-0.00012845628308208,-6.6100410495626e-05,-7.3929042325419e-07,-0.010087671910435,-2.491926768447e-05,-2.7870592651787e-07
0.44,-0.017611306612517,-0.015294268327091,-1.3218005106988,0.038499162303998,9.214994909252e-19,-2.7295686858961e-16,-9.4095774056715e-05,-0.00016046672604745,-2.779956431137e-07,-0.0073893411366738,-6.0494530524946e-05,-1.0480188983988e-07
0.45,-0.0080890264081405,-0.005021201941676,-1.7295436832513,0.05511135391089,-2.8871473168189e-18,9.9309386448209e-18,-0.00010204642470213,-0.00024311690598184,2.4271190064839e-07,-0.0080137057318585,-9.1652914296927e-05,9.1500229429743e-08
0.46,-0.13616715784901,0.010465901580423,-0.2744162044912,0.064409113543979,-1.5761987033272e-18,-5.2834036050468e-17,-0.00014074390998589,-0.00031378073684416,2.3161319163951e-07,-0.011052619251192,-0.0001182925509277,8.7316113292281e-08
0.47,-0.018780297624885,0.013205713031615,1.0842384401375,0.0632561227465,2.4361515599677e-18,1.3341393078101e-16,-0.00017374878915091,-0.00037571050705311,-7.9109957697849e-08,-0.013644492412021,-0.00014163952426487,-2.9823756280158e-08
0.48,0.010155570846119,0.015365926800866,1.524745303441,0.051972163087709,-1.6526155833564e-18,1.9002400608671e-16,-0.00017155984337713,-0.00043349646768056,-3.1659337174287e-07,-0.013472594500406,-0.00016342431819177,-1.193528945292e-07
0.49,-0.1523319854789,-0.0093473259653371,0.69203278873945,0.033533762552407,-1.0770395288764e-19,-1.1968549370262e-16,-0.00013728466943988,-0.00048224429615489,-5.9004535471151e-07,-0.010780965091114,-0.00018180181656773,-2.2244186175291e-07
0.5,-0.11567216423815,-0.029725225642661,-1.0196165713622,0.012859638838697,4.4420486531723e-18,-1.394326006994e-17,-0.00010487456569605,-0.00051422877103255,-6.0390792534674e-07,-0.0082357996441109,-0.00019385967952268,-2.2766792613919e-07
0.51,-0.067552374949996,-0.0024172858324786,-1.4855828222153,-0.0073360074113516,-1.4651536304425e-18,-1.6781850083011e-16,-0.00010326920101925,-0.00053103125875881,-5.5775146697977e-08,-0.0081097303560419,-0.00020019406816262,-2.1026736465822e-08
0.52,-0.1417544667401,0.013255971182484,-0.59937304019088,-0.026868214431374,-2.7373368696429e-18,-2.6553174726438e-17,-0.00013281807478656,-0.0005383296001883,4.247580445983e-07,-0.010430203412988,-0.00020294547806173,1.6013000781502e-07
0.53,-0.086151812725052,0.0094443274572443,0.670624234179,-0.046550293133058,-4.0582462496984e-19,1.9055003967411e-16,-0.00016440270412343,-0.00054067451488854,2.7692440148186e-07,-0.012910544354813,-0.00020382949007891,1.0439803561201e-07
0.54,-0.03840393463739,0.016589480190423,1.3678437075434,-0.065877060743936,-2.871034027113e-19,-6.0213204363293e-18,-0.00016841414019119,-0.00054152944916858,-2.3686278720876e-07,-0.013225562429214,-0.00020415179270997,-8.9295171939093e-08
0.55,-0.091784010531819,-0.0041906042597254,0.64617538010825,-0.082281627793506,2.3897306919958e-18,1.0382197789838e-16,-0.00014416667041466,-0.00054157226213865,-6.0005807559596e-07,-0.011321408627664,-0.00020416793281842,-2.2621656887296e-07
0.56,-0.078430838134797,-0.024736923747221,-0.47812854521256,-0.090765552505276,4.5478657336744e-19,-1.0558954124254e-16,-0.00011421679004834,-0.00053910668613846,-5.6023187552611e-07,-0.0089694445224958,-0.00020323843256311,-2.112024437151e-07
0.57,-0.12397044218718,-0.0083010182758825,-1.0701276193038,-0.090268704699954,-7.5593105311379e-19,-1.5773249068492e-16,-0.00010669209465433,-0.00053167253357978,-2.8463269084637e-07,-0.0083785301932046,-0.00020043582307487,-1.0730399827717e-07
0.58,-0.16983315545038,0.001735705446013,-0.84737634176515,-0.081215917775112,1.301763521096e-18,7.4400997906922e-17,-0.00012776662507031,-0.00052042447980468,4.3181239286882e-08,-0.010033513066771,-0.00019619540670256,1.6278941335944e-08
0.59,-0.034096058162544,0.015223113137787,0.32501915072496,-0.068720097817284,-2.1275372012242e-18,-2.599702462221e-17,-0.00015505720378041,-0.00051125128873083,2.9512227933247e-07,-0.012176642212875,-0.00019273719514123,1.1125847459442e-07
0.6,-0.050414079435607,0.021202136536518,1.0707604301293,-0.056664418110113,-2.4478015924597e-18,1.4523518740444e-16,-0.00016474012792264,-0.00050502819039356,8.9278160463416e-08,-0.012937042245765,-0.00019039114233983,3.3657069125252e-08
0.61,-0.15081300006328,-0.0051131632656396,0.64204307930104,-0.045782064241096,2.3891923241638e-18,5.3515678354433e-17,-0.00014820881666573,-0.00049635899587674,-4.8634112132023e-07,-0.01163883837276,-0.00018712293300259,-1.8334628723468e-07
0.62,0.017663772637431,-0.017121142099874,-0.18452361787048,-0.032809151206031,1.8214172051997e-18,-1.3142219610194e-16,-0.00012165344149655,-0.00048338283910045,-7.3788033606221e-07,-0.0095534447607237,-0.00018223103714535,-2.7817433589561e-07
0.63,-0.052416814982877,-0.012383590319128,-0.76172967655197,-0.011962857328489,-6.4593996612353e-19,-8.1474033923794e-18,-0.00011184103731016,-0.00046444097892982,-5.2182164712464e-07,-0.0087828766599665,-0.00017509012409388,-1.9672212850414e-07
0.64,-0.26809583443269,-0.0026379874462,-0.59694736759167,0.017737310063387,2.0853109934659e-19,-8.7603755867374e-17,-0.00012509613356783,-0.00043319710793155,-2.0861529777508e-07,-0.0098237993690815,-0.00016331146222238,-7.8646116818668e-08
0.65,0.0025991513976434,0.0092079616265527,-0.026641248087476,0.053863649608512,-1.9761911697861e-19,5.4849824245552e-17,-0.00014787718275978,-0.0003894008817458,5.4537088937831e-08,-0.011612795162125,-0.00014680067393037,2.0559994964316e-08
0.66,0.054161158467255,0.017566274582336,0.51491779660879,0.088741588075661,-1.560343726229e-18,1.1201289686347e-16,-0.00015936622037493,-0.0003389420429993,1.5149766478211e-07,-0.012515029286043,-0.00012777813987735,5.7113270153415e-08
0.67,-0.17935998222624,0.013799311169542,0.72178713776122,0.11600890002187,-1.0562189779076e-18,-2.1736300123307e-17,-0.00014945678174294,-0.00027909975583315,-1.283285267405e-07,-0.011736841070273,-0.00010521812910907,-4.8378718669847e-08
0.68,0.024979959033069,-0.019396426909989,0.095794715057354,0.13111624296111,7.971759827908e-19,2.503269250435e-17,-0.00012945242514665,-0.00020149131017456,-6.5470927368881e-07,-0.010165898946767,-7.596043437985e-05,-2.468195844399e-07
0.69,0.057089579716899,-0.01977707902121,-0.48970629938205,0.13694292724429,2.9118993370735e-18,-9.0905354047314e-17,-0.00011658661089005,-0.00010485472456865,-8.679260496787e-07,-0.0091555465531956,-3.9529299890319e-05,-3.2720041463588e-07
0.7,-0.095692778006738,0.0032365560767108,-0.57981649595028,0.13568168786635,5.2095359878729e-19,-7.0538521162111e-17,-0.00012293723169902,7.128364254562e-06,-4.7945316555026e-07,-0.0096542608053238,2.687330010504e-06,-1.8074958751478e-07
0.71,0.042763804482985,0.00073889144245277,-0.19700938487424,0.12946350199349,-2.8040570515613e-18,6.8147899214791e-17,-0.00014295238081211,0.00013169414032406,3.956298258641e-09,-0.011226050465175,4.9647521248508e-05,1.4914863075233e-09
0.72,0.033770053436268,0.015340897774813,0.5446530109232,0.11663380473333,-2.8102997761833e-19,3.8368420733662e-17,-0.00015514406189746,0.00026584773689931,5.7833449129739e-08,-0.012183463180808,0.00010022223566224,2.1802693035053e-08
0.73,0.073500340056015,0.011963536376657,0.29786961692047,0.093987286575494,8.5647564639457e-19,4.8576367276808e-17,-0.00014954113643603,0.00040431693795127,-1.2712945445919e-07,-0.011743465444321,0.000152423894635,-4.7926678865313e-08
0.74,0.18518867026564,-0.0041636783762313,0.034615844126703,0.062411656378675,-1.3542051189147e-18,-8.3628205938738e-18,-0.00013310473420927,0.0005425204920296,-3.3600402917773e-07,-0.010452714777454,0.00020452540705854,-1.2667053793437e-07
0.75,0.052814893476472,-0.01066280382156,0.16219926269485,0.025953260069422,3.9273688597229e-19,-8.1070862042219e-17,-0.00012124727173762,0.0006804610758891,-6.3977317291223e-07,-0.0095215482495552,0.00025652778204515,-2.4118880673472e-07
0.76,0.13810879570578,-0.023558135007099,-0.58510190168435,-0.006659287939224,2.9485703242701e-18,-1.6316912017757e-17,-0.00012494808888536,0.00081437776293992,-7.217174848288e-07,-0.0098121734201676,0.00030701318367307,-2.7208108440721e-07
0.77,0.23284871377143,0.010119999416714,-0.34502231340139,-0.02831061304231,-1.5842248843756e-19,9.72207453805e-18,-0.00013837225826962,0.00093200227776563,-3.0367078570208e-07,-0.010866373441914,0.0003513565810718,-1.1448119198931e-07
0.78,0.092362062888712,0.018675110506836,0.39473101292529,-0.038044534458747,-2.1785096220117e-18,1.8908596868553e-17,-0.00014996720452544,0.0010261152947801,1.6523267866131e-07,-0.011776924571383,0.00038683635261445,6.2291248994885e-08
0.79,0.19968850048185,-0.0028062271470642,0.13958155879908,-0.040619155276124,-3.7618277730885e-19,8.1897225687621e-17,-0.00014940682641087,0.0010965237787017,2.2882775285289e-07,-0.011732918078046,0.00041337972571487,8.6266026971631e-08
0.8,0.29453596120479,0.012081683950197,0.23806996798115,-0.043171969962557,-1.3423590162395e-18,-2.2372387676054e-17,-0.00013594933775472,0.001141753505443,-1.1803575943935e-07,-0.010676101493878,0.00043043093098572,-4.4498436158252e-08
0.81,0.15206145105441,-0.010860668717521,-0.039606619541507,-0.049241442211108,1.4195572282124e-18,-7.2057218224569e-17,-0.00012513184367627,0.0011637321360179,-5.7831919406255e-07,-0.0098266036838973,0.00043871667950808,-2.1802120266354e-07
0.82,0.18345709588096,-0.018193067795575,-0.34335401169125,-0.056834605443204,2.9502529487744e-18,2.0247022369478e-17,-0.00012617556297952,0.0011654936222025,-6.4941881579282e-07,-0.0099085669607819,0.00043938074415503,-2.4482512846791e-07
0.83,0.26005134717014,0.0030042184877442,0.010769983016997,-0.059038871222191,-2.3060847673061e-18,-4.9642460003534e-17,-0.00013603106945737,0.0011434955647952,-3.3155988349747e-07,-0.010682519884487,0.00043108767188961,-1.2499513420117e-07
0.84,0.14413503068712,0.00087463684543414,-0.07246318991972,-0.049915642112604,6.6660774638258e-19,4.8796712754047e-17,-0.0001470563857342,0.0010941033824671,-2.7376875993982e-08,-0.011548337971707,0.00041246725783168,-1.0320842300858e-08
0.85,0.14560138083358,0.018014286325004,0.1394500781751,-0.028445117993638,5.8466721445703e-19,7.8303801996953e-17,-0.0001473460906701,0.0010179918983562,2.1363846742995e-07,-0.011571088500323,0.00038377390431121,8.0539801473499e-08
0.86,0.23433989274164,0.0052081362317589,0.17221427622795,-0.00012792382029148,-3.8905027175975e-18,-7.4449792944853e-17,-0.00013752316047019,0.00091884186479227,2.2903548923374e-07,-0.010799693791724,0.00034639522226567,8.6344342083839e-08
0.87,0.13818095763468,-0.011183550794152,-0.075499304909846,0.027835096513991,1.71992752119e-18,3.1910396062261e-17,-0.00012879246351592,0.00080400461903228,-1.5572462636178e-07,-0.010114072159905,0.00030310260054932,-5.8706804048073e-08
0.88,0.083879707486943,-0.0036716872123394,0.06001723104902,0.051083589316804,1.1121938399722e-18,-4.9619847992021e-17,-0.00012722317615572,0.00068084197605831,-5.3830640675761e-07,-0.0099908360235087,0.00025667137802581,-2.0293673722487e-07
0.89,0.10887931844479,-0.012132939056085,-0.24693896007686,0.069309053400327,2.9137556820831e-19,-4.4196410482349e-17,-0.00013489644238771,0.00055342025683133,-5.4133835760892e-07,-0.010593417620707,0.00020863452158197,-2.0407975587574e-07
0.9,0.054771007861757,0.0052787952674267,0.0052009272460748,0.085792842356785,2.5121140124058e-18,1.0264509066616e-16,-0.00014444971167357,0.00042316948798099,-1.3735131775411e-07,-0.011343635857725,0.00015953113855648,-5.1780230049899e-08
0.91,0.051751432764479,0.0098912190752024,0.22430904783352,0.1018625731576,-3.9598456330815e-18,-3.8972519500574e-17,-0.00014566644042777,0.00029103624837867,3.0849725704681e-07,-0.011439185566793,0.00010971808077693,1.1630072279687e-07
0.92,0.049690762665881,0.003490790171067,-0.20886453946404,0.11424092566869,-1.0621233733878e-18,3.9325700358816e-17,-0.00013908589578001,0.00016095899111993,2.5811146029067e-07,-0.010922415395605,6.0680110080624e-05,9.7305724962678e-08
0.93,-0.0013078967503916,0.0064919775080296,0.16237082750354,0.11795568348291,2.3608225431119e-18,-5.2184551889128e-18,-0.00013053555929189,3.9568201077507e-05,-1.2278760516776e-07,-0.010250957471192,1.4916860375481e-05,-4.6289839619377e-08
0.94,-0.010127798483818,-0.013578411965207,0.020564410044743,0.10692163750125,-1.5124878379403e-18,-9.4214420211071e-17,-0.00012827962844581,-6.7417797920319e-05,-3.7766085540461e-07,-0.01007379922185,-2.5415911043064e-05,-1.423747912293e-07
0.95,-0.021625994071016,-0.0063882005855066,-0.16683277265496,0.084509294751115,1.6819065994467e-18,6.9365495736172e-17,-0.00013488613063284,-0.00015910424026041,-4.756112911216e-07,-0.010592607838597,-5.9980885485875e-05,-1.7930123564539e-07
0.96,-0.061885734883564,0.0017089222102156,0.22154147807077,0.057411350480779,7.8827276820559e-19,-2.7671420286142e-17,-0.00014238146993482,-0.00024018844122927,-3.7355009051576e-07,-0.011181216833982,-9.0548909096244e-05,-1.4082506955472e-07
0.97,-0.077417441481809,0.00017337855553518,-0.24172516038006,0.035746489801769,-6.6686150438565e-19,3.0888259172254e-17,-0.0001443950669181,-0.0003144820169325,-4.3243143679331e-08,-0.011339344605079,-0.00011855692729281,-1.6302284248446e-08
0.98,-0.039272127184304,0.013020898964544,0.028051625487503,0.024088322159051,-2.234520416798e-19,4.8061173925086e-17,-0.00013938988237076,-0.00038202451305206,2.3533531716564e-07,-0.010946287462576,-0.00014401984844645,8.8719321340007e-08
0.99,-0.066288467440305,-0.00019521628854902,0.25250044145313,0.021685174023267,-2.8807098864984e-18,-8.6281030225928e-17,-0.00013211494872346,-0.00044168329642298,1.2549687605447e-07,-0.010374986923254,-0.00016651067991357,4.7311204673217e-08
1,-0.1075138652692,-0.0050877281676365,-0.36383162150971,0.020476250094737,1.4725993226677e-18,4.0192684799075e-17,-0.00013002587131723,-0.00048987782586799,-3.2604672571656e-07,-0.010210931674542,-0.00018467958947131,-1.229167228031e-07
1.01,-0.064051409450339,-0.0023259311350705,0.22173776515641,0.013421604627666,2.0439176180445e-18,-3.8948228004621e-17,-0.00013387428453429,-0.00052339948725207,-6.2259873728279e-07,-0.010513147564478,-0.00019731695808822,-2.3471419740065e-07
1.02,-0.11236695257565,-0.0070013933816997,0.17042438267057,-0.00083570265664603,-6.8144778688566e-19,-6.5129641280595e-18,-0.00014067527363038,-0.00054480842599572,-5.1012692166551e-07,-0.011047229238193,-0.00020538793784966,-1.9231332190515e-07
1.03,-0.12262964782401,0.0018411298401697,-0.35173265780116,-0.0183290974382,7.2183271325124e-19,8.4583236612754e-17,-0.00014399751786855,-0.00055875969491107,-2.3317995817887e-07,-0.011308125078217,-0.00021064744232157,-8.7906776384707e-08
1.04,-0.068488988845896,0.0057394803310641,0.22490768678946,-0.031853353239761,-1.2816049697901e-18,-5.7063302622131e-17,-0.0001399578110559,-0.00056753279343152,-3.4467361689312e-08,-0.01099088690222,-0.00021395482254481,-1.2993892294039e-08
1.05,-0.12700419259964,0.0065043467779252,-0.085877491870073,-0.038043549875857,-2.3966480077717e-19,3.2784284448572e-17,-0.00013348894693294,-0.0005709673694075,4.9177150415678e-09,-0.010482887002644,-0.00021524962718326,1.8539319053843e-09
1.06,-0.08114447969136,-0.0024235695616222,-0.18352010282119,-0.036613822321779,-5.6753101538759e-19,-2.6468172303145e-17,-0.00013001458569657,-0.0005670491185736,-1.7807331517079e-07,-0.010210045414752,-0.00021377248141909,-6.7132061222856e-08
1.07,-0.059053298358381,-0.0047419083214841,0.32999295209106,-0.032540211568916,-4.9007828280639e-19,-6.0252187332906e-17,-0.00013354726092843,-0.0005545352047982,-5.2528899928183e-07,-0.010487466400709,-0.00020905484706908,-1.9802929044234e-07
1.08,-0.14779429897429,-0.00087394919419518,-0.10741756337213,-0.028333665402024,3.4090735083428e-18,9.0916754692826e-17,-0.00014042143722404,-0.00053435959546406,-6.6956256776486e-07,-0.011027295465204,-0.0002014488215413,-2.5241914450648e-07
1.09,-0.077687525407011,-0.0062772351099287,-0.014093103452851,-0.022630907868962,-1.5433815262756e-18,-3.9087311357397e-17,-0.00014246110944461,-0.00050829981182203,-4.6459121551002e-07,-0.011187470924686,-0.00019162451455995,-1.7514676508516e-07
1.1,-0.059395163035721,0.0069592197104436,0.084184040326081,-0.011531688473909,-4.5410075831644e-19,1.338721525448e-17,-0.00014046254772606,-0.00047799621644689,-2.1571088373413e-07,-0.011030523872928,-0.00018020032824694,-8.1321090386827e-08
