6369300,387.1428571,396,404.4285714,413.5714286,422.5,431.8571429,441.1428571,450,459.8571429,469.1428571,479,488.8571429,498.1428571,508,517.4285714,527.1428571,536,545.4285714,554.5714286,563.5,571.8571429,580.5714286,589,596.8571429,604.5714286,612,619.4285714,626.5714286,633.5,639.4285714
6370650,381.5714286,386.5,392.4285714,398.5714286,404,409.4285714,415.5714286,421.5,427.4285714,434.1428571,440,446.4285714,452.5714286,458.5,464.4285714,470.5714286,476.5,482.4285714,488.5714286,494.5,499.4285714,505.5714286,510.5,515.4285714,520.5714286,525.5,530,534.5714286,538.5,543
6372000,387.1428571,396,404.4285714,413.5714286,422.5,431.8571429,441.1428571,450,459.8571429,469.1428571,479,488.8571429,498.1428571,508,517.4285714,527.1428571,536,545.4285714,554.5714286,563.5,571.8571429,580.5714286,589,596.8571429,604.5714286,612,619.4285714,626.5714286,633.5,639.4285714
6453000,387.1428571,396,404.4285714,413.5714286,422.5,431.8571429,441.1428571,450,459.8571429,469.1428571,479,488.8571429,498.1428571,508,517.4285714,527.1428571,536,545.4285714,554.5714286,563.5,571.8571429,580.5714286,589,596.8571429,604.5714286,612,619.4285714,626.5714286,633.5,639.4285714
6455700,381.5714286,386.5,392.4285714,398.5714286,404,409.4285714,415.5714286,421.5,427.4285714,434.1428571,440,446.4285714,452.5714286,458.5,464.4285714,470.5714286,476.5,482.4285714,488.5714286,494.5,499.4285714,505.5714286,510.5,515.4285714,520.5714286,525.5,530,534.5714286,538.5,543
6458400,387.1428571,396,404.4285714,413.5714286,422.5,431.8571429,441.1428571,450,459.8571429,469.1428571,479,488.8571429,498.1428571,508,517.4285714,527.1428571,536,545.4285714,554.5714286,563.5,571.8571429,580.5714286,589,596.8571429,604.5714286,612,619.4285714,626.5714286,633.5,639.4285714
6831900,387.1428571,396,404.4285714,413.5714286,422.5,431.8571429,441.1428571,450,459.8571429,469.1428571,479,488.8571429,498.1428571,508,517.4285714,527.1428571,536,545.4285714,554.5714286,563.5,571.8571429,580.5714286,589,596.8571429,604.5714286,612,619.4285714,626.5714286,633.5,639.4285714
6847200,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371.5714286,372,372,372,372,372,372,372,372,372,372,372,372,372,372
6872340,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371.5714286,372,372,372,372,372,372,372,372,372,372,372,372,372,372
6872460,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
6872461,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
6872520,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372,372
6894780,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372,372
6897660,376,378.5,381.4285714,384,387,389.4285714,392.5714286,395.5,398.4285714,401.5714286,404.5,407,410,413,416,419,421.5,424.4285714,427.5714286,430,432.4285714,435,437.5,440,442.5714286,444.5,447,449,451,453
6923220,386.5714286,395,403.4285714,412.1428571,421,429.4285714,438.5714286,447,456.4285714,466.1428571,475,483.8571429,493.1428571,502,511.4285714,520.5714286,529.5,537.8571429,547.1428571,555,563.4285714,571.5714286,579,586.4285714,594.1428571,601,607.8571429,614.5714286,621.5,627.4285714
11221980,386.5714286,395,403.4285714,412.1428571,421,429.4285714,438.5714286,447,456.4285714,466.1428571,475,483.8571429,493.1428571,502,511.4285714,520.5714286,529.5,537.8571429,547.1428571,555,563.4285714,571.5714286,579,586.4285714,594.1428571,601,607.8571429,614.5714286,621.5,627.4285714
11236380,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372,372
11239200,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372,372
11239320,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
11239321,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
11239380,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372,372
11268120,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372,372
11271720,372,372,373,373,373,374,374,375,375,375.5714286,376,376,377,377,378,378,379,379,379,380,380,381,381,381,382,382,382,383,383,383
11277120,376,379,382,384.5714286,387.5,390.4285714,393.5714286,396.5,399.4285714,402.5714286,405.5,408.4285714,412,415,418,421,424,427,429.5714286,432.5,435.4285714,438,440.5,443,445.5714286,448,450,452,454.5,456.4285714
11287920,376,379,382,384.5714286,387.5,390.4285714,393.5714286,396.5,399.4285714,402.5714286,405.5,408.4285714,412,415,418,421,424,427,429.5714286,432.5,435.4285714,438,440.5,443,445.5714286,448,450,452,454.5,456.4285714
11291520,378.5714286,382.5,387,391.5714286,395.5,399.4285714,404.5714286,408.5,413.4285714,417.5714286,422.5,426.4285714,431.5714286,435.5,440.4285714,444.5714286,449.5,453.4285714,457.5714286,461.5,465.4285714,469.5714286,473.5,477.4285714,481,484.5,487.4285714,491,494,497
11293320,378.5714286,382.5,387,391.5714286,395.5,399.4285714,404.5714286,408.5,413.4285714,417.5714286,422.5,426.4285714,431.5714286,435.5,440.4285714,444.5714286,449.5,453.4285714,457.5714286,461.5,465.4285714,469.5714286,473.5,477.4285714,481,484.5,487.4285714,491,494,497
11300520,386.5714286,395,402.8571429,412.1428571,420.5,428.8571429,438.1428571,447,455.8571429,465.1428571,474,483.4285714,492.5714286,502,510.8571429,519.5714286,528.5,536.8571429,546.1428571,554,561.8571429,570.1428571,578,585.4285714,592.5714286,599.5,606.4285714,612.5714286,619.5,625.4285714
11478720,386.5714286,395,402.8571429,412.1428571,420.5,428.8571429,438.1428571,447,455.8571429,465.1428571,474,483.4285714,492.5714286,502,510.8571429,519.5714286,528.5,536.8571429,546.1428571,554,561.8571429,570.1428571,578,585.4285714,592.5714286,599.5,606.4285714,612.5714286,619.5,625.4285714
11480520,383.5714286,390,396.8571429,403.5714286,410.5,417.4285714,424.5714286,432,438.8571429,446.5714286,453.5,460.8571429,468.5714286,475.5,482.4285714,490.1428571,497,503.8571429,510.5714286,517.5,523.8571429,530.5714286,536.5,542.4285714,548.5714286,553.5,559.4285714,564.5714286,569.5,574.4285714
11489520,383.5714286,390,396.8571429,403.5714286,410.5,417.4285714,424.5714286,432,438.8571429,446.5714286,453.5,460.8571429,468.5714286,475.5,482.4285714,490.1428571,497,503.8571429,510.5714286,517.5,523.8571429,530.5714286,536.5,542.4285714,548.5714286,553.5,559.4285714,564.5714286,569.5,574.4285714
11491320,386.5714286,395,402.8571429,412.1428571,420.5,428.8571429,438.1428571,447,455.8571429,465.1428571,474,483.4285714,492.5714286,502,510.8571429,519.5714286,528.5,536.8571429,546.1428571,554,561.8571429,570.1428571,578,585.4285714,592.5714286,599.5,606.4285714,612.5714286,619.5,625.4285714
11584920,386.5714286,395,402.8571429,412.1428571,420.5,428.8571429,438.1428571,447,455.8571429,465.1428571,474,483.4285714,492.5714286,502,510.8571429,519.5714286,528.5,536.8571429,546.1428571,554,561.8571429,570.1428571,578,585.4285714,592.5714286,599.5,606.4285714,612.5714286,619.5,625.4285714
11586720,383.5714286,390,396.8571429,403.5714286,410.5,417.4285714,424.5714286,432,438.8571429,446.5714286,453.5,460.8571429,468.5714286,475.5,482.4285714,490.1428571,497,503.8571429,510.5714286,517.5,523.8571429,530.5714286,536.5,542.4285714,548.5714286,553.5,559.4285714,564.5714286,569.5,574.4285714
11597520,383.5714286,390,396.8571429,403.5714286,410.5,417.4285714,424.5714286,432,438.8571429,446.5714286,453.5,460.8571429,468.5714286,475.5,482.4285714,490.1428571,497,503.8571429,510.5714286,517.5,523.8571429,530.5714286,536.5,542.4285714,548.5714286,553.5,559.4285714,564.5714286,569.5,574.4285714
11599320,386.5714286,395,402.8571429,412.1428571,420.5,428.8571429,438.1428571,447,455.8571429,465.1428571,474,483.4285714,492.5714286,502,510.8571429,519.5714286,528.5,536.8571429,546.1428571,554,561.8571429,570.1428571,578,585.4285714,592.5714286,599.5,606.4285714,612.5714286,619.5,625.4285714
11944920,386.5714286,395,402.8571429,412.1428571,420.5,428.8571429,438.1428571,447,455.8571429,465.1428571,474,483.4285714,492.5714286,502,510.8571429,519.5714286,528.5,536.8571429,546.1428571,554,561.8571429,570.1428571,578,585.4285714,592.5714286,599.5,606.4285714,612.5714286,619.5,625.4285714
11948520,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372,372
11962860,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372,372
11962980,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
11962981,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
11963040,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371.5,372,372,372,372,372,372,372,372,372,372,372,372,372
11977380,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371.5,372,372,372,372,372,372,372,372,372,372,372,372,372
11984580,378.5714286,382.5,386.4285714,390.5714286,394.5,398.4285714,402.5714286,406.5,411.4285714,415.5714286,419.5,424.4285714,428.5714286,432.5,437.4285714,441.5714286,445.5,449.4285714,453.5714286,458,461.4285714,465.5714286,469.5,473,476.5714286,480,483,486.5714286,489.5,492.4285714
11989980,378.5714286,382.5,386.4285714,390.5714286,394.5,398.4285714,402.5714286,406.5,411.4285714,415.5714286,419.5,424.4285714,428.5714286,432.5,437.4285714,441.5714286,445.5,449.4285714,453.5714286,458,461.4285714,465.5714286,469.5,473,476.5714286,480,483,486.5714286,489.5,492.4285714
11991780,380.5714286,386.5,391.4285714,396.5714286,402.5,407.4285714,413.5714286,418.5,424.4285714,430.5714286,436.5,441.8571429,447.5714286,453.5,459.4285714,464.5714286,470.5,476.4285714,481.5714286,486.5,492.4285714,497.5714286,502.5,506.4285714,511.5714286,516.5,520.4285714,524.5714286,528.5,532.4285714
11993580,380.5714286,386.5,391.4285714,396.5714286,402.5,407.4285714,413.5714286,418.5,424.4285714,430.5714286,436.5,441.8571429,447.5714286,453.5,459.4285714,464.5714286,470.5,476.4285714,481.5714286,486.5,492.4285714,497.5714286,502.5,506.4285714,511.5714286,516.5,520.4285714,524.5714286,528.5,532.4285714
11995380,383.5714286,389.5,396.4285714,403.1428571,410,416.4285714,423.5714286,431,437.8571429,445.1428571,452.5,459.4285714,467.1428571,474,481.4285714,488.5714286,495.5,502.4285714,509.1428571,516,522.4285714,528.5714286,535,540.8571429,546.5714286,552.5,557.4285714,563.5714286,568.5,573.4285714
11997180,383.5714286,389.5,396.4285714,403.1428571,410,416.4285714,423.5714286,431,437.8571429,445.1428571,452.5,459.4285714,467.1428571,474,481.4285714,488.5714286,495.5,502.4285714,509.1428571,516,522.4285714,528.5714286,535,540.8571429,546.5714286,552.5,557.4285714,563.5714286,568.5,573.4285714
11998980,386.1428571,394.5,402.8571429,411.1428571,420,427.8571429,437.1428571,446,454.8571429,464.1428571,473,481.8571429,491.1428571,500,508.8571429,518.1428571,526.5,534.8571429,544.1428571,552,559.8571429,568.1428571,576,583.4285714,590.5714286,598,604.4285714,611.5714286,617.5,623.4285714
18439380,386.1428571,394.5,402.8571429,411.1428571,420,427.8571429,437.1428571,446,454.8571429,464.1428571,473,481.8571429,491.1428571,500,508.8571429,518.1428571,526.5,534.8571429,544.1428571,552,559.8571429,568.1428571,576,583.4285714,590.5714286,598,604.4285714,611.5714286,617.5,623.4285714
18444780,378.5714286,382.5,386.4285714,390.5714286,394.5,398.4285714,402.5714286,406.5,411.4285714,415.5714286,419.5,424.4285714,428.5714286,432.5,437.4285714,441.5714286,445.5,449.4285714,453.5714286,458,461.4285714,465.5714286,469.5,473,476.5714286,480,483,486.5714286,489.5,492.4285714
18448380,378.5714286,382.5,386.4285714,390.5714286,394.5,398.4285714,402.5714286,406.5,411.4285714,415.5714286,419.5,424.4285714,428.5714286,432.5,437.4285714,441.5714286,445.5,449.4285714,453.5714286,458,461.4285714,465.5714286,469.5,473,476.5714286,480,483,486.5714286,489.5,492.4285714
18453780,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
18453781,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
18453840,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372
18468120,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372
18468240,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
18509520,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
18509640,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372
18516780,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372
18518580,373.5714286,375,376.4285714,378,379,381,382,383.5,385,386.5714286,388,390,391,393,394,396,397,398.4285714,400,401.5,403,404,405.5,407,408,409,410,411.5714286,412.5,413.4285714
18525420,373.5714286,375,376.4285714,378,379,381,382,383.5,385,386.5714286,388,390,391,393,394,396,397,398.4285714,400,401.5,403,404,405.5,407,408,409,410,411.5714286,412.5,413.4285714
18527220,376,378.5,381,384,386.5,389.4285714,392,395,397.4285714,400.5714286,403.5,406.4285714,409,412,415,417.5714286,420.5,423,426,428.5,431,433.5714286,436,438.4285714,441,443,445,447.5714286,449.5,451.4285714
18529740,376,378.5,381,384,386.5,389.4285714,392,395,397.4285714,400.5714286,403.5,406.4285714,409,412,415,417.5714286,420.5,423,426,428.5,431,433.5714286,436,438.4285714,441,443,445,447.5714286,449.5,451.4285714
18530820,378.5714286,382.5,386.4285714,390.5714286,395,399.4285714,403.5714286,407.5,412.4285714,416.5714286,421.5,425.4285714,430.5714286,434.5,438.4285714,443.5714286,447.5,451.4285714,456,460.5,464.4285714,468,472,475.4285714,479.5714286,482.5,486,489.5714286,492.5,495.4285714
18536940,378.5714286,382.5,386.4285714,390.5714286,395,399.4285714,403.5714286,407.5,412.4285714,416.5714286,421.5,425.4285714,430.5714286,434.5,438.4285714,443.5714286,447.5,451.4285714,456,460.5,464.4285714,468,472,475.4285714,479.5714286,482.5,486,489.5714286,492.5,495.4285714
18538020,380.5714286,385.5,391.4285714,396.5714286,402,407.4285714,413.1428571,418.5,424.4285714,430.1428571,435.5,441.4285714,447.5714286,453,458.4285714,464.5714286,469.5,475.4285714,480.5714286,486.5,491.4285714,496.5714286,501.5,506,510.5714286,515.5,519.4285714,523.5714286,527.5,531.4285714
18540180,380.5714286,385.5,391.4285714,396.5714286,402,407.4285714,413.1428571,418.5,424.4285714,430.1428571,435.5,441.4285714,447.5714286,453,458.4285714,464.5714286,469.5,475.4285714,480.5714286,486.5,491.4285714,496.5714286,501.5,506,510.5714286,515.5,519.4285714,523.5714286,527.5,531.4285714
18541260,383.5714286,389.5,396.4285714,403.1428571,409.5,416.4285714,423.5714286,430.5,437.4285714,444.5714286,452,458.8571429,466.5714286,473.5,480.4285714,487.5714286,494.5,501.4285714,508.1428571,514.5,521.4285714,527.5714286,533.5,539.4285714,545.5714286,551.5,556.4285714,561.5714286,566.5,571.4285714
18545220,383.5714286,389.5,396.4285714,403.1428571,409.5,416.4285714,423.5714286,430.5,437.4285714,444.5714286,452,458.8571429,466.5714286,473.5,480.4285714,487.5714286,494.5,501.4285714,508.1428571,514.5,521.4285714,527.5714286,533.5,539.4285714,545.5714286,551.5,556.4285714,561.5714286,566.5,571.4285714
18545580,386.1428571,394.5,402.4285714,411.1428571,419.5,427.8571429,437.1428571,445.5,453.8571429,463.1428571,472,480.8571429,490.1428571,499,507.8571429,517.1428571,525.5,533.8571429,542.5714286,551,558.8571429,567.1428571,574.5,581.8571429,589.1428571,596,602.8571429,609.5714286,616,621.8571429
19654740,386.1428571,394.5,402.4285714,411.1428571,419.5,427.8571429,437.1428571,445.5,453.8571429,463.1428571,472,480.8571429,490.1428571,499,507.8571429,517.1428571,525.5,533.8571429,542.5714286,551,558.8571429,567.1428571,574.5,581.8571429,589.1428571,596,602.8571429,609.5714286,616,621.8571429
19655100,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372
19662600,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372
19662720,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
19682400,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
19682520,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
19695780,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
19700460,378.5714286,382.5,386.4285714,390.5714286,394.5,398.4285714,402.5714286,406.5,411,415.5714286,419.5,423.4285714,428.5714286,432.5,436.4285714,441,445.5,449.4285714,453.5714286,457.5,461.4285714,465,468.5,472.4285714,475.5714286,479,482.4285714,485.5714286,488.5,491.4285714
19704060,378.5714286,382.5,386.4285714,390.5714286,394.5,398.4285714,402.5714286,406.5,411,415.5714286,419.5,423.4285714,428.5714286,432.5,436.4285714,441,445.5,449.4285714,453.5714286,457.5,461.4285714,465,468.5,472.4285714,475.5714286,479,482.4285714,485.5714286,488.5,491.4285714
19706940,386.1428571,394.5,402.4285714,411.1428571,419.5,427.8571429,437.1428571,445.5,453.8571429,463.1428571,472,480.8571429,490.1428571,499,507.8571429,517.1428571,525.5,533.8571429,542.5714286,551,558.8571429,567.1428571,574.5,581.8571429,589.1428571,596,602.8571429,609.5714286,616,621.8571429
25059780,386.1428571,394.5,402.4285714,411.1428571,419.5,427.8571429,437.1428571,445.5,453.8571429,463.1428571,472,480.8571429,490.1428571,499,507.8571429,517.1428571,525.5,533.8571429,542.5714286,551,558.8571429,567.1428571,574.5,581.8571429,589.1428571,596,602.8571429,609.5714286,616,621.8571429
25070580,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372
25077720,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372
25077840,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
25077841,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
25077900,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372
25094040,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372
25095840,375.5714286,378,380.4285714,383.5714286,386,388.4285714,391,394,396.4285714,399.5714286,402,405,407.5714286,410.5,413.4285714,416,418.5,421.4285714,424,426.5,429,431.5714286,434,436,438.5714286,440.5,442.4285714,444.5714286,446.5,448.4285714
25108440,375.5714286,378,380.4285714,383.5714286,386,388.4285714,391,394,396.4285714,399.5714286,402,405,407.5714286,410.5,413.4285714,416,418.5,421.4285714,424,426.5,429,431.5714286,434,436,438.5714286,440.5,442.4285714,444.5714286,446.5,448.4285714
25119240,385.5714286,393.5,401.4285714,409.5714286,417.5,425.8571429,434.1428571,442.5,450.8571429,460.1428571,468.5,476.8571429,486.1428571,494.5,502.8571429,511.5714286,520,527.8571429,536.5714286,544.5,552.4285714,560.1428571,567.5,574.4285714,581.5714286,588.5,594.4285714,601.1428571,607.5,613.4285714
27693240,385.5714286,393.5,401.4285714,409.5714286,417.5,425.8571429,434.1428571,442.5,450.8571429,460.1428571,468.5,476.8571429,486.1428571,494.5,502.8571429,511.5714286,520,527.8571429,536.5714286,544.5,552.4285714,560.1428571,567.5,574.4285714,581.5714286,588.5,594.4285714,601.1428571,607.5,613.4285714
27695040,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
27695041,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
27695100,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371.4285714,372,372,372,372,372,372,372,372,372,372,372,372
27704040,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371.4285714,372,372,372,372,372,372,372,372,372,372,372,372
27734640,385.5714286,393.5,401.4285714,409.5714286,417.5,425.8571429,434.1428571,442.5,450.8571429,460.1428571,468,476.8571429,486.1428571,494,502.8571429,511.1428571,520,527.8571429,536.1428571,544,551.8571429,559.5714286,567,574.4285714,581.5714286,588,594.4285714,600.5714286,607,612.4285714
29322240,385.5714286,393.5,401.4285714,409.5714286,417.5,425.8571429,434.1428571,442.5,450.8571429,460.1428571,468,476.8571429,486.1428571,494,502.8571429,511.1428571,520,527.8571429,536.1428571,544,551.8571429,559.5714286,567,574.4285714,581.5714286,588,594.4285714,600.5714286,607,612.4285714
29329440,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371.4285714,372,372,372,372,372,372,372,372,372,372,372,372
29332980,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371.4285714,372,372,372,372,372,372,372,372,372,372,372,372
29333100,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
29333101,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371
29333160,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372
29358300,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,372,372,372,372,372,372,372,372,372,372,372,372,372
29360100,375.5714286,378,380.4285714,383,385.5,388,390.5714286,393.5,396,398.5714286,401.5,404,407,409.5,412,415,417.5,420,422.5714286,425,427.4285714,429.5714286,432,434,436,438.5,440.4285714,442,444,446
29370000,375.5714286,378,380.4285714,383,385.5,388,390.5714286,393.5,396,398.5714286,401.5,404,407,409.5,412,415,417.5,420,422.5714286,425,427.4285714,429.5714286,432,434,436,438.5,440.4285714,442,444,446
29370900,377.5714286,381.5,385,388.5714286,392.5,396.4285714,400,404,408,411.5714286,415.5,419.4285714,423.5714286,427.5,431.4285714,435.5714286,439.5,443.4285714,447,450.5,454,457.5714286,460.5,464,467,470.5,473,476,479,481.4285714
