disp_x,disp_y,disp_z,eta,id,temperature,x,y,z
0.00025871903337805,0.0017312374687523,0.000400927957174,0,0.22842990771012,886.51394554235,1.2975090909091,0.61998484848485,1.76
0.00027345850314192,0.0017383673804377,0.00040087450186078,0,0.2342870848309,886.53490666683,1.3027939393939,0.6225101010101,1.76
0.00028819846819582,0.0017454975276366,0.00040081638659739,0,0.24014426195167,886.5558677913,1.3080787878788,0.62503535353535,1.76
0.00030293843324876,0.0017526276748374,0.00040075827133402,0,0.24600143907244,886.57682891578,1.3133636363636,0.62756060606061,1.76
0.00031767839830076,0.0017597578220403,0.00040070015607066,0,0.25185861619321,886.59779004026,1.3186484848485,0.63008585858586,1.76
0.00033241872753411,0.0017668881431167,0.00040063860755761,0,0.25771579331399,886.61875116473,1.3239333333333,0.63261111111111,1.76
0.00034716200914186,0.0017740198737479,0.00040054922616488,0,0.26357297043476,886.63971228921,1.3292181818182,0.63513636363636,1.76
0.00036190529074868,0.0017811516043811,0.00040045984477215,0,0.26943014755553,886.66067341369,1.334503030303,0.63766161616162,1.76
0.00037664857235458,0.0017882833350163,0.00040037046337944,0,0.2752873246763,886.68163453816,1.3397878787879,0.64018686868687,1.76
0.00039139185395958,0.0017954150656533,0.00040028108198674,0,0.28114450179707,886.70259566264,1.3450727272727,0.64271212121212,1.76
0.00040613634217899,0.0018025473712278,0.00040018032283942,0,0.28700167891785,886.72355678712,1.3503575757576,0.64523737373737,1.76
0.0004208829089695,0.0018096806672152,0.00040005996383972,0,0.29285885603862,886.74451791159,1.3556424242424,0.64776262626263,1.76
0.00043562947575912,0.0018168139632044,0.00039993960484002,0,0.29871603315939,886.76547903607,1.3609272727273,0.65028787878788,1.76
0.00045037604254786,0.0018239472591955,0.00039981924584034,0,0.30457321028016,886.78644016055,1.3662121212121,0.65281313131313,1.76
0.00046512260933572,0.0018310805551884,0.00039969888684066,0,0.31043038740094,886.80740128502,1.371496969697,0.65533838383838,1.76
0.00047987120757098,0.0018382148199015,0.00039955935453169,0,0.31628756452171,886.8283624095,1.3767818181818,0.65786363636364,1.76
0.0004946210258605,0.001845349666413,0.00039940830704185,0,0.32214474164248,886.84932353398,1.3820666666667,0.66038888888889,1.76
0.00050937084414916,0.0018524845129263,0.00039925725955202,0,0.32800191876325,886.87028465845,1.3873515151515,0.66291414141414,1.76
0.00052412066243696,0.0018596193594413,0.0003991062120622,0,0.33385909588403,886.89124578293,1.3926363636364,0.66543939393939,1.76
0.00053887048072393,0.0018667542059582,0.00039895516457238,0,0.3397162730048,886.91220690741,1.3979212121212,0.66796464646465,1.76
0.00055362313654914,0.0018738904069273,0.00039877729254832,0,0.34557345012557,886.93316803188,1.4032060606061,0.6704898989899,1.76
0.00056837617107147,0.0018810267886631,0.00039859584052201,0,0.35143062724634,886.95412915636,1.4084909090909,0.67301515151515,1.76
0.00058312920559297,0.0018881631704006,0.00039841438849571,0,0.35728780436712,886.97509028084,1.4137757575758,0.6755404040404,1.76
0.00059788224011366,0.0018952995521399,0.00039823293646942,0,0.36314498148789,886.99605140531,1.4190606060606,0.67806565656566,1.76
0.00061263571891724,0.0019024361464371,0.00039804727520465,0,0.36900215860866,887.01701252979,1.4243454545455,0.68059090909091,1.76
0.00062739193287146,0.0019095740492998,0.00039783570053293,0,0.37485933572943,887.03797365427,1.4296303030303,0.68311616161616,1.76
0.00064214814682487,0.0019167119521642,0.00039762412586121,0,0.38071651285021,887.05893477874,1.4349151515152,0.68564141414141,1.76
0.00065690436077748,0.0019238498550302,0.0003974125511895,0,0.38657368997098,887.07989590322,1.4402,0.68816666666667,1.76
0.00067166057472931,0.0019309877578979,0.0003972009765178,0,0.39243086709175,887.1008570277,1.4454848484848,0.69069191919192,1.76
0.00068641803498815,0.0019381262567618,0.00039697754722585,0,0.39828804421252,887.12181815217,1.4507696969697,0.69321717171717,1.76
0.00070117738652179,0.0019452656600509,0.00039673612851447,0,0.4041452213333,887.14277927665,1.4560545454545,0.69574242424242,1.76
0.00071593673805465,0.0019524050633416,0.00039649470980311,0,0.41000239845407,887.16374040113,1.4613393939394,0.69826767676768,1.76
0.00073069608958675,0.001959544466634,0.00039625329109176,0,0.41585957557484,887.1847015256,1.4666242424242,0.70079292929293,1.76
0.00074545544111808,0.0019666838699279,0.00039601187238041,0,0.42171675269561,887.20566265008,1.4719090909091,0.70331818181818,1.76
0.00076021681854434,0.001973824243708,0.00039575109532572,0,0.42757392981638,887.22662377456,1.4771939393939,0.70584343434343,1.76
0.00077497926445549,0.0019809651293367,0.00039548010841061,0,0.43343110693716,887.24758489903,1.4824787878788,0.70836868686869,1.76
0.0007897417103659,0.001988106014967,0.00039520912149549,0,0.43928828405793,887.26854602351,1.4877636363636,0.71089393939394,1.76
0.00080450415627556,0.0019952469005989,0.00039493813458039,0,0.4451454611787,887.28950714799,1.4930484848485,0.71341919191919,1.76
0.00081926660218449,0.0020023877862323,0.0003946671476653,0,0.45100263829947,887.31046827246,1.4983333333333,0.71594444444444,1.76
0.00083403183602009,0.0020095300051195,0.00039436943757065,0,0.45685981542025,887.33142939694,1.5036181818182,0.7184696969697,1.76
0.00084879733824985,0.002016672352361,0.00039406915482471,0,0.46271699254102,887.35239052142,1.508903030303,0.72099494949495,1.76
0.00086356284047888,0.002023814699604,0.00039376887207878,0,0.46857416966179,887.37335164589,1.5141878787879,0.7235202020202,1.76
0.0008783283427072,0.0020309570468485,0.00039346858933285,0,0.47443134678256,887.39431277037,1.5194727272727,0.72604545454545,1.76
0.00089309435930933,0.0020380996405189,0.00039316337806488,0,0.48028852390334,887.41527389484,1.5247575757576,0.72857070707071,1.76
0.00090786289322419,0.0020452434401751,0.00039283404694928,0,0.48614570102411,887.43623501932,1.5300424242424,0.73109595959596,1.76
0.00092263142713835,0.0020523872398327,0.00039250471583368,0,0.49200287814488,887.4571961438,1.5353272727273,0.73362121212121,1.76
0.00093739996105181,0.0020595310394918,0.0003921753847181,0,0.49786005526565,887.47815726827,1.5406121212121,0.73614646464646,1.76
0.00095216849496458,0.0020666748391524,0.00039184605360252,0,0.50371723238643,887.49911839275,1.545896969697,0.73867171717172,1.76
0.00096693832946144,0.0020738192618375,0.00039150440640451,0,0.5095744095072,887.52007951723,1.5511818181818,0.74119696969697,1.76
0.00098170990818069,0.0020809645200645,0.00039114624202454,0,0.51543158662797,887.5410406417,1.5564666666667,0.74372222222222,1.76
0.00099648148689925,0.0020881097782929,0.00039078807764458,0,0.52128876374874,887.56200176618,1.5617515151515,0.74624747474747,1.76
0.0010112530656171,0.0020952550365228,0.00039042991326463,0,0.52714594086952,887.58296289066,1.5670363636364,0.74877272727273,1.76
0.0010260246443344,0.002102400294754,0.00039007174888468,0,0.53300311799029,887.60392401513,1.5723212121212,0.75129797979798,1.76
0.0010407983622445,0.0021095465768639,0.00038969393866429,0,0.53886029511106,887.62488513961,1.5776060606061,0.75382323232323,1.76
0.0010555730655552,0.0021166933306155,0.00038930707875613,0,0.54471747223183,887.64584626409,1.5828909090909,0.75634848484848,1.76
0.0010703477688652,0.0021238400843685,0.00038892021884799,0,0.55057464935261,887.66680738856,1.5881757575758,0.75887373737374,1.76
0.0010851224721745,0.0021309868381228,0.00038853335893985,0,0.55643182647338,887.68776851304,1.5934606060606,0.76139898989899,1.76
0.0010998971754832,0.0021381335918784,0.00038814649903173,0,0.56228900359415,887.70872963752,1.5987454545455,0.76392424242424,1.76
0.0011146750086309,0.0021452818475825,0.00038773263760182,0,0.56814618071492,887.72969076199,1.6040303030303,0.76644949494949,1.76
0.0011294530340868,0.0021524301955731,0.00038731711709808,0,0.57400335783569,887.75065188647,1.6093151515152,0.76897474747475,1.76
0.0011442310595422,0.002159578543565,0.00038690159659436,0,0.57986053495647,887.77161301095,1.6146,0.7715,1.76
