diffused,id,smooth,x,y,z
0.0068643033943381,0,0,0,0,0
0.0068878272723594,0.00020509030812371,0,0.00014949494949495,0.00014040404040404,0
0.0069228406504227,0.00041018061624741,0,0.0002989898989899,0.00028080808080808,0
0.0069938632782212,0.00061527092437112,0,0.00044848484848485,0.00042121212121212,0
0.0070884620787863,0.00082036123249483,0,0.0005979797979798,0.00056161616161616,0
0.0072085026636445,0.0010254515406185,0,0.00074747474747475,0.0007020202020202,0
0.0073652169895519,0.0012305418487422,0,0.0008969696969697,0.00084242424242424,0
0.007541690758401,0.0014356321568659,0,0.0010464646464646,0.00098282828282828,0
0.0077597959582902,0.0016407224649897,0,0.0011959595959596,0.0011232323232323,0
0.0079999643261909,0.0018458127731134,0,0.0013454545454545,0.0012636363636364,0
0.0082816254359672,0.0020509030812371,0,0.0014949494949495,0.0014040404040404,0
0.0085944270045837,0.0022559933893608,0,0.0016444444444444,0.0015444444444444,0
0.008945109376526,0.0024610836974845,0,0.0017939393939394,0.0016848484848485,0
0.0093383565812892,0.0026661740056082,0,0.0019434343434343,0.0018252525252525,0
0.0097708876533486,0.0028712643137319,0,0.0020929292929293,0.0019656565656566,0
0.010247013964122,0.0030763546218556,0,0.0022424242424242,0.0021060606060606,0
0.010771457383585,0.0032814449299793,0,0.0023919191919192,0.0022464646464646,0
0.011340893053864,0.003486535238103,0,0.0025414141414141,0.0023868686868687,0
0.011969140737944,0.0036916255462267,0,0.0026909090909091,0.0025272727272727,0
0.012654023947141,0.0038967158543504,0,0.002840404040404,0.0026676767676768,0
0.013391578172847,0.0041018061624741,0,0.002989898989899,0.0028080808080808,0
0.014207910017263,0.0043068964705978,0,0.0031393939393939,0.0029484848484848,0
0.015073647570933,0.0045119867787215,0,0.0032888888888889,0.0030888888888889,0
0.016033581813597,0.0047170770868453,0,0.0034383838383838,0.0032292929292929,0
0.0170518988541,0.004922167394969,0,0.0035878787878788,0.003369696969697,0
0.018168067536499,0.0051272577030927,0,0.0037373737373737,0.003510101010101,0
0.019368253489285,0.0053323480112164,0,0.0038868686868687,0.0036505050505051,0
0.020653220156717,0.0055374383193401,0,0.0040363636363636,0.0037909090909091,0
0.022060533939505,0.0057425286274638,0,0.0041858585858586,0.0039313131313131,0
0.023537929668753,0.0059476189355875,0,0.0043353535353535,0.0040717171717172,0
0.025178837459984,0.0061527092437112,0,0.0044848484848485,0.0042121212121212,0
0.02690177508102,0.0063577995518349,0,0.0046343434343434,0.0043525252525253,0
0.028778904477208,0.0065628898599586,0,0.0047838383838384,0.0044929292929293,0
0.030782351211757,0.0067679801680823,0,0.0049333333333333,0.0046333333333333,0
0.032922397274063,0.006973070476206,0,0.0050828282828283,0.0047737373737374,0
0.035242932993801,0.0071781607843297,0,0.0052323232323232,0.0049141414141414,0
0.037696238271674,0.0073832510924534,0,0.0053818181818182,0.0050545454545455,0
0.040354953873426,0.0075883414005771,0,0.0055313131313131,0.0051949494949495,0
0.043167221059553,0.0077934317087009,0,0.0056808080808081,0.0053353535353535,0
0.046196258600877,0.0079985220168246,0,0.005830303030303,0.0054757575757576,0
0.049418161288648,0.0082036123249483,0,0.005979797979798,0.0056161616161616,0
0.05286270235929,0.008408702633072,0,0.0061292929292929,0.0057565656565657,0
0.056541566956223,0.0086137929411957,0,0.0062787878787879,0.0058969696969697,0
0.060459841158955,0.0088188832493194,0,0.0064282828282828,0.0060373737373737,0
0.064622035179418,0.0090239735574431,0,0.0065777777777778,0.0061777777777778,0
0.069064768031826,0.0092290638655668,0,0.0067272727272727,0.0063181818181818,0
0.073760016216822,0.0094341541736905,0,0.0068767676767677,0.0064585858585859,0
0.078781112473675,0.0096392444818142,0,0.0070262626262626,0.0065989898989899,0
0.084104982055064,0.0098443347899379,0,0.0071757575757576,0.0067393939393939,0
0.089718059319843,0.010049425098062,0,0.0073252525252525,0.006879797979798,0
0.095733747785002,0.010254515406185,0,0.0074747474747475,0.007020202020202,0
0.10201866352893,0.010459605714309,0,0.0076242424242424,0.0071606060606061,0
0.1087615289498,0.010664696022433,0,0.0077737373737374,0.0073010101010101,0
0.11578791279311,0.010869786330556,0,0.0079232323232323,0.0074414141414141,0
0.12330725447531,0.01107487663868,0,0.0080727272727273,0.0075818181818182,0
0.13117454963828,0.011279966946804,0,0.0082222222222222,0.0077222222222222,0
0.13948887348451,0.011485057254928,0,0.0083717171717172,0.0078626262626263,0
0.14826642315653,0.011690147563051,0,0.0085212121212121,0.0080030303030303,0
0.15743572081609,0.011895237871175,0,0.0086707070707071,0.0081434343434343,0
0.1671714756341,0.012100328179299,0,0.008820202020202,0.0082838383838384,0
0.17739340651989,0.012305418487422,0,0.008969696969697,0.0084242424242424,0
0.1880728765071,0.012510508795546,0,0.0091191919191919,0.0085646464646465,0
0.19924579910189,0.01271559910367,0,0.0092686868686869,0.0087050505050505,0
0.21090827876156,0.012920689411794,0,0.0094181818181818,0.0088454545454545,0
0.22324606260824,0.013125779719917,0,0.0095676767676768,0.0089858585858586,0
0.23610765541369,0.013330870028041,0,0.0097171717171717,0.0091262626262626,0
0.24949661315594,0.013535960336165,0,0.0098666666666667,0.0092666666666667,0
0.26341943703404,0.013741050644288,0,0.010016161616162,0.0094070707070707,0
0.27791444256501,0.013946140952412,0,0.010165656565657,0.0095474747474747,0
0.29312837641378,0.014151231260536,0,0.010315151515152,0.0096878787878788,0
0.30890098535585,0.014356321568659,0,0.010464646464646,0.0098282828282828,0
0.32523617261874,0.014561411876783,0,0.010614141414141,0.0099686868686869,0
0.34213970130253,0.014766502184907,0,0.010763636363636,0.010109090909091,0
0.35968062127727,0.014971592493031,0,0.010913131313131,0.010249494949495,0
0.37792499512397,0.015176682801154,0,0.011062626262626,0.010389898989899,0
0.39674332333227,0.015381773109278,0,0.011212121212121,0.010530303030303,0
0.41613455058075,0.015586863417402,0,0.011361616161616,0.010670707070707,0
0.43609681501924,0.015791953725525,0,0.011511111111111,0.010811111111111,0
0.4566724179605,0.015997044033649,0,0.011660606060606,0.010951515151515,0
0.47793616324369,0.016202134341773,0,0.011810101010101,0.011091919191919,0
0.49974685685216,0.016407224649897,0,0.011959595959596,0.011232323232323,0
0.52209413484375,0.01661231495802,0,0.012109090909091,0.011372727272727,0
0.54496676928,0.016817405266144,0,0.012258585858586,0.011513131313131,0
0.5683646513099,0.017022495574268,0,0.012408080808081,0.011653535353535,0
0.59239630471174,0.017227585882391,0,0.012557575757576,0.011793939393939,0
0.61689603605839,0.017432676190515,0,0.012707070707071,0.011934343434343,0
0.64184545050835,0.017637766498639,0,0.012856565656566,0.012074747474747,0
0.66722510076126,0.017842856806762,0,0.013006060606061,0.012215151515152,0
0.69301449333722,0.018047947114886,0,0.013155555555556,0.012355555555556,0
0.71928881726876,0.01825303742301,0,0.013305050505051,0.01249595959596,0
0.74591766098241,0.018458127731134,0,0.013454545454545,0.012636363636364,0
0.77286299665941,0.018663218039257,0,0.01360404040404,0.012776767676768,0
0.80009833261519,0.018868308347381,0.24818042809832,0.013753535353535,0.012917171717172,0
0.8275964035382,0.019073398655505,1,0.01390303030303,0.013057575757576,0
0.85537003095779,0.019278488963628,1,0.014052525252525,0.01319797979798,0
0.88334206852888,0.019483579271752,1,0.01420202020202,0.013338383838384,0
0.91146173128361,0.019688669579876,1,0.014351515151515,0.013478787878788,0
0.93969813672151,0.019893759888,1,0.01450101010101,0.013619191919192,0
0.96802007501789,0.020098850196123,1,0.014650505050505,0.013759595959596,0
0.99639602624999,0.020303940504247,1,0.0148,0.0139,0
