diffused,id,smooth,x,y,z
0.8017218540065,0,1,0,0,0
0.80176555371432,0.00020509030812371,1,0.00014949494949495,0.00014040404040404,0
0.80183042904621,0.00041018061624741,1,0.0002989898989899,0.00028080808080808,0
0.80196149680657,0.00061527092437112,1,0.00044848484848485,0.00042121212121212,0
0.80213486415931,0.00082036123249483,1,0.0005979797979798,0.00056161616161616,0
0.80235320127498,0.0010254515406185,1,0.00074747474747475,0.0007020202020202,0
0.80263486104319,0.0012305418487422,1,0.0008969696969697,0.00084242424242424,0
0.80294850943462,0.0014356321568659,1,0.0010464646464646,0.00098282828282828,0
0.80332993806296,0.0016407224649897,1,0.0011959595959596,0.0011232323232323,0
0.8037436284017,0.0018458127731134,1,0.0013454545454545,0.0012636363636364,0
0.80421943170939,0.0020509030812371,1,0.0014949494949495,0.0014040404040404,0
0.80473743998244,0.0022559933893608,1,0.0016444444444444,0.0015444444444444,0
0.80530562642953,0.0024610836974845,1,0.0017939393939394,0.0016848484848485,0
0.80592728924469,0.0026661740056082,1,0.0019434343434343,0.0018252525252525,0
0.80659421858264,0.0028712643137319,1,0.0020929292929293,0.0019656565656566,0
0.80730897298406,0.0030763546218556,1,0.0022424242424242,0.0021060606060606,0
0.80807397112773,0.0032814449299793,1,0.0023919191919192,0.0022464646464646,0
0.80888116956051,0.003486535238103,1,0.0025414141414141,0.0023868686868687,0
0.80974346731406,0.0036916255462267,1,0.0026909090909091,0.0025272727272727,0
0.81065332601313,0.0038967158543504,1,0.002840404040404,0.0026676767676768,0
0.81160277043589,0.0041018061624741,1,0.002989898989899,0.0028080808080808,0
0.81261438389599,0.0043068964705978,1,0.0031393939393939,0.0029484848484848,0
0.81365420960366,0.0045119867787215,1,0.0032888888888889,0.0030888888888889,0
0.81476067337074,0.0047170770868453,1,0.0034383838383838,0.0032292929292929,0
0.81589587175463,0.004922167394969,1,0.0035878787878788,0.003369696969697,0
0.81709014258288,0.0051272577030927,1,0.0037373737373737,0.003510101010101,0
0.81832588262621,0.0053323480112164,1,0.0038868686868687,0.0036505050505051,0
0.81960056553896,0.0055374383193401,1,0.0040363636363636,0.0037909090909091,0
0.82093543224988,0.0057425286274638,1,0.0041858585858586,0.0039313131313131,0
0.82229074163385,0.0059476189355875,1,0.0043353535353535,0.0040717171717172,0
0.82372201856888,0.0061527092437112,1,0.0044848484848485,0.0042121212121212,0
0.82517320553494,0.0063577995518349,1,0.0046343434343434,0.0043525252525253,0
0.82668297329997,0.0065628898599586,1,0.0047838383838384,0.0044929292929293,0
0.82822957204191,0.0067679801680823,1,0.0049333333333333,0.0046333333333333,0
0.82981546415023,0.006973070476206,1,0.0050828282828283,0.0047737373737374,0
0.83145570139564,0.0071781607843297,1,0.0052323232323232,0.0049141414141414,0
0.83312451631593,0.0073832510924534,1,0.0053818181818182,0.0050545454545455,0
0.83484849911862,0.0075883414005771,1,0.0055313131313131,0.0051949494949495,0
0.83660170663674,0.0077934317087009,1,0.0056808080808081,0.0053353535353535,0
0.83840471324753,0.0079985220168246,1,0.005830303030303,0.0054757575757576,0
0.84024336210252,0.0082036123249483,1,0.005979797979798,0.0056161616161616,0
0.84212451168061,0.008408702633072,1,0.0061292929292929,0.0057565656565657,0
0.84404658453193,0.0086137929411957,1,0.0062787878787879,0.0058969696969697,0
0.84600735902557,0.0088188832493194,1,0.0064282828282828,0.0060373737373737,0
0.84800406127391,0.0090239735574431,1,0.0065777777777778,0.0061777777777778,0
0.85004248735229,0.0092290638655668,1,0.0067272727272727,0.0063181818181818,0
0.85211201581875,0.0094341541736905,1,0.0068767676767677,0.0064585858585859,0
0.85422608835818,0.0096392444818142,1,0.0070262626262626,0.0065989898989899,0
0.85637545551087,0.0098443347899379,1,0.0071757575757576,0.0067393939393939,0
0.85855428517551,0.010049425098062,1,0.0073252525252525,0.006879797979798,0
0.86078135095205,0.010254515406185,1,0.0074747474747475,0.007020202020202,0
0.86302821086165,0.010459605714309,1,0.0076242424242424,0.0071606060606061,0
0.8653252971189,0.010664696022433,1,0.0077737373737374,0.0073010101010101,0
0.86764006543767,0.010869786330556,1,0.0079232323232323,0.0074414141414141,0
0.87000303900361,0.01107487663868,1,0.0080727272727273,0.0075818181818182,0
0.87238892467557,0.011279966946804,1,0.0082222222222222,0.0077222222222222,0
0.87480981687241,0.011485057254928,1,0.0083717171717172,0.0078626262626263,0
0.87726451868229,0.011690147563051,1,0.0085212121212121,0.0080030303030303,0
0.87974218807963,0.011895237871175,1,0.0086707070707071,0.0081434343434343,0
0.88225634152479,0.012100328179299,1,0.008820202020202,0.0082838383838384,0
0.88480293808968,0.012305418487422,1,0.008969696969697,0.0084242424242424,0
0.88737497661001,0.012510508795546,1,0.0091191919191919,0.0085646464646465,0
0.88997384023627,0.01271559910367,1,0.0092686868686869,0.0087050505050505,0
0.89259823383391,0.012920689411794,1,0.0094181818181818,0.0088454545454545,0
0.8952562573133,0.013125779719917,1,0.0095676767676768,0.0089858585858586,0
0.89793887902009,0.013330870028041,1,0.0097171717171717,0.0091262626262626,0
0.90064533135959,0.013535960336165,1,0.0098666666666667,0.0092666666666667,0
0.90337503417272,0.013741050644288,1,0.010016161616162,0.0094070707070707,0
0.90612870381103,0.013946140952412,1,0.010165656565657,0.0095474747474747,0
0.90891087663325,0.014151231260536,1,0.010315151515152,0.0096878787878788,0
0.91171412827733,0.014356321568659,1,0.010464646464646,0.0098282828282828,0
0.91453792430655,0.014561411876783,1,0.010614141414141,0.0099686868686869,0
0.91738181316943,0.014766502184907,1,0.010763636363636,0.010109090909091,0
0.92024742441348,0.014971592493031,1,0.010913131313131,0.010249494949495,0
0.92313592634616,0.015176682801154,1,0.011062626262626,0.010389898989899,0
0.92604236552708,0.015381773109278,1,0.011212121212121,0.010530303030303,0
0.9289662013889,0.015586863417402,1,0.011361616161616,0.010670707070707,0
0.93190688855104,0.015791953725525,1,0.011511111111111,0.010811111111111,0
0.93486512238957,0.015997044033649,1,0.011660606060606,0.010951515151515,0
0.93784230445378,0.016202134341773,1,0.011810101010101,0.011091919191919,0
0.94083458101413,0.016407224649897,1,0.011959595959596,0.011232323232323,0
0.9438407489715,0.01661231495802,1,0.012109090909091,0.011372727272727,0
0.94686018461501,0.016817405266144,1,0.012258585858586,0.011513131313131,0
0.94989257400448,0.017022495574268,1,0.012408080808081,0.011653535353535,0
0.95294014916785,0.017227585882391,1,0.012557575757576,0.011793939393939,0
0.9559985932939,0.017432676190515,1,0.012707070707071,0.011934343434343,0
0.95906728798493,0.017637766498639,1,0.012856565656566,0.012074747474747,0
0.96214561339586,0.017842856806762,1,0.013006060606061,0.012215151515152,0
0.96523294825681,0.018047947114886,1,0.013155555555556,0.012355555555556,0
0.96833074524145,0.01825303742301,1,0.013305050505051,0.01249595959596,0
0.97143599983681,0.018458127731134,1,0.013454545454545,0.012636363636364,0
0.97454781454657,0.018663218039257,1,0.01360404040404,0.012776767676768,0
0.97766556065379,0.018868308347381,1,0.013753535353535,0.012917171717172,0
0.98078860857579,0.019073398655505,1,0.01390303030303,0.013057575757576,0
0.98391715676238,0.019278488963628,1,0.014052525252525,0.01319797979798,0
0.98704958057723,0.019483579271752,1,0.01420202020202,0.013338383838384,0
0.99018483171611,0.019688669579876,1,0.014351515151515,0.013478787878788,0
0.99332227676626,0.019893759888,1,0.01450101010101,0.013619191919192,0
0.99646128201772,0.020098850196123,1,0.014650505050505,0.013759595959596,0
0.99960121348443,0.020303940504247,1,0.0148,0.0139,0
