dnp_src,id,tfuel,vel_x,vel_y,x,y,z
9.3039954771617e+16,0.28,1078.8615370171,-0.0010952485983025,0.040870158342062,1.005,0.28,0
9.5164988828053e+16,0.29,1082.7178277028,-0.0011016901659122,0.04306697475091,1.005,0.29,0
9.7265292877326e+16,0.3,1086.5268883225,-0.0011069994106223,0.045275518536584,1.005,0.3,0
9.9341547628355e+16,0.31,1090.2907487261,-0.001111249916745,0.047493601656417,1.005,0.31,0
1.0139436582373e+17,0.32,1094.0112512455,-0.0011145101084292,0.049719177792532,1.005,0.32,0
1.0342429921014e+17,0.33,1097.6900699402,-0.0011168435405589,0.051950332343799,1.005,0.33,0
1.0543184465437e+17,0.34,1101.3287275014,-0.0011183091817902,0.054185272991227,1.005,0.34,0
1.0741744953064e+17,0.35,1104.9286101514,-0.0011189616880566,0.056422320819087,1.005,0.35,0
1.093815164835e+17,0.36,1108.4909808156,-0.0011188516654391,0.058659901971407,1.005,0.36,0
1.1132440765312e+17,0.37,1112.0169908035,-0.0011180259216366,0.060896539821752,1.005,0.37,0
1.1324644843554e+17,0.38,1115.5076901955,-0.001116527705654,0.063130847632956,1.005,0.38,0
1.151479308389e+17,0.39,1118.9640371037,-0.0011143969355253,0.065361521683145,1.005,0.39,0
1.1702911648754e+17,0.4,1122.3869059492,-0.0011116704140922,0.067587334834084,1.005,0.4,0
1.1889023931761e+17,0.41,1125.7770948774,-0.0011083820330108,0.069807130518204,1.005,0.41,0
1.2073150800175e+17,0.42,1129.1353324166,-0.0011045629652335,0.072019817121047,1.005,0.42,0
1.2255310813484e+17,0.43,1132.4622834678,-0.001100241846324,0.074224362736477,1.005,0.43,0
1.243552042083e+17,0.44,1135.7585547057,-0.001095444944994,0.076419790272798,1.005,0.44,0
1.2613794139686e+17,0.45,1139.0246994555,-0.0010901963232926,0.078605172888695,1.005,0.45,0
1.2790144717828e+17,0.46,1142.2612221056,-0.0010845179869139,0.080779629738819,1.005,0.46,0
1.2964583280401e+17,0.47,1145.468582106,-0.0010784300260847,0.082942322009811,1.005,0.47,0
1.3137119463641e+17,0.48,1148.647197597,-0.0010719507475185,0.085092449228409,1.005,0.48,0
1.3307761536611e+17,0.49,1151.7974487067,-0.0010650967979028,0.087229245824356,1.005,0.49,0
1.3476516512162e+17,0.5,1154.9196805523,-0.0010578832793867,0.089351977931636,1.005,0.5,0
1.3643390248172e+17,0.51,1158.0142059741,-0.0010503238575489,0.091459940412606,1.005,0.51,0
1.3808387539987e+17,0.52,1161.081308029,-0.0010424308622648,0.093552454090429,1.005,0.52,0
1.3971512204904e+17,0.53,1164.1212422678,-0.001034215381931,0.095628863176126,1.005,0.53,0
1.4132767159412e+17,0.54,1167.1342388153,-0.0010256873514471,0.097688532877365,1.005,0.54,0
1.429215448986e+17,0.55,1170.1205042736,-0.0010168556343736,0.099730847177009,1.005,0.55,0
1.4449675517122e+17,0.56,1173.0802234636,-0.0010077280996246,0.1017552067701,1.005,0.56,0
1.4605330855773e+17,0.57,1176.0135610194,-0.00099831169307315,0.10376102714886,1.005,0.57,0
1.4759120468259e+17,0.58,1178.9206628499,-0.00098861250443249,0.10574773682579,1.005,0.58,0
1.4911043714461e+17,0.59,1181.8016574775,-0.00097863582969357,0.10771477568587,1.005,0.59,0
1.506109939704e+17,0.6,1184.6566572659,-0.00096838622947903,0.10966159345927,1.005,0.6,0
1.5209285802891e+17,0.61,1187.4857595454,-0.00095786758357533,0.11158764830666,1.005,0.61,0
1.5355600741014e+17,0.62,1190.2890476448,-0.00094708314191979,0.11349240550994,1.005,0.62,0
1.5500041577085e+17,0.63,1193.0665918364,-0.00093603557230349,0.11537533626133,1.005,0.63,0
1.5642605264962e+17,0.64,1195.8184502032,-0.00092472700503174,0.11723591654479,1.005,0.64,0
1.5783288375366e+17,0.65,1198.5446694314,-0.00091315907475139,0.11907362610362,1.005,0.65,0
1.5922087121929e+17,0.66,1201.2452855367,-0.00090133295966631,0.12088794748914,1.005,0.66,0
1.6058997384801e+17,0.67,1203.9203245271,-0.00088924941832676,0.12267836518507,1.005,0.67,0
1.6194014731989e+17,0.68,1206.5698030088,-0.00087690882416977,0.12444436480329,1.005,0.68,0
1.6327134438563e+17,0.69,1209.1937287374,-0.0008643111979697,0.12618543234633,1.005,0.69,0
1.6458351503899e+17,0.7,1211.7921011196,-0.00085145623835086,0.12790105353295,1.005,0.7,0
1.6587660667057e+17,0.71,1214.3649116682,-0.00083834335052414,0.12959071318264,1.005,0.71,0
1.671505642042e+17,0.72,1216.9121444135,-0.00082497167332917,0.13125389465608,1.005,0.72,0
1.6840533021708e+17,0.73,1219.4337762739,-0.00081134010472455,0.13289007934787,1.005,0.73,0
1.696408450445e+17,0.74,1221.9297773883,-0.00079744732584846,0.13449874622891,1.005,0.74,0
1.7085704687011e+17,0.75,1224.4001114124,-0.00078329182370432,0.1360793714354,1.005,0.75,0
1.7205387180244e+17,0.76,1226.8447357815,-0.00076887191259787,0.13763142790196,1.005,0.76,0
1.7323125393858e+17,0.77,1229.263601941,-0.00075418575437564,0.13915438503641,1.005,0.77,0
1.7438912541532e+17,0.78,1231.6566555469,-0.00073923137756655,0.14064770843385,1.005,0.78,0
1.7552741644882e+17,0.79,1234.0238366371,-0.00072400669546558,0.14211085962801,1.005,0.79,0
1.7664605536289e+17,0.8,1236.3650797759,-0.00070850952323703,0.14354329587772,1.005,0.8,0
1.777449686067e+17,0.81,1238.6803141719,-0.00069273759408164,0.14494446998667,1.005,0.81,0
1.7882408076222e+17,0.82,1240.9694637715,-0.00067668857452773,0.1463138301546,1.005,0.82,0
1.7988331454166e+17,0.83,1243.2324473277,-0.00066036007888246,0.14765081985825,1.005,0.83,0
1.8092259077559e+17,0.84,1245.4691784462,-0.0006437496828895,0.14895487776035,1.005,0.84,0
1.8194182839165e+17,0.85,1247.6795656093,-0.00062685493662424,0.15022543764525,1.005,0.85,0
1.8294094438437e+17,0.86,1249.8635121774,-0.00060967337667582,0.15146192837952,1.005,0.86,0
1.8391985377627e+17,0.87,1252.0209163701,-0.00059220253763174,0.15266377389634,1.005,0.87,0
1.8487846957038e+17,0.88,1254.1516712263,-0.00057443996290896,0.15383039320208,1.005,0.88,0
1.858167026944e+17,0.89,1256.255664544,-0.00055638321495219,0.15496120040399,1.005,0.89,0
1.8673446193651e+17,0.9,1258.3327788002,-0.00053802988482275,0.15605560475762,1.005,0.9,0
1.8763165387309e+17,0.91,1260.3828910509,-0.00051937760121236,0.15711301073291,1.005,0.91,0
1.885081827882e+17,0.92,1262.4058728116,-0.00050042403890406,0.1581328180977,1.005,0.92,0
1.8936395058501e+17,0.93,1264.4015899181,-0.0004811669266964,0.15911442201763,1.005,0.93,0
1.9019885668907e+17,0.94,1266.3699023675,-0.00046160405482377,0.16005721317142,1.005,0.94,0
1.9101279794333e+17,0.95,1268.3106641396,-0.00044173328188175,0.16096057788042,1.005,0.95,0
1.9180566849491e+17,0.96,1270.2237229979,-0.00042155254128997,0.16182389825163,1.005,0.96,0
1.9257735967356e+17,0.97,1272.1089202707,-0.00040105984731034,0.16264655233315,1.005,0.97,0
1.9332775986137e+17,0.98,1273.9660906112,-0.00038025330063442,0.16342791428122,1.005,0.98,0
1.9405675435388e+17,0.99,1275.795061736,-0.00035913109356777,0.16416735453804,1.005,0.99,0
1.9476422521215e+17,1,1277.5956541424,-0.00033769151482396,0.16486424001955,1.005,1,0
1.9545005110548e+17,1.01,1279.3676808026,-0.00031593295393856,0.16551793431241,1.005,1.01,0
1.9611410714464e+17,1.02,1281.1109468346,-0.00029385390533391,0.16612779787943,1.005,1.02,0
1.9675626470506e+17,1.03,1282.8252491489,-0.00027145297201912,0.16669318827271,1.005,1.03,0
1.9737639123969e+17,1.04,1284.5103760693,-0.0002487288689454,0.16721346035388,1.005,1.04,0
1.9797435008093e+17,1.05,1286.1661069282,-0.00022568042599303,0.1676879665205,1.005,1.05,0
1.9855000023128e+17,1.06,1287.7922116323,-0.00020230659055372,0.16811605693814,1.005,1.06,0
1.9910319614192e+17,1.07,1289.3884502006,-0.00017860642963459,0.16849707977685,1.005,1.07,0
1.9963378747874e+17,1.08,1290.9545722697,-0.00015457913134464,0.16883038145125,1.005,1.08,0
2.0014161887493e+17,1.09,1292.4903165675,-0.00013022400545128,0.16911530686307,1.005,1.09,0
2.0062652966945e+17,1.1,1293.9954103509,-0.0001055404822356,0.16935119964329,1.005,1.1,0
2.0108835363035e+17,1.11,1295.4695688073,-8.052810831351e-05,0.16953740238131,1.005,1.11,0
2.0152691866197e+17,1.12,1296.9124944155,-5.5186538294303e-05,0.16967325684266,1.005,1.12,0
2.019420464946e+17,1.13,1298.3238762657,-2.9515511395379e-05,0.16975810426889,1.005,1.13,0
2.0233355235394e+17,1.14,1299.7033893341,-3.5147399045703e-06,0.1697912855879,1.005,1.14,0
2.0270184050334e+17,1.15,1301.0505606903,2.2816414772363e-05,0.16977214004885,1.005,1.15,0
2.0304680996635e+17,1.16,1302.3650166504,4.9478488623847e-05,0.16970000694087,1.005,1.16,0
2.0336826045086e+17,1.17,1303.6463877775,7.6471071809747e-05,0.16957422505274,1.005,1.17,0
2.036659837735e+17,1.18,1304.8942870486,0.00010379310049476,0.16939413469596,1.005,1.18,0
2.0393976341991e+17,1.19,1306.1083088368,0.00013144299819494,0.1691590789407,1.005,1.19,0
2.0418937407625e+17,1.2,1307.288027817,0.00015941869928332,0.16886840450714,1.005,1.2,0
2.0441458113027e+17,1.21,1308.4329977914,0.00018771763990676,0.16852146273315,1.005,1.21,0
2.0461514014003e+17,1.22,1309.5427504277,0.00021633673897046,0.16811761059451,1.005,1.22,0
2.0479079626794e+17,1.23,1310.6167939048,0.00024527237205933,0.167656211765,1.005,1.23,0
2.0494128367781e+17,1.24,1311.6546114563,0.00027452033988815,0.16713663773263,1.005,1.24,0
2.050663248921e+17,1.25,1312.6556598058,0.00030407583241583,0.16655826898371,1.005,1.25,0
2.0516563010629e+17,1.26,1313.6193674821,0.00033393338911766,0.16592049626249,1.005,1.26,0
2.0523889645724e+17,1.27,1314.5451330064,0.00036408685561588,0.16522272191371,1.005,1.27,0
2.0528580724168e+17,1.28,1315.4323229387,0.00039452933672579,0.16446436131527,1.005,1.28,0
2.05306031081e+17,1.29,1316.2802697705,0.00042525314591371,0.16364484440816,1.005,1.29,0
2.0529922102789e+17,1.3,1317.0882696512,0.00045624975109648,0.16276361733092,1.005,1.3,0
2.0526501361014e+17,1.31,1317.8555799319,0.00048750971667414,0.16182014416613,1.005,1.31,0
2.052030278061e+17,1.32,1318.5814165089,0.00051902264168695,0.16081390880637,1.005,1.32,0
2.0511286394627e+17,1.33,1319.2649509494,0.00055077709392553,0.15974441694778,1.005,1.33,0
2.049941025345e+17,1.34,1319.905307377,0.00058276053986265,0.15861119821926,1.005,1.34,0
2.048463029817e+17,1.35,1320.5015590941,0.00061495927020035,0.15741380845595,1.005,1.35,0
2.0466900224465e+17,1.36,1321.0527249149,0.00064735832089261,0.15615183212591,1.005,1.36,0
2.0446171336095e+17,1.37,1321.5577651801,0.00067994138942982,0.15482488491917,1.005,1.37,0
2.0422392387104e+17,1.38,1322.0155774204,0.00071269074621957,0.15343261650885,1.005,1.38,0
2.0395509411667e+17,1.39,1322.4249916323,0.00074558714086616,0.15197471349431,1.005,1.39,0
2.0365465540435e+17,1.4,1322.7847651268,0.00077860970317831,0.15045090253674,1.005,1.4,0
2.0332200802101e+17,1.41,1323.0935769029,0.00081173583871249,0.14886095369781,1.005,1.41,0
2.0295651908763e+17,1.42,1323.3500214968,0.00084494111869794,0.14720468399262,1.005,1.42,0
2.0255752023504e+17,1.43,1323.552602248,0.00087819916416652,0.14548196116823,1.005,1.43,0
2.0212430508437e+17,1.44,1323.6997239172,0.00091148152415928,0.1436927077195,1.005,1.44,0
2.0165612651249e+17,1.45,1323.7896845831,0.0009447575478555,0.14183690515428,1.005,1.45,0
2.0115219368058e+17,1.46,1323.8206667338,0.00097799425052543,0.13991459852021,1.005,1.46,0
2.0061166880133e+17,1.47,1323.7907274606,0.00101115617322,0.13792590120552,1.005,1.47,0
2.0003366361746e+17,1.48,1323.6977876451,0.0010442052361123,0.13587100002646,1.005,1.48,0
1.9941723556051e+17,1.49,1323.5396200199,0.0010771005854737,0.1337501606141,1.005,1.49,0
1.9876138355569e+17,1.5,1323.3138359626,0.0011097984342663,0.13156373311331,1.005,1.5,0
1.9806504343354e+17,1.51,1323.0178708669,0.0011422518963889,0.1293121582065,1.005,1.51,0
1.9732708290464e+17,1.52,1322.6489679081,0.0011744108146598,0.12699597347495,1.005,1.52,0
1.9654629604768e+17,1.53,1322.2041599955,0.0012062215826236,0.12461582011005,1.005,1.53,0
1.9572139725472e+17,1.54,1321.6802496745,0.0012376269603903,0.12217244998668,1.005,1.54,0
1.9485101456995e+17,1.55,1321.0737867015,0.0012685658846918,0.11966673311053,1.005,1.55,0
1.9393368234955e+17,1.56,1320.3810429752,0.0012989732734566,0.11709966545063,1.005,1.56,0
1.9296783316017e+17,1.57,1319.5979844566,0.0013287798252378,0.11447237716778,1.005,1.57,0
1.9195178882202e+17,1.58,1318.7202396507,0.0013579118139046,0.11178614124887,1.005,1.58,0
1.9088375048915e+17,1.59,1317.743064154,0.0013862908790869,0.10904238255602,1.005,1.59,0
1.8976178764375e+17,1.6,1316.6613006894,0.0014138338129294,0.10624268729875,1.005,1.6,0
1.8858382586321e+17,1.61,1315.4693339494,0.0014404523438033,0.10338881293578,1.005,1.61,0
1.8734763319756e+17,1.62,1314.1610394561,0.0014660529177091,0.10048269851216,1.005,1.62,0
1.8605080497008e+17,1.63,1312.729725502,0.0014905364781934,0.097526475435407,1.005,1.63,0
1.8469074678487e+17,1.64,1311.1680670703,0.001513798245704,0.094522478692999,1.005,1.64,0
1.8326465549175e+17,1.65,1309.4680304316,0.001535727497401,0.091473258511447,1.005,1.65,0
1.8176949781843e+17,1.66,1307.62078687,0.0015562073485641,0.088381592455031,1.005,1.66,0
1.8020198633408e+17,1.67,1305.6166136991,0.0015751145368229,0.085250497960005,1.005,1.67,0
1.785585523531e+17,1.68,1303.44478037,0.0015923192105806,0.082083245297491,1.005,1.68,0
1.7683531532393e+17,1.69,1301.0934170426,0.001607684723085,0.078883370955464,1.005,1.69,0
1.750280481723e+17,1.7,1298.5493624615,0.001621067433764,0.075654691427183,1.005,1.7,0
1.7313213797967e+17,1.71,1295.7979873364,0.0016323165185376,0.072401317390168,1.005,1.71,0
1.7114254127447e+17,1.72,1292.822988634,0.0016412737909804,0.069127668256266,1.005,1.72,0
1.690537330929e+17,1.73,1289.6061492264,0.0016477735363346,0.065838487069483,1.005,1.73,0
1.6685964882681e+17,1.74,1286.1270561578,0.001651642360531,0.062538855724216,1.005,1.74,0
1.6455361771578e+17,1.75,1282.3627693382,0.0016526990565407,0.05923421047205,1.005,1.75,0
1.6212828665944e+17,1.76,1278.2874307098,0.0016507544905626,0.055930357680549,1.005,1.76,0
1.5957553282503e+17,1.77,1273.8718017768,0.0016456115107259,0.052633489802359,1.005,1.77,0
1.5688636330966e+17,1.78,1269.0827148011,0.0016370648812437,0.049350201507351,1.005,1.78,0
1.5405079989788e+17,1.79,1263.8824198936,0.0016249012451714,0.046087505924564,1.005,1.79,0
1.5105774675551e+17,1.8,1258.2278066718,0.0016088991192488,0.042852850934048,1.005,1.8,0
1.4789483876026e+17,1.81,1252.0694752191,0.001588828924627,0.039654135441363,1.005,1.81,0
1.4454826815868e+17,1.82,1245.35062709,0.0015644530577506,0.036499725559179,1.005,1.82,0
1.4100258747571e+17,1.83,1238.0057438089,0.0015355260061652,0.033398470610797,1.005,1.83,0
1.3724048728328e+17,1.84,1229.959019354,0.0015017945147435,0.03035971885876,1.005,1.84,0
1.3324254887437e+17,1.85,1221.122517799,0.0014629978087155,0.027393332847247,1.005,1.85,0
1.2898697458908e+17,1.86,1211.3940442325,0.0014188678811157,0.024509704227348,1.005,1.86,0
1.2444930326384e+17,1.87,1200.654759357,0.0013691298539684,0.021719767906166,1.005,1.87,0
1.1960212611862e+17,1.88,1188.7666615308,0.0013135024249357,0.019035015318789,1.005,1.88,0
1.1441483074355e+17,1.89,1175.5702553609,0.0012516984146612,0.016467506558206,1.005,1.89,0
1.0885341887472e+17,1.9,1160.8831242532,0.0011834254352171,0.014029880966776,1.005,1.9,0
1.0288046644215e+17,1.91,1144.5009264495,0.0011083867079405,0.011735365491139,1.005,1.91,0
9.6455312983929e+16,1.92,1126.2039379467,0.0010262820709133,0.0095977798352614,1.005,1.92,0
8.953454801545e+16,1.93,1105.7754424466,0.0009368092347515,0.007631537829514,1.005,1.93,0
8.2072699732174e+16,1.94,1083.0444157369,0.00083966537407046,0.0058516411405197,1.005,1.94,0
7.4022434318653e+16,1.95,1057.9761178096,0.00073454918649367,0.0042736438069983,1.005,1.95,0
6.5331776599692e+16,1.96,1030.8509735865,0.00062116361017806,0.0029135941049621,1.005,1.96,0
5.5930971963744e+16,1.97,1002.5806385891,0.00049921944405983,0.0017881988105558,1.005,1.97,0
4.5690030901531e+16,1.98,975.1291952205,0.00036844012312293,0.00091516883633253,1.005,1.98,0
3.4326803327354e+16,1.99,951.57412995679,0.00022856765866664,0.000311013179758,1.005,1.99,0
2.1691793592236e+16,2,934.45431494637,7.9368321745668e-05,-1.0413825445377e-05,1.005,2,0
