dnp_src,id,tfuel,vel_x,vel_y,x,y,z
2.0535054553867e+17,0.59,1284.1827720008,0.02214153836334,0.071260702915221,0.59,0.995,0
2.0593468771173e+17,0.6,1284.6028960183,0.021888866019218,0.076761875745976,0.6,0.995,0
2.064712786641e+17,0.61,1284.9307339611,0.021616969699719,0.082056286414575,0.61,0.995,0
2.0696202058704e+17,0.62,1285.1701760877,0.021326122102021,0.087144060378682,0.62,0.995,0
2.0740855604009e+17,0.63,1285.3252287455,0.021016599677784,0.092025969634363,0.63,0.995,0
2.078124825441e+17,0.64,1285.4000435763,0.020688685719584,0.096703399373518,0.64,0.995,0
2.0817536025411e+17,0.65,1285.3989357228,0.020342673132406,0.10117831352332,0.65,0.995,0
2.0849871229625e+17,0.66,1285.3263884217,0.019978866892126,0.10545321901635,0.66,0.995,0
2.0878401869369e+17,0.67,1285.1870451451,0.01959758619975,0.10953112874979,0.67,0.995,0
2.09032706095e+17,0.68,1284.9856941627,0.019199166347511,0.11341552328884,0.68,0.995,0
2.0924613575582e+17,0.69,1284.7272513695,0.018783960314956,0.11711031142693,0.69,0.995,0
2.09425591342e+17,0.7,1284.416745202,0.018352340108362,0.12061978973049,0.7,0.995,0
2.0957226685024e+17,0.71,1284.0593043414,0.017904697848124,0.12394860118288,0.71,0.995,0
2.096872540792e+17,0.72,1283.6601467803,0.017441446600665,0.12710169302587,0.72,0.995,0
2.0977152893011e+17,0.73,1283.2245685322,0.016963020947146,0.1300842738911,0.73,0.995,0
2.0982593613802e+17,0.74,1282.7579312294,0.016469877280815,0.1329017703211,0.74,0.995,0
2.0985117240401e+17,0.75,1282.2656489722,0.01596249382688,0.13555978279047,0.75,0.995,0
2.0984776800968e+17,0.76,1281.7531752895,0.015441370381244,0.1380640413467,0.76,0.995,0
2.0981606680478e+17,0.77,1281.2259908231,0.014907027766377,0.14042036099083,0.77,0.995,0
2.0975620412187e+17,0.78,1280.6895917666,0.014360007004059,0.14263459691473,0.78,0.995,0
2.0966808190668e+17,0.79,1280.1494787362,0.013800868206212,0.14471259970826,0.79,0.995,0
2.0955134029792e+17,0.8,1279.6111459664,0.013230189187126,0.14666017064715,0.8,0.995,0
2.0940532502036e+17,0.81,1279.0800714735,0.012648563802903,0.14848301717178,0.81,0.995,0
2.0922905009609e+17,0.82,1278.5617097167,0.012056600026468,0.1501867086595,0.82,0.995,0
2.0902115529014e+17,0.83,1278.0614887925,0.011454917768365,0.151776632574,0.83,0.995,0
2.0877985718889e+17,0.84,1277.5848139852,0.01084414645427,0.15325795103982,0.84,0.995,0
2.0850289178132e+17,0.85,1277.1370785558,0.010224922370085,0.15463555784,0.85,0.995,0
2.0818744491846e+17,0.86,1276.7236813611,0.0095978857851042,0.15591403577826,0.86,0.995,0
2.0783006514917e+17,0.87,1276.3500497759,0.0089636778640863,0.15709761429286,0.87,0.995,0
2.0742655116546e+17,0.88,1276.0216658975,0.0083229373806952,0.15819012716698,0.88,0.995,0
2.0697180318823e+17,0.89,1275.7440942607,0.0076762972479192,0.15919497015284,0.89,0.995,0
2.0645962338275e+17,0.9,1275.5230099251,0.0070243808854867,0.1601150583121,0.9,0.995,0
2.0588244340542e+17,0.91,1275.3642258616,0.0063677984494555,0.16095278286838,0.91,0.995,0
2.0523094494211e+17,0.92,1275.2737164376,0.0057071429541245,0.16170996736824,0.92,0.995,0
2.0449351729618e+17,0.93,1275.2576268379,0.0050429863207825,0.16238782297165,0.93,0.995,0
2.0365545713107e+17,0.94,1275.3222414427,0.0043758753998011,0.16298690279684,0.94,0.995,0
2.0269774501831e+17,0.95,1275.4738456999,0.0037063280420515,0.16350705555647,0.95,0.995,0
2.0159510268228e+17,0.96,1275.7183241873,0.0030348292474039,0.16394737954281,0.96,0.995,0
2.0031278771301e+17,0.97,1276.0601037353,0.0023618272066821,0.16430618008806,0.97,0.995,0
1.9880114982359e+17,0.98,1276.4994230126,0.0016877301043644,0.16458093880489,0.98,0.995,0
1.9698669505967e+17,0.99,1277.0251670129,0.0010129081222031,0.16476831580909,0.99,0.995,0
1.9476422486357e+17,1,1277.5956543825,0.00033769142723224,0.16486424002706,1,0.995,0
1.9476422521215e+17,1.01,1277.5956541424,-0.00033769151482396,0.16486424001955,1.01,0.995,0
1.9698669532888e+17,1.02,1277.0251667757,-0.0010129082097309,0.16476831578843,1.02,0.995,0
1.988011500426e+17,1.03,1276.499422809,-0.0016877301917673,0.16458093877294,1.03,0.995,0
2.0031278790028e+17,1.04,1276.060103574,-0.00236182729389,0.1643061800464,1.04,0.995,0
2.0159510284819e+17,1.05,1275.7183240678,-0.0030348293343452,0.16394737949267,1.05,0.995,0
2.026977451684e+17,1.06,1275.4738456178,-0.0037063281286437,0.16350705549875,1.06,0.995,0
2.0365545726813e+17,1.07,1275.3222413921,-0.0043758754859553,0.16298690273213,1.07,0.995,0
2.0449351742121e+17,1.08,1275.2576268125,-0.0050429864063987,0.16238782290028,1.08,0.995,0
2.0523094505526e+17,1.09,1275.2737164311,-0.005707143039097,0.16170996729031,1.09,0.995,0
2.0588244350672e+17,1.1,1275.3642258691,-0.0063677985336687,0.16095278278387,1.1,0.995,0
2.0645962347249e+17,1.11,1275.5230099425,-0.0070243809688199,0.16011505822082,1.11,0.995,0
2.0697180326665e+17,1.12,1275.7440942845,-0.0076762973302435,0.15919497005454,1.12,0.995,0
2.0742655123275e+17,1.13,1276.0216659249,-0.0083229374618798,0.15819012706132,1.13,0.995,0
2.0783006520574e+17,1.14,1276.3500498049,-0.0089636779439978,0.15709761417946,1.14,0.995,0
2.0818744496483e+17,1.15,1276.7236813902,-0.0095978858636087,0.15591403565671,1.15,0.995,0
2.0850289181809e+17,1.16,1277.1370785839,-0.010224922447046,0.15463555770987,1.16,0.995,0
2.0877985721672e+17,1.17,1277.5848140114,-0.010844146529555,0.15325795090067,1.17,0.995,0
2.0902115530953e+17,1.18,1278.0614888161,-0.01145491784184,0.15177663242538,1.18,0.995,0
2.0922905010729e+17,1.19,1278.5617097366,-0.012056600098002,0.15018670850097,1.19,0.995,0
2.0940532502342e+17,1.2,1279.0800714886,-0.012648563872368,0.14848301700291,1.2,0.995,0
2.0955134029282e+17,1.21,1279.6111459755,-0.013230189254402,0.14666017046753,1.21,0.995,0
2.0966808189354e+17,1.22,1280.1494787386,-0.013800868271178,0.1447125995175,1.22,0.995,0
2.0975620410079e+17,1.23,1280.6895917614,-0.014360007066606,0.14263459671248,1.23,0.995,0
2.0981606677578e+17,1.24,1281.2259908096,-0.014907027826399,0.14042036077677,1.24,0.995,0
2.0984776797282e+17,1.25,1281.7531752671,-0.015441370438647,0.13806404112058,1.25,0.995,0
2.0985117235947e+17,1.26,1282.2656489405,-0.015962493881577,0.13555978255207,1.26,0.995,0
2.09825936086e+17,1.27,1282.7579311881,-0.016469877332733,0.13290177007028,1.27,0.995,0
2.0977152887099e+17,1.28,1283.2245684813,-0.016963020996222,0.13008427362777,1.28,0.995,0
2.0968725401365e+17,1.29,1283.6601467202,-0.017441446646852,0.12710169274999,1.29,0.995,0
2.0957226677891e+17,1.3,1284.0593042727,-0.017904697891387,0.12394860089449,1.3,0.995,0
2.094255912654e+17,1.31,1284.4167451249,-0.018352340148682,0.12061978942966,1.31,0.995,0
2.0924613567429e+17,1.32,1284.7272512842,-0.018783960352327,0.1171103111138,1.32,0.995,0
2.0903270600879e+17,1.33,1284.9856940691,-0.019199166381945,0.11341552296359,1.33,0.995,0
2.0878401860294e+17,1.34,1285.187045043,-0.019597586231274,0.10953112841268,1.34,0.995,0
2.0849871220095e+17,1.35,1285.3263883109,-0.019978866920787,0.10545321866766,1.35,0.995,0
2.081753601542e+17,1.36,1285.3989356029,-0.020342673158266,0.10117831316342,1.36,0.995,0
2.0781248243963e+17,1.37,1285.4000434474,-0.020688685742731,0.096703399002818,1.37,0.995,0
2.0740855593135e+17,1.38,1285.325228608,-0.021016599698327,0.092025969253343,1.38,0.995,0
2.0696202047462e+17,1.39,1285.1701759427,-0.021326122120088,0.087144059987874,1.39,0.995,0
2.0647127854884e+17,1.4,1284.9307338101,-0.021616969715469,0.082056286014565,1.4,0.995,0
2.059346875947e+17,1.41,1284.6028958633,-0.021888866032826,0.076761875337386,1.41,0.995,0
2.0535054542118e+17,1.42,1284.1827718442,-0.022141538375004,0.071260702498699,1.42,0.995,0
2.0471706940383e+17,1.43,1283.6665509114,-0.022374714397306,0.065553321052034,1.43,0.995,0
2.0403236932085e+17,1.44,1283.0504587073,-0.02258811838448,0.059640995491112,1.44,0.995,0
2.0329441267691e+17,1.45,1282.3307062677,-0.022781467196664,0.053525733038284,1.45,0.995,0
2.0250098151238e+17,1.46,1281.5034278058,-0.022954465879711,0.0472103157974,1.46,0.995,0
2.0164962166258e+17,1.47,1280.5646062392,-0.023106802965664,0.040698333913203,1.47,0.995,0
2.0073758946422e+17,1.48,1279.5099895395,-0.023238145557838,0.033994220536929,1.48,0.995,0
1.9976180742092e+17,1.49,1278.3350077708,-0.023348134379305,0.027103289526813,1.49,0.995,0
1.9871884950124e+17,1.5,1277.0347113837,-0.023436379099497,0.020031776825219,1.5,0.995,0
1.9760498640355e+17,1.51,1275.6037659889,-0.023502455031961,0.012786886278599,1.51,0.995,0
1.9641632391698e+17,1.52,1274.0365520164,-0.023545903456123,0.0053768401795496,1.52,0.995,0
1.9514904951728e+17,1.53,1272.3274153975,-0.023566231086311,-0.0021890670746107,1.53,0.995,0
1.9380170987963e+17,1.54,1270.4745291564,-0.023562905352598,-0.0099004249257825,1.54,0.995,0
1.9237560423456e+17,1.55,1268.4790705579,-0.02353539833287,-0.017745703664278,1.55,0.995,0
1.908702447232e+17,1.56,1266.337686096,-0.023483152861413,-0.025712241624958,1.56,0.995,0
1.8928611103498e+17,1.57,1264.0477907092,-0.02340561021883,-0.033786214299273,1.57,0.995,0
1.8762412238173e+17,1.58,1261.6072549997,-0.023302215050035,-0.041952610650413,1.58,0.995,0
1.8588514391186e+17,1.59,1259.0139674489,-0.023172418323912,-0.050195212357878,1.59,0.995,0
1.8406972344336e+17,1.6,1256.2655044136,-0.023015680066339,-0.058496571769859,1.6,0.995,0
1.8217802053861e+17,1.61,1253.3589716996,-0.022831471378499,-0.06683798572483,1.61,0.995,0
1.8020985755399e+17,1.62,1250.2910184449,-0.022619276703144,-0.075199464091771,1.62,0.995,0
1.7816484258199e+17,1.63,1247.0579872774,-0.022378597383838,-0.083559693416954,1.63,0.995,0
1.7604243594004e+17,1.64,1243.6559373355,-0.022108957047064,-0.091895997445839,1.64,0.995,0
1.7384167185149e+17,1.65,1240.0799241911,-0.021809907994892,-0.10018429573766,1.65,0.995,0
1.7156071202352e+17,1.66,1236.3229633414,-0.021481037126638,-0.10839905518258,1.66,0.995,0
1.6919782335555e+17,1.67,1232.3780759488,-0.021121973072582,-0.11651322496889,1.67,0.995,0
1.6675096103206e+17,1.68,1228.2373064197,-0.020732395774863,-0.12449817205798,1.68,0.995,0
1.6421792499743e+17,1.69,1223.8919806312,-0.020312047603133,-0.13232360955054,1.69,0.995,0
1.615967363116e+17,1.7,1219.3334416944,-0.019860746804498,-0.13995751989115,1.7,0.995,0
1.5888550357921e+17,1.71,1214.5526426598,-0.019378403260382,-0.14736607922351,1.71,0.995,0
1.5608037468839e+17,1.72,1209.5356043177,-0.018865033345871,-0.15451358092268,1.72,0.995,0
1.5317773168913e+17,1.73,1204.268065134,-0.018320774648848,-0.1613623214236,1.73,0.995,0
1.5017381369557e+17,1.74,1198.7345839811,-0.017745903381437,-0.16787248516938,1.74,0.995,0
1.4706519714818e+17,1.75,1192.9194903264,-0.017140854373203,-0.1740020216287,1.75,0.995,0
1.438484695398e+17,1.76,1186.8060174636,-0.016506243134831,-0.1797065221588,1.76,0.995,0
1.4051747604648e+17,1.77,1180.3699385463,-0.015842886755363,-0.18493909069437,1.77,0.995,0
1.3706686549153e+17,1.78,1173.5873798624,-0.015151825088491,-0.18965015723616,1.78,0.995,0
1.3349175103869e+17,1.79,1166.4340345436,-0.014434345760765,-0.19378729545406,1.79,0.995,0
1.2978721974627e+17,1.8,1158.8839722755,-0.013692011526664,-0.19729503828872,1.8,0.995,0
1.2594528116595e+17,1.81,1150.9023168187,-0.012926686759964,-0.20011468247992,1.81,0.995,0
1.2195917131138e+17,1.82,1142.455424114,-0.012140565079622,-0.20218402343241,1.82,0.995,0
1.1782396168059e+17,1.83,1133.5127579343,-0.011336202045204,-0.20343709979488,1.83,0.995,0
1.1353086284081e+17,1.84,1124.0333825168,-0.010516548789906,-0.20380396261476,1.84,0.995,0
1.0907197701684e+17,1.85,1113.9782596254,-0.009684986634515,-0.2032103617955,1.85,0.995,0
1.0444220610518e+17,1.86,1103.3168440942,-0.0088453677821088,-0.20157744531664,1.86,0.995,0
9.9633160044138e+16,1.87,1092.0137681304,-0.0080020594825521,-0.19882152248958,1.87,0.995,0
9.4637416295817e+16,1.88,1080.0433481134,-0.0071599914622561,-0.19485378526451,1.88,0.995,0
8.9452201340279e+16,1.89,1067.4056656811,-0.0063247118706322,-0.18958009990414,1.89,0.995,0
8.4070209026212e+16,1.9,1054.1101658297,-0.0055024493431734,-0.18290099424432,1.9,0.995,0
7.8488687301662e+16,1.91,1040.2129001248,-0.0047001818051271,-0.17471170983663,1.91,0.995,0
7.2705691060389e+16,1.92,1025.8235698383,-0.0039257147970224,-0.16490260969914,1.92,0.995,0
6.671691408547e+16,1.93,1011.1185555616,-0.0031877653582951,-0.15335999525889,1.93,0.995,0
6.0521658425622e+16,1.94,996.38377303422,-0.0024960500673454,-0.13996743276418,1.94,0.995,0
5.4110146258543e+16,1.95,982.00473653716,-0.0018613725272274,-0.12460792382116,1.95,0.995,0
4.7468497609518e+16,1.96,968.49618601043,-0.0012956925980519,-0.10716683989864,1.96,0.995,0
4.0566690219254e+16,1.97,956.45694695219,-0.00081211663677467,-0.087535851268073,1.97,0.995,0
3.3356574425297e+16,1.98,946.47640777181,-0.00042485099047254,-0.065617494070687,1.98,0.995,0
2.5776673835606e+16,1.99,938.81327207701,-0.00014967112753691,-0.041329637827555,1.99,0.995,0
1.7882016943895e+16,2,932.21173137033,-3.8314667026881e-06,-0.014607321730982,2,0.995,0
