time,TF-1306,TF-1308,TF-1318,TF-1320,TF-1322,TF-1332,TF-1334,TF-1336,TF-1504,TF-1506,TF-1508,TF-1518,TF-1520,TF-1522,TF-1532,TF-1534,TF-1536,TF-1704,TF-1708,TF-1718,TF-1732,TF-1734,TF-1736,TS-1301,TS-1302,TS-1303,TS-1305,TS-1307,TS-1309,TS-1310,TS-1311,TS-1312,TS-1313,TS-1314,TS-1315,TS-1317,TS-1319,TS-1321,TS-1323,TS-1324,TS-1326,TS-1327,TS-1328,TS-1329,TS-1333,TS-1337,TS-1338,TS-1341,TS-1342,TS-1343,TS-1501,TS-1502,TS-1503,TS-1505,TS-1507,TS-1509,TS-1510,TS-1512,TS-1513,TS-1514,TS-1515,TS-1517,TS-1521,TS-1523,TS-1524,TS-1526,TS-1527,TS-1528,TS-1529,TS-1535,TS-1537,TS-1538,TS-1541,TS-1542,TS-1543,TS-1701,TS-1702,TS-1703,TS-1705,TS-1707,TS-1709,TS-1710,TS-1711,TS-1712,TS-1713,TS-1714,TS-1715,TS-1716,TS-1717,TS-1719,TS-1723,TS-1724,TS-1725,TS-1727,TS-1728,TS-1729,TS-1731,TS-1733,TS-1735,TS-1737,TS-1738,TS-1739,TS-1740,TS-1741,TS-1742,TS-1743,TS-7301,TS-7302,TS-7303,T_out_bulk,mdot_in_total,mdot_out_total,picard_its,upcomer_outlet_main
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.1,373.15,373.15,373.15,373.15,373.15,373.15,373.15,373.15,373.15,373.15,373.15,373.15,373.15,373.15,373.15,373.15,373.15,373.15,373.15,373.15,373.15,373.15,373.15,399.99999996718,400.0000055789,400.00069868102,400.0074146198,400.00664555568,399.99997290757,400.000056474,400.00159305335,400.00578000684,399.99993722865,399.99995960235,399.99995952985,400.00717788045,400.00748352409,400.00743167201,400.00000317781,400.00005590318,399.99849297713,399.99995596162,399.99993931303,399.99994294747,400.00974801596,400.00000165495,400.00001427986,399.99993596333,399.99993328654,399.9999481858,399.9999999888,400.00000560053,400.00069870264,400.00741464142,400.00664557731,399.99997292919,400.00005651442,400.00578002847,399.99993725037,399.99995962409,399.9999595516,400.00717790208,400.00743169364,400.00000319944,400.0000559436,399.99849299876,399.99995598328,399.99993933467,399.99994296916,399.99662165,400.00000167657,400.00001432033,399.99993598498,399.99993330818,399.99994820751,400.00000003976,400.00000565148,400.0006987536,400.00741469237,400.00664562828,399.99997298015,400.00005660982,400.00159312593,400.00578007944,399.99993730156,399.99995967534,399.99995960284,400.00000819856,400.00717795305,400.00748359665,400.0000032504,400.000056039,399.9986485624,399.99995603433,399.99993938566,399.99994302027,400.00223429082,400.00819362056,399.99662170095,400.00000172753,400.00001441582,400.00147323985,399.99951956001,399.99993603598,399.99993335919,399.99994825865,300.12700031794,300.12700031571,300.12700031571,0,0,0,1,0
