time,TF-1306,TF-1308,TF-1318,TF-1320,TF-1322,TF-1332,TF-1334,TF-1336,TF-1504,TF-1506,TF-1508,TF-1518,TF-1520,TF-1522,TF-1532,TF-1534,TF-1536,TF-1704,TF-1708,TF-1718,TF-1732,TF-1734,TF-1736,TS-1301,TS-1302,TS-1303,TS-1305,TS-1307,TS-1309,TS-1310,TS-1311,TS-1312,TS-1313,TS-1314,TS-1315,TS-1317,TS-1319,TS-1321,TS-1323,TS-1324,TS-1326,TS-1327,TS-1328,TS-1329,TS-1333,TS-1337,TS-1338,TS-1341,TS-1342,TS-1343,TS-1501,TS-1502,TS-1503,TS-1505,TS-1507,TS-1509,TS-1510,TS-1512,TS-1513,TS-1514,TS-1515,TS-1517,TS-1521,TS-1523,TS-1524,TS-1526,TS-1527,TS-1528,TS-1529,TS-1535,TS-1537,TS-1538,TS-1541,TS-1542,TS-1543,TS-1701,TS-1702,TS-1703,TS-1705,TS-1707,TS-1709,TS-1710,TS-1711,TS-1712,TS-1713,TS-1714,TS-1715,TS-1716,TS-1717,TS-1719,TS-1723,TS-1724,TS-1725,TS-1727,TS-1728,TS-1729,TS-1731,TS-1733,TS-1735,TS-1737,TS-1738,TS-1739,TS-1740,TS-1741,TS-1742,TS-1743,TS-7301,TS-7302,TS-7303,T_out_bulk,mdot_in_total,mdot_out_total,picard_its,upcomer_outlet_main
102.3,399.8663095176,399.86674405837,399.87220142871,399.86628188342,399.86673945732,399.87210462212,399.86629256261,399.86674527165,399.56893910124,399.55004334957,399.55074666414,399.55575973516,399.5500096037,399.55076293501,399.57193228105,399.5500034272,399.55076185441,398.38767097543,398.384928896,398.38863134302,398.38774000881,398.3832935041,398.3849681158,400.00000000973,399.99998287893,399.99211281489,399.99332214216,399.9918479084,399.99984942872,399.98077569176,399.99419077903,399.99558109521,399.99978319623,399.99975101313,399.99975107926,399.99187923342,399.99347014859,399.99187208841,399.99998953505,399.99177375982,399.99657294173,399.9997132083,399.99973978347,399.99973104244,399.99340234411,399.99999984921,399.99869417585,399.99974001706,399.9997715193,399.99974111383,400.00000001175,399.99998254718,399.99031195541,399.99172469495,399.99028626924,399.99984741831,399.98084776152,399.99540199363,399.99978058387,399.99974480609,399.99974487784,399.99030892427,399.99028072644,399.99998983542,399.99179332944,399.99662315333,399.99970671443,399.99973582883,399.99972587832,399.99037528133,399.99999982103,399.99869171907,399.99973624466,399.9997700219,399.99973654004,400.00000011218,399.99998093793,399.98285752411,399.98553493282,399.98423845713,399.99983199653,399.98097609988,399.99291064533,399.99401634539,399.99975929385,399.99970889846,399.99970899642,399.99997865867,399.98421959249,399.98573169072,399.9999904664,399.99183251983,399.99283457339,399.99966842162,399.99970766679,399.99969313856,399.98600511653,399.98549648536,399.98389330916,399.99999980945,399.99869150743,399.99291630092,399.99635893493,399.99970874048,399.9997520319,399.9997063594,303.36667191087,303.3691146552,303.4413368667,399.98568896435,0.0050004009425531,0.0050004483524387,5,361.93224968692
204.7,399.84545370917,399.84577302412,399.86322225743,399.84543152285,399.84580320356,399.86301773555,399.8454421097,399.84579062632,399.45934130752,399.42994652194,399.43156777883,399.44715236534,399.42990371263,399.43162984425,399.46823267967,399.42990193547,399.43160787029,397.92703256495,397.91828604386,397.92893715005,397.92724411529,397.9133094242,397.91835745891,399.99999996908,399.99975974043,399.99197948652,399.99818922098,399.99100361272,399.9994038522,399.83595945777,399.99417788175,399.99545417615,399.99926491241,399.9993019667,399.99927847402,399.99137715289,399.99904912838,399.9909903136,399.99980967359,399.88095335707,399.99653934245,399.99925399222,399.99928676919,399.99926728222,399.99824133244,399.99984801772,399.91082774061,399.99925920886,399.9992984799,399.9992709056,399.99999996589,399.99973144979,399.98726670079,399.99369587161,399.98656601422,399.99932740678,399.83688272025,399.99465264855,399.99916034505,399.99918822336,399.99916491718,399.98696298324,399.98658594263,399.99980505648,399.88161122324,399.99629825212,399.99912932003,399.9991702434,399.99914905475,399.98701262244,399.99984508913,399.91130469702,399.99914322562,399.99919170699,399.99915584043,400.00000010501,399.99963917637,399.96906571153,399.9769363226,399.97001399881,399.99901761077,399.83849239922,399.98755563026,399.99023043755,399.998749889,399.99874442143,399.99872158046,399.99961495904,399.97047445822,399.97785903911,399.99977383156,399.88276890318,399.98744400297,399.99864505592,399.9987161814,399.99868897076,399.97465654307,399.97689751058,399.96986036225,399.99982298448,399.91215063276,399.9875086442,399.99462162457,399.99869090312,399.9987735465,399.99870735849,306.43380393951,306.43928964448,306.56049068412,399.99067651716,0.0050005165473024,0.0050000095579875,5,352.47347502267
409.5,399.77013523901,399.7682657414,399.82121178569,399.77011676458,399.76835216882,399.82075571793,399.77011096797,399.76828739827,399.20149701131,399.14574136434,399.14918899507,399.19514984251,399.1456613387,399.1493718232,399.22630673371,399.14566421804,399.14925720957,396.94289336698,396.91867978717,396.94717339505,396.94349158288,396.90281294469,396.91880843662,400.00000002086,399.99917855243,399.99671103102,400.01853190814,399.98957111066,399.99887041642,399.40434948094,399.99418225064,399.99511593909,399.99421828534,399.99502448005,399.99422502953,399.99336367025,400.02228219694,399.98880372836,399.99925094763,399.50633270378,399.99633515034,399.99524418995,399.99603298802,399.99515053218,400.01859397945,399.99932931947,399.57071162775,399.9951646637,399.99588285855,399.99499266508,400.00000002222,399.99884964081,399.98394703628,400.00584959623,399.97705650939,399.9983955155,399.40757058106,399.99234407518,399.99365454634,399.99444791934,399.99365273303,399.9811491467,399.97675554861,399.99909010558,399.50900248438,399.99502074978,399.99463063615,399.99542949394,399.99455415715,399.97821335866,399.99920103858,399.57302452563,399.99456731986,399.99530090718,399.99440533672,400.00000017151,399.99783438778,399.93656096578,399.95967285726,399.93143018999,399.9965554222,399.41324588147,399.97207366774,399.9790004766,399.99151555148,399.99227392494,399.99148675663,399.99775281453,399.93646808713,399.96348563761,399.99840801941,399.51376411595,399.97294100516,399.99232399865,399.99316676311,399.9923088888,399.94806915826,399.95964597837,399.93167065205,399.99864215473,399.57716032735,399.9730444611,399.98887617127,399.99231775494,399.99311462269,399.99219116149,312.13498117474,312.14816963472,312.35873866095,399.99046157683,0.0050007003781174,0.0050004047965304,5,333.68271996181
819.1,399.72346181328,399.70574371214,399.87098796507,399.72348922725,399.70593788543,399.86995102304,399.72343937341,399.70577529599,399.04963364024,398.93676272414,398.93881285926,399.07949361936,398.93665145084,398.93933238217,399.11728973578,398.9366598908,398.93891715979,396.32416336564,396.25264326198,396.33352338626,396.32558863296,396.20623040687,396.25284725397,399.9999365149,399.99802672174,400.02950837193,400.09992800934,399.99061639237,399.997059678,398.52745498069,399.99692856516,399.993653295,399.93250872327,399.93974924452,399.93225798594,400.01663424095,400.11377381625,399.98542898948,399.9972076535,398.69262603718,399.99531430863,399.94321896517,399.95059090055,399.94251129824,400.09991093139,399.99752852953,398.78811985842,399.94228208573,399.94894791729,399.94091706691,399.99987809298,399.99616786305,399.9973119232,400.06615504461,399.95779976178,399.99525299794,398.53546507796,399.98522991019,399.93086429378,399.93806179638,399.93060908358,399.98552813964,399.95500596482,399.99607460344,398.69975062932,399.99033309264,399.94143920534,399.94878806921,399.94076621359,399.96181722021,399.99651706757,398.79467614991,399.94052942906,399.94718968461,399.93919605119,399.99971082189,399.99035467254,399.88158787051,399.94644122203,399.84098327033,399.98819723741,398.549651902,399.93400650418,399.94837969917,399.92422801623,399.931363808,399.92398380137,399.99018621225,399.87410313204,399.96026303886,399.99149486112,398.71260426928,399.94137345681,399.93441896355,399.94175140219,399.93385599822,399.9009764446,399.94650635094,399.84303542856,399.99235823944,398.80648551994,399.9417344451,399.96934999199,399.93358990281,399.940297296,399.93235959321,321.99347746141,322.02555270702,322.41233192778,399.99648241339,0.0050009408985911,0.0050033116949915,5,325.77948526775
1638.3,399.79523233194,399.68558899335,400.22321470362,399.79551804496,399.68606087094,400.2209645205,399.79526872751,399.68565781945,399.20246489989,398.93603533904,398.88903568257,399.3500061015,398.93616813047,398.89036953302,399.38820420627,398.93598254351,398.88918284847,396.49510384539,396.23899439506,396.51349347705,396.49769083293,396.14656533556,396.23930230381,399.99927866579,399.99769909248,400.19947197087,400.41316954735,400.02093851633,399.96955120775,397.1402328475,400.03329093139,399.98939891891,399.58601911874,399.61512405828,399.58484558775,400.15718242654,400.45859156636,399.99207990436,399.96728300995,397.35624355261,399.9909747626,399.63288059492,399.6629133097,399.63083974182,400.41265424725,399.97221817927,397.46339444265,399.6280641776,399.65576022497,399.62407960105,399.9982792058,399.99062290823,400.12797290238,400.33297400634,399.94602153235,399.96422117716,397.15918683228,399.96689906233,399.58382850463,399.6127324767,399.58263383405,400.08815178528,399.92564795919,399.96286757677,397.37370864557,399.97533404299,399.63030397741,399.66015903204,399.62832686824,399.95958178225,399.96788592097,397.47991033066,399.6255386479,399.65309555937,399.62162889835,399.99543297587,399.96765206102,399.88097449694,400.05976480219,399.6884430047,399.94290235851,397.19242626906,399.87935100792,399.87723832305,399.57137353486,399.59999645762,399.57026908798,399.96746392254,399.84881996157,400.1050159262,399.94495828664,397.4049092564,399.91476079214,399.61683513695,399.64634948484,399.61499474134,399.89654384827,400.0601683908,399.69687833211,399.95021698666,397.50926759062,399.91816344195,399.91457027033,399.61218848851,399.63954042411,399.60847097583,336.84201694386,336.91621785387,337.59158412313,400.0176886096,0.0050007794325572,0.0050023941871183,5,334.03583111647
2638.3,400.29557854756,399.72633714808,400.94484146623,400.29631250137,399.72753855345,400.9411772719,400.29588595037,399.72674242069,399.60720820756,399.34019038208,398.90361898444,399.96682041847,399.34097909584,398.90622594098,400.00613574094,399.34044659922,398.9040840979,396.97186846633,396.31699021605,396.99907422468,396.97507613135,396.44675318031,396.3176693796,399.99784987106,400.00902380455,400.60520039549,401.31791531207,400.28833136161,399.85807371461,395.95464640404,400.15993431017,399.98658101521,398.94555724932,398.99848841243,398.94356377344,400.51243716852,401.39693131302,400.11039611176,399.84796149851,396.18280759858,399.98069770344,399.03461775773,399.08966954758,399.03207551937,401.31524969641,399.867803514,396.28220568582,399.02461903062,399.07633976074,399.01940413397,399.99397591717,399.99321968746,400.48651609768,401.17892136029,400.16374671092,399.84760404017,395.98881431956,399.94455995833,398.94581276392,398.9982196363,398.94371870388,400.39821515709,400.00328624705,399.8386869845,396.21472083892,399.94892622197,399.03416444475,399.08876811704,399.03172301133,400.25176792939,399.85816081442,396.31273871265,399.02424256698,399.0755711308,399.01915838954,399.98284974984,399.94077675821,400.09311879052,400.72459311272,399.75143306557,399.80504870262,396.04717518589,399.88915723729,399.78821804183,398.93276897939,398.98437391321,398.93084639493,399.94065662537,400.01726845523,400.80348978885,399.80041481714,396.26987212625,399.98027854779,399.01913350945,399.07278402589,399.0168148197,400.07011255054,400.72565495031,399.82938410241,399.81869444348,396.36523529872,399.99423830481,399.83153528689,399.00941011674,399.05995728589,399.00455618861,348.52947732468,348.65301534018,349.57452765872,400.07862366911,0.005000667804686,0.0050019679464457,5,343.49045737567
3638.3,401.31255712327,399.87971061092,401.98975750436,401.31388846078,399.88235990391,401.98475955885,401.31333276929,399.88110180024,400.1936203613,400.20285368736,398.98647256596,400.85306338787,400.204588235,398.99089813735,400.89654466983,400.20364350073,398.98789461488,397.52678470986,396.29583079156,397.5613249232,397.53018828074,396.99417438123,396.29748073995,399.99708545798,400.04502446366,401.24345857953,402.8161005786,400.91661165179,399.6551687062,395.10936563633,400.40047177394,399.9977933554,398.25236844931,398.32042660436,398.25030092135,401.08588025026,402.91606457257,400.4324205327,399.63455870977,395.33019649359,399.96846380099,398.36878470697,398.44002720736,398.3669662244,402.81123424369,399.67582314492,395.42010304738,398.35515511919,398.4229809572,398.35051190621,399.98890906258,400.01817724641,401.07543253552,402.61539584001,400.74220032348,399.63892390234,395.15977429306,399.93448615472,398.25730307096,398.32439911007,398.25500222737,400.92440971529,400.28511048429,399.62008347615,395.37760809917,399.91855198393,398.37274573827,398.44319370987,398.37106135693,400.9588829141,399.66025500816,395.46573920839,398.35919621734,398.42629931127,398.35474038793,399.96507208307,399.92880899509,400.53890586889,401.98266525749,400.18492186803,399.5723116277,395.24300180456,400.00504058787,399.71014734458,398.24730628226,398.31282126292,398.24524448604,399.92873979698,400.40531021712,402.08270246885,399.55928858543,395.45623125965,400.17118022171,398.35973541418,398.42838460601,398.35814284142,400.44318021746,401.98460936018,400.38616772932,399.59620217973,395.54111292873,400.20339921973,399.73829308058,398.34648043498,398.4119588694,398.34224770681,355.42963988579,355.59500779842,356.67079474134,400.19613333128,0.0050006092078454,0.0050018574533758,5,347.60334993842
4638.3,402.81408264546,400.19552988739,403.38170797808,402.8161716172,400.20051775024,403.37542425337,402.81555591942,400.19879432665,401.01746405216,401.52652498299,399.21785723207,402.06560336461,401.52941115007,399.22487583349,402.1144418795,401.5280869363,399.22111063306,398.34326765101,396.37486362709,398.38424607495,398.34670319372,397.92405451851,396.37831501785,399.9995673586,400.11906018723,402.13212065649,404.83921722112,401.91325701989,399.38651351436,394.45342632678,400.77609380236,400.04047646155,397.60397241588,397.68116796261,397.60250221012,401.89663531719,404.95138518265,400.99183258005,399.35595978269,394.66221817263,399.9659301577,397.7347838167,397.81615020654,397.73456864034,404.83251809619,399.42015475438,394.74552914986,397.71928711488,397.79740744366,397.71613399409,399.9860656267,400.07864938385,401.91083797795,404.57295208412,401.68699777515,399.36406710186,394.5201923421,399.95437902287,397.61472024879,397.6904175948,397.61285149361,401.68401403692,400.80272782247,399.33607127119,394.72534414861,399.89645582328,397.74436696489,397.82450616661,397.74430345579,402.06334434652,399.39830484813,394.80652625073,397.72892333591,397.80590550493,397.72600275951,399.94597512955,399.94527361387,401.22744046243,403.75969471339,400.98665061531,399.27150377296,394.62612604117,400.24633726729,399.66067878372,397.60837303404,397.6814548707,397.60678909417,399.94523264427,401.02292125157,403.87211230163,399.25122635903,394.82530759514,400.50452142264,397.73404245439,397.81127957606,397.73402029216,401.02884991842,403.76272126891,401.34207699769,399.30794563729,394.9028308608,400.5609966051,399.64723538898,397.71897943364,397.79322456854,397.7162434258,359.34078288879,359.53928866403,360.70513190073,400.37979982742,0.0050005629179388,0.0050017080025819,5,350.29965327016
5638.3,404.70407580176,400.68076750765,405.10150284322,404.70714498997,400.6889391486,405.0939336031,404.70652527995,400.68681601497,402.07849851857,403.21623910117,399.60317453411,403.5844416668,403.22048579722,399.61356336878,403.63974516502,403.21884797902,399.60914673529,399.40351495336,396.55894200615,399.45043544926,399.40693870053,399.15167703967,396.56502157411,400.00937592542,400.24473509684,403.27922688321,407.28008690428,403.22693226666,399.09017144256,393.90121135453,401.3040772027,400.13344409182,397.02685560792,397.11102523763,397.02649111597,402.95559859222,407.40132526628,401.77790112161,399.05133111672,394.09887611068,399.99080137635,397.16453779117,397.25392208118,397.16655544118,407.27194818451,399.1371286138,394.17823420017,397.14839381986,397.23460083464,397.14716068674,399.98950965278,400.18799152586,402.9997123283,406.94335589307,402.94542556168,399.06116502824,393.98378349929,400.02299307186,397.04380697716,397.12586111183,397.04286552341,402.68688077057,401.5441433602,399.02577853146,394.17729237305,399.90044414609,397.18018981755,397.26782560131,397.18235416394,403.49531505513,399.10866215388,394.25421261622,397.16404666413,397.24861174216,397.16306842624,399.92946455021,400.00347895666,402.16148566993,405.94287421969,402.09825254291,398.94112547882,394.10895297545,400.62846053076,399.65778413304,397.03990012875,397.11807440288,397.03925405713,400.00346770764,401.87579679352,406.0644281509,398.91541709721,394.29528937188,400.99314719469,397.17146238932,397.25485349757,397.17359004439,401.8351507262,405.947151196,402.62161113967,398.99048953774,394.36827112757,401.07740727479,399.57576937295,397.15576611498,397.2362425141,397.15490463662,361.48983781384,361.71381988519,362.92771841823,400.62976249228,0.0050005296257357,0.0050015940367422,5,351.93371703901
6638.3,406.76392576402,401.30651521942,407.05336496804,406.7682732644,401.31843689605,407.04445414741,406.76762024243,401.31605728287,403.33677844462,405.06114263011,400.11611989931,405.31790012293,405.0670071575,400.13040900042,405.3804616695,405.06505798424,400.12549740739,400.63414604304,396.83399926035,400.6867725564,400.63757860963,400.49835141378,396.84334331142,400.03224288299,400.43471396983,404.65760884064,409.884595815,404.71791782055,398.79982035356,393.40738680711,401.99089473875,400.28924746686,396.51612156026,396.60744459529,396.51725762632,404.24313301345,410.01974224436,402.724703401,398.75356263814,393.59661215176,400.05952829143,396.65725292255,396.75492028376,396.66195377852,409.87581259211,398.85923507626,393.67377165133,396.64110492169,396.73550568403,396.6420505969,400.00465917411,400.35865182292,404.31427041946,409.47174138661,404.3769830956,398.76380995781,393.50487252507,400.15269125633,396.53917386616,396.62770237157,396.53955525517,403.91277219992,402.44279770941,398.72195998918,393.68953071711,399.94684685835,396.67890381516,396.77422166009,396.68372334991,405.08075195072,398.82370527902,393.76398059971,396.66268864544,396.75486223309,396.66388379785,399.92015190101,400.11569915192,403.31090259774,408.27439196942,403.37609844434,398.61461447071,393.64517231124,401.1562062213,399.71286289071,396.53545572935,396.61866142976,396.53610141972,400.11573676219,402.94139595428,408.40974575459,398.58437538711,393.82162236633,401.63440652368,396.66966775009,396.75921206894,396.67434104408,402.83987081458,408.27999869076,404.04754680407,398.67600123015,393.89192475642,401.74759142357,399.54016080316,396.65394410069,396.74049468982,396.65515860376,362.63463721457,362.87842391456,364.11643367859,400.92914345847,0.0050005035566295,0.0050012159738767,5,352.95150376128
7638.3,408.91512543073,402.03041876008,409.17722321193,408.92102559761,402.0463846186,409.16691071524,408.92038114812,402.04388238186,404.75273221991,406.98081679402,400.71211641146,407.20333042421,406.9885251949,400.73058242951,407.2740337982,406.9863397766,400.72530655175,401.96647829062,397.14970247587,402.0247584395,401.97000337576,401.87995947958,397.16267741093,400.07542857866,400.6995058149,406.23162241911,412.58862015602,406.31089329203,398.53826284716,392.94943407827,402.83224101187,400.51168024685,396.05982676514,396.15944985109,396.06276406742,405.72713358679,412.74257362026,403.77679337038,398.4841561965,393.13304530016,400.1821374567,396.20322312072,396.31034894271,396.21088037374,412.57924939537,398.60874585836,393.20905284111,396.18731470593,396.29099353174,396.1906224045,400.03837626342,400.60091679316,405.81829226291,412.09340880815,405.90579060849,398.49460841438,393.06076191298,400.34699311627,396.08852103291,396.18462546961,396.09053408069,405.32902118058,403.44277859495,398.44590663812,393.23946854714,400.04545622657,396.23042699008,396.33453627529,396.23815530594,406.7542395591,398.56550473389,393.3125259864,396.21437657253,396.31517386479,396.21790154618,399.92400644722,400.29189897581,404.63749123646,410.68747025525,404.74221334019,398.31406863684,393.211800962,401.82353006765,399.82833109789,396.08204853603,396.17126339278,396.08425451181,400.29201408875,404.18511573016,410.84131525744,398.27891256576,393.3813972526,402.41620680367,396.21788919498,396.31456874139,396.22533170157,404.01513356745,410.69452752532,405.55234925514,398.38606735064,393.45013127464,402.55764116365,399.55033679602,396.20235395943,396.29587003241,396.20577271301,363.22847140465,363.48807831019,364.73600132607,401.27132258804,0.0050004896308691,0.0050011869154384,5,353.18685095925
8638.3,411.14543704108,402.8306970583,411.44457994235,411.15314702628,402.85078230945,411.43283604397,411.15255404296,402.84824186215,406.31244165502,408.97164624956,401.37855755094,409.22125284968,408.98140675211,401.40126561817,409.3005440428,408.97906052834,401.39570305388,403.41407496702,397.52702682484,403.4779599936,403.4177932391,403.32416589307,397.54374518554,400.14732288152,401.04681613431,407.97143117646,415.38213732848,407.98177090249,398.3180214473,392.51691105926,403.81817514468,400.79925872055,395.64815062589,395.75748067485,395.6530992145,407.37848316148,415.55831787705,404.90649254789,398.25477559127,392.69731175971,400.3624901924,395.79365676146,395.91160716305,395.80437980657,415.3722442374,398.39819952828,392.77277160095,395.7780002442,395.89230858647,395.78378945672,400.09868480178,400.92227843733,407.48183083015,414.79826606366,407.50772347637,398.26586174155,392.64089703894,400.60423484008,395.68177633092,395.78682930881,395.68564178319,406.90639267294,404.51640623874,398.20905102375,392.81610287515,400.19993278813,395.82570541741,395.93991828845,395.83643663567,408.49955653843,398.34637119484,392.88839850826,395.8098310796,395.92054586506,395.8157825331,399.94833480765,400.53921299698,406.11108409547,413.17181910339,406.17232118851,398.05123130789,392.79815827482,402.61968556004,400.0019570648,395.6691832676,395.76569729625,395.67313619206,400.53944077715,405.57747001378,413.34735495892,398.00992746913,392.96345103827,403.32521893658,395.80664474065,395.91168812634,395.81692393881,405.33644097159,413.18049167189,407.1196269399,398.13245028763,393.03126057121,403.49340557166,399.61030162306,395.79128827081,395.89298163401,395.79698219493,363.5301119314,363.80263038104,365.05083692765,401.65398706562,0.0050004736607922,0.0050011165449773,5,353.55549768864
9638.3,413.45102473202,403.69401464594,413.83392103049,413.46074006032,403.71814194539,413.82073797811,413.46024803356,403.71560287657,407.99145717387,411.02661711266,402.09949494926,411.34741634446,411.038577193,402.12636160343,411.43590179873,411.03615038785,402.12054592872,404.94313564571,397.94086756066,405.01257725667,404.94714824045,404.81244281367,397.96125932254,400.25687047172,401.48163386385,409.8544528294,418.26555328542,409.7247669819,398.14444304966,392.1054316692,404.93741789051,401.14908742332,395.27489903367,395.39535090247,395.28200674419,409.174491529,418.46641219379,406.10333041299,398.07054554975,392.28451661873,400.60092169442,395.42277285142,395.55288140475,395.43656612603,418.25525745205,398.23329187972,392.35978540587,395.40726450687,395.53356986927,395.41561503423,400.19422369633,401.32751646065,409.28219283109,417.58666407491,409.1769608959,398.08269358272,392.24081814125,400.9213585352,395.31254410736,395.42793085011,395.318420007,408.62208246478,405.65317661208,398.01629249144,392.41444421529,400.41043066779,395.45875200565,395.58435617718,395.47247937173,410.31314535743,398.17177709547,392.48635558954,395.44295237617,395.5649027053,395.45139209031,400.00125651956,400.86205431186,407.7087816479,415.72766428648,407.66048384251,397.8306876858,392.39977563615,403.5327929819,400.23022342654,395.2901527678,395.39529099862,395.29598363636,400.86243198368,407.09544832865,415.92711609556,397.78181133928,392.56275783169,404.34901826096,395.42962262599,395.54425878249,395.44270999201,406.78264895842,415.73813333411,408.74568352614,397.9201032185,392.63002137087,404.54251349133,399.7203963191,395.41432335942,395.52545326826,395.42233213005,363.68198132602,363.96509296147,365.20629665689,402.07608811165,0.0050004605441971,0.005001062892563,5,353.75619050457
10638.3,415.83168606287,404.61618034405,416.33237437258,415.84352799998,404.64419097939,416.31775788688,415.84318646094,404.64166526829,409.77552335573,413.14579662521,402.87128833673,413.56955241206,413.16003116202,402.90215009934,413.66781917096,413.15760317591,402.89608869755,406.54384308576,398.38989228744,406.6187891573,406.54824383441,406.34589199031,398.41378140061,400.41295274755,402.0067921485,411.86437270198,421.23975975164,411.53878031675,398.01878151123,391.71354396498,406.17967901634,401.55868455717,394.93658382724,395.06951915894,394.94598345511,411.09855173869,421.46730201765,407.36425660673,397.93289772288,391.89278275075,400.89644184394,395.08721763821,395.23075711159,395.10405826726,421.22918305561,398.11572353046,391.9680863996,395.07170703616,395.21133669454,395.08270146645,400.3336160654,401.81925818574,411.20298792157,420.45945857102,410.91236146077,397.94614724357,391.8590174336,401.29573511497,394.97716407225,395.10421711616,394.98519173037,410.45940089887,406.84998877426,397.86885276092,392.03254517116,400.67579389679,395.12604034706,395.26426670652,395.14273279203,412.19430899319,398.04321510651,392.10431389475,395.11016871993,395.24463683177,395.12116549709,400.09100469956,401.26268889899,409.41411786754,418.35582185724,409.20546948664,397.65300319691,392.01521402276,404.55212557041,400.51013978868,394.94105415745,395.05609704643,394.94888376223,401.26325285687,408.72227179066,418.58096197329,397.59533019721,392.17741972212,405.47714197545,395.08303737178,395.20844688564,395.09888415003,408.33753757856,418.36825470402,410.42972511946,397.75005677408,392.24437146175,405.69496115926,399.87945982626,395.0676291886,395.1894268574,395.07800319532,363.76019676006,364.05186233888,365.28011594242,402.53804505627,0.0050004492870863,0.0050010123715659,5,353.84572794246
11638.3,418.25417422682,405.59230020007,418.89730650337,418.26819277229,405.6239882789,418.88125569672,418.26803547352,405.62148310471,411.63592241042,415.29746245905,403.68970689652,415.84681112966,415.31397706615,403.7243592923,415.95534705139,415.31161132779,403.71805593486,408.18205956778,398.87249493093,408.26245975462,408.1869300179,407.89842966378,398.89968750879,400.62384768344,402.62344535008,413.97721056217,424.25472326502,413.40489398977,397.94033838632,391.3411609195,407.53380078108,402.025427336,394.63130387209,394.7780191015,394.64315019805,413.12884021443,424.51016709536,408.68019247863,397.84143488448,391.52171510928,401.24726741786,394.78510699225,394.94329818759,394.80500328177,424.2440803389,398.04517610685,391.59721314516,394.7694351774,394.92366685026,394.78319239432,400.52490950876,402.39846180968,413.22020003121,423.36652896555,412.69498422026,397.85533426968,391.49535557624,401.72460959333,394.67358672053,394.81357178606,394.68392741951,412.3964831548,408.09772167029,397.76614531786,391.6699491957,400.99408876704,394.82553926898,394.97756794661,394.84519878073,414.11796362178,397.9601791713,391.74174614456,394.80944066446,394.95766096391,394.82310271189,400.22529809076,401.74174369075,411.20318054439,421.00620412341,410.78836316345,397.51689458159,391.64443758924,405.66626408309,400.838680086,394.61966191948,394.74582290793,394.62963592117,401.74252895542,410.43615820356,421.257995941,397.44951276276,391.80706983172,406.69632542693,394.76466439138,394.90197614538,394.78325743014,409.97793009349,421.02069586716,412.14669880756,397.6214155983,391.87386762111,406.93784183669,400.08548348597,394.74897379865,394.88262157954,394.76180568616,363.8045465655,364.10283298511,365.3129725655,403.03639540282,0.0050004375155927,0.0050008164354798,5,353.88267642699
12638.3,420.69204302856,406.61364823952,421.49690550543,420.70822618394,406.64881466385,421.47941551975,420.70828968039,406.64633321828,413.54791873812,417.45636039396,404.54654143496,418.14872996113,417.47510229441,404.58478396316,418.26795101959,417.47286348501,404.5782395362,409.83209716211,399.38249964863,409.91789987183,409.83751170053,409.44897700665,399.41278387568,400.89683954584,403.33124652928,416.16782289545,427.27704706398,415.30476900628,397.90759046937,390.98877964632,408.98706577201,402.54563564472,394.35798384234,394.51969992722,394.37246421899,415.24156117537,427.56077578191,410.03974537995,397.79490769693,391.17159894462,401.65056841219,394.51533660958,394.68934634997,394.53835055745,427.2664724562,398.02037256237,391.24741793968,394.49935506851,394.6694057817,394.51603818357,400.77517312314,403.0645982932,415.30869574541,426.27460284375,414.50649871968,397.80856220271,391.15027573257,402.20418346586,394.40060684105,394.55471198882,394.41345254377,414.40953500199,409.38495682603,397.706752691,391.3268819939,401.36234976465,394.55601636578,394.72297343704,394.57869969587,416.06498868586,397.92122529021,391.39884164471,394.53954599672,394.70269259119,394.55602783059,400.41090044512,402.29840460299,413.05111430289,423.64593953511,412.39102791076,397.42035640701,391.2879962662,406.86238430207,401.21185214354,394.32464962422,394.46306112213,394.33694765089,402.29944500167,412.21356638032,423.92453853778,397.34263218279,391.45202950771,407.9917855993,394.47313329903,394.62341762583,394.49451549394,411.68182088861,423.66253978001,413.87770566579,397.53242261339,391.51879124436,408.25634212103,400.33545142194,394.4569981036,394.60361383286,394.47242878306,363.8355273504,364.13852257272,365.32583638168,403.56537542131,0.0050004278617846,0.0050007005585879,5,353.89405949173
