time,HeatInCore,Tf_HX_in,Tf_HX_out,Tf_chimney_in,Tf_chimney_out,Tf_downcomer_in,Tf_downcomer_out,Tf_riser_in,Tf_riser_out,mflow_HX_primary,mflow_rccs,IHX-junc-in:pressure,IHX-junc-in:rho,IHX-junc-in:temperature,IHX-junc-in:velocity,IHX-junc-out:pressure,IHX-junc-out:rho,IHX-junc-out:temperature,IHX-junc-out:velocity,junc-downcomer-horizontal:pressure,junc-downcomer-horizontal:rho,junc-downcomer-horizontal:temperature,junc-downcomer-horizontal:velocity,junc-horizontal-riser:pressure,junc-horizontal-riser:rho,junc-horizontal-riser:temperature,junc-horizontal-riser:velocity,junc-riser-chimney:pressure,junc-riser-chimney:rho,junc-riser-chimney:temperature,junc-riser-chimney:velocity,pool:level,pool:pressure,pool:rho,pool:temperature,pool:velocity,pool:volume
-200000,0,303.15,303.15,303.15,303.15,303.15,303.15,303.15,303.15,3.6270808994476,1.6918773795493,100000,991.791556,303.15,0.01,100000,991.82359822,303,0.01,100000,991.791556,303.15,0.01,100000,991.791556,303.15,0.01,100000,991.791556,303.15,0.01,10,100000,991.82359822,303,0,300
0,0.81988345179707,303.0000812668,303.00000000062,303.02267434168,303.02268275395,303.0224328864,303.02241063568,303.02243386397,303.02267429155,0.063032915512684,0.81658149993195,213113.76112905,991.81880854553,303.02242201601,0.00037255067406275,222840.52830375,991.82359819592,303.00000011275,0.00017377853127198,483517.868925,991.81880621305,303.02243293514,0.0048263489682876,483517.86874074,991.8188060251,303.022433815,0.0048263489682876,320108.18378695,991.8187546451,303.0226743414,0.0048263492035463,10.000037772492,198523.61061769,991.81881097653,303.02241063572,-8.8984437160712e-12,300.00113317476
