0.198719639	-0.220485128	-6.499181453
0.349168376	-3.268181023	-6.467211286
3.082690376	0.818427819	-6.313502152
0.215822905	2.65063438	-5.513216432
3.595650835	3.616807305	-5.352944658
-2.068654652	-4.661616451	-5.273275053
-2.466953044	0.590170261	-5.103794614
2.126316042	-1.573981909	-4.632290035
-4.286899148	-2.762697179	-4.531083818
-4.154145452	2.958559712	-4.413639539
-1.24751906	-2.062102063	-4.224490717
0.61619258	-5.062638315	-4.113402585
4.937787457	1.276030969	-4.078290986
1.285196412	4.93540983	-4.022715467
-5.099989167	-0.010512091	-3.760116723
-1.816495151	4.76553726	-3.757585197
2.02591242	1.3826949	-3.516163294
4.856656978	-1.556561276	-3.057199848
3.131587725	-4.025314687	-3.009121708
-0.940731884	2.004403334	-2.838615614
3.506349546	3.70344608	-2.483621812
-2.769237307	-4.282677287	-2.421722326
0.772812011	-2.415333438	-2.026673342
-2.06223346	-0.608062829	-1.747193969
-4.679415461	-2.028070746	-1.646065957
-3.533430946	3.677616859	-1.525490174
-0.082257577	5.099336594	-1.327922751
-0.188888287	-5.09650088	-1.186686858
4.253895941	1.07115562	-1.14250006
-5.003580738	0.987005473	-0.970977785
0.788855147	0.387281611	-0.910215506
3.298291529	-1.728507554	-0.46466822
1.78099357	3.119493727	-0.052543153
-1.723484604	1.833157592	0.017762323
-2.188789257	-2.943661038	0.153799885
2.382707203	-4.509180235	0.177665048
0.635403596	-2.168881816	0.968749587
-1.989006853	4.696152867	1.004016793
-4.968404088	-1.151069429	1.181340982
-4.283211722	2.768410619	1.347361212
4.361479004	2.643388148	1.371233595
5.093220427	-0.262879616	1.375190851
-0.742357523	-5.045681848	1.751204163
-2.138426447	-0.527174653	1.917327575
4.114382138	-3.013612388	2.05075005
0.630053484	0.629553158	2.06427622
0.808084923	5.03557333	2.070239404
-3.757654683	-3.448192467	2.618317261
-1.832111129	2.249710042	3.037613917
1.889392868	-4.735444074	3.157164336
-5.033395084	0.777021821	3.590081397
-0.946690471	-2.677669327	3.634156168
3.172416611	0.937135737	3.640387608
1.88969176	-1.776562295	3.696003692
0.864381048	2.774935698	4.13168324
-1.285358195	4.900038001	4.247686889
4.885047264	-1.35231525	4.407505846
-0.635680793	0.045287	4.72610318
-3.303952312	-1.304997737	4.755866738
-3.945298091	3.151078527	4.899724386
3.614000058	3.537948527	4.998163991
-0.253097653	-5.088620843	5.106860606
3.475685348	-3.732239458	5.35174076
-3.004214053	-4.082018369	5.867375483
4.947533685	1.101824842	6.159198627
1.01467879	4.949873211	6.203103936
-1.302310263	2.584304685	6.210381565
