time,Bypassrho,Bypassv,Corerho,Corev,DHXTubeBot,DHXTubeTop,DHX_flow,DHX_q,DHXshellBot,DHXshellTop,cover_gas1:pressure,cover_gas2:pressure,Branch030:pressure,Branch030:rho,Branch030:temperature,Branch030:velocity,Branch260:pressure,Branch260:rho,Branch260:temperature,Branch260:velocity,Branch270:pressure,Branch270:rho,Branch270:temperature,Branch270:velocity,Branch280:pressure,Branch280:rho,Branch280:temperature,Branch280:velocity,Branch501:pressure,Branch501:rho,Branch501:temperature,Branch501:velocity,Branch502:pressure,Branch502:rho,Branch502:temperature,Branch502:velocity,Branch601:pressure,Branch601:rho,Branch601:temperature,Branch601:velocity,Branch602:pressure,Branch602:rho,Branch602:temperature,Branch602:velocity,Branch603:pressure,Branch603:rho,Branch603:temperature,Branch603:velocity,Branch604:pressure,Branch604:pump_head,Branch604:rho,Branch604:temperature,Branch604:velocity,Branch605:pressure,Branch605:rho,Branch605:temperature,Branch605:velocity,Branch606:pressure,Branch606:rho,Branch606:temperature,Branch606:velocity,Branch607:pressure,Branch607:rho,Branch607:temperature,Branch607:velocity,Branch609:pressure,Branch609:rho,Branch609:temperature,Branch609:velocity,Branch610:pressure,Branch610:rho,Branch610:temperature,Branch610:velocity,Branch611:pressure,Branch611:rho,Branch611:temperature,Branch611:velocity,Branch612:pressure,Branch612:rho,Branch612:temperature,Branch612:velocity,Branch613:pressure,Branch613:rho,Branch613:temperature,Branch613:velocity,Branch614:pressure,Branch614:rho,Branch614:temperature,Branch614:velocity,Branch615:pressure,Branch615:rho,Branch615:temperature,Branch615:velocity,Diode608:pressure,Diode608:pump_head,Diode608:rho,Diode608:temperature,Diode608:velocity,Pump:pressure,Pump:pump_head,Pump:rho,Pump:temperature,Pump:velocity,pool1:level,pool1:pressure,pool1:rho,pool1:temperature,pool1:velocity,pool1:volume,pool2:level,pool2:pressure,pool2:rho,pool2:temperature,pool2:velocity,pool2:volume,reactor:power
-298,1986.7051763337,2.1507540100256,1986.7077767467,0.30945194747446,874.26601811851,836.54473740678,54.425952996519,-505223.26863029,874.02338695323,871.41114193695,200000,90000,179679.87756003,1957.8452255222,933.13929196276,2.2051158572253,107169.25641832,1946.9936967913,955.37603116536,2.1997773255313,263374.66565454,1986.7046925009,874.00103995713,1.9018936261889,356202.67372599,1986.7051763317,874.00004850056,0.41476146665362,104943.94679594,1941.7430164633,966.13562200153,2.2745022362405,218652.21306264,1987.7370567015,871.88553954605,0.34776604293822,467452.88785048,1939.8572076909,969.99998423996,1.9760572453457,534190.12856411,1939.8572002023,969.99999958551,1.3378196220628,265842.23136399,1974.9948225156,897.9966751729,3.0035233021629,325035.26173255,0,1975.4530865944,897.05760943765,3.0035233020683,330780.05881537,1983.977626588,879.58928977866,1.9143184681228,203244.68267715,1986.6016381797,874.2122168449,1.9143184682045,199665.29594897,1986.7019795018,874.00659938153,1.9143184682,178348.32174552,1987.9685627434,871.41114191935,0.77462962524385,290989.68295572,2004.9833684407,836.54473680188,0.31954597245584,219622.431715,1986.7137144721,873.9825523112,0.34773742755516,169644.5111494,1986.7055032958,873.99937849222,0.34773742630097,221686.23618541,1991.6668464112,863.83269178037,0.31249144919578,222636.91906181,1986.7174539746,873.9748893964,0.31249144940829,339770.52334148,1986.7052047469,873.99999027265,0.31249144982743,229927.82178159,0,1986.7049629343,874.00048579036,0.77371508260175,467200.40326962,0,1939.8572429248,969.99991203927,1.9760572458617,0.4,207828.63043233,1997.0996,852.7,0,0.9,0.4,97604.240223848,1939.8572,970,0,0.9,236000000
-297.5,1986.7051653179,1.3781549521828,1986.70769177,0.17213151563088,874.32438488456,837.80332027213,14.452011577272,-43035.964749994,873.80697153233,871.46593299176,200000,90000,154793.97126808,1959.4102883259,929.93219605357,1.2744377253396,96219.672163632,1947.6858866211,953.95760938306,1.2395306900703,159124.9845221,1986.7044890658,874.00145683242,1.0706691245341,269154.17399152,1986.7051666608,874.0000683181,0.23961145367525,108302.21832694,1942.2799984363,965.03524910597,1.3081433762047,218514.21647548,1987.9810857195,871.38548008298,0.28153071207959,113874.71630416,1939.8572152443,969.99996876171,1.1364924010479,186203.75693352,1939.8572003953,969.99999919001,0.7694219524633,75689.798673574,1976.815314563,894.26615868236,1.6908305248273,157214.49570409,0,1974.1341050171,899.76044053875,1.6908305184524,171530.77580542,1983.1082683502,881.37076157745,1.0776637152111,66177.276603273,1986.5615559277,874.29435260724,1.0776637181178,85091.946468884,1986.7006979738,874.0092254636,1.0776637128353,104843.92488245,1987.941801071,871.46598141197,0.20569428752325,288720.31237489,2004.3691730267,837.80333396174,0.25350572254022,219419.61513231,1986.7155874705,873.97871419987,0.28150613821502,169410.87967123,1986.7056111203,873.99915754032,0.28150614924155,219766.59824479,1992.8020871912,861.50637870661,0.24753456171553,220829.75148045,1986.7199466119,873.96978153304,0.24753456301728,338109.69562199,1986.705224725,873.99994933401,0.24753456224372,152984.88924645,0,1986.7048848499,874.00064579941,0.20561848541034,102840.3760556,0,1939.857262893,969.99987112098,1.1364923912163,0.4,207828.63045336,1997.0996,852.7,0,0.9,0.4,97604.240213868,1939.8572,970,0,0.9,236000000
-296.875,1986.7051579914,0.75469518502354,1986.689232438,0.069989927718409,874.1779179587,838.45420538795,-15.024467297754,213234.80227411,874.03412147993,871.47294213759,200000,90000,172908.794725,1960.6736071598,927.34342795116,0.57333549728157,105917.22791709,1948.1935781889,952.91725780967,0.54523425886481,163066.98287554,1986.7043173051,874.00180880102,0.46718193440478,265686.97645569,1986.7051579911,874.00008608383,0.10694211929138,109645.48710265,1942.6468771296,964.28344850484,0.57347551896674,218545.80772027,1988.2822034453,870.76843556292,0.21788466550384,108400.54577566,1939.8572150969,969.99996906382,0.49823254106409,176150.58278653,1939.8572000072,969.99999998515,0.33731070859603,129245.85279604,1978.8057136137,890.18747210313,0.69858003439689,201787.30091559,0,1973.2745115934,901.52190247259,0.69858003440178,207899.60932772,1982.3827571495,882.85746485752,0.44524530946885,89504.301952448,1986.5272205238,874.36471204136,0.445245309461,95168.864180646,1986.6995967663,874.01148203625,0.44524530944687,109280.33389724,1987.9222657701,871.50601276617,0.2138440923757,287497.78255436,2004.0515476603,838.4542056142,0.19030959764612,219125.65761015,1986.717829762,873.97411934023,0.21786060931022,168897.82477496,1986.7056505394,873.99907676347,0.21786060930368,219339.93288192,1994.1795929718,858.68362095934,0.18543378892343,220017.63812625,1986.7227499098,873.96403707003,0.18543378892046,336776.67172151,1986.7051991336,874.00000177545,0.18543378891706,157356.09370303,0,1986.6885487464,874.0341214214,0.21345872294421,103492.15968874,0,1939.8559585831,970.00254388701,0.4982325411989,0.4,207828.63043198,1997.0996,852.7,0,0.9,0.4,97604.24022399,1939.8572,970,0,0.9,236000000
