time,1Dreceiver_temperature_in,1Dreceiver_temperature_out,1Dsource_temperature_in,1Dsource_temperature_out,1Dsource_velocity_in,HeatInCore,P_cold_plenum_outlet_pipe,P_hot_plenum_inlet_pipe,P_in_riser,P_out_pipe,P_pump_inlet,P_pump_outlet,T_cold_plenum_inlet_pipe_inlet,T_core_pipe_outlet,T_hot_plenum_inlet_pipe_outlet,Tf_in_HX_primary,Tf_in_HX_secondary,Tf_in_bypass,Tf_in_riser,Tf_out_HX_primary,Tf_out_HX_secondary,Tf_out_bypass,Tf_out_pipe,Tf_out_riser,cold_plenum_outlet_pipe_flow,core_flow,core_rho,core_top_velocity_scaled,core_velocity,core_velocity_scaled,coupled_inlet:massflow,coupled_inlet:pressure,coupled_inlet:temperature,coupled_inlet:velocity,coupled_inlet_top:massflow,coupled_inlet_top:pressure,coupled_inlet_top:temperature,coupled_inlet_top:velocity,coupled_outlet:massflow,coupled_outlet:pressure,coupled_outlet:temperature,coupled_outlet:velocity,coupled_outlet_top:massflow,coupled_outlet_top:pressure,coupled_outlet_top:temperature,coupled_outlet_top:velocity,dpdz_core_receive,hot_plenum_inlet_pipe_rho,mflow_bypass,mflow_in,mflow_out,mflow_pebble_in,mflow_pebble_out,p_core_pipe_outlet,p_hot_plenum_inlet_pipe_outlet,rho_cold_plenum_inlet_pipe_inlet,SG_inlet_plenum:pressure,SG_inlet_plenum:rho,SG_inlet_plenum:temperature,SG_inlet_plenum:velocity,SG_outlet_plenum:pressure,SG_outlet_plenum:rho,SG_outlet_plenum:temperature,SG_outlet_plenum:velocity,blower:pressure,blower:pump_head,blower:rho,blower:temperature,blower:velocity,cold_plenum:pressure,cold_plenum:rho,cold_plenum:temperature,cold_plenum:velocity,hot_plenum:pressure,hot_plenum:rho,hot_plenum:temperature,hot_plenum:velocity,joint_outlet_1:pressure,joint_outlet_1:rho,joint_outlet_1:temperature,joint_outlet_1:velocity,pump_inlet_plenum:pressure,pump_inlet_plenum:rho,pump_inlet_plenum:temperature,pump_inlet_plenum:velocity,pump_outlet_branch:pressure,pump_outlet_branch:rho,pump_outlet_branch:temperature,pump_outlet_branch:velocity
-200000,0,0,523.15,523.15,-2,-265974.30682279,7000000,7000000,7000000,7000000,7000000,7000000,523.15,523.15,523.15,523.15,523.15,523.15,523.15,523.15,523.15,523.15,523.15,523.15,-89.513515723018,44.756757861509,6.331786,-2,1,1,44.756757861509,7000000,523.15,1,44.756757861509,7000000,523.15,1,44.756757861509,7000000,523.15,1,-89.513515723018,7000000,523.15,-2,0,6.331786,2.68936278564,5.16870022966,2.9761103592266,-89.513515723018,44.756757861509,7000000,7000000,6.331786,7000000,6.331786,523.15,1,7000000,6.331786,523.15,1,7000000,2350000,6.331786,523.15,1,7000000,6.331786,523.15,1,7000000,6.331786,523.15,1,7000000,6.331786,523.15,1,7000000,6.331786,523.15,1,7000000,6.331786,523.15,1
-199999.995,0,0,523.15000000005,781.40672086844,-2.1119697665366,43860815.838914,7000007.9749269,8250111.1589037,6999048.4693179,8203811.4222642,7023527.24984,7386027.8298659,523.14999999997,523.15,-6.0236324716527e-40,523.15000504497,523.15,523.14999988027,523.14999999077,523.15000000041,523.15000000096,523.3795729096,529.84396324141,523.15,-94.524919451714,-89.513515723021,6.3317860000002,-2.1119697665366,-2,-1.9136200435204,46.77705797769,8249391.6272743,-6.0236324716527e-40,1,-89.513515723023,7052807.0952396,523.15,-2.0000000000001,-89.513515723021,7000000.0000007,523.14999999999,-2,-94.524919451714,7000000.0000005,523.14999999997,-2.1119697665366,0,6.6176,-3.5943289587177,90.930590497668,351.00659341143,-94.524919451714,-242.03858119891,7052807.0952396,8249391.6272743,6.3317860000004,7477894.3876997,6.3317857444566,523.15002210583,10.587941255634,7414433.2619536,6.3317859999995,523.15000000005,23.822924939856,8375853.7018503,2350000,6.3317859999981,523.15000000017,6.4565519922723,7000010.2275832,6.3317860000008,523.14999999993,1.6637839873296,8248319.6548602,6.2534104960116,529.92988788827,4.3136461091439,7288158.0752616,6.3317860002727,523.14999997641,11.422244591606,7023591.3069294,6.3317860000002,523.14999999999,4.6317994093152,7356235.9567847,6.3317860000032,523.14999999972,6.4565519922186
-199999.99,0,0,523.14999999997,755.0663843409,-2.0806422286786,-37607222.635715,7052787.8501983,3549985.9187133,7051643.0708655,3542863.606476,6918438.2173561,6917960.6879743,523.1500000003,523.14999999987,1.0582034701599e-76,523.15000570688,523.15,523.14999988874,523.14999997505,523.15000000066,523.15000000295,523.45014008743,530.02211150588,523.15000000066,-93.122800425253,-94.524919446211,6.3317859999963,-2.0806422286765,-2.111969766415,-2.0207538381592,-89.513515723037,3547657.748901,1.0582034701599e-76,-1.9136200435207,-94.524919451729,8225944.4787185,523.14999999987,-2.1119697665366,-94.524919446211,8249391.6272816,523.15000000032,-2.111969766415,-93.122800425253,7052807.0952402,523.1500000003,-2.0806422286765,0,6.6176,6.0149823006778,99.137782735035,-162.61052177757,-93.122800425253,167.87964712467,8225944.4787185,3547657.748901,6.3317859999966,5639130.6759809,6.331785660748,523.15002934706,4.9063543860994,5829255.2218434,6.3317859999989,523.1500000001,11.039298041185,8094529.0920175,2350000,6.3317860003361,523.14999997093,7.0393059718719,7052788.8108079,6.3317859999985,523.15000000013,1.7449774767779,3552491.6001824,6.2276301293257,532.16002341473,3.017648746187,6951866.358351,6.3317860005771,523.14999995008,12.453190905571,6918557.6632388,6.3317867441748,523.14993562502,3.4384396031253,6928417.4867469,6.331785999973,523.15000000233,7.0393059718571
