max_stress_mpa
3.425684916226199750e+00
1.363614774115196932e-10
5.248976640871148014e+00
6.919804229049532074e-01
1.015406886425093802e+00
1.710077418239223934e-01
2.243537543974722381e-01
5.683436925278549934e-01
1.311949415512311479e+00
2.163937675547225256e-02
9.653042746942063213e-01
1.399605548599120691e-10
4.245683447376759623e-01
1.631906550532439548e-01
1.259488207616167754e+00
1.304711213692367311e+00
1.286568104609835211e-10
2.159574757727400041e+00
1.218875286264227593e-02
4.741515217622572775e-01
2.870418742587425576e-01
2.173136438109819046e+00
8.162659507825200667e-01
1.523304151403438444e-01
1.010412033515413754e-01
1.263366352717659291e+00
5.450226627546663760e-01
2.412759127195311049e+00
1.099221586293067932e-01
1.260979745736063436e-10
3.584582090354430095e-01
1.688265779286850652e-10
2.134846618557253439e+00
3.014521270453851098e+00
7.983269436183899351e-11
4.977936245930778547e+00
4.296657871251879923e-01
3.061997289440033798e-01
4.051441136296983769e-01
2.245790042048510238e-01
2.279810051069590948e-01
1.947990664345246037e+00
5.667918308173824221e-02
1.807465254121815468e+00
8.833862671729247884e-01
1.749702503171991275e+00
8.338694747078557734e-01
1.309286634895056034e-01
2.138421988724746203e+00
1.577984001731842056e+00
2.766475586970193135e+00
2.860355683409240957e+00
5.405037092656218567e-01
7.082292656620760019e-01
1.366416527331891118e+00
5.472532700055562360e-01
1.861882632581346004e-10
1.290677892782847447e-01
9.332567679778287495e-01
2.449338112293560910e-01
1.372648510516449871e-01
3.023189591261045694e-01
6.923309499338636819e-01
7.379040091182458294e-01
5.294387015076943426e-01
7.965373609412090827e-01
4.309095708169494165e-01
4.743033507792932646e+00
2.039544392399839020e-10
1.805958521552711860e-01
4.781568382827430241e-01
3.011249729348815518e-01
2.746364314737378270e-02
4.758115051750804625e+00
9.664519555555785013e-01
6.564759286045426245e-01
4.893929087588690108e-02
1.222763123272522769e-10
2.090636754529853758e-01
6.685082140802034271e-03
6.340906557040977276e-01
8.918220735544737376e-01
4.814233141134804939e-02
9.918774383291699692e-01
1.145016018229379207e-01
3.243999381528448023e+00
1.087052820678548581e+00
1.193151117123854243e+00
5.394972917084771558e-01
1.770208607367154963e-01
4.813795114463814348e-03
1.311744898144231675e+00
9.183469029668737127e-01
1.776269806721125222e-01
6.131889640046468415e-01
4.129594522417864844e-01
5.308115497709748887e-01
1.019681769784426040e+00
1.482991945963939795e+00
1.964853481786264233e-01
1.674436630767389689e-01
2.649554210011244582e-01
1.938846303905186752e-01
1.446665221896055631e-10
1.137582647794630752e-01
1.012301200391467981e+00
2.032766524617883597e-01
4.280343326610327459e+00
9.671798755978752368e-03
7.864498191899158489e-11
1.381621032149386252e+00
3.083731872050501366e-01
2.138681059017740749e-01
2.292579104053859007e-01
1.501569238698710951e+00
1.149816749389162313e-10
1.398979971250094712e-01
2.105127393170803440e+00
2.270296715143051147e-01
5.379294550323166391e+00
4.703279014706376326e-01
3.082900366444319418e-01
1.368351227976180931e-02
7.591308161399200616e-01
2.120601774858689448e-01
2.105478460469027400e-10
8.530307232011636875e-01
1.865363124508445214e+00
2.612017266248831682e-01
6.970636543397961127e-01
4.239876150394814025e-02
1.748587755950909151e-01
2.432268784052527000e+00
2.014321754462159164e-01
1.259237928722037214e+00
5.253877709862959933e-02
1.001097808239543863e+00
1.402624076699986733e-01
9.586470835606620833e-01
6.152223453171760947e-02
3.492301366625783637e-02
1.532132981747066913e-02
2.783290170387556217e-02
5.473435441678988107e-03
1.563211789666999030e+00
3.889834811980558693e-01
1.627473005606213177e-02
9.526109814041874291e-01
1.734685082479466622e+00
2.269994080208830910e-10
5.781624956231799090e-02
1.293486114381155738e-01
3.329540120189539154e-01
2.689981106703617786e-01
5.015581171099471325e-01
1.222571633111705323e-02
4.954516221090024430e+00
4.274614668218891467e+00
2.399720408612225075e-01
1.269509369315454661e+00
7.687139622353923452e-01
1.949837719887185239e+00
1.166163396052003060e-01
1.688171588101148313e+00
1.368549311286272330e+00
2.632800255679531798e+00
6.211806874287679747e-01
1.554245322541355723e+00
1.510544987739847154e-02
5.013662987105417246e-01
5.209238103270220632e-01
2.146446251637595115e-01
8.055301639677093783e-01
1.724487559536644073e-10
3.590933047345520102e+00
2.115065340099690605e+00
3.810546665976315833e-02
1.263602085594543567e+00
8.387839404110132568e-02
1.551607357050398095e+00
3.596876177287768733e-02
2.926478082775693101e-01
3.086820153571488423e-01
2.543487530818561715e-01
1.729968181009835237e-01
1.123427567361524881e-02
4.212044209216796453e-01
3.105111868620779592e-01
2.510554123316730557e-01
1.144362359702434523e-01
2.901470686139722699e-01
2.208415975527975444e-02
1.439458416863617751e+00
4.739063291106956899e-02
3.280968656024200319e-02
1.819036983091449677e+00
1.647535731126051617e-01
1.638050087861485371e-01
1.383696446028714222e+00
4.566119628098316841e-01
6.564821269485335287e-02
1.779753169750001029e-01
1.166910542377306959e+00
1.830006956862336165e-01
9.152057274442167989e-01
2.574971623069965410e-01
4.830373728954455714e-01
7.502480548770756874e-01
7.100972143898451328e-02
1.095512676485668330e-01
1.921300835181249667e-01
5.121865494703995436e-01
5.522868156486003821e-01
2.880913873927714586e-01
2.191529725725930300e-01
2.689977048523467751e+00
6.988905274190357453e+00
2.400851214202910811e+00
1.332020915270344663e-01
6.342920278809101031e-01
5.518481654243079237e-01
4.873545362405565795e-01
2.375539864129608825e-01
3.375731308688197929e-01
4.760961289687988263e-01
2.201121157256034563e-02
1.111469379397371283e-10
4.821054397433335303e-01
1.110550627758849718e+00
9.158279128102909672e-01
7.591288684810827692e-02
3.051601651262560444e-01
1.239794528284520192e-01
1.778633718616271731e+00
4.639812169526703889e-02
7.270562471854760678e-02
4.342884131700001926e-02
1.440821547805718750e-01
8.415084876713181672e-02
1.960602029769590265e-10
3.029125523878755831e-04
7.308641487370121093e-02
1.589706308182206873e-01
4.310001223298201567e-01
1.896462645218875975e+00
2.684566700005714956e-01
5.952052636289644622e-02
3.543496678579800552e-01
3.434752399238570897e-01
2.046954718095818839e-10
4.730912226946680510e-03
6.134230259529460660e-02
1.382652418140860595e-01
3.340737904622094745e-01
8.551945728122031243e-01
2.975622229459612411e-01
2.918201701501629275e-01
6.201801575153357282e-01
9.470890563480464930e-02
4.932184600508263017e+00
2.357673281179893665e-01
2.754794373334018207e-02
2.349368829873180076e+00
1.547263637304897577e+00
1.038125116398942310e-01
2.417201646264411252e+00
1.094078638770077383e-01
9.039951498092993476e-02
1.094304907296070883e-01
1.226150569441845639e-01
1.229981440309021838e-02
2.375734775532223342e-01
2.841685639292816923e-01
3.300354154660513628e-01
2.226289798124326813e-01
4.922172221717664997e-01
3.619784171731899036e-01
1.919971665136824546e-01
8.065424712138068004e-11
2.796904721500526936e+00
2.002844104551153724e-10
3.745775195285942161e+00
8.087620607070200585e-01
4.989307879235463927e-01
1.654341696968214332e-10
1.782327330231276430e-01
6.526162447325307703e-01
3.307326846958557609e-01
1.269475261675176991e-01
2.189590459447302850e-01
1.542773279763643979e+00
6.692632642146240096e-01
1.676282223160071305e-01
1.539013931371368287e-10
8.975897698402693914e-01
4.332517072262868224e-02
6.208276843858977906e-02
1.175275237911014070e+00
1.734197474618605961e+00
4.378049193693746233e+00
8.648328070800417950e-11
3.645174353420242430e-01
6.340854977483861843e-01
3.437891013016036168e-01
1.974925500885190144e-01
2.141673348992552406e-01
8.204475935222915739e-03
9.909651425433063654e-01
9.440995601476589449e-01
2.497876664423789528e+00
1.058853732827782085e-01
9.805929029528694107e-02
2.090769764895542004e-01
1.526286264407139825e-01
2.494037932362179744e-01
7.887406609176493833e-11
2.891355501892721169e-01
3.665326231850412619e-01
9.023012031626919116e-01
5.260128477136306602e-01
6.035717971848215679e-01
2.162299379812738787e-01
2.444799729651725706e-01
1.327992350096534047e-01
2.095394044482928320e-01
3.710829727745290629e-01
8.441751378385471336e-03
1.278238665630227366e+00
1.053409939294583089e-10
3.653432077302630532e+00
3.433583977704127155e-02
1.453934815961138747e-10
6.370186361457514934e-01
4.568685453711974348e-02
3.335206958258429832e-02
2.007814079643694682e-01
2.102042358572086655e+00
5.837390133433566497e-01
2.063854215689284455e-01
1.355630170805674828e+00
1.021500291757918566e+00
2.010877661082143941e+00
1.489680516551382915e-02
3.072506051497446711e-01
5.156009211177385865e+00
7.761123739056249304e-01
6.157631671541029250e-02
2.741661703654035276e-01
2.818991881716924608e-01
2.754601694927754085e-01
3.124994521030955430e-01
1.090534309163505799e+00
4.771862193439362354e-01
1.779921177564540059e-10
2.424890982111564397e-01
1.249804650832724157e-01
5.491908487556858981e-02
3.361900459624278525e-01
3.506292168677230814e-01
6.586164102871202575e-01
8.462209508703383287e-01
6.494863032740093578e-01
1.027985453325562348e+00
2.900232594334740455e+00
1.687854673547357409e+00
1.286052346570977223e-01
3.238336568774347057e-01
2.790834822951053784e+00
2.239803922077996656e-10
1.325397657334153045e-01
2.990592578414499325e-01
4.724582387882931833e-01
1.670945539276027791e-01
1.644867511693893558e+00
7.446234700797814687e-01
1.592221166029470225e-01
3.293356899883917444e-01
4.350558951541762531e-01
4.904076844557344828e+00
6.687276884709546509e-01
7.148479941637654600e-02
2.686044577168621439e-01
3.877127287199523265e-01
9.268344132481880493e-01
2.262343695261983534e-01
1.513839678494215289e-10
2.720413897130571912e-01
2.432245611232490390e+00
1.539523649484051404e-01
3.900970437040585798e-02
1.155949143147430419e-10
1.023378772837474582e+00
1.456064680300145131e+00
5.079588373863691206e-03
2.953987322837531959e+00
1.267783110777099820e-01
6.204932523007323786e-01
1.745971360746780277e-01
3.809886569983014781e-01
4.255279172624521627e-02
9.304784798462131801e-02
9.294239773341601563e-01
2.976966523750751437e-01
2.058330027822469876e+00
1.304267927559583096e-01
5.522197424005989008e-01
1.360256363055964979e+00
4.885096875817336592e-02
9.015613625954591037e-02
1.154070925629111219e-10
5.232661140558201751e+00
1.030558089836696029e-01
2.835119494300444298e-01
6.083018694767412110e-02
5.595968940215255705e-01
4.423977474439970692e+00
8.179104357707613904e-01
1.009488138075583130e+00
1.591722973074727598e-01
1.675546532505642339e-01
6.958278898241422247e-03
6.128746223114162756e-02
4.354777495202451498e-01
3.793202313125308006e-02
1.823009413522039546e-01
5.951762303699181800e-01
7.607894813433434544e-01
1.713944697108848447e-01
8.565593992591368222e-01
5.363108801229853062e-02
2.108583008568151396e+00
9.285744930881042469e-01
2.344676882357517034e+00
9.649877729191692899e-02
1.493257545013665366e+00
1.093429910101828550e+00
2.065328204486386040e-10
3.757368274690998655e-01
8.538681217204416862e-01
3.948522721482394804e-01
1.072747493600779561e-01
8.943850647938529352e-01
1.029402074360247443e+00
1.516713523562485788e+00
2.350830252121746400e-01
1.743312002997189136e+00
3.428581809438651540e+00
1.914099718868939315e-01
1.649958602596963142e-01
1.382855572143895373e-01
4.281064014001520479e-02
1.641472698975671829e+00
2.783616104150071768e-01
3.439293276684902700e-01
1.039308673305734386e-10
3.140407221042813557e-01
1.595200999607135625e-10
2.942685995223215945e-01
3.265150320213940083e-02
1.975872212994236543e+00
9.185377002860267703e-01
2.188767338955116326e+00
1.089887759390075095e+00
7.298539115435576097e-01
1.386843737379540265e-10
2.261549783086962891e-10
5.993256595512094220e-01
5.249355523336280555e-02
2.847864389855900846e+00
4.026441122417487861e-01
1.814374277504703287e-10
6.423996720787638447e-11
7.940239398860199360e-02
7.349062270475405223e-02
1.196201977022186703e-10
3.747121858150957996e-01
1.336648446245593725e-10
4.598914542658427695e-02
9.728056093497118306e-01
5.919676825664265118e-01
4.949819703942801574e+00
3.213727263256426214e-01
1.141133255899072473e-10
3.548515913604718408e-01
7.783904732779048929e-01
1.151747166523246491e-01
7.423350887672584830e-02
1.302900860577688169e-01
9.607475980656471348e-01
1.917117840756320080e+00
1.077193774322322550e+00
1.117617886575309055e-01
1.469483391815235944e-10
2.302725555532350477e+00
6.027562140382949352e-01
6.795163476525112037e-11
1.645466441592781381e-01
7.110678844973124246e-02
2.455715389696428164e-01
1.283665858374961610e-01
5.488699010075481777e-02
1.294148276130342505e-10
2.667769256747875017e-01
6.340072447431009364e-11
2.462840114166561900e+00
2.109654697708705506e-01
1.595245795842352710e+00
2.781287294823212353e+00
1.030684433651321841e-01
1.444790044710931032e-01
1.108865989353003068e+00
4.121293943920745662e+00
2.818543740088746752e+00
1.886733348064452587e+00
6.383002524455692883e-02
2.152700905724058256e+00
7.056432179572334935e-03
2.162561702986586454e+00
1.409451654052090719e+00
1.214216084744812740e-01
3.113361819654565821e+00
7.226951059703302649e-01
9.989619417670516643e-01
1.457163487032993820e-10
2.811730065390968120e-02
5.661303367795628150e-02
6.950778837426857537e-01
2.522086130291287254e-01
3.831765031708103675e-01
6.937415096473396048e-01
1.939853642868710981e+00
7.732621193926503267e-02
3.825010400555465817e-01
1.567987772496831633e-01
3.674296688495639063e-01
1.074032901073778412e-01
1.230993417454141342e-01
7.494872595003440607e-02
2.776896854537026782e-02
1.670661029954544796e+00
2.835536061719170497e-01
5.365336363508530493e-01
6.237091912396783376e-11
1.829412065266742049e+00
6.541307220747718532e-01
3.160655027751096413e-01
3.671538354916418889e+00
2.588115925061679423e+00
4.023338528092714195e-01
2.126302288716573965e-02
5.169919476673497105e-02
2.018394475864450754e+00
3.246836135101362208e-02
1.264587477585249085e-10
5.983079536309027224e-01
1.543520941825899717e+00
4.176065451836258879e-01
6.504402188592164902e-02
2.540696228405920909e-01
3.456337164883907853e+00
1.289447881185937783e+00
2.079887823055137641e+00
3.973066372044519179e-01
2.110658223479008498e-10
7.059102961602527204e-02
1.292680651603472959e-02
1.765405488034169912e-01
2.042891670306126173e-01
2.629216391644378925e-01
2.424407985778372243e+00
3.880516267858016843e-01
1.452705273281745812e-01
3.248357973280438515e-01
1.359720876267195511e+00
1.822861041141982663e-01
3.456728369378519461e-01
2.265410596145538857e+00
4.465241374813228026e-01
2.028617452870994931e-01
3.263415215981481099e-01
4.280795674797276129e-02
1.361617104115878440e+00
6.847018698200258990e-01
1.415775511458551517e+00
8.022761739277410598e-02
3.355854353647427235e-01
2.557950549073181978e+00
3.726174089125465994e+00
9.657620996294974391e-01
1.501897964557718845e+00
3.828950533041238224e-01
1.263870519247645985e-01
4.803023625688750964e-01
1.140282800118003342e-01
3.603537093548093040e+00
1.285217626122744372e-01
1.032170035061275859e-01
1.461035388050693218e+00
4.547239545097329305e+00
2.410245711114970477e-02
2.169069789035902307e-01
6.489997645598809539e-01
1.234424575294154947e+00
1.821002380948226751e-01
1.383842753687539728e+00
7.806388226273214270e-01
5.255456067163733813e+00
9.472625986354304972e-01
1.726341338050235930e+00
1.008653937214129825e-01
1.433318423813898734e+00
9.188874541938936158e-01
3.737894707093665225e-01
1.215692063242188592e+00
1.730352392446543597e-01
2.481041377546633619e-01
3.430863082072835857e-01
6.658903672588298295e-02
1.402501914432378871e-01
9.950381953613467445e-01
1.234868780298268437e-01
1.179960249764589882e-10
1.174466111198759780e-10
9.537694443030783620e-02
2.146235503666670486e+00
1.316140298119694503e-10
2.307366923680499171e-01
1.720060846302313637e-02
1.244615092387152844e+00
4.714219602702309331e+00
7.597344247070658696e-01
2.321927418405937416e-01
7.759785375680197106e-01
7.533783065088711650e-01
1.970863688387382240e+00
1.789202201616967025e-01
3.465927260307392205e-02
9.752236938909458752e-02
1.265662054389642410e+00
1.692458417391506110e-10
8.464571533408847825e-01
1.258252559077594201e-01
1.471033612984435635e-01
1.412505129904312040e-01
1.658071563598095266e-01
2.027092278017159771e-02
2.403276867325835897e-01
2.508252717500065732e-01
2.540475786902399058e+00
6.129213908217524542e-01
2.540077422870675172e-01
1.499212075546024379e-10
1.781697424524513851e+00
1.879643602767042398e-01
3.655984853734162598e+00
7.234943101249321495e-01
8.886496723126001696e-01
2.231266878946846707e-02
2.343205974392601476e+00
2.579282747230342010e-01
2.924948374969332798e-01
5.985398294777594108e-01
9.878104604588365534e-02
5.407651071251379227e-02
8.145808488660998492e+00
1.910719636434918545e-01
6.269648776080128938e-01
2.532271723314823975e-01
1.859384293026753246e-02
4.022416101179879244e-01
6.764723200645793300e-02
1.086255132160277359e+00
1.128362061093711038e-01
1.671694854241987160e+00
6.762982822658081261e-01
1.646397642693698211e-10
2.567549619751982592e-01
5.327662481208339518e-01
3.450315574428285625e+00
3.989968029930782700e-01
8.396640092868358496e-02
9.835407931516405855e-02
1.304833464506089502e+00
3.441186827777779067e-01
2.124914681183175946e-01
1.189282625267707783e+00
8.459492636409007837e-03
9.030957769284981840e-01
3.159312511435464210e-01
2.272436793920385931e-02
2.975526652001174277e+00
2.301018508333468049e-01
1.292665105071042708e+00
5.365655419111286378e-02
3.358251524991694992e-01
3.009985512879652436e+00
6.839220942384760527e-01
2.995488040962055454e-01
1.501615394085241695e-01
5.669053263616975757e-02
1.266965740579620026e-01
2.300148668176115851e+00
2.559435125920099252e-01
8.300126669956532498e-11
4.046875718947124528e-02
1.729257153949677273e+00
3.399948508226188215e-01
2.944916812452622046e-01
7.640737550808319734e-01
1.977499500243580899e+00
4.464304648844376611e-01
6.206849661272518581e+00
1.616552877850063463e-01
1.006611536376018583e-10
1.078847306508418313e+00
1.201713779318991161e-10
1.087873856634617775e+00
1.385395035047220169e+00
2.270838912535502185e+00
6.387524175742314014e-01
1.031912210771447569e+00
2.984577248211586764e-02
1.210378732401837382e-01
2.399932777948763363e-01
3.277476229061201396e-01
8.507350227564634826e-02
7.911077447288777931e-02
1.540586377089961934e-01
2.412351077189029414e-01
1.060889559632010259e+00
1.871605596995947529e+00
2.403769307085832502e-02
2.569399035919392116e+00
7.041030550790082776e-01
9.108110705615282687e-02
2.394031146994482495e-01
2.357019649564640329e-01
1.316905396179430219e-10
3.858383513926706698e-02
1.594212678140093098e-02
6.431579058444399921e-01
2.991792210296326804e+00
1.596067427509574976e+00
1.564064681238801047e+00
3.039901038048295479e-01
1.917490797786015888e-01
3.522691254938050548e-02
2.605973266962812729e-01
2.848828076019439598e-10
6.413160797873675989e-01
5.128059718494880348e-02
9.154428611995704124e-01
4.927923679503417032e-01
1.881662305594768547e+00
1.999290360885637829e+00
7.186981541555715891e-01
7.800377492039642924e-01
3.138793107648224279e+00
1.201266664310758570e+00
1.158201230840153889e-01
1.609786771825991947e+00
6.326886223565900691e-01
8.789192985699856298e-01
2.340665209309240047e-01
3.700907236697945080e-01
2.318147179346212172e-01
3.547876870298636298e-01
3.304619888267471550e-01
1.326893741574212804e+00
1.102571303473087322e-01
5.371004659627108824e-01
2.219531737742950650e+00
1.159803604717097425e+00
2.032239575616800187e-01
9.277126820503144300e-01
1.532263618760075552e+00
1.064410223431418556e+00
7.778920321574558927e-02
1.473661550120501225e-10
3.054887845689060466e-01
6.957713268092956760e+00
1.470229196820548873e-10
1.446202170583986979e-01
3.629959029099080747e-01
4.037574611408290687e-02
1.163793831425728396e-10
1.566052138795704096e-01
2.650919326002008081e-01
9.486396863551153913e-02
5.337588225312508289e-02
1.119697005939007228e+00
4.577562912161392550e-01
1.309711984675491769e-01
2.776256073531064433e-02
9.152104936833986848e-01
6.858252951631074734e-02
4.512694882392143808e-02
1.433220394174517269e-03
3.530351195602612346e-01
7.024031725590986763e-01
2.044913528224691301e+00
3.431284454901878611e+00
7.561209637221396607e-01
1.509288388674315362e+00
1.607851678315848354e-01
5.035632272433976375e-01
2.783875695881889989e+00
5.314729422683001081e-01
1.100143338718059245e-10
1.073226442744977527e-01
3.069446759286571069e+00
8.787792377200118188e-02
2.538417819217488880e-01
3.172555744837814551e+00
2.189623209155812378e-01
1.275014489556065000e-01
2.046401035189580886e-01
1.238713118100161159e+00
1.074401400401325812e-01
2.118375965684230700e+00
7.903470173486034644e-01
6.553943437027440891e-11
1.072070146572241638e-02
1.360571852544545379e+00
2.622837606245293163e+00
1.055601436208733218e-10
3.967053722234971325e+00
7.616743678895417091e-02
6.794581971409043020e-02
4.106430689480056184e-01
9.537429167511153327e-01
1.187445433160263569e-10
1.651681182680417193e+00
7.052434263161359018e-01
2.126181031297118551e-01
1.757613333120208857e-10
2.876831543535018354e-01
4.116857532779020445e+00
1.503730225474489979e+00
7.857380326259173764e-02
4.846752128208469679e-01
1.963263549984425871e-01
3.246000588946285070e-01
3.914863492334486050e-01
4.043712876277589241e-01
7.211314289013621981e-02
1.242100876826112039e-02
4.779602864416607200e-02
2.651582719195409443e-01
1.733218141471747353e-01
5.098968107694469287e-01
7.401041122720620757e-01
1.500102154288486533e-01
3.964193728240787085e+00
2.646660020741888886e-01
4.677269528572715274e+00
5.640688166196712316e-01
1.204839864143880668e-01
2.714995391287594040e-01
4.011577004973335830e-02
1.516834188573368936e+00
2.916745362552693344e+00
2.557022501257764646e-01
8.810444082809745225e-01
1.170151448202771061e+00
1.664390935890851797e-01
4.839818166494719298e-01
1.984564185000404490e-01
6.217817727519553417e-01
1.697769050298958693e-01
1.770811997676423333e-01
1.161695539460313314e-01
2.208975667865813175e-01
1.787657189054762724e-10
2.242357343894090804e-01
2.153398202743450174e+00
2.159574757727400041e+00
2.162561702986586454e+00
2.173136438109819046e+00
2.188767338955116326e+00
2.189243640227354959e+00
2.233799893850396678e+00
3.655599499892741022e+00
2.270838912535502185e+00
2.300148668176115851e+00
3.836305761654669411e+00
2.343205974392601476e+00
3.246810506843598620e+00
3.674741800622068233e+00
2.400851214202910811e+00
2.412759127195311049e+00
2.531892862689621104e+00
2.622857240902535469e+00
2.424407985778372243e+00
2.432245611232490390e+00
2.432268784052527000e+00
2.462840114166561900e+00
2.497876664423789528e+00
2.499846599487081100e+00
3.524702909632737580e+00
2.802457874228607260e+00
2.272165012517033400e+00
2.588115925061679423e+00
5.503190467901909244e+00
3.128603942177814901e+00
2.643079946840972028e+00
2.689977048523467751e+00
4.300943536448947668e+00
3.069305323151616527e+00
4.656675918856642227e+00
2.783875695881889989e+00
2.790834822951053784e+00
2.796904721500526936e+00
6.722624399743170720e+00
2.815367099631552072e+00
2.818543740088746752e+00
2.847864389855900846e+00
2.860355683409240957e+00
2.888651880625947133e+00
4.002532920895034430e+00
2.996759227542167725e+00
3.407837024384217539e+00
3.114207217481658851e+00
5.220560608139335201e+00
3.009985512879652436e+00
2.637606891822586341e+00
2.971918438827954922e+00
3.069446759286571069e+00
2.727613938432363661e+00
3.695895962260884460e+00
2.928398420164003646e+00
3.146614531745502763e+00
9.422527273300067563e+00
3.661859976829696883e+00
3.610876563945723650e+00
3.323573329685619360e+00
8.292844648241592509e+00
4.512273753614211458e+00
3.401301380843730460e+00
2.823436611726683587e+00
3.653432077302630532e+00
3.655984853734162598e+00
3.671538354916418889e+00
2.671587846011473921e+00
3.726174089125465994e+00
3.745775195285942161e+00
3.065691256521413610e+00
3.964193728240787085e+00
2.452730697078412181e+00
4.116857532779020445e+00
4.586242571940994495e+00
4.116414244695165259e+00
4.280343326610327459e+00
4.378049193693746233e+00
3.949200704022093333e+00
4.113304592688204586e+00
4.677269528572715274e+00
2.885990653122829208e+00
4.743033507792932646e+00
3.395766979085766746e+00
4.904076844557344828e+00
4.932184600508263017e+00
7.398690338080426088e+00
4.867695554822594417e+00
4.977936245930778547e+00
4.047165199199865171e+00
8.003428644897136124e+00
6.333387562689406280e+00
5.255456067163733813e+00
5.277730788008503815e+00
3.106441545277189853e+00
6.722973168529613908e+00
5.712375172041352478e+00
5.917561806044777661e+00
8.145808488660998492e+00
2.153398202743450174e+00
2.159574757727400041e+00
2.162561702986586454e+00
2.173136438109819046e+00
2.188767338955116326e+00
3.752493342258808706e+00
2.233799893850396678e+00
2.348700393699417965e+00
2.270838912535502185e+00
2.300148668176115851e+00
4.155881732234823822e+00
2.343205974392601476e+00
3.274757891746469252e+00
3.674741800622068233e+00
2.400851214202910811e+00
2.412759127195311049e+00
2.531892862689621104e+00
2.622857240902535469e+00
2.424407985778372243e+00
2.432245611232490390e+00
2.432268784052527000e+00
3.038874752195950268e+00
4.042361355602559492e+00
4.179271992466671470e+00
4.414438213614681139e+00
2.802457874228607260e+00
2.272165012517033400e+00
3.336180683561142946e+00
8.153261437308129800e+00
3.128603942177814901e+00
2.499059606860227323e+00
2.689977048523467751e+00
3.812080372950258145e+00
3.069305323151616527e+00
4.656675918856642227e+00
2.783875695881889989e+00
2.909755954166474368e+00
2.796904721500526936e+00
6.515506569332203846e+00
2.815367099631552072e+00
2.818543740088746752e+00
5.143421982978982676e+00
3.250712115293375337e+00
2.888651880625947133e+00
4.002532920895034430e+00
2.996759227542167725e+00
3.407837024384217539e+00
4.406021051012807277e+00
4.316983453038291785e+00
3.138921008191710715e+00
2.637606891822586341e+00
2.971918438827954922e+00
3.407088041203480078e+00
2.727613938432363661e+00
3.695895962260884460e+00
2.577329282222363460e+00
2.861469643011762987e+00
3.827496323176910131e+00
3.661859976829696883e+00
3.610876563945723650e+00
3.202589808976636032e+00
7.283284312076616196e+00
3.310305589122799041e+00
3.401301380843730460e+00
2.823436611726683587e+00
