diffused,id,smooth,x,y,z
0.9950858403201,1.6638238909212,0.98011902443755,0.0148,0.0139,0
0.95639441467774,1.6470175889927,0.82359306011019,0.014650505050505,0.013759595959596,0.016805050505051
0.91770335477599,1.6302112870642,0.66707928823155,0.01450101010101,0.013619191919192,0.033610101010101
0.87901265992763,1.6134049851357,0.51057768589304,0.014351515151515,0.013478787878788,0.050415151515152
0.8403223294473,1.5965986832072,0.35408823024676,0.01420202020202,0.013338383838384,0.067220202020202
0.80163236265144,1.5797923812787,0.19761089850529,0.014052525252525,0.01319797979798,0.084025252525253
0.76294275885829,1.5629860793502,0.041145667941478,0.01390303030303,0.013057575757576,0.1008303030303
0.72729942959748,1.5461797774217,0,0.013753535353535,0.012917171717172,0.11763535353535
0.692743699522,1.5293734754932,0,0.01360404040404,0.012776767676768,0.1344404040404
0.65818878255211,1.5125671735647,0,0.013454545454545,0.012636363636364,0.15124545454545
0.62363467706015,1.4957608716362,0,0.013305050505051,0.01249595959596,0.16805050505051
0.58908138142289,1.4789545697077,0,0.013155555555556,0.012355555555556,0.18485555555556
0.55452889402167,1.4621482677792,0,0.013006060606061,0.012215151515152,0.20166060606061
0.52224637975973,1.4453419658507,0,0.012856565656566,0.012074747474747,0.21846565656566
0.49446566189362,1.4285356639222,0,0.012707070707071,0.011934343434343,0.23527070707071
0.4666860465235,1.4117293619937,0,0.012557575757576,0.011793939393939,0.25207575757576
0.43890753050599,1.3949230600652,0,0.012408080808081,0.011653535353535,0.26888080808081
0.41113011071005,1.3781167581367,0,0.012258585858586,0.011513131313131,0.28568585858586
0.38335378401674,1.3613104562082,0,0.012109090909091,0.011372727272727,0.30249090909091
0.35557854731947,1.3445041542797,0,0.011959595959596,0.011232323232323,0.31929595959596
0.3345886810314,1.3276978523512,0,0.011810101010101,0.011091919191919,0.33610101010101
0.31423449975967,1.3108915504227,0,0.011660606060606,0.010951515151515,0.35290606060606
0.29388112700807,1.2940852484942,0,0.011511111111111,0.010811111111111,0.36971111111111
0.27352855825389,1.2772789465657,0,0.011361616161616,0.010670707070707,0.38651616161616
0.2531767890095,1.2604726446372,0,0.011212121212121,0.010530303030303,0.40332121212121
0.23282581482191,1.2436663427087,0,0.011062626262626,0.010389898989899,0.42012626262626
0.21554524067492,1.2268600407802,0,0.010913131313131,0.010249494949495,0.43693131313131
0.20173255049038,1.2100537388517,0,0.010763636363636,0.010109090909091,0.45373636363636
0.1879204496882,1.1932474369232,0,0.010614141414141,0.0099686868686869,0.47054141414141
0.17410893297361,1.1764411349948,0,0.010464646464646,0.0098282828282828,0.48734646464646
0.16029799511743,1.1596348330663,0,0.010315151515152,0.0096878787878788,0.50415151515152
0.14648763095507,1.1428285311378,0,0.010165656565657,0.0095474747474747,0.52095656565657
0.13281871591719,1.1260222292093,0,0.010016161616162,0.0094070707070707,0.53776161616162
0.12416262669668,1.1092159272808,0,0.0098666666666667,0.0092666666666667,0.55456666666667
0.11550674229565,1.0924096253523,0,0.0097171717171717,0.0091262626262626,0.57137171717172
0.10685105238093,1.0756033234238,0,0.0095676767676768,0.0089858585858586,0.58817676767677
0.098195547304366,1.0587970214953,0,0.0094181818181818,0.0088454545454545,0.60498181818182
0.089540218046851,1.0419907195668,0,0.0092686868686869,0.0087050505050505,0.62178686868687
0.080885056167729,1.0251844176383,0,0.0091191919191919,0.0085646464646465,0.63859191919192
0.073141982308609,1.0083781157098,0,0.008969696969697,0.0084242424242424,0.65539696969697
0.06773937963234,0.99157181378129,0,0.008820202020202,0.0082838383838384,0.67220202020202
0.062458259872915,0.9747655118528,0,0.0086707070707071,0.0081434343434343,0.68900707070707
0.057305686737522,0.9579592099243,0,0.0085212121212121,0.0080030303030303,0.70581212121212
0.052288232052176,0.9411529079958,0,0.0083717171717172,0.0078626262626263,0.72261717171717
0.047411755267622,0.92434660606731,0,0.0082222222222222,0.0077222222222222,0.73942222222222
0.04268118393626,0.90754030413881,0,0.0080727272727273,0.0075818181818182,0.75622727272727
0.038227206261364,0.89073400221031,0,0.0079232323232323,0.0074414141414141,0.77303232323232
0.035032137607653,0.87392770028182,0,0.0077737373737374,0.0073010101010101,0.78983737373737
0.032292414832505,0.85712139835332,0,0.0076242424242424,0.0071606060606061,0.80664242424242
0.029667967888218,0.84031509642482,0,0.0074747474747475,0.007020202020202,0.82344747474747
0.027142550122948,0.82350879449633,0,0.0073252525252525,0.006879797979798,0.84025252525253
0.024717724535277,0.80670249256783,0,0.0071757575757576,0.0067393939393939,0.85705757575758
0.022395084459342,0.78989619063933,0,0.0070262626262626,0.0065989898989899,0.87386262626263
0.020176254225302,0.77308988871084,0,0.0068767676767677,0.0064585858585859,0.89066767676768
0.018062889834436,0.75628358678234,0,0.0067272727272727,0.0063181818181818,0.90747272727273
0.016386071583562,0.73947728485385,0,0.0065777777777778,0.0061777777777778,0.92427777777778
0.014859198571364,0.72267098292535,0,0.0064282828282828,0.0060373737373737,0.94108282828283
0.013577980177146,0.70586468099685,0,0.0062787878787879,0.0058969696969697,0.95788787878788
0.012433496203099,0.68905837906836,0,0.0061292929292929,0.0057565656565657,0.97469292929293
0.011336913037662,0.67225207713986,0,0.005979797979798,0.0056161616161616,0.99149797979798
0.010288307810574,0.65544577521136,0,0.005830303030303,0.0054757575757576,1.008303030303
0.0092877574747552,0.63863947328287,0,0.0056808080808081,0.0053353535353535,1.0251080808081
0.0083353388040156,0.62183317135437,0,0.0055313131313131,0.0051949494949495,1.0419131313131
0.0074311283906882,0.60502686942587,0,0.0053818181818182,0.0050545454545455,1.0587181818182
0.006738636907948,0.58822056749738,0,0.0052323232323232,0.0049141414141414,1.0755232323232
0.0060777603628031,0.57141426556888,0,0.0050828282828283,0.0047737373737374,1.0923282828283
0.0055837420072094,0.55460796364038,0,0.0049333333333333,0.0046333333333333,1.1091333333333
0.0051109112475072,0.53780166171189,0,0.0047838383838384,0.0044929292929293,1.1259383838384
0.0046580999402114,0.52099535978339,0,0.0046343434343434,0.0043525252525253,1.1427434343434
0.0042253217291688,0.50418905785489,0,0.0044848484848485,0.0042121212121212,1.1595484848485
0.003812590273726,0.4873827559264,0,0.0043353535353535,0.0040717171717172,1.1763535353535
0.0034199192487627,0.4705764539979,0,0.0041858585858586,0.0039313131313131,1.1931585858586
0.0030473223447105,0.4537701520694,0,0.0040363636363636,0.0037909090909091,1.2099636363636
0.002761654110901,0.43696385014091,0,0.0038868686868687,0.0036505050505051,1.2267686868687
0.002524114268303,0.42015754821241,0,0.0037373737373737,0.003510101010101,1.2435737373737
0.0023303403127175,0.40335124628392,0,0.0035878787878788,0.003369696969697,1.2603787878788
0.0021439671501604,0.38654494435542,0,0.0034383838383838,0.0032292929292929,1.2771838383838
0.0019650004634576,0.36973864242692,0,0.0032888888888889,0.0030888888888889,1.2939888888889
0.0017934459308418,0.35293234049843,0,0.0031393939393939,0.0029484848484848,1.3107939393939
0.0016293092259118,0.33612603856993,0,0.002989898989899,0.0028080808080808,1.327598989899
0.0014725960176028,0.31931973664143,0,0.002840404040404,0.0026676767676768,1.344404040404
0.0013233119701504,0.30251343471294,0,0.0026909090909091,0.0025272727272727,1.3612090909091
0.0012098660898994,0.28570713278444,0,0.0025414141414141,0.0023868686868687,1.3780141414141
0.0011373131589779,0.26890083085594,0,0.0023919191919192,0.0022464646464646,1.3948191919192
0.0010673175691021,0.25209452892745,0,0.0022424242424242,0.0021060606060606,1.4116242424242
0.00099941149027316,0.23528822699895,0,0.0020929292929293,0.0019656565656566,1.4284292929293
0.0009335973200238,0.21848192507045,0,0.0019434343434343,0.0018252525252525,1.4452343434343
0.00086987745154184,0.20167562314196,0,0.0017939393939394,0.0016848484848485,1.4620393939394
0.00080825427387314,0.18486932121346,0,0.0016444444444444,0.0015444444444444,1.4788444444444
0.00074873017141752,0.16806301928496,0,0.0014949494949495,0.0014040404040404,1.4956494949495
0.00069130752434413,0.15125671735647,0,0.0013454545454545,0.0012636363636364,1.5124545454545
0.00066239139157688,0.13445041542797,0,0.0011959595959596,0.0011232323232323,1.5292595959596
0.0006453569070935,0.11764411349948,0,0.0010464646464646,0.00098282828282828,1.5460646464646
0.00062852624983804,0.10083781157098,0,0.0008969696969697,0.00084242424242424,1.5628696969697
0.00061189949359352,0.084031509642482,0,0.00074747474747475,0.0007020202020202,1.5796747474747
0.00059547671034412,0.067225207713986,0,0.0005979797979798,0.00056161616161616,1.5964797979798
0.00057925797027268,0.050418905785489,0,0.00044848484848485,0.00042121212121212,1.6132848484848
0.00056324334175563,0.033612603856993,0,0.0002989898989899,0.00028080808080808,1.6300898989899
0.00054743289136091,0.016806301928497,0,0.00014949494949495,0.00014040404040404,1.6468949494949
0.00053182668385132,0,0,0,0,1.6637
