time,He_Heat_Ext,Tf_outlet_vol,area_pp_reactor_inlet,barrel_average_temperature,barrel_max_temperature,bed_solid_average_temperature,bypass_mfr,core_volume,dt_max_pp,outlet_mfr,outlet_vfr,ref_average_temperature,ref_max_temperature,right_Temp,rpv_average_temperature,rpv_convective_out,rpv_flux2,rpv_max_temperature,rpv_radiation_out,rpv_tot_out,set_inlet_mfr,total_power
3.75,249947050.75634,30102.028751636,2.5509732347149,476.16455935769,536.88222646536,863.50551543358,-1.2136742111105,77.754418176347,1,96.000355262661,29.387124789511,592.19155032679,1058.7358650243,443.62913851872,445.62516019686,31.818983961495,12033.55650031,480.92886496873,357.22094686276,389.03993082425,96,250339916.91182
3.75,249947050.72729,30102.028934734,2.5509732347149,476.16455935769,536.88222646536,863.50551759932,-1.2136742151908,77.754418176347,1,96.000355857397,29.387124969931,592.19155032695,1058.7358650243,443.62913851872,445.62516019686,31.818983961494,12033.55650031,480.92886496874,357.22094686276,389.03993082425,96,250340540.95072
4.25,249947444.41168,30102.076081293,2.5509732347149,476.16455356205,536.88240665606,863.50668714047,-1.2136749683457,77.754418176347,1,96.000358963084,29.387148349815,592.19155397795,1058.7359647395,443.62912569457,445.625147451,31.818979900438,12033.55650031,480.92897993624,357.22088252659,389.03986242703,96,250340706.71289
4.75,249947839.87299,30102.122413161,2.5509732347149,476.16454776664,536.88258684568,863.50785548242,-1.2136756912225,77.754418176347,1,96.00035880634,29.387170832104,592.19155771718,1058.7360644581,443.62911287074,445.62513470546,31.818975839484,12033.55650031,480.92909490321,357.22081819205,389.03979403153,96,250340861.10093
4.75,249947846.93065,30102.128719869,2.5509732347149,476.16454776664,536.88258684568,863.50792418389,-1.2136758022689,77.754418176347,1,96.000376277292,29.387176583025,592.19155772222,1058.7360644581,443.62911287074,445.62513470546,31.818975839484,12033.55650031,480.92909490321,357.22081819205,389.03979403153,96,250360657.94033
4.75,249947845.74033,30102.127012549,2.5509732347149,476.16454776664,536.88258684568,863.50790495739,-1.213675769638,77.754418176347,1,96.000371278194,29.38717498473,592.19155772082,1058.7360644581,443.62911287074,445.62513470546,31.818975839485,12033.55650031,480.92909490321,357.22081819205,389.03979403153,96,250355117.94936
4.75,249947845.63612,30102.127126062,2.5509732347149,476.16454776664,536.88258684569,863.50790634473,-1.2136757725009,77.754418176347,1,96.000371679154,29.387175101541,592.19155772092,1058.7360644581,443.62911287074,445.62513470546,31.818975839484,12033.55650031,480.92909490321,357.22081819205,389.03979403153,96,250355517.70815
5.25,249948250.2425,30102.175200838,2.5509732347149,476.16454197144,536.88276703423,863.50912423075,-1.21367653927,77.754418176347,1,96.000373660052,29.387198759225,592.19156155514,1058.7361641807,443.62910004724,445.62512196024,31.818971778633,12033.55650031,480.92920986964,357.22075385913,389.03972563776,96,250355659.50707
5.75,249948656.45327,30102.222708525,2.5509732347149,476.16453617647,536.88294722171,863.51034080222,-1.2136772819684,77.754418176347,1,96.000373232349,29.38722177096,592.19156547991,1058.7362639079,443.62908722405,445.62510921534,31.818967717883,12033.55650031,480.92932483553,357.22068952783,389.03965724571,96,250355793.06605
5.75,249948662.07934,30102.227665728,2.5509732347149,476.16453617647,536.8829472217,863.51039474573,-1.2136773689622,77.754418176347,1,96.00038693543,29.387226286774,592.19156548386,1058.736263908,443.62908722405,445.62510921534,31.818967717883,12033.55650031,480.92932483553,357.22068952783,389.03965724572,96,250371337.30539
5.75,249948660.93227,30102.226100155,2.5509732347149,476.16453617647,536.88294722171,863.51037716465,-1.2136773392376,77.754418176347,1,96.000382372173,29.387224824373,592.19156548258,1058.736263908,443.62908722405,445.62510921534,31.818967717883,12033.55650031,480.92932483554,357.22068952783,389.03965724571,96,250366271.39175
5.75,249948660.86667,30102.226243916,2.5509732347149,476.16453617647,536.88294722171,863.51037888009,-1.213677342614,77.754418176347,1,96.000382855144,29.387224968493,592.19156548271,1058.736263908,443.62908722405,445.62510921534,31.818967717883,12033.55650031,480.92932483553,357.22068952783,389.03965724571,96,250366765.70812
6.25,249949074.32839,30102.275106057,2.5509732347149,476.16453038172,536.88312740811,863.51163212417,-1.2136781174322,77.754418176347,1,96.000384034537,29.387248885354,592.19156950294,1058.7363636404,443.62907440119,445.62509647077,31.818963657235,12033.55650031,480.92943980089,357.22062519816,389.03958885539,96,250366889.7904
6.75,249949489.26264,30102.32357878,2.5509732347149,476.16452458719,536.88330759344,863.51288396436,-1.2136788737326,77.754418176347,1,96.000383421061,29.387272337299,592.19157361515,1058.7364633785,443.62906157865,445.62508372651,31.818959596689,12033.55650031,480.92955476571,357.22056087011,389.0395204668,96,250367007.60926
6.75,249949493.69231,30102.327396031,2.5509732347149,476.16452458719,536.88330759344,863.51292542373,-1.2136789403691,77.754418176347,1,96.000393936545,29.387275809055,592.19157361818,1058.7364633785,443.62906157865,445.62508372651,31.81895959669,12033.55650031,480.92955476571,357.22056087011,389.0395204668,96,250378954.47642
6.75,249949492.70178,30102.326050504,2.5509732347149,476.16452458719,536.88330759344,863.51291033921,-1.2136789148184,77.754418176347,1,96.000390016433,29.38727455247,592.19157361709,1058.7364633785,443.62906157865,445.62508372651,31.81895959669,12033.55650031,480.92955476571,357.22056087011,389.0395204668,96,250374607.90953
6.75,249949492.5924,30102.326146749,2.5509732347149,476.16452458719,536.88330759344,863.51291151648,-1.2136789173377,77.754418176347,1,96.000390364258,29.387274652721,592.19157361717,1058.7364633785,443.62906157865,445.62508372651,31.81895959669,12033.55650031,480.92955476571,357.22056087011,389.0395204668,96,250374947.16936
7.25,249949913.25283,30102.375650613,2.5509732347149,476.16451879289,536.88348777769,863.5141894324,-1.2136796959109,77.754418176347,1,96.000390896986,29.38729878187,592.19157782475,1058.736563123,443.62904875644,445.62507098257,31.818955536246,12033.55650031,480.92966972999,357.22049654368,389.03945207993,96,250375056.5299
7.75,249950335.2728,30102.424909113,2.5509732347149,476.16451299881,536.88366796087,863.51546587096,-1.2136804604608,77.754418176347,1,96.000390138362,29.387322593237,592.191582125,1058.7366628743,443.62903593455,445.62505823896,31.818951475905,12033.55650031,480.92978469373,357.22043221888,389.03938369478,96,250375161.04407
7.75,249950338.71738,30102.427802123,2.5509732347149,476.16451299881,536.88366796087,863.51549722107,-1.2136805106459,77.754418176347,1,96.000398075081,29.38732521937,592.1915821273,1058.7366628743,443.62903593455,445.62505823896,31.818951475905,12033.55650031,480.92978469373,357.22043221888,389.03938369478,96,250384194.849
7.75,249950337.83293,30102.426609467,2.5509732347149,476.16451299881,536.88366796087,863.51548384964,-1.2136804880261,77.754418176347,1,96.00039460278,29.387324105925,592.19158212633,1058.7366628743,443.62903593455,445.62505823896,31.818951475905,12033.55650031,480.92978469373,357.22043221888,389.03938369478,96,250380341.92168
7.75,249950337.7483,30102.426707593,2.5509732347149,476.16451299881,536.88366796087,863.51548503634,-1.2136804904909,77.754418176347,1,96.000394947345,29.387324206588,592.19158212641,1058.7366628743,443.62903593455,445.62505823896,31.818951475905,12033.55650031,480.92978469373,357.22043221888,389.03938369478,96,250380683.88767
8.25,249950764.28401,30102.476740457,2.5509732347149,476.16450720495,536.88384814297,863.51677910369,-1.2136812694777,77.754418176347,1,96.000394968675,29.38734851411,592.19158652152,1058.7367626331,443.62902311298,445.62504549567,31.818947415666,12033.55650031,480.92989965694,357.2203678957,389.03931531136,96,250380780.44728
8.75,249951192.08171,30102.526641664,2.5509732347149,476.16450141131,536.884028324,863.51807163145,-1.2136820380132,77.754418176347,1,96.000394097639,29.387372620466,592.19159100943,1058.7368623999,443.62901029173,445.6250327527,31.818943355529,12033.55650031,480.9300146196,357.22030357414,389.03924692967,96,250380873.24038
8.75,249951194.7081,30102.528750966,2.5509732347149,476.16450141131,536.884028324,863.51809439886,-1.2136820741851,77.754418176347,1,96.000399841306,29.387374528571,592.1915910111,1058.7368624,443.62901029173,445.6250327527,31.818943355529,12033.55650031,480.9300146196,357.22030357414,389.03924692967,96,250387433.90308
8.75,249951193.94103,30102.527725128,2.5509732347149,476.16450141131,536.884028324,863.51808290312,-1.2136820547469,77.754418176347,1,96.000396857064,29.387373571231,592.19159101027,1058.7368624,443.62901029173,445.6250327527,31.818943355529,12033.55650031,480.9300146196,357.22030357414,389.03924692967,96,250384121.43975
8.75,249951193.81764,30102.52776168,2.5509732347149,476.16450141131,536.884028324,863.51808338408,-1.2136820560302,77.754418176347,1,96.000397019778,29.387373614013,592.1915910103,1058.7368624,443.62901029173,445.6250327527,31.818943355529,12033.55650031,480.9300146196,357.22030357414,389.03924692967,96,250384260.07464
9.25,249951625.07689,30102.578209291,2.5509732347149,476.1644956179,536.88420850395,863.51938607583,-1.213682831924,77.754418176347,1,96.000396595927,29.387398054622,592.19159559213,1058.7369621754,443.6289974708,445.62502001005,31.818939295494,12033.55650031,480.93012958173,357.22023925421,389.0391785497,96,250384344.86582
9.75,249952057.50557,30102.628624548,2.5509732347149,476.16448982471,536.88438868283,863.52068717395,-1.213683600488,77.754418176347,1,96.000395630902,29.387422396331,592.1916002664,1058.7370619601,443.6289846502,445.62500726772,31.818935235561,12033.55650031,480.93024454332,357.2201749359,389.03911017146,96,250384426.80001
9.75,249952059.4363,30102.630090315,2.5509732347149,476.16448982471,536.88438868283,863.52070291666,-1.2136836252361,77.754418176347,1,96.000399582688,29.387423716206,592.19160026755,1058.7370619601,443.6289846502,445.62500726772,31.818935235561,12033.55650031,480.93024454332,357.2201749359,389.03911017146,96,250388963.23437
9.75,249952058.7492,30102.629164848,2.5509732347149,476.16448982471,536.88438868283,863.52069252813,-1.213683607693,77.754418176347,1,96.000396888601,29.387422852253,592.1916002668,1058.7370619601,443.6289846502,445.62500726772,31.818935235561,12033.55650031,480.93024454332,357.2201749359,389.03911017146,96,250385969.83043
9.75,249952058.63628,30102.629200263,2.5509732347149,476.16448982471,536.88438868282,863.5206929991,-1.2136836089036,77.754418176347,1,96.000397043774,29.387422893324,592.19160026683,1058.7370619601,443.6289846502,445.62500726772,31.818935235561,12033.55650031,480.93024454331,357.2201749359,389.03911017146,96,250386105.57643
10.25,249952493.65376,30102.679978001,2.5509732347149,476.16448403174,536.88456886062,863.52199828856,-1.213684379265,77.754418176347,1,96.000396265761,29.387447439938,592.19160503381,1058.7371617546,443.62897182992,445.62499452571,31.81893117573,12033.55650031,480.93035950436,357.22011061921,389.03904179494,96,250386179.69062
10.75,249952929.75599,30102.730801881,2.5509732347149,476.16447823899,536.88474903735,863.52330193787,-1.2136851448203,77.754418176347,1,96.000395228495,29.387471969154,592.19160989247,1058.7372615594,443.62895900996,445.62498178402,31.818927116001,12033.55650031,480.93047446488,357.22004630415,389.03897342015,96,250386251.70119
10.75,249952931.06994,30102.731671173,2.5509732347149,476.16447823899,536.88474903735,863.52331112704,-1.2136851588954,77.754418176347,1,96.000397508964,29.387472742205,592.19160989314,1058.7372615594,443.62895900996,445.62498178402,31.818927116001,12033.55650031,480.93047446488,357.22004630415,389.03897342015,96,250388899.72402
10.75,249952930.47622,30102.730904364,2.5509732347149,476.16447823899,536.88474903736,863.52330255349,-1.2136851444324,77.754418176347,1,96.000395285886,29.387472027771,592.19160989252,1058.7372615594,443.62895900996,445.62498178402,31.818927116001,12033.55650031,480.93047446488,357.22004630415,389.03897342015,96,250386429.26395
10.75,249952930.38421,30102.730913807,2.5509732347149,476.16447823899,536.88474903735,863.52330269598,-1.2136851450116,77.754418176347,1,96.000395350409,29.387472042282,592.19160989253,1058.7372615594,443.62895900996,445.62498178402,31.818927116001,12033.55650031,480.93047446488,357.22004630415,389.03897342015,96,250386470.37766
11.25,249953368.34239,30102.781943309,2.5509732347149,476.16447244646,536.88492921301,863.52460543058,-1.2136859075515,77.754418176347,1,96.000394273974,29.387496665429,592.19161484242,1058.7373613752,443.62894619033,445.62496904266,31.818923056375,12033.55650031,480.93058942486,357.21998199071,389.03890504708,96,250386534.70225
11.75,249953807.30623,30102.833085179,2.5509732347149,476.16446665416,536.88510938759,863.52590648471,-1.213686667437,77.754418176347,1,96.000393178993,29.38752134038,592.19161988292,1058.7374612026,443.62893337101,445.62495630161,31.81891899685,12033.55650031,480.9307043843,357.21991767889,389.03883667574,96,250386597.56677
11.75,249953807.96848,30102.833366507,2.5509732347149,476.16446665416,536.88510938759,863.52590921214,-1.2136866711768,77.754418176347,1,96.000393828365,29.387521576926,592.19161988313,1058.7374612026,443.62893337101,445.62495630161,31.81891899685,12033.55650031,480.93070438429,357.21991767889,389.03883667574,96,250387383.68185
11.75,249953807.58828,30102.832807137,2.5509732347149,476.16446665416,536.88510938759,863.52590296989,-1.2136866603936,77.754418176347,1,96.000392186883,29.38752105272,592.19161988267,1058.7374612026,443.62893337101,445.62495630161,31.81891899685,12033.55650031,480.93070438429,357.21991767889,389.03883667574,96,250385584.90691
11.75,249953807.49014,30102.832801042,2.5509732347149,476.16446665416,536.88510938759,863.52590292188,-1.2136866606638,77.754418176347,1,96.000392204158,29.387521052415,592.19161988267,1058.7374612026,443.62893337101,445.62495630161,31.81891899685,12033.55650031,480.93070438429,357.21991767889,389.03883667574,96,250385571.14388
12.25,249954247.65513,30102.884011837,2.5509732347149,476.16446086208,536.8852895611,863.52719870688,-1.21368741346,77.754418176347,1,96.000390878938,29.387545725513,592.19162501273,1058.737561042,443.62892055202,445.62494356089,31.818914937428,12033.55650031,480.93081934319,357.21985336869,389.03876830612,96,250385626.52488
12.75,249954688.74907,30102.935389988,2.5509732347149,476.16445507022,536.88546973353,863.52849277699,-1.2136881654204,77.754418176347,1,96.000389739167,29.387570508511,592.19163023205,1058.7376608941,443.62890773335,445.62493082049,31.818910878107,12033.55650031,480.93093430156,357.21978906012,389.03869993823,96,250385680.9938
12.75,249954689.02314,30102.935458798,2.5509732347149,476.16445507022,536.88546973353,863.52849332284,-1.2136881659518,77.754418176347,1,96.000389856072,29.387570559918,592.19163023209,1058.7376608941,443.62890773335,445.62493082049,31.818910878107,12033.55650031,480.93093430156,357.21978906012,389.03869993823,96,250385838.40779
12.75,249954688.54171,30102.934647881,2.5509732347149,476.16445507022,536.88546973352,863.52848413118,-1.2136881501451,77.754418176347,1,96.000387450348,29.387569795968,592.19163023143,1058.7376608941,443.62890773335,445.62493082049,31.818910878108,12033.55650031,480.93093430156,357.21978906012,389.03869993823,96,250383189.90041
12.75,249954688.48902,30102.934698406,2.5509732347149,476.16445507022,536.88546973352,863.52848476507,-1.2136881514307,77.754418176347,1,96.000387631167,29.387569848322,592.19163023147,1058.7376608941,443.62890773335,445.62493082049,31.818910878108,12033.55650031,480.93093430155,357.21978906012,389.03869993823,96,250383372.5436
13.25,249955130.12756,30102.986003621,2.5509732347149,476.16444927858,536.88564990489,863.52976908783,-1.2136888919382,77.754418176347,1,96.000386054284,29.387594528746,592.19163553839,1058.7377607595,443.62889491501,445.62491808041,31.818906818889,12033.55650031,480.93104925938,357.21972475317,389.03863157206,96,250383419.20446
13.75,249955572.61463,30103.037532545,2.5509732347149,476.16444348717,536.88583007517,863.53105166538,-1.2136896334535,77.754418176347,1,96.000384872565,29.387619378706,592.19164093295,1058.7378606387,443.62888209698,445.62490534065,31.818902759773,12033.55650031,480.93116421667,357.21966044784,389.03856320761,96,250383465.49519
13.75,249955572.8692,30103.037517685,2.5509732347149,476.16444348717,536.88583007517,863.53105124724,-1.2136896322374,77.754418176347,1,96.000384729964,29.387619349556,592.19164093293,1058.7378606387,443.62888209698,445.62490534065,31.818902759773,12033.55650031,480.93116421667,357.21966044784,389.03856320761,96,250383345.13851
13.75,249955572.08989,30103.036458978,2.5509732347149,476.16444348717,536.88583007517,863.53103936829,-1.2136896121446,77.754418176347,1,96.000381645537,29.38761836084,592.19164093206,1058.7378606387,443.62888209698,445.62490534065,31.818902759773,12033.55650031,480.93116421667,357.21966044784,389.03856320761,96,250379922.26893
13.75,249955572.04358,30103.036557933,2.5509732347149,476.16444348717,536.88583007517,863.53104055705,-1.2136896144674,77.754418176347,1,96.000381978406,29.387618460108,592.19164093215,1058.7378606387,443.62888209698,445.62490534065,31.818902759773,12033.55650031,480.93116421667,357.21966044784,389.03856320761,96,250380264.80163
14.25,249956014.5985,30103.087917176,2.5509732347149,476.16443769598,536.88601024438,863.53231026559,-1.2136903417074,77.754418176347,1,96.000380229338,29.387643140474,592.19164641226,1058.7379605323,443.62886927928,445.62489260121,31.818898700758,12033.55650031,480.93127917343,357.21959614413,389.03849484489,96,250380303.51552
14.75,249956457.93131,30103.139538095,2.5509732347149,476.16443190501,536.88619041252,863.53357820333,-1.2136910712747,77.754418176347,1,96.000379022894,29.387668031507,592.19165197824,1058.7380604409,443.6288564619,445.62487986209,31.818894641846,12033.55650031,480.93139412964,357.21953184205,389.03842648389,96,250380342.32624
14.75,249956457.82364,30103.13908799,2.5509732347149,476.16443190501,536.88619041252,863.53357297444,-1.2136910619214,77.754418176347,1,96.000377627916,29.387667598294,592.19165197786,1058.7380604409,443.6288564619,445.62487986209,31.818894641846,12033.55650031,480.93139412964,357.21953184205,389.03842648389,96,250378835.69193
14.75,249956457.11863,30103.138230446,2.5509732347149,476.16443190501,536.88619041252,863.53356336503,-1.2136910459428,77.754418176347,1,96.000375157168,29.387666801687,592.19165197716,1058.7380604409,443.6288564619,445.62487986209,31.818894641846,12033.55650031,480.93139412964,357.21953184205,389.03842648389,96,250376066.83799
14.75,249956457.06649,30103.138297329,2.5509732347149,476.16443190501,536.88619041252,863.53356418582,-1.2136910475923,77.754418176347,1,96.000375389942,29.38766686998,592.19165197722,1058.7380604409,443.6288564619,445.62487986209,31.818894641846,12033.55650031,480.93139412964,357.21953184205,389.03842648389,96,250376303.34032
15.25,249956900.01475,30103.189654285,2.5509732347149,476.16442611426,536.88637057958,863.53481632485,-1.2136917600718,77.754418176347,1,96.000373484667,29.387691525403,592.19165762656,1058.738160365,443.62884364484,445.62486712329,31.818890583036,12033.55650031,480.93150908532,357.21946754159,389.03835812462,96,250376334.85574
15.75,249957343.6704,30103.241307617,2.5509732347149,476.16442032374,536.88655074556,863.53606667212,-1.2136924760631,77.754418176347,1,96.000372258991,29.387716429421,592.1916633598,1058.7382603052,443.62883082811,445.62485438481,31.818886524328,12033.55650031,480.93162404045,357.21940324275,389.03828976707,96,250376366.86359
15.75,249957343.24916,30103.24054219,2.5509732347149,476.16442032374,536.88655074557,863.53605797684,-1.2136924610161,77.754418176347,1,96.000369975839,29.387715706419,592.19166335917,1058.7382603052,443.62883082811,445.62485438481,31.818886524328,12033.55650031,480.93162404045,357.21940324275,389.03828976707,96,250373861.37198
15.75,249957342.59758,30103.239803551,2.5509732347149,476.16442032374,536.88655074557,863.53604971356,-1.2136924474298,77.754418176347,1,96.00036786427,29.38771502282,592.19166335857,1058.7382603052,443.62883082811,445.62485438481,31.818886524328,12033.55650031,480.93162404046,357.21940324275,389.03828976707,96,250371480.40484
15.75,249957342.54247,30103.239830401,2.5509732347149,476.16442032374,536.88655074556,863.53605008037,-1.2136924482099,77.754418176347,1,96.000367970499,29.387715052202,592.19166335859,1058.7382603052,443.62883082811,445.62485438481,31.818886524328,12033.55650031,480.93162404045,357.21940324275,389.03828976708,96,250371586.08676
