disp_x,disp_y,disp_z,id,temperature,x,y,z
-0.00031866944598246,0.0014460323908576,0.00038436384441255,0,885.69727345201,1.0914,0.5215,1.76
-0.00030412076480267,0.0014531905748758,0.00038456554956412,0.0058571771207723,885.7182341524,1.0966848484848,0.52402525252525,1.76
-0.00028956543008266,0.0014603519383148,0.00038476160317133,0.011714354241545,885.73919485279,1.1019696969697,0.52655050505051,1.76
-0.00027498758045865,0.0014675240605782,0.00038493853253086,0.017571531362317,885.76015555319,1.1072545454545,0.52907575757576,1.76
-0.00026040973083693,0.0014746961828465,0.00038511546189039,0.02342870848309,885.78111625358,1.1125393939394,0.53160101010101,1.76
-0.00024583188121748,0.0014818683051195,0.00038529239124992,0.029285885603862,885.80207695398,1.1178242424242,0.53412626262626,1.76
-0.00023123607958957,0.0014890490055736,0.0003854493685793,0.035143062724634,885.82303765437,1.1231090909091,0.53665151515152,1.76
-0.00021663616432067,0.0014962316716931,0.00038560177396752,0.041000239845407,885.84399835476,1.1283939393939,0.53917676767677,1.76
-0.00020203624905413,0.0015034143378176,0.00038575417935574,0.046857416966179,885.86495905516,1.1336787878788,0.54170202020202,1.76
-0.00018742958769455,0.0015106002272914,0.00038589688767751,0.052714594086952,885.88591975555,1.1389636363636,0.54422727272727,1.76
-0.00017281276651905,0.0015177909712218,0.00038602499193159,0.058571771207724,885.90688045595,1.1442484848485,0.54675252525253,1.76
-0.00015819594534594,0.0015249817151572,0.00038615309618567,0.064428948328496,885.92784115634,1.1495333333333,0.54927777777778,1.76
-0.00014357912417521,0.0015321724590976,0.00038628120043974,0.070286125449269,885.94880185673,1.1548181818182,0.55180303030303,1.76
-0.00012894928994444,0.0015393694201299,0.00038638557723917,0.076143302570041,885.96976255713,1.160103030303,0.55432828282828,1.76
-0.00011431925087364,0.0015465664790323,0.00038648958053776,0.082000479690813,885.99072325752,1.1653878787879,0.55685353535354,1.76
-9.9689211805215e-05,0.0015537635379397,0.00038659358383635,0.087857656811586,886.01168395792,1.1706727272727,0.55937878787879,1.76
-8.5053128836622e-05,0.0015609634839181,0.00038668395523345,0.093714833932358,886.03264465831,1.1759575757576,0.56190404040404,1.76
-7.041248583431e-05,0.0015681656081506,0.00038676404156015,0.099572011053131,886.0536053587,1.1812424242424,0.56442929292929,1.76
-5.5771842834362e-05,0.0015753677323881,0.00038684412788686,0.1054291881739,886.0745660591,1.1865272727273,0.56695454545455,1.76
-4.1129839936458e-05,0.001582570506099,0.00038692052369438,0.11128636529468,886.09552675949,1.1918121212121,0.5694797979798,1.76
-2.64804478178e-05,0.0015897768087994,0.00038697686650992,0.11714354241545,886.11648745989,1.197096969697,0.57200505050505,1.76
-1.1831055701477e-05,0.0015969831115048,0.00038703320932547,0.12300071953622,886.13744816028,1.2023818181818,0.5745303030303,1.76
2.8183364125411e-06,0.001604189414215,0.00038708955214101,0.12885789665699,886.15840886067,1.2076666666667,0.57705555555556,1.76
1.7473224031489e-05,0.0016113983408758,0.00038712842738649,0.13471507377777,886.17936956107,1.2129515151515,0.57958080808081,1.76
3.2130033503023e-05,0.0016186081851715,0.00038716119398113,0.14057225089854,886.20033026146,1.2182363636364,0.58210606060606,1.76
4.6786842972291e-05,0.0016258180294721,0.00038719396057576,0.14642942801931,886.22129096186,1.2235212121212,0.58463131313131,1.76
6.1445754157661e-05,0.0016330288770254,0.00038721908621435,0.15228660514008,886.24225166225,1.2288060606061,0.58715656565657,1.76
7.6109003443651e-05,0.0016402417953621,0.0003872284403518,0.15814378226085,886.26321236264,1.2340909090909,0.58968181818182,1.76
9.0772252727421e-05,0.0016474547137034,0.00038723779448924,0.16400095938163,886.28417306304,1.2393757575758,0.59220707070707,1.76
0.000105435502009,0.0016546676320493,0.00038724714862668,0.1698581365024,886.30513376343,1.2446606060606,0.59473232323232,1.76
0.00012010394920512,0.0016618830309447,0.00038723530207871,0.17571531362317,886.32609446383,1.2499454545455,0.59725757575758,1.76
0.00013477289902825,0.0016690986697088,0.00038722140546268,0.18157249074394,886.34705516422,1.2552303030303,0.59978282828283,1.76
0.00014944184884923,0.0016763143084775,0.00038720750884666,0.18742966786472,886.36801586461,1.2605151515152,0.60230808080808,1.76
0.00016411334610872,0.0016835311626209,0.00038718212946603,0.19328684498549,886.38897656501,1.2658,0.60483333333333,1.76
0.00017878741854122,0.001690749245371,0.00038714514230554,0.19914402210626,886.4099372654,1.2710848484848,0.60735858585859,1.76
0.00019346149097164,0.0016979673281255,0.00038710815514505,0.20500119922703,886.4308979658,1.2763696969697,0.60988383838384,1.76
0.00020813594875031,0.0017051855946882,0.0003870692702078,0.21085837634781,886.45185866619,1.2816545454545,0.61240909090909,1.76
0.00022281467752887,0.001712405898432,0.00038700935140066,0.21671555346858,886.47281936658,1.2869393939394,0.61493434343434,1.76
0.00023749340630539,0.0017196262021801,0.00038694943259353,0.22257273058935,886.49378006698,1.2922242424242,0.6174595959596,1.76
0.0002521721350799,0.0017268465059324,0.00038688951378639,0.22842990771012,886.51474076737,1.2975090909091,0.61998484848485,1.76
0.00026685371729968,0.0017340681704263,0.00038681437683147,0.2342870848309,886.53570146777,1.3027939393939,0.6225101010101,1.76
0.00028153671627216,0.0017412905105391,0.0003867316839696,0.24014426195167,886.55666216816,1.3080787878788,0.62503535353535,1.76
0.00029621971524268,0.0017485128506559,0.00038664899110774,0.24600143907244,886.57762286855,1.3133636363636,0.62756060606061,1.76
0.0003109037148126,0.0017557356678501,0.0003865605603662,0.25185861619321,886.59858356895,1.3186484848485,0.63008585858586,1.76
0.00032559065799827,0.0017629598885256,0.00038645524965088,0.25771579331399,886.61954426934,1.3239333333333,0.63261111111111,1.76
0.00034027760118204,0.0017701841092051,0.00038634993893555,0.26357297043476,886.64050496974,1.3292181818182,0.63513636363636,1.76
0.00035496454436393,0.0017774083298885,0.00038624462822023,0.26943014755553,886.66146567013,1.334503030303,0.63766161616162,1.76
0.00036965456351424,0.0017846340169404,0.00038612046739445,0.2752873246763,886.68242637052,1.3397878787879,0.64018686868687,1.76
0.0003843451722574,0.0017918599850654,0.0003859926934242,0.28114450179707,886.70338707092,1.3450727272727,0.64271212121212,1.76
0.00039903578099872,0.0017990859531942,0.00038586491945395,0.28700167891785,886.72434777131,1.3503575757576,0.64523737373737,1.76
0.00041372784433424,0.0018063126146822,0.00038572767214426,0.29285885603862,886.74530847171,1.3556424242424,0.64776262626263,1.76
0.00042842187872847,0.0018135402157101,0.00038557758791932,0.29871603315939,886.7662691721,1.3609272727273,0.65028787878788,1.76
0.00044311591312094,0.0018207678167417,0.00038542750369438,0.30457321028016,886.78722987249,1.3662121212121,0.65281313131313,1.76
0.00045780997996257,0.0018279954332443,0.00038527719603534,0.31043038740094,886.80819057289,1.371496969697,0.65533838383838,1.76
0.00047250723266275,0.0018352245682432,0.00038510495279224,0.31628756452171,886.82915127328,1.3767818181818,0.65786363636364,1.76
0.00048720448536121,0.0018424537032458,0.00038493270954914,0.32214474164248,886.85011197367,1.3820666666667,0.66038888888889,1.76
0.00050190173805797,0.0018496828382519,0.00038476046630604,0.32800191876325,886.87107267407,1.3873515151515,0.66291414141414,1.76
0.00051660080046332,0.0018569128358158,0.00038457511530991,0.33385909588403,886.89203337446,1.3926363636364,0.66543939393939,1.76
0.00053130109188656,0.0018641434191654,0.00038438086251038,0.3397162730048,886.91299407486,1.3979212121212,0.66796464646465,1.76
0.00054600138330815,0.0018713740025185,0.00038418660971085,0.34557345012557,886.93395477525,1.4032060606061,0.6704898989899,1.76
0.00056070219657987,0.0018786048346083,0.00038398839962826,0.35143062724634,886.95491547564,1.4084909090909,0.67301515151515,1.76
0.00057540537094519,0.0018858367920843,0.00038377228499364,0.35728780436712,886.97587617604,1.4137757575758,0.6755404040404,1.76
0.0005901085453089,0.0018930687495638,0.00038355617035902,0.36314498148789,886.99683687643,1.4190606060606,0.67806565656566,1.76
0.00060481171967102,0.0019003007070466,0.00038334005572439,0.36900215860866,887.01779757683,1.4243454545455,0.68059090909091,1.76
0.00061951700001616,0.0019075336683805,0.00038310729630378,0.37485933572943,887.03875827722,1.4296303030303,0.68311616161616,1.76
0.00063422292198646,0.0019147669355583,0.00038286946574471,0.38071651285021,887.05971897761,1.4349151515152,0.68564141414141,1.76
0.0006489288439552,0.0019220002027393,0.00038263163518565,0.38657368997098,887.08067967801,1.4402,0.68816666666667,1.76
0.00066363569152235,0.0019292339111649,0.00038238621259624,0.39243086709175,887.1016403784,1.4454848484848,0.69069191919192,1.76
