time,Core_P_in,Core_P_out,Core_T_in,Core_T_out,FliBe_mass_flow,FliBe_mass_flow2,Fuel_mass_flow,Gas_mass_flow,HX2_Tin_p,HX2_Tout_p,HX2_Tout_s,HX_Pin_s,HX_Tin_p,HX_Tout_p,HX_Tout_s,HX_Uout_s,MSFR_core_Coolant_Density_Reactivity,Total_Reactivity_Feedback,fml1_MSFR_core_in,fml1_MSFR_core_out,fml1_ss_MSFR_core_in,fml1_ss_MSFR_core_out,fml2_MSFR_core_in,fml2_MSFR_core_out,fml2_ss_MSFR_core_in,fml2_ss_MSFR_core_out,fml3_MSFR_core_in,fml3_MSFR_core_out,fml3_ss_MSFR_core_in,fml3_ss_MSFR_core_out,fml4_MSFR_core_in,fml4_MSFR_core_out,fml4_ss_MSFR_core_in,fml4_ss_MSFR_core_out,fml5_MSFR_core_in,fml5_MSFR_core_out,fml5_ss_MSFR_core_in,fml5_ss_MSFR_core_out,fml6_MSFR_core_in,fml6_MSFR_core_out,fml6_ss_MSFR_core_in,fml6_ss_MSFR_core_out,C1,C2,C3,C4,C5,C6,Core_In_Branch:pressure,Core_In_Branch:rho,Core_In_Branch:temperature,Core_In_Branch:velocity,Core_Out_Branch:pressure,Core_Out_Branch:rho,Core_Out_Branch:temperature,Core_Out_Branch:velocity,IHX1_P3:pressure,IHX1_P3:rho,IHX1_P3:temperature,IHX1_P3:velocity,IHX1_P4:pressure,IHX1_P4:rho,IHX1_P4:temperature,IHX1_P4:velocity,J_IHX2_P6:pressure,J_IHX2_P6:rho,J_IHX2_P6:temperature,J_IHX2_P6:velocity,J_P2_IHX1:pressure,J_P2_IHX1:rho,J_P2_IHX1:temperature,J_P2_IHX1:velocity,J_P4_P5:pressure,J_P4_P5:rho,J_P4_P5:temperature,J_P4_P5:velocity,J_P5_IHX2:pressure,J_P5_IHX2:rho,J_P5_IHX2:temperature,J_P5_IHX2:velocity,J_P6_P7:pressure,J_P6_P7:rho,J_P6_P7:temperature,J_P6_P7:velocity,P8_IHX1:pressure,P8_IHX1:rho,P8_IHX1:temperature,P8_IHX1:velocity,Pf,pump2:pressure,pump2:pump_head,pump2:rho,pump2:temperature,pump2:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity,reactor:power
-999.43983091161,228084.42505329,111424.26841724,897.57514936532,911.72296267801,-16053.614754205,16162.168311372,15517.956917733,-2571.2146818045,898.14807252658,883.37283673864,883.27020176911,198243.11607203,898.15039221123,898.14999994828,898.15000211343,-2.2579838356734,0,0,-1.034101161299,24.482941045784,-1.3388440067809,17.353848502388,-8.3905432576579,197.61539008914,-10.849609827193,140.16419342278,-5.8474315972143,134.25769595961,-7.5156904754424,95.530777655848,-12.498603115467,271.68169658936,-15.86224715818,194.65689822401,-6.3221781477954,117.04063148255,-7.7489269206376,85.605737663112,-1.76390771,20.356814518818,-1.9851945889963,15.841371238847,18276.776952106,64687.067017844,12011.155170211,9929.1710913927,1790.4567614791,180.33810388322,234929.57319312,4191.3917000047,898.14999999464,1.6528303327704,97195.533608384,4179.4203811495,911.72292386674,1.6987014030609,274851.60151316,4191.3917000462,898.14999994765,1.6528303327806,94781.111200146,1974.9109463686,898.16855252346,2.2732521843825,71657.985860631,1982.1312556721,883.37283673755,2.2579840030409,221283.6390915,4191.3913122029,898.15043967922,1.652830349622,65485.263438109,1974.919996062,898.15000806962,2.2732521843685,58899.775057865,1974.9199972021,898.15000573343,2.2732521843746,60365.426988071,1975.2411269447,897.49195298215,2.2579838326973,203277.67198457,1974.9199995137,898.15000099655,2.2579838336894,1.0000000000035,210017.91471323,176000,1974.919648712,898.15071985245,2.2579838336907,218545.50770865,156010.45,4191.390173521,898.15173070178,1.6528303496286,3000000000.0105
-999.3758266844,226766.13707556,112052.7901042,897.75175379792,915.72653850881,-16291.19284488,16410.690304401,16148.469225596,-2571.0873423175,898.14809345517,881.01534134021,881.2669627645,198655.68845121,898.15081647479,898.15000001935,898.15000610105,-2.2913998406055,0,0,-0.73729497174705,33.053853358743,-1.034101161299,24.482941045784,-5.9962264313127,266.61638260509,-8.3905432576579,197.61539008914,-4.2254366609293,180.54167082611,-5.8474315972143,134.25769595961,-9.2383939962967,362.75309182722,-12.498603115467,271.68169658936,-4.9519166155968,153.01214114519,-6.3221781477954,117.04063148255,-1.5565665586475,25.009070699807,-1.76390771,20.356814518818,18275.347359595,64675.553488642,12003.417662272,9913.8847479145,1784.3488182243,179.52803246253,234179.23271822,4191.3916999981,898.15000000216,1.7199867163782,96693.423975593,4175.8892467826,915.72647757074,1.7656461144774,274388.04921794,4191.3916999847,898.15000001739,1.719986716389,94598.764435559,1974.915397755,898.1594308299,2.3082074680077,71737.806561502,1983.2817134277,881.01534133658,2.2913999794866,220691.07843297,4191.3909279398,898.15087535176,1.7199867574238,65236.384643689,1974.9199973681,898.15000539329,2.308207467989,58410.995031537,1974.9199964867,898.15000719949,2.3082074679901,60516.296094202,1975.6060340241,896.7441925735,2.291399831768,203840.36018711,1974.919992448,898.15001547539,2.2913998354788,1.000000000001,210370.05296992,176000,1974.9209535572,898.14804598934,2.2913998354835,218199.43918086,156010.45,4191.3898336286,898.1521160674,1.7199867574272,3000000000.0031
-999.31022235151,225677.84877113,112560.66134923,897.86289614339,920.29111907716,-16456.643195433,16585.995952812,16647.124744825,-2570.9673690578,898.14863896448,878.72972368841,879.284945657,198934.69709628,898.15137097752,898.15000034887,898.15001462056,-2.3146709048806,0,0,-0.53868146068866,43.024556440936,-0.73729497174705,33.053853358743,-4.3942571548288,346.80161368735,-5.9962264313127,266.61638260509,-3.1409819647377,234.04949272771,-4.2254366609293,180.54167082611,-7.0620583846167,466.85317063079,-9.2383939962967,362.75309182722,-4.0416188912239,192.73471531631,-4.9519166155968,153.01214114519,-1.4210714891557,29.607547125312,-1.5565665586475,25.009070699807,18273.386554404,64659.777675205,11992.868127591,9893.2672669666,1776.3789621968,178.58039932923,233555.99646789,4191.3916999869,898.15000001484,1.773098925167,96282.498907639,4171.8633113612,920.29103020274,1.8185632378668,274008.64549091,4191.3916996918,898.1500003494,1.7730989251739,94461.870708994,1974.9251891224,898.13936655236,2.3328646760665,71781.966322942,1984.3970948415,878.72972368536,2.3146709937708,220205.52011836,4191.3904524306,898.15141447782,1.7730990068092,65049.189147816,1974.9199973488,898.1500054328,2.3328646760669,58052.105021663,1974.919996544,898.15000708202,2.3328646760725,60610.08212089,1976.2131574906,895.50008710934,2.3146708845022,204225.21275738,1974.9199717173,898.15005795631,2.3146708940083,1.0000000000006,210605.10287244,176000,1974.9272606215,898.13512167718,2.3146708940172,217916.89278678,156010.45,4191.3898144336,898.15213783039,1.7730990068137,3000000000.0017
-999.2429779103,224797.13305784,112960.08801297,897.902024939,925.38686209653,-16569.578645021,16707.825651001,17035.690638095,-2570.8542956933,898.14950891382,876.52550164181,877.33362700448,199115.32538379,898.15189115129,898.15000131277,898.15002979682,-2.3305556203325,0,0,-0.4708766789224,54.311539090141,-0.53868146068866,43.024556440936,-3.8466069914029,437.47170812006,-4.3942571548288,346.80161368735,-2.767769473752,294.22539493919,-3.1409819647377,234.04949272771,-6.3024065044404,582.54181645841,-7.0620583846167,466.85317063079,-3.7109153768297,235.3044472514,-4.0416188912239,192.73471531631,-1.3665359372819,33.991989219488,-1.4210714891557,29.607547125312,18270.771325275,64638.758640995,11978.88425692,9866.2424647485,1766.2845928421,177.50878125036,233047.31810059,4191.3916999866,898.15000001523,1.8144853975095,95954.080587325,4167.3688947418,925.38674065556,1.8597729181852,273703.49020956,4191.39169884,898.15000131516,1.8144853975061,94359.310411024,1974.9417990616,898.1053297918,2.3500003507439,71801.512579977,1985.4727551983,876.52550164282,2.3305556532456,219818.68642688,4191.3900318835,898.15189128852,1.8144855334167,64909.201978902,1974.9199848218,898.15003110281,2.3500003507473,57791.519577424,1974.9199949421,898.15001036454,2.3500003507455,60663.157685563,1977.1096791031,893.66295265763,2.3305555834451,204478.70372896,1974.9199441414,898.15011446431,2.3305555996642,1.0000000000038,210753.91541908,176000,1974.9475930153,898.0934569358,2.33055559965,217693.57875094,156010.45,4191.3898917423,898.15205017883,1.8144855333878,3000000000.0115
-999.17405235805,224095.744153,113266.48647658,897.88541897619,930.96911935618,-16645.043050658,16791.335509534,17334.494684693,-2570.7477058399,898.15044217828,874.40533572458,875.4217816905,199225.3179237,898.15226416076,898.15000253544,898.15005295549,-2.3411698303622,0,0,-0.51266713965486,66.798858075711,-0.4708766789224,54.311539090141,-4.1814225118942,537.66783694513,-3.8466069914029,437.47170812006,-2.986993767803,360.34589022288,-2.767769473752,294.22539493919,-6.7104263389336,708.08574089866,-6.3024065044404,582.54181645841,-3.8429120204772,279.77270015913,-3.7109153768297,235.3044472514,-1.3702980854067,38.041364513663,-1.3665359372819,33.991989219488,18267.37083245,64611.457840484,11960.817157647,9831.7287406207,1753.8424267424,176.33425142403,232637.75999104,4191.3916999928,898.15000000819,1.8463112618463,95697.062226689,4162.4453747631,930.96896285366,1.8914415551389,273461.69349984,4191.391697768,898.15000253066,1.8463112618504,94282.057258265,1974.9665144777,898.05468344726,2.3617462513453,71804.874063644,1986.5073961678,874.40533572182,2.3411698104667,219518.46634044,4191.3897280903,898.15223572529,1.8463114600062,64804.461017146,1974.9199340779,898.15013508632,2.3617462513441,57603.451547286,1974.9199818315,898.15003723047,2.3617462513307,60688.271063458,1978.2972923344,891.22931898697,2.3411697694058,204637.66141902,1974.92001574,898.14996774582,2.3411697854728,1.0000000000057,210840.81301864,176000,1975.0004741603,897.98509393383,2.3411697854126,217522.67835429,156010.45,4191.3887589068,898.15333457275,1.8463114600083,3000000000.0171
-999.103403667,223544.16815857,113496.01652875,897.84020857301,936.97991490982,-16694.262869084,16847.846142335,17561.620090587,-2570.6472225895,898.15137638582,872.36788479258,873.55721668139,199285.76618527,898.15296996268,898.14999742189,898.15008566069,-2.3480920649534,0,0,-0.61297304173022,80.345220890912,-0.51266713965486,66.798858075711,-4.9868972619438,646.23003638552,-4.1814225118942,537.66783694513,-3.5205219832043,431.56308833883,-2.986993767803,360.34589022288,-7.7308212352566,841.56071134956,-6.7104263389336,708.08574089866,-4.2092354633532,325.20136616608,-3.8429120204772,279.77270015913,-1.4004267570122,41.675630242363,-1.3702980854067,38.041364513663,18263.052355787,64576.825767612,11938.023673778,9788.7050469508,1738.8920479588,175.08475058298,232311.3624888,4191.3916999961,898.15000000448,1.8705025753092,95499.706986605,4157.1438837201,936.97972367341,1.9154959971268,273272.60023163,4191.3917022736,898.14999742222,1.8705025753204,94223.117093797,1975.0003351321,897.98537882772,2.369694680841,71798.152636492,1987.5016722226,872.36788478985,2.3480919465086,219291.37467414,4191.3890131197,898.1530463496,1.8705028631417,64725.544240001,1974.9197997583,898.15041033138,2.3696946808213,57467.802844941,1974.9199336195,898.15013602552,2.3696946808383,60694.95190402,1979.7228680289,888.3080573179,2.3480919175629,204730.16510827,1974.9206613639,898.14864474618,2.3480919168654,1.0000000000078,210884.30066929,176000,1975.1184638902,897.74331170045,2.3480919165119,217396.37283738,156010.45,4191.3824213741,898.16051998401,1.8705028631472,3000000000.0233
-999.03098875868,223114.53484125,113663.97467874,897.79248301394,943.34959397828,-16725.428266153,16885.620470684,17732.552444599,-2570.5525009893,898.15241720818,870.4093873848,871.746620915,199312.27194204,898.15635431023,898.14995499006,898.15013872318,-2.3524727162307,0,0,-0.71846027475991,94.788565871017,-0.61297304173022,80.345220890912,-5.8338602022983,761.83523505649,-4.9868972619438,646.23003638552,-4.0811497365604,506.93385326461,-3.5205219832043,431.56308833883,-8.8015040600597,980.92272897092,-7.7308212352566,841.56071134956,-4.592098236052,370.69974141338,-4.2092354633532,325.20136616608,-1.4316563343705,44.852533949601,-1.4004267570122,41.675630242363,18257.686305013,64533.842473681,11909.893944054,9736.264494801,1721.3509212951,173.79303356052,232053.13623465,4191.3917000004,898.14999999956,1.8887087206814,95350.814313025,4151.5258543189,943.34937152055,1.9335859244215,273126.50574426,4191.3917396985,898.14995499037,1.8887087206771,94177.254747869,1975.0438999393,897.8961066817,2.3750078925277,71785.544424657,1988.4574189543,870.40938738871,2.3524722097457,219124.18833695,4191.385594293,898.15692257034,1.8887092589149,64665.278240985,1974.9195201622,898.15098327416,2.3750078925343,57369.432002832,1974.91980786,898.15039372959,2.3750078925219,60690.067370591,1981.2890374683,885.09869371255,2.3524721799075,204777.01311921,1974.9234033754,898.14302587003,2.3524721455926,1.0000000000076,210898.10716979,176000,1975.3508891089,897.26703051452,2.3524721442599,217306.87178521,156010.45,4191.3606277812,898.18522927306,1.8887092589309,3000000000.0228
-998.95676347765,222782.16500725,113783.88957967,897.75947161853,949.99834756197,-16744.410221852,16910.571401411,17860.148206379,-2570.4632244345,898.15372636362,868.52478605717,869.99554049613,199316.1581012,898.16940601566,898.14976405822,898.15026263206,-2.3551334973831,0,0,-0.79278496646135,109.94828803551,-0.71846027475991,94.788565871017,-6.4304014337451,883.01626783453,-5.8338602022983,761.83523505649,-4.4753025812193,585.43593222231,-4.0811497365604,506.93385326461,-9.5511201951595,1124.0515862307,-8.8015040600597,980.92272897092,-4.8561901649649,415.44620162429,-4.592098236052,370.69974141338,-1.4512732612068,47.561577817455,-1.4316563343705,44.852533949601,18251.149748052,64481.545984311,11875.870267743,9673.6482978348,1701.218970152,172.49367386625,231849.83014329,4191.3917000228,898.14999997418,1.9022990500138,95240.352333316,4145.6616753631,949.9981004953,1.9470805081185,273014.95678272,4191.3919081027,898.14976405586,1.9022990500093,94140.660733491,1975.0974287781,897.78641643826,2.3785176226096,71769.813978546,1989.377104404,868.52478605742,2.3551315755075,219004.84201902,4191.3728494085,898.1713725527,1.9023004792788,64618.349306552,1974.9190427497,898.1519615785,2.3785176225941,57297.235912164,1974.9195466266,898.15092904386,2.3785176225885,60678.410458291,1982.8812466406,881.83596999886,2.355131542049,204793.2946824,1974.9322351317,898.12492800872,2.355131471798,1.0000000000061,210892.25916033,176000,1975.7615574706,896.42549698646,2.355131468021,217246.97235569,156010.45,4191.2999884765,898.25398131918,1.9023004793057,3000000000.0183
-998.88068256459,222526.11844339,113867.11305645,897.74711459286,956.83741205841,-16755.374444149,16926.856362124,17954.806001998,-2570.3791038997,898.15542074043,866.70898534761,868.3084377928,199305.58358614,898.20937996376,898.14909974871,898.15062852422,-2.3566514078095,0,0,-0.82318049110569,125.62565489098,-0.79278496646135,109.94828803551,-6.6743645509012,1008.1663319161,-6.4304014337451,883.01626783453,-4.6364834324048,665.97428357377,-4.4753025812193,585.43593222231,-9.8573121004935,1268.7741575495,-9.5511201951595,1124.0515862307,-4.9627033069768,458.69903990169,-4.8561901649649,415.44620162429,-1.4574271676969,49.816858398951,-1.4512732612068,47.561577817455,18243.328532078,64419.049251749,11835.457827589,9600.2617822091,1678.574575479,171.21991644529,231690.16352183,4191.3917000601,898.14999993183,1.9123811295406,95159.683306908,4139.6296340134,956.83714964462,1.9570866826849,272930.74290153,4191.3924940257,898.14909974408,1.9123811295589,94110.642794124,1975.1606585931,897.65684714523,2.3808086820617,71752.781551252,1990.2632151526,866.70898534298,2.3566452011966,218922.7382512,4191.3346771414,898.21465176709,1.9123854371836,64580.940929124,1974.918390827,898.15329748572,2.3808086820343,57243.285316521,1974.9191022784,898.1518395935,2.3808086820452,60663.278023323,1984.399889497,878.72399693246,2.3566451691116,204789.8491751,1974.9561433429,898.07593577281,2.3566450802434,1.0000000000091,210874.06608781,176000,1976.4185947209,895.07910917847,2.3566450720995,217210.23456002,156010.45,4191.1530170466,898.4206155934,1.9123854373211,3000000000.0274
-998.8026996287,222329.07229303,113922.70645564,897.75212124855,963.76993313905,-16761.284289185,16937.349749898,18024.74621275,-2570.2998762941,898.15744258165,864.95841546622,866.68878763504,199286.52652653,898.313794892,898.14714041647,898.15171478841,-2.3574261411476,0,0,-0.81644805518557,141.60312188531,-0.82318049110569,125.62565489098,-6.6206706140485,1135.5346447344,-6.6743645509012,1008.1663319161,-4.6020636834409,747.38161027656,-4.6364834324048,665.97428357377,-9.7956985367845,1412.8758775786,-9.8573121004935,1268.7741575495,-4.9433711621549,499.80067323374,-4.9627033069768,458.69903990169,-1.4542313668404,51.649958964528,-1.4574271676969,49.816858398951,18234.118622322,64345.550694618,11788.230731488,9515.6796981814,1653.5656909749,170.0010681434,231564.68374979,4191.3917002169,898.14999975408,1.9198305187415,95101.49462432,4133.5151541544,963.76966649163,1.9644789634887,272867.65639755,4191.394222153,898.14714041605,1.919830518769,94085.384308199,1975.2327310769,897.50915762929,2.3822853266148,71735.796787413,1991.1174932519,864.95841546738,2.3574087304668,218868.61981435,4191.236492395,898.32597234129,1.9198429477525,64550.454907428,1974.9177861127,898.15453665425,2.3822853266022,57202.121616067,1974.9185047088,898.15306412138,2.382285326571,60647.032021036,1985.7842917243,875.88710712239,2.3574087050094,204774.54481667,1975.0128419392,897.95975012467,2.3574086221899,1.0000000000086,210848.99089714,176000,1977.3761699367,893.11686488376,2.3574086091668,217190.85369634,156010.45,4190.8343119938,898.7819591907,1.9198429483828,3000000000.0258
-998.72276711942,222176.78630477,113957.44077543,897.7663966821,970.69155561984,-16764.297797798,16944.003257938,18076.331299411,-2570.225304425,898.15932478356,863.27252503437,865.13917930038,199263.68356774,898.55526859682,898.14204334532,898.15468774909,-2.3577324540247,0,0,-0.78952346689151,157.64325194739,-0.81644805518557,141.60312188531,-6.4053020899749,1263.2189849406,-6.6206706140485,1135.5346447344,-4.4620711482655,828.41693510298,-4.6020636834409,747.38161027656,-9.538339950178,1554.1080243839,-9.7956985367845,1412.8758775786,-4.8600474318553,538.17851202941,-4.9433711621549,499.80067323374,-1.4471260535458,53.103578281295,-1.4542313668404,51.649958964528,18223.427445319,64260.34463856,11733.83757626,9419.6491089354,1626.399662042,168.86079850503,231465.37386343,4191.3917007008,898.14999920542,1.9253248884588,95059.518274164,4127.4102763179,970.69129669172,1.9699336072849,272820.08657469,4191.3987177699,898.14204334473,1.9253248884674,94063.819220032,1975.308968199,897.35293401849,2.3832217867253,71720.229903406,1991.9402077797,863.27252504155,2.3576889095406,218834.13993692,4191.0121520556,898.58032646752,1.9253576686951,64525.40134877,1974.9178224619,898.15446216826,2.3832217866343,57170.311712326,1974.9179862223,898.1541265937,2.3832217866519,60631.691068826,1987.0200583734,873.35479841517,2.357688891958,204753.41463271,1975.1331614564,897.71319373685,2.3576888278183,1.0000000000066,210821.45887631,176000,1978.6524425692,890.50155211237,2.3576888141935,217183.30930396,156010.45,4190.208295398,899.49172857371,1.9253576707898,3000000000.0198
-998.64083629741,222057.33799512,113975.79961174,897.78157907894,977.49090104553,-16766.060524159,16948.110282347,18114.383318626,-2570.155173609,898.159829479,861.65441229187,863.66140614943,199241.2288046,899.0587040928,898.13009772588,898.16208884983,-2.3577596375065,0,0,-0.7598667480814,173.48787956661,-0.78952346689151,157.64325194739,-6.1681520756603,1389.1602437624,-6.4053020899749,1263.2189849406,-4.3081620943459,907.76555734161,-4.4620711482655,828.41693510298,-9.2564809106946,1690.1969543232,-9.538339950178,1554.1080243839,-4.7702049523914,573.34473374304,-4.8600474318553,538.17851202941,-1.4401319244682,54.226211965934,-1.4471260535458,53.103578281295,18211.175858799,64162.836639018,11672.009759166,9312.0958540502,1597.3340482724,167.81639585898,231385.10262521,4191.3917020638,898.14999766005,1.9293778396618,95028.102706231,4121.4132365831,977.49066147044,1.9739624736799,272782.50163616,4191.4092538058,898.13009772585,1.9293778396246,94045.571745732,1975.3845518058,897.19804957825,2.3837992396694,71707.860596833,1992.7298468019,861.65441229111,2.3576607250698,218811.24077533,4190.5492345837,899.1051762089,1.9294566492045,64505.281038234,1974.9196538833,898.15070925558,2.3837992395072,57146.08187312,1974.9181616066,898.15376719967,2.3837992395041,60619.448764036,1988.129506738,871.08133865161,2.3576607132207,204731.59088659,1975.3644423189,897.23925754319,2.3576606598232,1.0000000000093,210795.52944298,176000,1980.2124429429,887.30483003508,2.3576606562357,217181.85563134,156010.45,4189.0860099413,900.76416106434,1.9294566550994,3000000000.0278
-998.55685720484,221960.27661783,113979.95657238,897.79209444376,984.05019702525,-16767.890441114,16950.495079746,18142.474508807,-2570.0892883026,898.15653130079,860.10992618314,862.2565327448,199223.23158336,900.01398821128,898.10454975653,898.17892488126,-2.3576404624145,0,0,-0.73912505354903,188.85812648025,-0.7598667480814,173.48787956661,-6.0023452668445,1511.1438001701,-6.1681520756603,1389.1602437624,-4.2007274126805,984.04338074014,-4.3081620943459,907.76555734161,-9.0604232520021,1818.8602418517,-9.2564809106946,1690.1969543232,-4.7083050875727,604.89635485226,-4.7702049523914,573.34473374304,-1.4350708011151,55.067968929159,-1.4401319244682,54.226211965934,18197.30104976,64052.566041483,11602.573953149,9193.1368954138,1566.6691843239,166.87880558954,231317.01093961,4191.3917056018,898.14999364877,1.9323698537358,95001.714562156,4115.6279115484,984.0499869066,1.9769440315954,272748.90188934,4191.4317871116,898.10454976009,1.9323698537545,94030.762497524,1975.4546388713,897.05442854242,2.3841321742749,71701.00617331,1993.4835560221,860.10992618432,2.3574338946132,218791.48317522,4189.6787913697,900.092073277,1.9325436772973,64490.385331978,1974.9251268865,898.13949408511,2.3841321741147,57128.936534488,1974.9202274148,898.14953398614,2.3841321741379,60612.926287085,1989.1520930486,868.98587490047,2.3574338859457,204713.83867114,1975.7701352535,896.40791956245,2.357433823737,1.0000000000056,210775.23875553,176000,1981.9656013083,883.71229240095,2.3574338433064,217179.96133269,156010.45,4187.2391085965,902.85815351875,1.9325436906746,3000000000.0168
-998.47077863496,221875.82632073,113969.77001705,897.79614869655,990.24629615449,-16770.848074741,16951.646800125,18163.178383766,-2570.0274679041,898.1455060914,858.64535274389,860.9249339708,199214.10405139,901.6735955404,898.05426518005,898.21415861927,-2.3574714751716,0,0,-0.73116039542241,203.45587182601,-0.73912505354903,188.85812648025,-5.9386279168836,1626.8124423484,-6.0023452668445,1511.1438001701,-4.1592831530257,1055.8083698565,-4.2007274126805,984.04338074014,-8.9841044494581,1937.8336468705,-9.0604232520021,1818.8602418517,-4.6832510998526,632.51626893591,-4.7083050875727,604.89635485226,-1.4320366332031,55.677457091704,-1.4350708011151,55.067968929159,18181.760319754,63929.235419585,11525.468363459,9063.0974250443,1534.7420164864,166.05319415901,231253.93380453,4191.3917144157,898.14998365562,1.9345750363828,94974.48862463,4110.1629195719,990.24612293433,1.9791501608265,272712.29221143,4191.4761381171,898.0542651734,1.9345750364054,94020.089376379,1975.512575495,896.93570595288,2.3842870698894,71702.753811213,1994.1982678624,858.64535274098,2.3570715214516,218765.61169479,4188.1785096758,901.79307292992,1.9349292177199,64481.864947096,1974.9367677484,898.11563985974,2.3842870696833,57119.595052288,1974.926105881,898.13748794883,2.3842870696799,60615.498898151,1990.1245952493,866.993042522,2.3570715141862,204705.06299474,1976.422457761,895.07119311279,2.3570714304022,1.0000000000017,210764.97435881,176000,1983.7831568754,879.98779328811,2.3570714793842,217169.94256561,156010.45,4184.4352085144,906.03717855511,1.9349292431748,3000000000.0052
-998.38254810084,221794.46805981,113942.95092714,897.79498987884,995.9523932685,-16775.695949839,16951.816311,18178.286921801,-2569.9695391857,898.12133504876,857.26478055306,859.66630397312,199218.6006846,904.32660538743,897.96263818229,898.28241535445,-2.357326007577,0,0,-0.7336082260263,216.96755426394,-0.73116039542241,203.45587182601,-5.9579998685026,1733.6976764582,-5.9386279168836,1626.8124423484,-4.1712064455132,1121.5830380462,-4.1592831530257,1055.8083698565,-9.0032528893551,2044.914194023,-8.9841044494581,1937.8336468705,-4.6862497075585,655.97598332536,-4.6832510998526,632.51626893591,-1.4302869308534,56.09964088246,-1.4320366332031,55.677457091704,18164.535473368,63792.744547652,11440.761118357,8922.5294228089,1501.9201936793,165.33979995198,231188.18227012,4191.3917365753,898.14995853142,1.9361842489296,94939.986920496,4105.130106027,995.95226074039,1.9807693511895,272664.68753629,4191.5569531223,897.96263818331,1.9361842489985,94014.739263613,1975.5486341931,896.86181517815,2.3842960268428,71716.815582777,1994.8719870955,857.26478054198,2.3566035114399,218723.38370337,4185.7973428164,904.49280859816,1.9368551146128,64481.581119637,1974.9575480995,898.07305717315,2.3842960266058,57119.74165883,1974.938435303,898.11222273975,2.3842960266199,60631.191868865,1991.0687208443,865.05835892562,2.3566035047159,204710.32066624,1977.3864085981,893.09588402036,2.356603404034,0.99999999999936,210769.40060994,176000,1985.531781784,876.4045455245,2.3566034756175,217142.83747288,156010.45,4180.4900093801,910.51019344662,1.9368551562303,2999999999.9981
-998.29211180336,221706.95244899,113895.58555959,897.79129099005,1001.0408510132,-16782.780900948,16951.090961722,18188.997501901,-2569.9153324517,898.07760714781,855.968596899,858.47963797562,199241.4189672,908.24327550739,897.80738212528,898.40545692732,-2.3572611698151,0,0,-0.74114965169935,229.07147719243,-0.7336082260263,216.96755426394,-6.0179574814873,1829.278494434,-5.9579998685026,1733.6976764582,-4.2090067005572,1179.8929764724,-4.1712064455132,1121.5830380462,-9.0679277625458,2138.0256037206,-9.0032528893551,2044.914194023,-4.7018962270336,675.14059035249,-4.6862497075585,655.97598332536,-1.4289881949578,56.37452994624,-1.4302869308534,56.09964088246,18145.637378781,63643.225460123,11348.668497106,8772.2274803303,1468.5953875917,164.73489500388,231111.73535071,4191.3917945729,898.1498927745,1.9373250148136,94891.359797961,4100.642050766,1001.0407587687,1.9819266850645,272597.52776317,4191.6938889625,897.80738212866,1.9373250149838,94016.177149339,1975.5492087927,896.86063771985,2.3841675853178,71747.050560404,1995.5045247138,855.96859689805,2.3560370455447,218654.11146196,4182.3030994551,908.45453576517,1.9385127292283,64491.775580346,1974.99040749,898.00572235665,2.384167585042,57131.609295502,1974.9603206302,898.06737575774,2.3841675850426,60664.182061923,1991.9887408772,863.17307197305,2.3560370391732,204734.4055199,1978.6971538269,890.40993068251,2.3560369380624,0.99999999999721,210792.99226084,176000,1987.1109179646,873.16861072819,2.3560370162151,217088.9474273,156010.45,4175.3212570972,916.37045680594,1.9385127908728,2999999999.9916
-998.19941459844,221604.96493576,113823.14366334,897.78754685346,1005.3877504587,-16791.910910657,16949.458368157,18196.080011237,-2569.8646748674,898.00798373779,854.75387984133,857.36320124792,199286.484062,913.60507746848,897.56188103731,898.61273788224,-2.3573204481996,0,0,-0.74867459537852,239.45032223256,-0.74114965169935,229.07147719243,-6.0777590736681,1911.08078275,-6.0179574814873,1829.278494434,-4.246627352469,1229.3286406769,-4.2090067005572,1179.8929764724,-9.1319484660016,2215.3149764641,-9.0679277625458,2138.0256037206,-4.7170015449738,689.9767916014,-4.7018962270336,675.14059035249,-1.4275986327315,56.536572929614,-1.4289881949578,56.37452994624,18125.11020459,63481.074622352,11249.570482216,8613.2377557939,1435.1751445866,164.23174892348,231017.07016083,4191.3919517094,898.14971461523,1.9380793060305,94822.030642831,4096.8080539912,1005.3876938875,1.9827017122348,272502.85562401,4191.9104209117,897.5618810525,1.9380793064397,94025.820102635,1975.4967159721,896.96820497521,2.3838963243865,71796.723296653,1996.0973066357,854.75387984479,2.3553658111707,218547.81726513,4177.5432795565,913.85115696541,1.9400544777833,64514.579368371,1975.03758715,897.90904272537,2.3838963241768,57157.407534793,1974.9948151373,897.99669029251,2.3838963241524,60717.990322167,1992.8767916025,861.35329589656,2.3553658053278,204781.12005778,1980.3377717065,887.04800879825,2.3553657179405,0.999999999991,210839.27799262,176000,1988.4779984149,870.36721636289,2.355365788399,216998.98427178,156010.45,4168.9837971982,923.55578548959,1.9400545658211,2999999999.973
