time,HeatInCore,Tf_HX_in,Tf_HX_out,Tf_chimney_in,Tf_chimney_out,Tf_downcomer_in,Tf_downcomer_out,Tf_riser_in,Tf_riser_out,mflow_HX_primary,mflow_rccs,IHX-junc-in:pressure,IHX-junc-in:rho,IHX-junc-in:temperature,IHX-junc-in:velocity,IHX-junc-out:pressure,IHX-junc-out:rho,IHX-junc-out:temperature,IHX-junc-out:velocity,junc-downcomer-horizontal:pressure,junc-downcomer-horizontal:rho,junc-downcomer-horizontal:temperature,junc-downcomer-horizontal:velocity,junc-horizontal-riser:pressure,junc-horizontal-riser:rho,junc-horizontal-riser:temperature,junc-horizontal-riser:velocity,junc-riser-chimney:pressure,junc-riser-chimney:rho,junc-riser-chimney:temperature,junc-riser-chimney:velocity,pool:level,pool:pressure,pool:rho,pool:temperature,pool:velocity,pool:volume
0,-3.3598189475015e-07,303.14324816557,303.14323847343,303.14999999623,303.14999998857,303.14999999241,303.14997692826,303.14999999942,303.14999999651,2.6443853192695,0.030986707281368,213149.97296569,991.79342942692,303.14122988239,0.015630289405327,222804.58013811,991.79300036215,303.14323847343,0.0072590825260261,485014.67752337,991.7915560009,303.14999999579,0.00018314984085702,484960.58714114,991.79155599958,303.15000000195,0.00018314984085678,320646.67225312,991.79155600005,303.14999999974,0.00018314984085719,9.9999999112508,198523.73548142,991.82359821972,303.00000000133,-3.849388145671e-07,299.99999733752
0.1,3.1544550438412e-07,303.14037607253,303.14035840426,303.14999999623,303.14999998857,303.14999998898,303.14996668477,303.14999999942,303.14999999651,2.6032127070092,0.030955983390658,213115.7957495,991.79420105202,303.1376176556,0.015386904617491,222838.32323248,991.79361558754,303.14035840428,0.0071462076265545,483510.98984037,991.7915560009,303.14999999579,0.0001829682444183,483510.99163996,991.79155599958,303.15000000195,0.00018296824441792,320105.72712989,991.79155600005,303.14999999974,0.00018296824442449,9.9999998735431,198523.71217615,991.82359821971,303.00000000135,-3.7707687721706e-07,299.99999620629
0.225,3.1330273486674e-07,303.13684355838,303.13681668303,303.14999999623,303.14999998858,303.14999998471,303.14995389091,303.14999999942,303.1499999965,2.5523928047166,0.03091761095226,213115.766419,991.79513417992,303.13324938199,0.015086493172103,222838.37032354,991.79437215179,303.13681668224,0.007006875098003,483510.98930349,991.7915560009,303.14999999578,0.00018274144052084,483510.99110071,991.79155599958,303.15000000196,0.0001827414405203,320105.72667278,991.79155600006,303.14999999974,0.00018274144052685,9.9999998271786,198523.71169535,991.82359821971,303.00000000138,-3.67493725876e-07,299.99999481536
