time,TTC-31,mass_flow_PP,mass_flux_PP,post_func,report_pressure_outlet
-1,616.4,0,2840.8492348318,379800,200000
-0.9,709.32958848308,2.427,2840.8492348318,379800,200000
-0.8,750.64166852561,2.427,2840.8492348318,379800,200000
-0.7,763.61476985627,2.427,2840.8492348318,379800,200000
-0.6,766.725835125,2.427,2840.8492348318,379800,200000
-0.5,767.33543559299,2.427,2840.8492348318,379800,200000
-0.4,767.44160987694,2.427,2840.8492348318,379800,200000
-0.3,767.4615968243,2.427,2840.8492348318,379800,200000
-0.2,767.46394551798,2.427,2840.8492348318,379800,200000
-0.1,767.46454953252,2.427,2840.8492348318,379800,200000
-1.3877787807814e-16,767.46502231176,2.427,2840.8492348318,379800,200000
0.1,767.29700074201,2.420825525752,2833.6218963716,379128.14648221,200000
0.238,767.22817933429,2.4123047512897,2823.6481692965,378200.98862767,200000
0.42844,767.21986576098,2.4005460825318,2809.8844259329,376921.5107884,200000
0.6912472,767.23728533414,2.3843191196459,2790.890460091,375155.83137019,200000
1.053921136,767.26891246464,2.3619259108633,2764.6787872293,372719.19377311,200000
1.55441116768,767.30640586459,2.3310232827434,2728.5066786801,369356.63388909,200000
2.2450874113984,767.36405522937,2.2883776559379,2678.5891688823,364716.30124916,200000
3.1982206277298,767.43935014439,2.2295266909462,2609.7030053612,358312.64220606,200000
4.5135444662671,766.61429155105,2.1483123592578,2514.6400997022,347292.98691818,200000
5,768.99044785587,2.1182762875994,2479.4823118208,340782.74179644,200000
5.9729110674658,765.63887887273,2.0582041442827,2409.1667360582,327762.25155295,200000
7.9187332023973,758.17835413044,1.9380598576492,2268.5355845328,302690.60213724,200000
9.9187332023973,757.28431866971,1.814570372689,2123.9888153284,283859.66374,200000
11.918733202397,757.03918825223,1.6910808877287,1979.442046124,265622.16521221,200000
13.918733202397,757.31163828797,1.5675914027685,1834.8952769196,248361.29297102,200000
15.918733202397,758.26452156705,1.4441019178083,1690.3485077152,232153.08183992,200000
17.918733202397,761.08251436788,1.320612432848,1545.8017385108,218586.43143612,200000
19.918733202397,764.93879391366,1.1971229478878,1401.2549693064,205660.2567392,200000
21.918733202397,771.62339620563,1.0736334629276,1256.708200102,195430.72536898,200000
23.918733202397,779.94247983433,0.95014397796732,1112.1614308976,185201.19399877,200000
25.918733202397,791.1437640201,0.82665449300708,967.61466169323,175825.68162359,200000
27.918733202397,805.79392510816,0.70316500804685,823.06789248883,166734.7446674,200000
29.918733202397,825.15170653333,0.57967552308661,678.52112328444,157643.80771122,200000
31.918733202397,855.20560273628,0.45618603812637,533.97435408005,150769.67365819,200000
33.918733202397,900.12562105938,0.3836365212118,449.05377739517,143989.43096673,200000
35.918733202397,935.65593073724,0.36213110961633,423.88128787076,137406.25679416,200000
37.918733202397,943.55281709648,0.34256131457857,400.97447400227,131794.3888789,200000
39.918733202397,946.46166776792,0.32379220076471,379.00487259454,126182.52096362,200000
41.918733202397,948.64556355463,0.30515430072876,357.18885938646,120570.65304835,200000
43.918733202397,950.78522650057,0.28864432482518,337.86362147432,114958.78513308,200000
45.918733202397,952.18972803753,0.2737582098614,320.43914339254,109714.34420608,200000
47.918733202397,954.56779421571,0.25887209489761,303.01466531075,105391.92907926,200000
49.918733202397,957.41758770251,0.24706666159017,289.19618316065,101069.51395243,200000
51.918733202397,957.62028515669,0.23562976838629,275.8090841466,96747.098825608,200000
53.918733202397,957.16385752504,0.22419287518241,262.42198513255,92535.459484322,200000
55.918733202397,959.69462316805,0.21275598197852,249.03488611849,89333.106247287,200000
57.918733202397,963.17035369351,0.20131908877464,235.64778710444,86130.753010257,200000
59.918733202397,967.13419998571,0.19444748002903,227.60443957786,82928.399773226,200000
61.918733202397,966.56879636878,0.18793480473238,219.98123041708,79953.606417835,200000
63.918733202397,964.84419604484,0.18142212943572,212.3580212563,77123.978695614,200000
65.918733202397,962.91339386659,0.17490945413907,204.73481209552,74294.350973392,200000
67.918733202397,960.96782342637,0.16839677884241,197.11160293474,71464.723251175,200000
69.918733202397,960.38582864824,0.16188410354575,189.48839377396,69028.751964051,200000
71.918733202397,962.13928650998,0.15809025389371,185.04762126424,67126.503065651,200000
73.918733202397,960.84720353886,0.15491333911485,181.32898264923,65224.254167257,200000
75.918733202397,957.59902718534,0.15236415270443,178.34511191849,63322.005268857,200000
77.918733202397,953.65023583324,0.15038740573092,176.03129233581,61640.39385842,200000
79.918733202397,951.50416223993,0.14841065875741,173.71747275314,60663.496622935,200000
81.918733202397,949.9090763248,0.14676397064112,171.78999328253,59686.599387449,200000
83.918733202397,947.9489886652,0.14867011950843,174.02117645154,58709.702151964,200000
85.918733202397,940.713112401,0.14916066135048,174.59536492152,57732.804916483,200000
87.918733202397,933.83898287952,0.14852527839471,173.85163719851,56755.907680997,200000
89.918733202397,928.84231419127,0.1479620484339,173.19236591578,55779.010445512,200000
91.918733202397,924.33242833889,0.14759897245917,172.76737864549,54802.113210026,200000
93.918733202397,919.63875666061,0.14723589648445,172.3423913752,53825.215974542,200000
95.918733202397,914.84783137125,0.1468996402761,171.94879714686,52848.318739056,200000
97.918733202397,909.97823074806,0.14658194879822,171.57693328536,51871.421503571,200000
99.918733202397,905.04965330971,0.14626425732033,171.20506942386,50894.524268085,200000
100.0187332024,904.87862832119,0.14624837274644,171.18647623079,50845.679406311,200000
100.2187332024,904.49367668706,0.14621660359865,171.14928984464,50747.989682762,200000
100.6187332024,903.60787199072,0.14615306530307,171.07491707233,50552.610235665,200000
101.4187332024,901.69405495011,0.14602598871192,170.92617152773,50161.851341471,200000
103.0187332024,897.58377914851,0.14577183552961,170.62868043853,49380.333553082,200000
