time,TTC-31,mass_flow_PP,mass_flux_PP,post_func,report_pressure_outlet
-1,624.7,0,2867.771168248,486199.99999999,200000
-0.9,743.2344569306,2.45,2867.771168248,486199.99999999,200000
-0.79,797.14341645515,2.45,2867.771168248,486199.99999999,200000
-0.669,812.89479698101,2.45,2867.771168248,486199.99999999,200000
-0.5359,816.09445827207,2.45,2867.771168248,486199.99999999,200000
-0.38949,816.58946973818,2.45,2867.771168248,486199.99999999,200000
-0.228439,816.6567461933,2.45,2867.771168248,486199.99999999,200000
-0.0512829,816.66653605058,2.45,2867.771168248,486199.99999999,200000
0.14358881,799.27539837316,2.4232654076628,2836.4778241258,430230.27489992,200000
0.357947691,769.9110245701,2.3833542384192,2789.7610484328,346674.96413213,200000
0.5937424601,735.31479441282,2.3394519522512,2738.3725951704,254764.12228752,200000
0.85311670611,695.88851136799,2.2911594374664,2681.8452965819,153662.19625848,200000
1.138428376721,669.20368321324,2.2380376712032,2619.6652681345,94587.379913018,200000
1.4522712143931,664.16608852982,2.1796037283136,2551.2672368424,90458.99616184,200000
1.7974983358324,662.74648191153,2.1153263911351,2476.029402421,85917.774035545,200000
2.1772481694157,661.93950191458,2.0446213202388,2393.2677845575,81819.961178317,200000
2.5949729863572,661.55026982728,1.9668457422528,2302.2300049077,78440.315387192,200000
3.0544702849929,661.16263118786,1.8812926064681,2202.0884472929,74722.70501695,200000
3.5599173134922,660.78233155675,1.7871841571051,2091.9327339166,70782.492745451,200000
4.1159090448415,660.9138462763,1.6836648628057,1970.7614492026,67668.279065992,200000
4.7274999493256,661.15442200308,1.5697936390764,1837.4730360173,64242.644018584,200000
5.4002499442582,661.86678315012,1.4445352929741,1690.8557815135,61221.737135683,200000
6.140274938684,663.16145256847,1.3067511122617,1529.5768015592,58458.391658703,200000
6.9543024325524,664.89988970732,1.155188513478,1352.1699236096,55418.711634024,200000
7.8497326758076,667.58140948555,0.99490467587535,1164.5546712777,52514.336102474,200000
8.8347059433884,671.84168145063,0.90273080475791,1056.6634181935,50073.472945136,200000
9.9181765377272,674.00164960638,0.79683658324301,932.71223642024,47388.523472067,200000
11.1099941915,677.77751828343,0.72748618532787,851.53628880899,45414.772475503,200000
12.42099361065,680.16502082953,0.68338394029061,799.9137799221,43323.086523533,200000
13.863092971715,680.67322405559,0.63487147074962,743.12902014653,41022.231976365,200000
15.449402268886,681.43063447153,0.58150775425453,680.6657843934,38791.320207242,200000
17.194342495775,683.60347940433,0.52280766610994,611.95622506495,37172.236559876,200000
19.113776745353,686.62830433206,0.46592689251664,545.37620770229,35391.244547776,200000
21.225154419888,689.91151581115,0.41184383904427,482.07097446194,33432.153334468,200000
23.547669861877,693.83043626938,0.35235248022467,412.43521789755,31632.801236448,200000
26.102436848064,700.44896291045,0.30123499702309,352.6012405429,30129.557250037,200000
28.912680532871,707.38493948799,0.25049179375451,293.20536490282,28475.988864983,200000
32.003948586158,717.06680405043,0.20379826140615,238.54970538761,27002.868576213,200000
35.404343444774,729.83843147894,0.16018270808506,187.4968783258,25588.829019349,200000
39.144777789251,746.73222575901,0.11220559943186,131.33876855782,24033.385506801,200000
43.259255568176,780.09424319584,0.073604729503117,86.155722904381,22709.63968674,200000
47.785181124994,833.43762630508,0.060301077082823,70.583547049968,21365.291985159,200000
52.763699237493,870.11843469569,0.056125673042378,65.69615793855,20121.054999511,200000
58.240069161242,881.92423560891,0.053407474356463,62.514455154454,18959.154638151,200000
64.264076077367,883.76921018404,0.054177350937829,63.415610200637,18030.878651454,200000
70.890483685103,872.04380999755,0.055024215177331,64.406880751439,17168.593547292,200000
78.179532053614,855.51623967035,0.055955765840784,65.497278357322,16220.079932715,200000
86.197485258975,837.26931651123,0.056980471570581,66.696715723792,15176.71495668,200000
