time,Core_P_in,Core_P_out,Core_T_in,Core_T_out,FliBe_mass_flow,FliBe_mass_flow2,Fuel_mass_flow,Gas_mass_flow,HX2_Tin_p,HX2_Tout_p,HX2_Tout_s,HX_Pin_s,HX_Tin_p,HX_Tout_p,HX_Tout_s,HX_Uout_s,HX_cold_temp,core_power,Core_In_Branch:pressure,Core_In_Branch:rho,Core_In_Branch:temperature,Core_In_Branch:velocity,Core_Out_Branch:pressure,Core_Out_Branch:rho,Core_Out_Branch:temperature,Core_Out_Branch:velocity,IHX1_P3:pressure,IHX1_P3:rho,IHX1_P3:temperature,IHX1_P3:velocity,IHX1_P4:pressure,IHX1_P4:rho,IHX1_P4:temperature,IHX1_P4:velocity,J_IHX2_P6:pressure,J_IHX2_P6:rho,J_IHX2_P6:temperature,J_IHX2_P6:velocity,J_P2_IHX1:pressure,J_P2_IHX1:rho,J_P2_IHX1:temperature,J_P2_IHX1:velocity,J_P4_P5:pressure,J_P4_P5:rho,J_P4_P5:temperature,J_P4_P5:velocity,J_P5_IHX2:pressure,J_P5_IHX2:rho,J_P5_IHX2:temperature,J_P5_IHX2:velocity,J_P6_P7:pressure,J_P6_P7:rho,J_P6_P7:temperature,J_P6_P7:velocity,P8_IHX1:pressure,P8_IHX1:rho,P8_IHX1:temperature,P8_IHX1:velocity,pump2:pressure,pump2:pump_head,pump2:rho,pump2:temperature,pump2:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity
-99.988549208963,218609.41910995,111912.32516333,949.69914965059,1048.2635057866,-16845.488107683,16845.489665022,18087.232722893,-2571.1634022988,959.79944675091,886.77490834436,895.35803236525,199641.53424683,1048.2542663457,949.70022682015,959.78306195239,-2.4060031232405,949.69745905861,2999968500.7314,228013.40612132,4145.9268776773,949.69741759948,1.9476121272308,92964.006454993,4058.9915904031,1048.2635029443,1.9893267126458,269398.89274994,4145.9243992401,949.70022761894,1.9476121265922,94370.794928744,1944.8430658105,959.78306186366,2.4060032467934,72158.278968677,1980.471044728,886.77490834431,2.3627293065254,214634.84337111,4058.9901488679,1048.2651373379,1.9893266464765,64762.929391732,1944.8447083545,959.77969599484,2.4060032467931,57310.953752253,1944.8447091523,959.77969436012,2.4060032467928,61073.929463637,1980.4648049578,886.78769475868,2.3627293065148,205170.53478993,1980.4648121273,886.78768006692,2.3627293065146,211279.755529,176000,1980.46480894,886.78768659826,2.3627293065146,213537.31853914,156010.45,4058.9901473492,1048.2651390599,1.9893266464637
-99.965647626889,218609.37372847,111912.28738707,949.6946621603,1048.2616979745,-16845.487200812,16845.491272935,18087.23263213,-2571.1634019059,959.79936867748,886.77618069973,895.35791999504,199641.83131513,1048.2504620341,949.69961448033,959.78311108817,-2.4060030811902,949.69750831612,2999968500.7314,228013.33545964,4145.9268773006,949.69741802648,1.9476121176346,92964.002982475,4058.9931866508,1048.2616931397,1.9893267070343,269398.81959537,4145.9249403234,949.69961414584,1.9476121171357,94370.794483419,1944.8430419277,959.78311080393,2.4060034767174,72158.596445773,1980.4704238185,886.77618069973,2.3627291795277,214634.81731589,4058.9901485229,1048.2651377291,1.9893265995325,64762.940128803,1944.8447081362,959.77969644216,2.4060034767172,57310.964673607,1944.8447089342,959.77969480694,2.4060034767172,61074.240065312,1980.4648008555,886.78770316505,2.3627291795257,205170.83003663,1980.4648119534,886.78768042338,2.3627291795255,211280.05847607,176000,1980.464808769,886.78768694878,2.3627291795257,213537.29339839,156010.45,4058.9901470039,1048.2651394513,1.9893265995323
-99.919844462742,218609.32073887,111912.26433301,949.69226321987,1048.2595293524,-16845.487046173,16845.491457337,18087.231756809,-2571.1634052604,959.79958493495,886.78895581707,895.35790542166,199641.96519773,1048.2521283849,949.69474503845,959.77996923399,-2.4060030787917,949.69747605332,2999968500.7314,228013.29958006,4145.9268765429,949.69741888564,1.9476120237372,92963.999408911,4058.9951002291,1048.2595235498,1.9893266183995,269398.75145904,4145.9292372404,949.69474235787,1.9476120243481,94370.790805966,1944.8445751625,959.77996892926,2.4060035036039,72158.829901124,1980.4641895613,886.78895581706,2.3627291582588,214634.76513558,4058.990147877,1048.2651384614,1.9893265795743,64762.995083548,1944.8447076212,959.77969749756,2.4060035036032,57311.026334967,1944.844708491,959.77969571521,2.4060035036033,61074.392587474,1980.4647886559,886.78772816415,2.3627291582497,205170.96270406,1980.4648116057,886.78768113593,2.3627291582508,211280.20108016,176000,1980.4648084375,886.7876876281,2.3627291582497,213537.24504847,156010.45,4058.9901463187,1048.2651402282,1.9893265795786
-99.828238134447,218609.27949389,111912.25252428,949.69669914145,1048.2610336013,-16845.489461312,16845.489598361,18087.22996445,-2571.163406409,959.79982145074,886.79488321976,895.35790675727,199641.96304105,1048.2581913001,949.69306504513,959.77782474938,-2.4060032838782,949.69721693721,2999968500.7314,228013.30459572,4145.9268750344,949.69742059594,1.9476118314468,92964.002106922,4058.9937647907,1048.2610376523,1.9893266203183,269398.76743967,4145.9307174536,949.69306411161,1.9476118324461,94370.788910954,1944.8456215223,959.7778247494,2.4060032838783,72158.821035501,1980.4612969888,886.79488321976,2.3627294978317,214634.77932784,4058.990146729,1048.2651397631,1.9893266155736,64762.983544556,1944.8447065205,959.7796997531,2.4060032392866,57311.017074545,1944.8447075237,959.77969769732,2.4060032392868,61074.410607626,1980.4648464852,886.78760966157,2.3627294978309,205170.96286514,1980.4648109134,886.78768255453,2.3627294978218,211280.21005512,176000,1980.4648076295,886.78768928376,2.3627294978311,213537.25987014,156010.45,4058.9901451604,1048.2651415415,1.9893266155702
-99.645025477858,218609.29154277,111912.25836826,949.70355875686,1048.2690532464,-16845.490678537,16845.488652409,18087.232021295,-2571.1634073077,959.79987413742,886.78858304221,895.35789779392,199641.92001878,1048.261675923,949.69935200424,959.77929126902,-2.4060034012343,949.69721631815,2999968500.7314,228013.3446151,4145.9268703777,949.69742587563,1.9476120551129,92964.016083902,4058.9866761265,1048.2690746865,1.989326707414,269398.85978229,4145.9251684693,949.69935547698,1.9476120546733,94370.789919951,1944.8449058607,959.77929126902,2.4060034012343,72158.733873436,1980.4643714754,886.78858304221,2.3627296697728,214634.85499961,4058.9901443627,1048.2651424459,1.9893267119622,64762.976419452,1944.8447017056,959.77970961967,2.4060031083865,57311.008883108,1944.8447041222,959.77970466767,2.4060031083864,61074.342609619,1980.4650738573,886.78714373503,2.3627296697714,205170.92097369,1980.4648097001,886.78768504077,2.3627296699954,211280.15440898,176000,1980.4648137154,886.78767681276,2.3627296697714,213537.33606468,156010.45,4058.9901425538,1048.2651444969,1.9893267119563
-99.278600164678,218609.29029242,111912.26750848,949.70514534627,1048.2680706053,-16845.489942345,16845.488932115,18087.234391623,-2571.1634061721,959.79992098979,886.78666373909,895.35790856277,199641.90645145,1048.2617408492,949.69861432553,959.78002882512,-2.4060032909236,949.6974744234,2999968500.7314,228013.34597626,4145.9268872882,949.69740670276,1.9476123024031,92964.012607415,4058.98756409,1048.2680679252,1.9893268923089,269398.84066841,4145.9258225226,949.69861391995,1.9476123021325,94370.791454566,1944.8445459333,959.78002882513,2.4060032909237,72158.73121033,1980.4653080953,886.78666373907,2.3627295508961,214634.84155939,4058.9902034857,1048.265075413,1.98932675095,64762.980006611,1944.8446634943,959.77978792146,2.4060031844444,57311.011853187,1944.8446749352,959.77976447709,2.406003184444,61074.327272688,1980.464981836,886.78733230332,2.3627295508965,205170.9070814,1980.4648224322,886.78765895039,2.3627295515479,211280.13944896,176000,1980.46489798,886.78750413933,2.3627295508959,213537.32211131,156010.45,4058.9902507126,1048.2650218678,1.9893267510113
-98.54574953832,218609.28708165,111912.26976399,949.70434159305,1048.2636300492,-16845.490081205,16845.489214186,18087.23245671,-2571.1634049397,959.79995496316,886.78767535772,895.3579518427,199641.91681587,1048.2613975144,949.69684426597,959.77972851541,-2.4060032532166,949.6974630682,2999968500.7314,228013.33942659,4145.9269357786,949.69735172493,1.9476120712747,92964.006600766,4058.9914887616,1048.2636181842,1.9893266629978,269398.81928422,4145.9273842151,949.6968432935,1.9476120714032,94370.791297982,1944.8446924845,959.77972851541,2.4060032532166,72158.739640124,1980.4648144254,886.78767535772,2.3627295215424,214634.81410543,4058.9903269295,1048.2649354541,1.9893265924014,64762.978172902,1944.8446640459,959.77978679109,2.4060032426567,57311.009822144,1944.8446604457,959.7797941686,2.4060032426567,61074.338933854,1980.4645385479,886.78824068053,2.3627295215424,205170.91748198,1980.4648646777,886.78757238186,2.3627295206251,211280.15240169,176000,1980.4648545925,886.78759304808,2.3627295215424,213537.29297987,156010.45,4058.9903396059,1048.2649210818,1.9893265926457
-97.080048285603,218609.28925792,111912.26417909,949.70451905118,1048.2651787716,-16845.489426559,16845.489822851,18087.231730044,-2571.1634041736,959.79982208184,886.78777321322,895.35795781298,199641.91475746,1048.2618229047,949.69746043621,959.77972568296,-2.4060032895959,949.69745747064,2999968500.7314,228013.34153074,4145.9268432344,949.69745665033,1.9476120365161,92964.009666154,4058.9901086702,1048.2651829136,1.9893266303658,269398.82732169,4145.926839599,949.69746077206,1.947612036474,94370.791152495,1944.8446938676,959.77972568115,2.4060032892071,72158.73799762,1980.4647666637,886.78777323015,2.3627295501096,214634.82308175,4058.9899865223,1048.2653214033,1.9893266094925,64762.977930394,1944.8447233138,959.77966534056,2.4060032540837,57311.009224817,1944.8447261447,959.77965953961,2.4060032532586,61074.336484259,1980.4647613195,886.78778418142,2.3627295478536,205170.91526507,1980.4647637059,886.78777929119,2.3627295484886,211280.14980716,176000,1980.4646878942,886.78793464296,2.3627295499132,213537.30288167,156010.45,4058.9899197497,1048.2653971092,1.9893266089747
-95.005725395518,218609.28798218,111912.26346401,949.70467195754,1048.2652644065,-16845.489516241,16845.489764856,18087.231925136,-2571.1634043895,959.79992540614,886.78775604667,895.35796088924,199641.91048921,1048.2618238283,949.69756078049,959.77983205575,-2.4060033453749,949.69751114223,2999968500.7314,228013.34071976,4145.926790486,949.69751645576,1.9476120822884,92964.009473888,4058.9900366008,1048.2652646249,1.9893266715589,269398.82681393,4145.926751343,949.69756083558,1.9476120822654,94370.791006056,1944.8446419568,959.77983205569,2.4060033453817,72158.735865334,1980.4647750467,886.78775605193,2.3627295919601,214634.822652,4058.9899990553,1048.2653071935,1.9893266455127,64762.977395894,1944.8446710445,959.7797724499,2.4060033023707,57311.0084303,1944.8446755027,959.77976331421,2.4060033024275,61074.333831478,1980.4648112493,886.78768186622,2.3627295914871,205170.91113486,1980.4647388776,886.78783016885,2.3627295914856,211280.14578858,176000,1980.4647707017,886.7877649556,2.3627295916772,213537.30253545,156010.45,4058.9900244817,1048.2652783654,1.9893266455543
-96.080048285603,218609.28865459,111912.26362429,949.70459630274,1048.2652570981,-16845.489412486,16845.489783144,18087.231921686,-2571.1634040663,959.79988203142,886.7877482559,895.35794829933,199641.91154178,1048.2618434343,949.69751998929,959.77979732471,-2.4060033280399,949.69747974049,2999968505.6931,228013.34118443,4145.9268148403,949.69748884323,1.9476120704772,92964.009538712,4058.9900430656,1048.2652572953,1.9893266616311,269398.82706151,4145.9267873408,949.69752002176,1.9476120704615,94370.791040097,1944.8446589055,959.77979732472,2.406003328038,72158.736519049,1980.4647788512,886.78774825583,2.3627295788091,214634.82269201,4058.9899695903,1048.2653406005,1.9893266407363,64762.977751353,1944.8446929433,959.77972757528,2.406003279316,57311.008922102,1944.8446964866,959.77972031424,2.4060032793172,61074.334580755,1980.4648089585,886.78768656045,2.3627295788112,205170.9121164,1980.4647370941,886.78783382347,2.3627295790392,211280.14672526,176000,1980.4647540965,886.78779898252,2.3627295788125,213537.30257457,156010.45,4058.9899806153,1048.2653281005,1.9893266406866
-94.080048285603,218609.28703489,111912.26443212,949.70467080919,1048.2651630572,-16845.489867982,16845.489592191,18087.232043758,-2571.1634052387,959.79999160655,886.78776736293,895.35798401197,199641.91116123,1048.2616651425,949.69756159467,959.77984181052,-2.4060033462116,949.6975457143,2999968505.6931,228013.3398848,4145.9267869698,949.69752044243,1.947612096715,92964.009189047,4058.9901264031,1048.2651628083,1.9893266840205,269398.8261656,4145.9267506524,949.69756161858,1.9476120966964,94370.791014825,1944.8446371962,959.77984181098,2.4060033462236,72158.736196276,1980.4647695272,886.78776736226,2.3627295913244,214634.82268069,4058.9901374782,1048.2651502515,1.9893266367013,64762.977121886,1944.8446413764,959.77983324498,2.4060033176483,57311.008136953,1944.8446433249,959.77982925231,2.4060033176779,61074.334378717,1980.4647678025,886.78777089654,2.3627295913973,205170.91192561,1980.4647803941,886.7877450941,2.3627295912687,211280.14663911,176000,1980.4647940161,886.78771718013,2.3627295913759,213537.30241079,156010.45,4058.9901536486,1048.2651319177,1.9893266369294
-90.080048285603,218609.28506233,111912.26447547,949.70474158591,1048.2653139445,-16845.489795024,16845.489575582,18087.232035744,-2571.163407779,959.80002887804,886.78783087698,895.35805074797,199641.91115247,1048.261759401,949.69757649356,959.77985368796,-2.4060033584539,949.69758411388,2999968505.6931,228013.33806426,4145.9267320727,949.69758268397,1.94761212164,92964.009267941,4058.9899927444,1048.2653143488,1.9893267050867,269398.82494766,4145.9267375254,949.69757650181,1.9476121216273,94370.790976682,1944.8446314004,959.77985368775,2.4060033584541,72158.735785296,1980.464738532,886.787830877,2.3627296051964,214634.82212527,4058.9900566657,1048.2652418756,1.9893266670316,64762.976750479,1944.8446260272,959.77986469834,2.4060033379182,57311.007648498,1944.8446251784,959.77986643773,2.4060033379141,61074.333981864,1980.4647395184,886.78782885574,2.3627296051984,205170.91192129,1980.4647601196,886.78778664017,2.3627296052171,211280.14665863,176000,1980.4647468749,886.78781378104,2.3627296052049,213537.30221371,156010.45,4058.9900446978,1048.2652554447,1.9893266669158
-82.080048285603,218609.28353697,111912.2644273,949.70482235935,1048.2653954183,-16845.489756958,16845.489712269,18087.231983542,-2571.1634105919,959.8001086573,886.78790228309,895.3581241923,199641.90768893,1048.2619127522,949.69767116029,959.77996086639,-2.4060034334189,949.69766453149,2999968505.6931,228013.33664977,4145.9266633287,949.69766062503,1.9476121483107,92964.009206962,4058.9899210496,1048.2653956354,1.9893267280658,269398.8239423,4145.9266539913,949.6976712117,1.9476121482928,94370.790777216,1944.8445790973,959.77996086619,2.4060034334169,72158.732819995,1980.4647036858,886.78790228318,2.3627296633033,214634.8207353,4058.9899219032,1048.2653946676,1.9893267093445,64762.975626666,1944.8445857711,959.7799471903,2.4060034056114,57311.006036955,1944.8445862346,959.77994624048,2.4060034056104,61074.330651019,1980.4647049679,886.78789965599,2.3627296633004,205170.90858216,1980.4647069568,886.78789558027,2.3627296633115,211280.14347272,176000,1980.4647052413,886.78789909571,2.3627296633051,213537.30121311,156010.45,4058.989920874,1048.2653958345,1.9893267091644
-77.080048285603,218609.2825945,111912.26450637,949.70487564629,1048.2654252098,-16845.489810537,16845.489741222,18087.231934646,-2571.1634121675,959.80016847096,886.78793949977,895.35816760972,199641.90602415,1048.2619398228,949.69772704585,959.78001667771,-2.4060034675019,949.69772105273,2999968505.6931,228013.33576196,4145.926615354,949.69771501808,1.9476121655819,92964.00913035,4058.9898948945,1048.2654252897,1.9893267428692,269398.82332046,4145.9266047184,949.69772707669,1.9476121655666,94370.790696275,1944.8445518613,959.78001667768,2.4060034675052,72158.731395473,1980.4646855241,886.78793949972,2.362729691945,214634.82021467,4058.9898975714,1048.2654222546,1.9893267243331,64762.974962025,1944.8445565667,959.78000703542,2.4060034458255,57311.005109231,1944.8445570455,959.78000605431,2.4060034458311,61074.329069369,1980.4646869173,886.78793664495,2.3627296919457,205170.9070023,1980.4646892648,886.78793183434,2.362729691938,211280.14197644,176000,1980.464688232,886.78793395079,2.3627296919409,213537.30083081,156010.45,4058.9898974732,1048.265422366,1.9893267243215
-81.080048285603,218609.28344681,111912.26446918,949.70478168113,1048.2653914977,-16845.489781546,16845.489722027,18087.231970858,-2571.1634109064,959.80012441626,886.78790777114,895.35813267033,199641.90719033,1048.2618985377,949.6976882715,959.77997897035,-2.4060034437494,949.69767991149,2999968508.2084,228013.33639754,4145.9266527531,949.69767261557,1.9476121519154,92964.009173571,4058.9899247103,1048.265391485,1.9893267311505,269398.82374498,4145.9266389366,949.69768828054,1.9476121519075,94370.79075469,1944.8445702625,959.77997897025,2.4060034437375,72158.732413157,1980.4647010076,886.78790777127,2.3627296709289,214634.82053553,4058.989920188,1048.2653966123,1.9893267123245,64762.975451865,1944.8445774972,959.77996414505,2.4060034168836,57311.005787626,1944.8445783187,959.77996246172,2.4060034168687,61074.330194637,1980.464701909,886.78790592411,2.3627296709537,205170.90810394,1980.4647034581,886.78790274982,2.362729670948,211280.14301779,176000,1980.46470274,886.78790422135,2.3627296709266,213537.30103895,156010.45,4058.9899203831,1048.265396391,1.9893267123243
-79.080048285603,218609.28297955,111912.26451853,949.70484870041,1048.2654099956,-16845.489812737,16845.489722239,18087.231940829,-2571.163411613,959.80015384302,886.7879261449,895.35815279546,199641.90654441,1048.2619144315,949.6977132345,959.78000068071,-2.406003456553,949.69770733309,2999968508.2084,228013.33608112,4145.9266283255,949.69770031121,1.9476121601594,92964.009143611,4058.989908343,1048.2654100419,1.989326738344,269398.8235468,4145.9266169151,949.69771324818,1.9476121601472,94370.790725162,1944.8445596678,959.78000068068,2.4060034565422,72158.731863613,1980.4646920413,886.78792614484,2.3627296825337,214634.82043806,4058.9899165933,1048.2654006879,1.989326717541,64762.97515627,1944.8445635016,959.77999282456,2.4060034344456,57311.005383381,1944.844564135,959.77999152656,2.4060034344296,61074.329587998,1980.464694167,886.78792178885,2.3627296825346,205170.90750022,1980.4646973893,886.78791518578,2.3627296825399,211280.14244983,176000,1980.4646959563,886.78791812243,2.3627296825421,213537.30098875,156010.45,4058.9899164384,1048.2654008635,1.9893267175228
-75.080048285603,218609.28209748,111912.26454411,949.70489805721,1048.2654440368,-16845.489821225,16845.489748815,18087.231922175,-2571.1634128972,959.80019016166,886.78795733582,895.35818735792,199641.9054944,1048.261948904,949.69774337551,959.78003255592,-2.4060034771549,949.69774107453,2999968508.2084,228013.33529557,4145.9265947665,949.69773835993,1.9476121739133,92964.009101199,4058.9898782796,1048.2654441274,1.989326750031,269398.8230088,4145.9265903282,949.69774339206,1.9476121739032,94370.790673673,1944.8445441127,959.78003255595,2.4060034771501,72158.730908575,1980.46467682,886.78795733596,2.3627297020751,214634.82004871,4058.9898892274,1048.265431715,1.9893267305148,64762.97470565,1944.8445462361,959.78002820471,2.4060034600416,57311.004761151,1944.8445464599,959.78002774616,2.4060034600365,61074.328537829,1980.4646783915,886.78795411568,2.3627297020727,205170.90649956,1980.4646820268,886.78794666638,2.3627297020698,211280.14150131,176000,1980.464680153,886.78795050624,2.3627297020717,213537.30072467,156010.45,4058.9898880012,1048.2654331052,1.9893267304754
-67.080048285603,218609.2808625,111912.26458442,949.70495619029,1048.2655003185,-16845.489844084,16845.489798544,18087.231899615,-2571.1634148081,959.8002492688,886.78800435781,895.35823847914,199641.90364675,1048.2620111626,949.69780004031,959.7800931506,-2.4060035171051,949.69779685548,2999968508.2084,228013.33415701,4145.9265457419,949.69779394345,1.9476121945133,92964.009044523,4058.9898285865,1048.2655004688,1.9893267677469,269398.82224149,4145.926540337,949.69780007145,1.9476121944987,94370.790572383,1944.8445145426,959.78009315038,2.4060035171034,72158.729282732,1980.4646538733,886.78800435804,2.3627297352548,214634.81935785,4058.9898348091,1048.2654934138,1.9893267536139,64762.973990173,1944.8445173666,959.78008736357,2.4060035028066,57311.003756173,1944.8445176265,959.78008683089,2.4060035028042,61074.326733387,1980.4646548235,886.78800241081,2.3627297352536,205170.90473756,1980.4646568981,886.78799815971,2.3627297352529,211280.13983102,176000,1980.4646558194,886.78800037002,2.3627297352528,213537.30025169,156010.45,4058.9898341213,1048.2654941935,1.9893267535421
-62.080048285603,218609.28025916,111912.26461696,949.70498506619,1048.265525964,-16845.489859991,16845.489817837,18087.231879807,-2571.1634157769,959.80028115971,886.78802786776,895.35826464218,199641.90273041,1048.2620383259,949.69782976897,959.78012409907,-2.4060035371423,949.69782690489,2999968508.2084,228013.33358917,4145.9265192201,949.69782401352,1.9476122048395,92964.009011788,4058.9898060396,1048.2655260321,1.9893267765913,269398.82184421,4145.9265141294,949.69782978529,1.9476122048311,94370.79052227,1944.8444994396,959.7801240991,2.4060035371414,72158.728479079,1980.4646424006,886.7880278677,2.3627297516473,214634.81900453,4058.9898104149,1048.2655210715,1.9893267647849,64762.973623966,1944.8445018114,959.78011923889,2.406003524821,57311.003243806,1944.8445020597,959.78011873022,2.4060035248201,61074.325842302,1980.4646432765,886.78802607266,2.3627297516473,205170.90386465,1980.4646450246,886.78802249052,2.3627297516474,211280.13900433,176000,1980.4646441496,886.78802428361,2.3627297516477,213537.30000328,156010.45,4058.9898099598,1048.2655215875,1.9893267647527
-66.080048285603,218609.28077628,111912.26460897,949.70491007087,1048.2655026968,-16845.489847667,16845.489803137,18087.231899463,-2571.1634150397,959.80025626207,886.78800857819,895.35824425577,199641.90343519,1048.2620007279,949.69780666483,959.78010117628,-2.4060035219227,949.69780358999,2999968510.0195,228013.33391053,4145.9265399555,949.69780050394,1.9476121972167,92964.009028454,4058.9898266186,1048.2655026999,1.9893267700659,269398.82205535,4145.9265345187,949.69780666818,1.9476121972112,94370.790561472,1944.844510626,959.78010117629,2.4060035219077,72158.729093274,1980.4646518139,886.78800857801,2.3627297388638,214634.81920456,4058.9898297528,1048.2654991465,1.989326756723,64762.97390508,1944.844513585,959.78009511263,2.4060035080407,57311.003636197,1944.844513988,959.78009428686,2.4060035080257,61074.326523288,1980.464652568,886.7880070327,2.3627297388901,205170.90452981,1980.4646542714,886.78800354211,2.362729738891,211280.13963294,176000,1980.4646533584,886.78800541314,2.3627297388735,213537.30012772,156010.45,4058.9898291882,1048.2654997866,1.9893267567155
-64.080048285603,218609.28049325,111912.26462589,949.70496219813,1048.2655197323,-16845.489856595,16845.489808135,18087.231890647,-2571.1634154459,959.80027058542,886.78802035449,895.35825538402,199641.90306583,1048.2620241168,949.69781986413,959.78011320115,-2.4060035302665,949.69781659477,2999968510.0195,228013.33377126,4145.926528608,949.6978133696,1.9476122015955,92964.00902481,4058.9898115552,1048.2655197787,1.9893267738864,269398.82198179,4145.9265228734,949.69781987144,1.9476122015918,94370.790538922,1944.8445047578,959.78011320115,2.40600353027,72158.72877698,1980.464646067,886.78802035461,2.3627297458768,214634.81913675,4058.9898195529,1048.265510711,1.9893267612533,64762.973755875,1944.8445069669,959.78010867442,2.4060035170768,57311.003428534,1944.8445071696,959.78010825909,2.4060035170834,61074.326171476,1980.4646473651,886.7880176944,2.362729745866,205170.90418421,1980.4646494751,886.7880133708,2.3627297458626,211280.13930879,176000,1980.4646484935,886.78801538223,2.3627297458703,213537.30010149,156010.45,4058.9898189738,1048.2655113675,1.9893267612393
-60.080048285603,218609.28002474,111912.26463739,949.70499603463,1048.2655352728,-16845.489865278,16845.489825218,18087.231871428,-2571.1634161683,959.80029340212,886.78803730287,895.35827513841,199641.90238221,1048.262048308,949.69784084894,959.78013559879,-2.4060035446021,949.69783847279,2999968510.0195,228013.33336681,4145.9265086776,949.69783596644,1.9476122088897,92964.008997645,4058.9897978528,1048.2655353143,1.9893267800657,269398.82168716,4145.9265043611,949.69784086045,1.9476122088835,94370.790503574,1944.8444938278,959.78013559876,2.4060035446026,72158.728169205,1980.4646377962,886.78803730289,2.3627297579762,214634.8188692,4058.9898012895,1048.2655314178,1.9893267689916,64762.973480605,1944.8444958753,959.78013140318,2.4060035332698,57311.003044284,1944.8444960813,959.78013098092,2.4060035332699,61074.325499892,1980.4646385421,886.7880357744,2.3627297579752,205170.9035329,1980.4646403449,886.78803208016,2.3627297579732,211280.13869019,176000,1980.4646394147,886.78803398623,2.3627297579742,213537.29990747,156010.45,4058.9898008145,1048.2655319563,1.9893267689666
-60,218609.28521177,111912.26794347,949.70095363055,1048.2642680087,-16845.489614325,16845.490044409,18087.231707942,-2571.1634165766,959.80023421241,886.78721785122,895.35827437551,199641.89825944,1048.2602610921,949.69783842443,959.78041091098,-2.4060035316412,949.69783863896,2999968510.0195,228013.32649619,4145.9265083294,949.69783636117,1.9476121914491,92964.006925074,4058.9909186063,1048.2642646187,1.989326760854,269398.81222139,4145.9265065108,949.69783842308,1.9476121914485,94370.79076936,1944.844359487,959.78041088722,2.4060035648411,72158.720786311,1980.4650376886,886.78721785123,2.3627297229865,214634.80843675,4058.989801035,1048.2655317064,1.9893267560528,64762.973175596,1944.8444956339,959.78013189769,2.4060035648412,57311.002289682,1944.8444958654,959.78013142346,2.4060035648413,61074.318266513,1980.4646405301,886.78803170055,2.3627297229866,205170.89843873,1980.4646401662,886.7880324464,2.3627297229872,211280.13252648,176000,1980.4646392549,886.78803431376,2.3627297229866,213537.28919139,156010.45,4058.989800631,1048.2655321644,1.9893267560513
-59.839903428794,218609.28280613,111912.26256834,949.70189474853,1048.2647884142,-16845.489722797,16845.489908506,18087.231621208,-2571.1634170763,959.80027010771,886.7884997756,895.35827446107,199641.90689557,1048.2609731641,949.69741416702,959.78002324252,-2.4060035431624,949.69779917091,2999968510.0195,228013.32267715,4145.9265077201,949.69783705208,1.9476121823959,92964.007691357,4058.9904553825,1048.2647898157,1.989326778228,269398.81093676,4145.9268809104,949.69741393379,1.9476121824921,94370.790372914,1944.8445486586,959.7800232405,2.406003545995,72158.734532988,1980.4644121095,886.7884997756,2.3627297385927,214634.80957152,4058.9898005856,1048.2655322159,1.9893267773709,64762.973835357,1944.8444951568,959.78013287531,2.4060035459949,57311.003462642,1944.844495409,959.78013235867,2.4060035459949,61074.331467647,1980.464665612,886.78798030325,2.3627297385927,205170.9077832,1980.4646398225,886.78803315054,2.3627297386114,211280.14373257,176000,1980.4646394471,886.78803391995,2.3627297385928,213537.2910169,156010.45,4058.9898004338,1048.2655323879,1.9893267773697
-59.519710286381,218609.27883882,111912.26295652,949.70453781453,1048.2668843948,-16845.489961186,16845.489667675,18087.232366932,-2571.1634174387,959.80029979026,886.78833600986,895.35827491643,199641.90400867,1048.2618630805,949.69805953743,959.78004202574,-2.4060035597606,949.6978095316,2999968510.0195,228013.33185424,4145.926508769,949.69783586283,1.9476122622018,92964.010979573,4058.9886030245,1048.2668899948,1.9893268319082,269398.82591313,4145.9263111751,949.6980598922,1.9476122621512,94370.790305823,1944.8445394914,959.78004202576,2.4060035597606,72158.730738534,1980.4644920272,886.78833600985,2.3627297709064,214634.82694626,4058.9898125339,1048.265518669,1.9893268297711,64762.973668316,1944.8444895282,959.7801444095,2.406003516538,57311.003440509,1944.8444914155,959.780140542,2.4060035165381,61074.328173365,1980.4646990987,886.78791168291,2.3627297709062,205170.90516297,1980.4646406678,886.78803141841,2.362729771039,211280.14059137,176000,1980.4646509843,886.78801027803,2.3627297709063,213537.30869658,156010.45,4058.9898237725,1048.2655059268,1.989326829781
-58.879324001555,218609.27995788,111912.26643852,949.70502535763,1048.2656825377,-16845.490007347,16845.489662231,18087.232389384,-2571.1634172322,959.80032107732,886.78798841753,895.35828383747,199641.90192932,1048.2619467147,949.69789485026,959.78014649149,-2.4060035425743,949.69784568812,2999968510.0195,228013.3337562,4145.9265224848,949.69782031202,1.9476122581764,92964.00886632,4058.9896708484,1048.2656793102,1.9893268288494,269398.82265586,4145.926456822,949.69789475965,1.9476122581627,94370.790520258,1944.8444885122,959.78014649147,2.4060035425745,72158.727551631,1980.4646616522,886.78798841755,2.3627297643509,214634.82009775,4058.989885202,1048.2654362789,1.9893267954657,64762.973470916,1944.8444809512,959.78016198525,2.4060035272931,57311.003112772,1944.8444820933,959.78015964495,2.4060035272931,61074.324931147,1980.4646172909,886.78807932202,2.3627297643508,205170.90312843,1980.4646517814,886.78800864475,2.3627297642554,211280.13818463,176000,1980.4646633052,886.78798503029,2.3627297643505,213537.30112532,156010.45,4058.9899060381,1048.2654126552,1.9893267955918
