time,dT,heat_exchanger_T_ambient,max_v,total_fission_source,total_power,lambda
0,97.692306643158,949.69795580638,2.0313729672312,63.129951220387,2999968514.7622,-3.4964782408703e-13
0.18054193770033,97.692311249509,949.69795580638,2.0313729545958,63.130037213008,2999968514.8766,-5.3110166548949e-13
0.36108387540066,97.692316591342,949.69795580638,2.0313729395512,63.130037213008,2999968514.8766,-5.4152516969792e-13
0.54162581310099,97.692322151403,949.69795580638,2.0313729239259,63.130037213008,2999968514.8766,-5.0895789020058e-13
0.72216775080132,97.692327446925,949.69795580638,2.0313729093639,63.130037213008,2999968514.8766,-4.0504794161293e-13
0.90270968850165,97.692331990155,949.69795580638,2.0313728971564,63.130037213008,2999968514.8766,-4.548970315894e-13
1.083251626202,97.692335275804,949.69795580638,2.0313728881997,63.130037213008,2999968514.8766,-3.7306646235769e-13
1.2637935639023,97.692336833922,949.69795580638,2.0313728830341,63.130037213008,2999968514.8766,-2.6353441633264e-13
1.4443355016026,97.692336324291,949.69795580638,2.0313728819061,63.130037213008,2999968514.8766,-2.5930672307785e-13
1.624877439303,97.692333621588,949.69795580638,2.0313728848215,63.130037213008,2999968514.8766,-1.6253262285736e-13
1.8054193770033,97.692328850997,949.69795580638,2.0313728915828,63.130037213008,2999968514.8766,-2.169899022029e-13
1.9859613147036,97.692322362313,949.69795580638,2.0313729018209,63.130037213008,2999968514.8766,-1.6839196953209e-13
2.166503252404,97.692314657435,949.69795580638,2.0313729150261,63.130037213008,2999968514.8766,-2.3896983524296e-13
2.3470451901043,97.692306299115,949.69795580638,2.0313729305806,63.130037213008,2999968514.8766,-2.5699231723906e-13
2.5275871278046,97.692297827864,949.69795580638,2.0313729477925,63.130037213008,2999968514.8766,-4.2693139927388e-13
2.708129065505,97.692289703719,949.69795580638,2.0313729659298,63.130037213008,2999968514.8766,-2.7918783567859e-13
2.8886710032053,97.692282277729,949.69795580638,2.0313729842522,63.130037213008,2999968514.8766,-4.5034857104404e-13
3.0692129409056,97.692275788761,949.69795580638,2.0313730020424,63.130037213008,2999968514.8766,-4.439776642766e-13
3.2497548786059,97.692270376816,949.69795580638,2.031373018634,63.130037213008,2999968514.8766,-5.0108944168782e-13
3.4302968163063,97.692266103699,949.69795580638,2.0313730334382,63.130037213008,2999968514.8766,-4.794537877339e-13
3.6108387540066,97.692262973968,949.69795580638,2.0313730459655,63.130037213008,2999968514.8766,-3.8319890422252e-13
3.7913806917069,97.692260952149,949.69795580638,2.031373055844,63.130037213008,2999968514.8766,-4.843558135635e-13
3.9719226294073,97.692259974783,949.69795580638,2.0313730628319,63.130037213008,2999968514.8766,-5.7464133889643e-13
4.1524645671076,97.692259957742,949.69795580638,2.031373066824,63.130037213008,2999968514.8766,-5.3518209811211e-13
4.3330065048079,97.692260800092,949.69795580638,2.0313730678518,63.130037213008,2999968514.8766,-5.8850426924683e-13
4.5135484425083,97.692262386129,949.69795580638,2.0313730660778,63.130037213008,2999968514.8766,-6.2411419585162e-13
4.6940903802086,97.692264586871,949.69795580638,2.0313730617836,63.130037213008,2999968514.8766,-6.0191625951433e-13
4.8746323179089,97.692267262017,949.69795580638,2.0313730553526,63.130037213008,2999968514.8766,-7.4507918704721e-13
5.0551742556092,97.69227026281,949.69795580638,2.0313730472486,63.130037213008,2999968514.8766,-8.1489518110785e-13
5.2357161933096,97.692273436024,949.69795580638,2.031373037991,63.130037213008,2999968514.8766,-6.8896779333695e-13
5.4162581310099,97.692276628823,949.69795580638,2.0313730281281,63.130037213008,2999968514.8766,-7.162747860401e-13
5.5968000687102,97.692279694225,949.69795580638,2.0313730182098,63.130037213008,2999968514.8766,-6.9683101218676e-13
5.7773420064106,97.692282496712,949.69795580638,2.031373008761,63.130037213008,2999968514.8766,-6.9104285372622e-13
5.9578839441109,97.69228491756,949.69795580638,2.0313730002572,63.130037213008,2999968514.8766,-9.0533882565588e-13
6.1384258818112,97.692286859515,949.69795580638,2.0313729931033,63.130037213008,2999968514.8766,-8.4215608404934e-13
6.3189678195116,97.692288250442,949.69795580638,2.031372987617,63.130037213008,2999968514.8766,-6.3991421910666e-13
6.4995097572119,97.692289045803,949.69795580638,2.0313729840165,63.130037213008,2999968514.8766,-5.9243915029521e-13
6.6800516949122,97.692289229792,949.69795580638,2.0313729824144,63.130037213008,2999968514.8766,-7.3769959387077e-13
6.8605936326126,97.692288815088,949.69795580638,2.0313729828167,63.130037213008,2999968514.8766,-4.6351618258982e-13
7.0411355703129,97.692287841329,949.69795580638,2.0313729851271,63.130037213008,2999968514.8766,-2.9475677435058e-13
7.2216775080132,97.692286372374,949.69795580638,2.0313729891564,63.130037213008,2999968514.8766,-3.2619989799834e-13
7.4022194457135,97.692284492506,949.69795580638,2.0313729946361,63.130037213008,2999968514.8766,-4.290657089598e-13
7.5827613834139,97.692282301873,949.69795580638,2.0313730012356,63.130037213008,2999968514.8766,-4.3246896918238e-13
7.7633033211142,97.692279911284,949.69795580638,2.0313730085808,63.130037213008,2999968514.8766,-6.3483379207873e-13
7.9438452588145,97.69227743673,949.69795580638,2.0313730162754,63.130037213008,2999968514.8766,-4.8094773345678e-13
8.1243871965149,97.692274993765,949.69795580638,2.0313730239216,63.130037213008,2999968514.8766,-4.8318600825006e-13
8.3049291342152,97.692272692147,949.69795580638,2.03137303114,63.130037213008,2999968514.8766,-4.3064974387493e-13
8.4854710719155,97.692270630854,949.69795580638,2.0313730375879,63.130037213008,2999968514.8766,-2.9435095579698e-13
8.6660130096159,97.692268893767,949.69795580638,2.0313730429752,63.130037213008,2999968514.8766,-3.9717037355919e-13
8.8465549473162,97.69226754623,949.69795580638,2.0313730470768,63.130037213008,2999968514.8766,-6.5578845837127e-13
9.0270968850165,97.692266632517,949.69795580638,2.0313730497413,63.130037213008,2999968514.8766,-4.5426010493761e-13
9.2076388227168,97.692266174454,949.69795580638,2.0313730508955,63.130037213008,2999968514.8766,-4.0574166040901e-13
9.3881807604172,97.692266171118,949.69795580638,2.0313730505454,63.130037213008,2999968514.8766,-3.2728212282491e-13
9.5687226981175,97.692266599662,949.69795580638,2.0313730487726,63.130037213008,2999968514.8766,-1.5060913973404e-13
9.7492646358178,97.692267417171,949.69795580638,2.0313730457274,63.130037213008,2999968514.8766,-2.3026724618602e-13
9.9298065735182,97.69226856345,949.69795580638,2.0313730416184,63.130037213008,2999968514.8766,-3.2242885293925e-13
10.110348511218,97.692269964545,949.69795580638,2.0313730367,63.130037213008,2999968514.8766,-1.7056723372648e-13
