coef_0,coef_1,coef_2,coef_3,coef_4,time
160495398.22983,-24550646.311578,20299437.484836,-14444310.682055,2385421.450159,1
159727629.82994,-22925754.336559,19681241.315138,-14043858.713239,2290931.944668,1
159413385.65375,-22272611.544229,19377815.994621,-13826262.061888,2232678.8881511,1
160512869.82123,-25960834.284464,20905525.253206,-14680980.194492,2244110.552213,1
160303952.95666,-25408653.291249,20547504.669289,-14356563.043059,2154561.8230589,1
159916868.26571,-24606585.531049,20421225.596085,-14383894.567815,2231946.8252974,1
159584773.61481,-23853282.323137,20128258.905194,-14244301.714052,2233250.4701217,1
159549180.88516,-23743686.302527,20033816.550284,-14213074.140306,2232402.9082856,1
159836014.67421,-24361632.850329,20208025.476074,-14315032.452429,2230815.9150938,1
160249970.81556,-25288436.715674,20534466.637937,-14483979.92679,2231207.1796145,1
160513297.02404,-25908621.67031,20808193.282276,-14622871.74268,2239061.5390584,1
160453950.73921,-25817657.766089,20853972.690716,-14650068.811178,2250930.5849813,1
160117658.41068,-25110099.713575,20743516.660929,-14726462.757455,2348573.3641895,1
159743078.06095,-24276248.800061,20399457.431024,-14491871.448413,2298026.0664328,1
159614449.30291,-24013096.417966,20333584.859602,-14486657.762717,2325994.4678717,1
159898146.67065,-25512334.324573,20803967.626325,-14805128.240128,2401802.4939833,1
159786601.16678,-25158643.557704,20523415.588941,-14536751.18466,2313187.0964331,1
159604571.42787,-24782206.167144,20540398.692467,-14610799.715945,2359082.8887314,1
159459441.41476,-24435067.356184,20426641.429642,-14545509.037722,2343187.833621,1
159464278.78885,-24429207.889273,20409520.911908,-14549697.356415,2345284.5248589,1
159611331.39034,-24770733.295739,20501287.744527,-14620311.441598,2364056.3543726,1
159793173.01189,-25222111.715335,20634306.582294,-14704445.498244,2385050.5126919,1
159888941.56668,-25493005.83562,20733107.241709,-14759485.111334,2398245.0886116,1
159847872.16988,-25434495.831408,20754658.567825,-14768523.091647,2399357.187522,1
159706734.45019,-25113000.204962,20690542.19892,-14723600.920033,2382342.8400465,1
159561270.8357,-24769732.120558,20611091.460709,-14676373.780139,2367206.0212997,1
159497715.98448,-24639796.763025,20571930.719079,-14648482.323052,2358220.0206247,1
159524006.51269,-25039777.657879,20533330.578649,-14560359.022576,2334390.5061606,1
159461985.0228,-24801083.474567,20310127.894438,-14345387.29739,2260228.9312542,1
159377414.73328,-24643899.262636,20411155.261882,-14479455.136263,2317883.6116063,1
159329190.6397,-24512834.314306,20384878.724836,-14461061.225296,2306513.086473,1
159364410.8997,-24570959.724748,20381869.096535,-14445999.24333,2293370.8346013,1
159444628.55106,-24776962.923002,20418018.570354,-14466499.609585,2298404.176215,1
159495871.22673,-24980631.508931,20479862.69248,-14530957.089806,2329830.4884349,1
159483104.25803,-25062241.068176,20542593.413054,-14613934.593786,2372342.5368686,1
159437064.61095,-25015560.319487,20581120.635574,-14662671.504825,2392891.3839764,1
159404128.58445,-24922726.290388,20618704.40431,-14694005.804775,2395114.5012376,1
159386556.75115,-24805641.657078,20563478.228178,-14644070.338311,2370293.1774832,1
159379942.06594,-24790088.845723,20586907.945931,-14662335.754135,2371988.0152912,1
159348739.83464,-24570726.669524,20274188.236772,-14453036.564356,2360306.3187408,1
159302619.94253,-24389099.588982,20075826.553511,-14263667.311737,2296004.4988655,1
159243938.64925,-24304638.750792,20144183.088465,-14355319.425575,2338120.8758408,1
159236820.66657,-24275993.108321,20157099.219927,-14364934.806279,2335009.5556879,1
159302895.3824,-24404770.347899,20238442.247945,-14425949.372918,2344896.7331485,1
159369708.97768,-24593588.247194,20321336.235712,-14488753.431638,2360607.4457112,1
159356054.06486,-24690919.63831,20326854.653478,-14492821.422068,2367641.592555,1
159267823.75868,-24654476.44,20267907.145136,-14448473.418147,2363531.8612727,1
159199134.62209,-24586680.339341,20241104.29306,-14425924.365937,2357749.0890911,1
159221277.04504,-24597460.595512,20305170.383813,-14463691.211007,2355174.3108492,1
159300066.15984,-24680178.401147,20427956.733233,-14551433.65806,2365496.5405238,1
159332196.30655,-24726938.850752,20485021.906909,-14594701.680984,2372602.5504368,1
159229785.06694,-24036903.647598,19922127.014709,-14214690.221252,2338419.5416181,1
159176123.8601,-23883550.934346,19742794.776871,-14048235.153703,2284508.393887,1
159096998.12354,-23805610.102947,19777442.363687,-14107184.062598,2316906.7600781,1
159095985.30026,-23808880.941114,19806271.077309,-14121499.18577,2311322.8203119,1
159197938.7772,-23988333.923597,19943238.879919,-14216390.239415,2321966.5061151,1
159296428.33921,-24227474.750377,20084001.322459,-14320767.681251,2342408.8845321,1
159274739.47011,-24351841.52976,20107799.059198,-14343715.994858,2354926.8647021,1
159144904.90657,-24316193.605198,20027090.67161,-14288308.275795,2352286.4452405,1
159048020.82772,-24247953.371523,19983865.952735,-14252272.565497,2343860.8288496,1
159091879.19393,-24283709.202141,20077931.114426,-14306451.023367,2340064.267185,1
159221490.63294,-24406875.013079,20257690.611488,-14432200.694806,2352613.5718132,1
159277384.8183,-24472354.063688,20340300.872998,-14496322.65116,2363195.6131994,1
158996128.79381,-23374245.342807,19420242.164291,-13873040.862598,2310204.320579,1
158924758.57848,-23260875.345625,19244126.092512,-13721754.050803,2268419.7546013,1
158803074.6788,-23194987.255177,19228711.825864,-13739120.766048,2292977.2378397,1
158782268.85735,-23174926.029476,19267025.035925,-13751356.568162,2281030.1558715,1
158914438.95365,-23323864.8623,19474828.774308,-13886206.772742,2285340.7289327,1
159080950.62763,-23615124.259006,19711402.807214,-14056844.082485,2308562.0324314,1
159123040.31691,-23910171.964031,19804510.292727,-14136942.965749,2334783.2580219,1
159017771.6641,-24071852.717864,19748217.575121,-14106165.908611,2346537.902954,1
158909461.79813,-24078833.414567,19712748.957842,-14073704.300455,2341242.9489174,1
158935827.9827,-24014190.854792,19833909.20745,-14140463.69114,2329534.3676864,1
159058576.60783,-23965629.3652,20051249.746107,-14288608.863969,2331593.4066004,1
159113131.8763,-23956774.48373,20144751.597585,-14362229.516823,2339531.932528,1
158259949.72058,-22292685.986641,18672835.239155,-13349601.813164,2256403.1060404,1
158210290.19361,-22348018.072246,18541639.94304,-13251248.695552,2238337.1273926,1
158107565.93439,-22486336.351511,18556562.383007,-13290107.267277,2272470.3543774,1
158060261.08165,-22404019.476845,18598679.255137,-13293467.209213,2252234.5463505,1
158159092.92713,-22251068.317349,18773269.086321,-13384224.920468,2225590.817613,1
158387579.8339,-22427124.403812,19042448.409831,-13569338.061059,2232361.2063368,1
158630234.53708,-23120248.757597,19316506.652801,-13790315.825934,2286377.7004654,1
158758830.06752,-23959215.224915,19514544.059251,-13958822.941791,2351665.5417652,1
158748442.20052,-24294840.860806,19620384.876482,-14030970.21344,2373381.8963669,1
158676810.52733,-23865569.148227,19663667.831066,-14030616.961806,2333856.3481169,1
158614152.50886,-23117899.741586,19677256.018619,-14021481.764804,2282607.6615937,1
158582866.13378,-22795106.311259,19654384.808706,-14010248.717445,2267120.3300316,1
156718026.11568,-20901155.434907,17878981.822252,-12778994.377849,2177465.1952734,1
156851824.34015,-21537621.863311,17855101.756318,-12786174.550607,2206979.311975,1
157020364.20563,-22530183.674936,18047254.706384,-12965109.997831,2297252.7669881,1
156960601.37645,-22379903.7556,18128138.615562,-12989929.386596,2277324.1429734,1
156781131.01945,-21148840.316724,18138710.392917,-12935222.987413,2174955.2242014,1
156902083.31757,-20525147.32236,18294095.826944,-13017016.032086,2116017.3366885,1
157571158.06668,-21887064.468421,18790256.470423,-13402862.068947,2203680.3807005,1
158433109.76757,-24439387.147831,19458743.305525,-13934715.276517,2383651.9644623,1
158815075.17081,-25743109.620945,19864780.234256,-14238999.809497,2479865.3676191,1
158438945.6866,-24366308.546736,19750382.704825,-14118599.924421,2386946.103235,1
157710108.91724,-21676750.661229,19312274.638662,-13767180.679587,2209250.902724,1
157365502.85113,-20469742.462402,19025887.916007,-13553199.943713,2128854.3980777,1
153903597.0554,-18994401.949607,16903160.435476,-12021013.289669,2017193.4375885,1
154725303.43641,-21371945.025094,17597271.717194,-12571567.89445,2174991.4382927,1
155960987.44366,-25079954.477223,19024194.554133,-13691463.978763,2487595.651874,1
155977733.60454,-24972142.016902,19248058.237358,-13848165.754232,2506019.1246543,1
154762465.62582,-20605986.178087,17949810.9345,-12814365.528664,2172329.0564761,1
154098277.9354,-17227546.091593,16837136.843377,-11921980.756913,1872088.8565661,1
155572872.88298,-19665768.923444,17753628.386048,-12585434.133975,1999086.5887297,1
158421203.95096,-26459601.819158,20336886.618419,-14548129.640729,2498375.8110574,1
160018025.82964,-30471954.19078,22073931.519421,-15888417.800557,2842816.1076471,1
158789388.03605,-26717340.072927,21040525.447278,-15113234.915943,2604265.7422098,1
156074188.93878,-18974572.678739,18336318.87112,-13077484.757516,2043213.1147768,1
154797617.96706,-15489696.777207,16883879.798922,-11967175.112436,1759593.2285494,1
149170751.19422,-15515120.004089,16679114.069218,-13095827.443042,2372331.713536,1
151925179.87772,-21953598.084042,18845321.337723,-14687165.220525,2768415.5436801,1
156239550.95915,-32432780.746317,22844010.62508,-17829301.002961,3604539.4824424,1
156602630.31439,-32862750.441248,23387341.288363,-18377465.911364,3767633.7101754,1
152406793.33392,-21077870.69504,19332224.151302,-15288685.473795,2939860.1182605,1
149060879.18969,-10881215.860934,15481830.183734,-12274350.337558,2118225.4276697,1
151849430.2547,-14557609.122569,16633035.076222,-12976195.468238,2228306.6588766,1
159507752.38285,-30243608.949689,22370357.34507,-17299613.390184,3318200.8281602,1
164414412.35063,-40917497.074301,26642432.344871,-20765110.275477,4260782.7610735,1
160959895.36402,-31884859.911514,23794064.824462,-18717193.476239,3735377.5393853,1
153031192.32929,-13060862.097605,16989928.29132,-13562267.14517,2398461.3863777,1
149385432.88817,-4871066.373846,13610596.30965,-10932974.269028,1737196.045325,1
252030133.05831,-1050475778.9976,2776995820.1974,-3130087186.2661,1253719536.2882,60
253263967.0241,-1056594109.7605,2790500047.1798,-3142169716.5342,1256773235.7759,60
241698374.12823,-1025422619.6558,2770864801.7345,-3126664195.1114,1253822341.3271,60
233019079.3968,-1003338641.2706,2757499831.0195,-3117114527.3558,1251366128.8085,60
231618623.06885,-999070657.34049,2753432281.8829,-3114376762.7322,1250488097.7562,60
237242758.97078,-1011539020.2686,2757268382.6178,-3117529667.2352,1250950604.4424,60
249399620.31063,-1042610428.8591,2774651151.7128,-3130618858.2204,1253317373.4699,60
252568037.89892,-1052930077.1719,2782381893.1369,-3136521282.1948,1256268581.7812,60
253653810.0463,-1056406676.5559,2785645366.9471,-3137579545.8161,1254679011.0534,60
245410922.15533,-1033446095.5636,2772146707.7108,-3127129475.4322,1253250098.3127,60
234877782.06677,-1007124605.0886,2757608389.5124,-3116493059.9993,1250756615.9165,60
231947009.36911,-1000693731.1884,2756053488.2097,-3115860782.9902,1250855875.6454,60
261629135.48595,-1048731966.4991,2780080712.5388,-3131275604.9032,1253137530.4499,60
259264502.57167,-1044208380.1108,2778811374.6411,-3130921993.5801,1253479078.1405,60
252667528.76546,-1029515199.7362,2772742717.458,-3126571996.1909,1252676856.0269,60
246766529.55161,-1015268973.2347,2764199967.1954,-3120257873.653,1250987829.7401,60
245674358.59628,-1012051863.9005,2761127088.2746,-3118258568.9403,1250369534.8259,60
249878466.70357,-1021168957.6694,2764677516.5138,-3121291577.394,1251038125.5525,60
256960757.06805,-1037691501.645,2773227657.4364,-3127769572.7545,1252615255.7846,60
261026628.64804,-1046907849.2569,2778724747.5898,-3131705631.5913,1253794311.8189,60
260377298.44878,-1045996778.501,2778547590.0116,-3131002598.821,1253459557.2054,60
254703057.37375,-1033568069.5123,2774112096.2075,-3129008861.8363,1253665201.3949,60
248099865.20076,-1018372872.9174,2766999680.4035,-3124077932.7545,1252561693.8424,60
245856732.83234,-1013820463.7567,2766333658.6316,-3124194460.8972,1252858476.3458,60
266002358.46184,-1048007787.2738,2783614943.6771,-3135551528.4648,1254636455.2903,60
264014307.77682,-1043598928.4725,2781201064.2953,-3134402857.0111,1254770595.2663,60
259929356.64438,-1035140790.2114,2778169100.8725,-3132627681.3026,1254627306.8219,60
256261116.82325,-1026764542.6486,2773410680.8419,-3129153447.7755,1253724891.6155,60
255565524.01493,-1024781245.315,2771552691.6433,-3127979765.7311,1253373270.3845,60
258279400.03045,-1030410397.0294,2773648756.145,-3129700883.8529,1253733591.4873,60
262596888.67181,-1039823098.2199,2778241819.4047,-3133044983.0871,1254505111.208,60
265435018.428,-1046042540.9406,2781682266.6159,-3135314627.0832,1255036874.5895,60
264887273.71995,-1045175371.0807,2781557910.5472,-3134860186.1928,1254872460.1355,60
261264686.81697,-1037589729.5397,2778173091.9129,-3132295435.6551,1254244497.9727,60
257219787.90867,-1028952379.7534,2774639445.3749,-3130009295.0636,1253794162.9302,60
255787419.67291,-1026418773.344,2775044587.4021,-3130947820.3143,1254305642.2141,60
267716310.23251,-1048909004.8671,2785673140.788,-3137235583.9101,1254844570.8414,60
266309778.8937,-1045360430.407,2782881583.7542,-3135564984.114,1254662511.6968,60
263864002.6606,-1040552676.1628,2781698144.0394,-3135187697.522,1254809496.6629,60
261680100.70857,-1035745549.802,2779135465.7825,-3133295967.3966,1254288888.2346,60
261277775.96099,-1034627871.8055,2778107053.8607,-3132648354.326,1254093230.11,60
262925764.74,-1037933430.8009,2779216041.4341,-3133560876.7664,1254302407.9518,60
265510175.98013,-1043356073.3224,2781623666.7229,-3135304156.04,1254724023.7544,60
267242734.29217,-1047073014.2796,2783522949.4549,-3136553758.4298,1255025416.6448,60
266905929.84236,-1046557807.389,2783529834.5515,-3136320885.7212,1254923626.7063,60
264739793.62755,-1042232248.3875,2782018005.2008,-3135236421.4495,1254662152.5349,60
262371719.76163,-1037578737.0775,2780896967.5841,-3134766898.8176,1254661482.9947,60
261561005.88648,-1036521516.587,2782222465.137,-3136410214.3331,1255348737.5773,60
267587805.35772,-1049310194.8338,2787176381.161,-3138401463.9369,1254924517.9831,60
266602368.46113,-1046341542.6549,2783973331.109,-3136204105.8881,1254478063.7176,60
265215536.74634,-1043658921.9202,2783615990.5953,-3136446141.3079,1254778575.5649,60
263976627.49806,-1040895015.2446,2782067461.8277,-3135280380.9113,1254458775.2569,60
263760537.69706,-1040283149.1425,2781470785.8584,-3134882165.2244,1254335247.5145,60
264715424.83751,-1042229767.654,2782170510.837,-3135437832.1312,1254454730.51,60
266195012.45572,-1045384784.9505,2783633626.6175,-3136494766.0412,1254701218.2623,60
267184296.88402,-1047563762.9474,2784816039.0178,-3137308897.7465,1254903585.271,60
267002807.06343,-1047315765.5751,2784938570.7986,-3137280711.6469,1254878446.9996,60
265797013.67904,-1044973668.7721,2784393246.451,-3136986345.8514,1254854565.7884,60
264497053.25525,-1042592122.6553,2784354457.915,-3137326599.7843,1255087492.7096,60
264092305.85964,-1042386081.7704,2786036771.2154,-3139213807.5668,1255837625.9263,60
266889512.87253,-1049295095.9741,2787565387.6486,-3138765781.8601,1254950204.2036,60
266170781.76167,-1046709457.5014,2784084100.7484,-3136140488.1006,1254272987.0018,60
265425730.64179,-1045356675.4559,2784371770.9752,-3136846274.6713,1254664727.5609,60
264758493.32922,-1043861558.6439,2783598877.4633,-3136255434.5135,1254491198.7841,60
264653871.40422,-1043561437.8506,2783305812.9705,-3136057167.1041,1254427124.0003,60
265185509.83732,-1044659361.3043,2783657961.4146,-3136334537.3602,1254492087.879,60
265993564.77347,-1046399537.5693,2784384634.6426,-3136852858.8715,1254619520.0012,60
266530011.49918,-1047608006.1254,2785032261.0242,-3137324098.6569,1254752663.351,60
266444479.34513,-1047546197.6325,2785273980.1808,-3137463824.5892,1254786530.3034,60
265828134.15311,-1046469800.8564,2785486979.9764,-3137783174.483,1254930956.7766,60
265177010.15634,-1045492896.4248,2786254194.0456,-3138729945.1679,1255319692.0179,60
265017378.66011,-1045789436.3144,2788152943.9449,-3140749703.3642,1256090798.3572,60
266040232.7356,-1048815139.6762,2787564218.9196,-3138732261.8891,1254855956.2181,60
265487484.493,-1046459742.5739,2783838093.1064,-3135749760.8075,1254008425.1447,60
265117436.43119,-1045853065.0412,2784392360.5077,-3136672105.8008,1254475354.0756,60
264785656.64877,-1045075739.2941,2783998621.9392,-3136402172.5885,1254420284.7176,60
264747371.6253,-1044954055.303,2783869654.0511,-3136318058.9728,1254395084.1468,60
265029674.07492,-1045574710.2093,2784081578.8735,-3136452293.4917,1254404316.1158,60
265439624.64544,-1046513881.6131,2784479613.7108,-3136692890.3745,1254431317.2637,60
265705858.06767,-1047175886.4119,2784904452.0458,-3137014636.3079,1254516057.6361,60
265673950.11483,-1047228172.4026,2785236151.8155,-3137290245.2872,1254608360.34,60
265404020.53405,-1046879326.4483,2785856654.403,-3138015615.968,1254914747.2303,60
265135993.32382,-1046664698.2811,2786859005.5091,-3139051671.0719,1255298481.4666,60
265138749.89021,-1047275288.5982,2788932985.0822,-3141283585.8545,1256168109.1655,60
265431201.42438,-1048256419.3653,2787425723.0701,-3138848941.6409,1255008385.834,60
264979509.57653,-1046064803.6913,2783561668.6598,-3135585048.9568,1254002300.2374,60
264813148.22356,-1045881927.7393,2784254299.7366,-3136535625.8513,1254427339.3027,60
264667968.00445,-1045527829.2612,2784107754.3714,-3136420169.1702,1254388376.9833,60
264670492.99461,-1045520378.442,2784092534.74,-3136414395.4178,1254383699.4133,60
264815324.39628,-1045869034.1701,2784221925.4001,-3136515946.8437,1254411956.5163,60
264997408.19363,-1046335148.3894,2784409134.7565,-3136649103.5857,1254449276.4278,60
265102430.10702,-1046667805.3319,2784689790.8529,-3136914615.7289,1254548302.9782,60
265092553.55137,-1046782001.0016,2785082582.3945,-3137270337.1924,1254669584.0454,60
265015832.63495,-1046849987.3929,2785906779.9459,-3138110054.3484,1254976225.7758,60
264966792.25113,-1047105167.7522,2787205408.7106,-3139441967.9718,1255466530.8816,60
265027858.28488,-1047765653.6085,2789034947.3513,-3141324573.265,1256168711.8165,60
265082036.18595,-1047747829.3556,2787187312.4245,-3138687405.1054,1254992029.1176,60
264691650.93627,-1045688958.4047,2783296843.6085,-3135282590.8221,1253896563.6726,60
264622147.71411,-1045717112.8117,2784041139.1755,-3136242420.3391,1254309396.7311,60
264573710.68022,-1045590392.8525,2784025970.9793,-3136225104.5198,1254295854.037,60
264606195.78351,-1045654673.9376,2784055481.7215,-3136236738.0313,1254291125.6009,60
264685227.79374,-1045871776.069,2784138404.7204,-3136299156.5732,1254310191.2284,60
264740106.78215,-1046092281.4169,2784246850.2966,-3136402331.8812,1254353351.4305,60
264742291.99696,-1046249746.114,2784511180.2701,-3136711393.0251,1254486103.8023,60
264730329.86547,-1046393234.2649,2784972550.0124,-3137167491.0892,1254651612.8432,60
264759313.09873,-1046718087.2682,2786018996.7074,-3138231002.3225,1255037031.9034,60
264821970.39804,-1047134882.1753,2787242221.1551,-3139493616.1988,1255504233.2046,60
264924723.56878,-1047825711.5636,2788947246.9561,-3141235193.5549,1256148627.9116,60
264905418.90795,-1047284479.6062,2787108178.0588,-3138872011.4458,1255160697.8821,60
264550337.60785,-1045348428.5384,2783279097.7653,-3135427645.5664,1254020928.4294,60
264506637.94832,-1045434975.6566,2783938506.412,-3136271817.7522,1254385056.556,60
264499115.68199,-1045416517.312,2783987278.0309,-3136312157.7456,1254392109.3003,60
264560887.43308,-1045554513.322,2784117396.3685,-3136420555.3308,1254419617.9962,60
264625807.43528,-1045755876.9648,2784255795.0482,-3136537444.4991,1254455104.4319,60
264617751.85733,-1045871855.4712,2784314372.3125,-3136589381.4708,1254477921.7881,60
264548901.77801,-1045920655.6406,2784479937.2266,-3136794836.9714,1254572522.3519,60
264515926.53519,-1046049847.3753,2784905308.1102,-3137218394.7791,1254728351.5514,60
264593296.62058,-1046437240.0096,2785876639.1757,-3138184554.4948,1255072695.4593,60
264744407.27313,-1047028086.2575,2787216132.1644,-3139510267.7962,1255543122.3015,60
264870121.34277,-1047694640.0702,2788757436.3538,-3141078176.613,1256120048.9717,60
264742391.70168,-1046752569.9757,2786889031.5922,-3138848661.5626,1255245362.7294,60
264406516.68743,-1044960068.7657,2783245351.1253,-3135502555.7759,1254116229.9325,60
264341800.09862,-1045030425.1433,2783798952.2432,-3136218681.0302,1254428795.9448,60
264339679.1067,-1045045017.4137,2783874297.1224,-3136278271.6475,1254439992.3717,60
264434867.49061,-1045236798.7082,2784072921.0634,-3136438524.6869,1254476857.1678,60
264528985.29914,-1045490085.5977,2784280312.5943,-3136612566.2865,1254524630.1134,60
264512253.11402,-1045630081.4204,2784362045.1588,-3136690611.8092,1254556419.357,60
264403032.63699,-1045675623.4252,2784508073.2687,-3136885509.9916,1254651895.2265,60
264340892.80969,-1045795802.9446,2784912714.5772,-3137297587.5809,1254807513.9487,60
264433233.54634,-1046183123.0182,2785864102.5235,-3138237238.0832,1255137254.7282,60
264622473.39894,-1046761057.1556,2787139127.3787,-3139485218.771,1255569822.2704,60
264756468.34734,-1047359377.4851,2788501205.1061,-3140866691.5921,1256073913.4146,60
264420817.78912,-1046114884.8059,2786501112.5182,-3138687015.1031,1255303793.1879,60
264099918.4108,-1044526460.3692,2783169014.3953,-3135585965.4351,1254246980.0401,60
263988785.28222,-1044572786.4906,2783589933.2743,-3136154625.5931,1254505720.012,60
263965046.29114,-1044560743.4291,2783672135.5206,-3136212944.7376,1254512099.2878,60
264089176.63952,-1044732849.5504,2783945340.3429,-3136421842.007,1254548423.7736,60
264248674.52208,-1045047809.1083,2784259036.3917,-3136677653.2052,1254607354.1117,60
264290459.29805,-1045350504.4411,2784420823.3516,-3136827692.4565,1254659810.7304,60
264199232.51548,-1045569300.6255,2784588172.5378,-3137044076.3079,1254767922.9322,60
264119073.21759,-1045736477.4751,2784971605.1779,-3137436885.1458,1254919786.3094,60
264187045.05738,-1045992699.8044,2785861386.7348,-3138304808.3933,1255212786.8754,60
264360414.25318,-1046353132.5509,2787021582.8841,-3139425155.2084,1255582031.1467,60
264479429.23872,-1046794437.3176,2788178552.1871,-3140596227.9951,1256002395.8461,60
263600045.16699,-1045167571.431,2785871288.8512,-3138311808.5808,1255307230.8488,60
263332712.60891,-1043943178.725,2783016841.6311,-3135630345.2748,1254388245.2691,60
263223032.96761,-1044123865.659,2783367489.2663,-3136100522.554,1254607080.5484,60
