coef_0,coef_1,coef_2,coef_3,coef_4,time
160951207.3988,-24342833.494928,18473068.127402,-13140408.482742,2503858.0287003,1
158743076.93563,-19820973.783746,16817758.303093,-12047443.143067,2278114.6613451,1
156241441.36714,-14494236.732897,14574812.248834,-10581092.975414,1947715.8178541,1
155241571.5643,-12320969.100095,13452101.069122,-9767876.7576983,1733596.9688253,1
161766602.42089,-25914191.789542,20256067.963066,-14409583.207519,2496359.2287978,1
161112167.06176,-24537776.198985,19645761.837268,-13825227.518322,2347001.2256106,1
159706906.05924,-21683802.67829,18735786.828215,-13289245.193286,2297432.6701082,1
158464855.5088,-18991567.234204,17539174.522806,-12546381.136743,2152260.1438728,1
158253189.36951,-18421111.256225,17083699.230537,-12328308.474308,2104551.9373283,1
159222330.22378,-20381689.772904,17693407.120854,-12788807.755903,2186823.2558941,1
160715913.17869,-23524215.71809,18957515.301667,-13618789.982308,2342010.0862812,1
161714239.65579,-25704457.640429,20026730.154325,-14273107.040114,2471521.1101997,1
161516868.04721,-25407318.023098,20132466.695748,-14299562.817593,2486602.1903378,1
160245983.6982,-22777517.36312,19126210.740724,-13631207.664217,2349261.9143265,1
158819930.47399,-19737337.727648,17788304.868997,-12746416.021007,2153886.3201616,1
158244811.29259,-18503766.637034,17130958.705239,-12269018.00511,2031056.8291545,1
161301980.15179,-26240495.011111,20827130.486054,-14807826.127402,2462466.2080836,1
160923408.6148,-25376095.613482,20383788.790805,-14379898.895502,2336526.8875371,1
160159581.6891,-23835002.077885,20027138.530954,-14216432.091169,2344510.4375378,1
159491174.97641,-22387007.652404,19456740.996613,-13872013.141953,2273175.7950555,1
159390214.00013,-22113219.574619,19245964.653584,-13782413.814959,2255798.1387637,1
159930252.8185,-23214525.213517,19547184.542748,-14013022.357259,2304597.326085,1
160747598.31207,-24943265.94285,20160688.275724,-14410723.332539,2385797.3075619,1
161288179.73948,-26132964.723568,20686410.533353,-14724266.684725,2450133.6339056,1
161179935.1264,-25968855.672681,20760357.617648,-14749079.070998,2456718.9210339,1
160495269.38354,-24550477.005407,20299475.300177,-14444389.585589,2385467.142497,1
159727263.06197,-22925016.4497,19680975.627749,-14043704.338848,2290918.5549925,1
159412912.57504,-22271604.688845,19377366.187669,-13825984.93352,2232651.6636967,1
160512779.8071,-25960527.17099,20905403.377471,-14680900.031627,2244094.544378,1
160303845.94888,-25408302.97511,20547343.715775,-14356451.760992,2154540.4127516,1
159916747.23706,-24606211.624607,20421044.34938,-14383774.758538,2231927.4299795,1
159584701.09079,-23853052.748175,20128156.079149,-14244251.892452,2233251.0729266,1
159549222.57513,-23743747.436883,20033824.166337,-14213096.989893,2232414.4474413,1
159836216.93384,-24362100.754317,20208206.438207,-14315155.517597,2230833.7326821,1
160250281.64654,-25289207.564237,20534822.303701,-14484224.904642,2231248.345868,1
160513607.82375,-25909441.077033,20808614.587103,-14623161.51725,2239113.8304882,1
160454102.59933,-25818118.519112,20854222.6583,-14650224.090165,2250949.0180063,1
160117536.62889,-25109937.325101,20743528.286432,-14726501.071035,2348597.3172132,1
159742712.46422,-24275505.492753,20399169.150628,-14491684.384365,2297995.9918748,1
159613979.60104,-24012097.802373,20333150.39141,-14486391.076954,2325967.9999581,1
159898096.01505,-25512131.344318,20803903.452798,-14805089.974488,2401796.2116324,1
159786527.19612,-25158384.910434,20523314.710842,-14536686.952431,2313178.7905348,1
159604469.51317,-24781887.557832,20540259.058649,-14610721.58898,2359080.8374465,1
159459372.08968,-24434848.250451,20426548.086592,-14545472.158286,2343197.0015112,1
159464312.12524,-24429254.199142,20409546.781263,-14549744.163622,2345304.6641935,1
159611513.51642,-24771155.65471,20501460.44899,-14620426.713746,2364070.1415413,1
159793460.07103,-25222814.092632,20634613.538495,-14704643.412333,2385074.2764589,1
159889238.39079,-25493774.874383,20733481.548432,-14759723.244235,2398275.1056243,1
159848022.90154,-25434959.306458,20754946.790436,-14768719.655778,2399391.7733431,1
159706619.03125,-25112835.774535,20690539.893093,-14723626.158144,2382361.6899091,1
159560914.88626,-24768982.745414,20610756.840594,-14676138.321505,2367159.051683,1
159497259.24444,-24638810.11919,20571490.070769,-14648209.009717,2358191.5778874,1
159523995.55767,-25039651.754174,20533231.496384,-14560246.684199,2334344.7875508,1
159461945.72827,-24800902.019714,20310032.710788,-14345301.789216,2260203.7608596,1
159377332.14477,-24643618.769937,20411001.384665,-14479342.282967,2317863.5257012,1
159329124.46864,-24512613.87473,20384764.026505,-14460993.040292,2306509.0197931,1
159364431.78019,-24570969.530446,20381871.330193,-14446028.853463,2293392.0440761,1
159444790.22191,-24777328.453055,20418167.801482,-14466598.506042,2298415.9851743,1
159496132.50775,-24981265.259801,20480150.068008,-14531146.807152,2329856.1822869,1
159483379.55347,-25062945.169321,20542925.864493,-14614120.382706,2372347.4804871,1
159437204.13843,-25015975.488869,20581382.968074,-14662854.777057,2392922.6388799,1
159404022.58161,-24922562.934123,20618702.471004,-14694034.062939,2395134.7196996,1
159386222.10101,-24804920.806245,20563160.557465,-14643852.829554,2370253.7839844,1
159379514.49081,-24789150.13768,20586493.646343,-14662079.999481,2371961.6524771,1
159348766.2549,-24570701.115951,20274172.703825,-14453012.706111,2360293.0404033,1
159302615.6834,-24389023.450588,20075856.217699,-14263730.581631,2296041.5575942,1
159243876.64784,-24304417.215467,20144102.571777,-14355303.54884,2338144.920698,1
159236756.07517,-24275771.815516,20156987.257126,-14364878.844025,2335013.3693955,1
159302901.86752,-24404730.178946,20238387.491631,-14425921.902845,2344899.0131436,1
159369847.1735,-24593885.987927,20321449.829488,-14488823.580895,2360611.5175398,1
159356283.52542,-24691459.176344,20327081.067873,-14492959.497306,2367653.3636687,1
159268065.47043,-24655077.10513,20268181.96257,-14448639.376283,2363549.0311632,1
159199255.42581,-24587028.942477,20241338.292404,-14426103.860142,2357788.4464326,1
159221179.04067,-24597292.170446,20305165.790138,-14463723.29324,2355198.9149241,1
159299764.3964,-24679513.1918,20427667.890068,-14551239.087389,2365463.1685212,1
159331811.06873,-24726071.509757,20484629.887453,-14594460.055758,2372578.807572,1
159229844.24651,-24036975.38563,19922160.216324,-14214701.070076,2338412.2942326,1
159176153.46206,-23883571.852925,19742857.249901,-14048302.384078,2284533.9977009,1
159096964.92224,-23805481.197525,19777426.551145,-14107210.375894,2316935.2978313,1
159095928.22647,-23808686.591999,19806175.049803,-14121458.720829,2311333.2439034,1
159197935.65058,-23988271.31054,19943167.613101,-14216340.744843,2321960.1956409,1
159296534.78623,-24227687.786067,20084064.009633,-14320812.052061,2342418.4138524,1
159274933.85019,-24352287.947169,20107986.820101,-14343832.111291,2354938.6337639,1
159145108.21574,-24316688.447183,20027333.794184,-14288470.088269,2352310.7127006,1
159048114.18952,-24248201.399673,19984010.684361,-14252377.830571,2343881.9128284,1
159091787.35944,-24283530.835097,20077915.681242,-14306474.927288,2340086.9653367,1
159221227.40384,-24406277.575947,20257426.169277,-14432018.328872,2352579.0945538,1
159277052.41108,-24471590.1582,20339956.523034,-14496107.999677,2363172.0100939,1
158996217.98177,-23374417.619582,19420318.033058,-13873082.759748,2310205.467394,1
158924817.51159,-23260992.924263,19244225.334603,-13721843.070016,2268447.3837585,1
158803068.01501,-23194947.532853,19228736.596508,-13739170.483214,2293006.8403358,1
158782222.43262,-23174778.535152,19266954.21996,-13751324.514075,2281037.0276639,1
158914424.70824,-23323788.234325,19474751.456862,-13886147.931094,2285329.4855406,1
159081027.76746,-23615273.74021,19711439.598942,-14056864.748407,2308564.586116,1
159123196.71067,-23910528.392753,19804669.297505,-14137042.509567,2334793.9711515,1
159017933.1905,-24072238.162016,19748399.850917,-14106261.356294,2346535.4005712,1
158909524.20071,-24078993.232611,19712859.914917,-14073802.635636,2341271.6029241,1
158935742.03248,-24014011.072191,19833906.804805,-14140510.426973,2329568.2986241,1
159058356.43806,-23965116.218606,20051027.202433,-14288455.10374,2331563.6824902,1
159112854.74291,-23956125.1871,20144461.066384,-14362044.799245,2339508.580481,1
158260062.95026,-22292953.728808,18672949.100655,-13349665.781932,2256405.982171,1
158210374.70128,-22348236.16762,18541786.797107,-13251364.116079,2238364.4556864,1
158107582.51048,-22486385.968642,18556628.883763,-13290174.288823,2272493.7107458,1
158060221.9759,-22403914.876035,18598631.294075,-13293456.981737,2252250.1179838,1
158159068.49242,-22250988.860348,18773211.697912,-13384198.353781,2225596.4599628,1
158387629.63337,-22427226.243066,19042487.553568,-13569366.790357,2232367.819464,1
158630347.13553,-23120499.789977,19316619.838719,-13790389.598752,2286387.5481778,1
158758945.75514,-23959480.042903,19514679.939276,-13958913.403167,2351678.2613844,1
158748478.66315,-24294925.390112,19620465.574565,-14031052.354218,2373410.5993012,1
158676730.93367,-23865380.946414,19663636.366573,-14030627.6554,2333874.8617846,1
158613973.00381,-23117470.645143,19677083.518989,-14021369.505836,2282588.8853575,1
158582645.32792,-22794580.412357,19654164.254259,-14010111.189478,2267102.9782546,1
156718158.05048,-20901503.227016,17879128.256201,-12779080.296547,2177472.6464898,1
156851929.29325,-21537917.160186,17855264.911114,-12786290.383072,2207000.6310968,1
157020399.9974,-22530310.467191,18047359.723035,-12965206.631463,2297282.6735399,1
156960570.75341,-22379835.246705,18128068.527735,-12989875.489759,2277315.578539,1
156781100.21799,-21148765.307836,18138650.081339,-12935173.892863,2174943.6787787,1
156902103.052,-20525186.983043,18294109.528632,-13017025.647791,2116019.2002548,1
157571225.1284,-21887208.90995,18790323.304885,-13402901.562698,2203682.7674097,1
158433181.71432,-24439539.115955,19458827.499297,-13934775.418072,2383662.4778598,1
158815091.74419,-25743133.027164,19864833.422984,-14239060.91312,2479888.0968654,1
158438874.15751,-24366122.007761,19750343.090682,-14118600.679676,2386960.4045034,1
157709963.74695,-21676385.525206,19312122.869165,-13767076.920175,2209230.5240214,1
157365329.2305,-20469312.017123,19025706.992051,-13553081.981845,2128835.4023429,1
153903747.76923,-18994832.41806,16903348.864955,-12021130.178775,2017207.7183924,1
154725428.35919,-21372324.830545,17597474.857923,-12571706.138995,2175012.511759,1
155961037.95574,-25080147.283588,19024330.722734,-13691586.889635,2487632.0045801,1
155977715.57538,-24972134.598832,19248029.794262,-13848131.873814,2506005.9685504,1
154762428.50353,-20605915.985513,17949767.888776,-12814334.680104,2172323.5928415,1
154098267.73898,-17227516.296157,16837112.327988,-11921964.355858,1872087.0570168,1
155572897.73946,-19665803.545817,17753636.827169,-12585439.661105,1999088.1369717,1
158421238.88744,-26459649.261883,20336919.391788,-14548160.486698,2498385.6599253,1
160018027.84944,-30471916.958476,22073934.639989,-15888431.164562,2842823.0533549,1
158789326.08649,-26717153.376722,21040475.197465,-15113220.98556,2604273.076951,1
156074070.86089,-18974248.109001,18336171.558839,-13077372.317965,2043184.5341705,1
154797481.17724,-15489335.963976,16883737.827236,-11967082.759723,1759577.6104198,1
149170926.3106,-15515644.485344,16679358.977678,-13095980.678281,2372350.5260174,1
151925326.93859,-21954063.525799,18845576.268495,-14687344.158532,2768446.5445358,1
156239621.64516,-32433052.109228,22844197.89002,-17829464.687076,3604586.2985531,1
156602620.29583,-32862788.778469,23387363.79324,-18377497.046309,3767650.583395,1
152406748.15275,-21077794.126878,19332184.889612,-15288663.078501,2939859.8208377,1
149060844.65204,-10881129.395814,15481781.291964,-12274320.949834,2118223.6364619,1
151849419.66306,-14557550.938355,16633001.935705,-12976177.478608,2228307.2048662,1
159507757.57244,-30243567.005379,22370344.280028,-17299612.298896,3318204.8405844,1
164414400.70687,-40917406.476737,26642419.370948,-20765121.673377,4260794.797487,1
160959837.95343,-31884660.642445,23794005.752894,-18717174.539869,3735384.9636329,1
153031090.76966,-13060560.168315,16989804.236972,-13562187.061816,2398448.2106753,1
149385315.96943,-4870733.3517295,13610465.013687,-10932894.202833,1737185.4104986,1
