coef_0,coef_1,time
678178267.2242,-7954574169.0869,540
683553686.04833,-7981462911.6666,540
786266571.03316,-28976847067.412,540
782911480.71664,-28865245563.846,540
780136217.37257,-28772609319.57,540
779525282.38821,-28752406491.921,540
781279657.39865,-28811364548.785,540
784477226.90516,-28918585476.213,540
786824850.79767,-28997247937.835,540
786200493.14492,-28976272560.187,540
783308985.04551,-28879439773.371,540
676230100.48198,-7967134045.5384,540
676442389.87817,-7963773247.3403,540
678013510.13677,-7977145864.6582,540
780159724.83044,-28775563160.141,540
778312667.36212,-28714210017.987,540
776621469.96441,-28657661990.418,540
776216520.52436,-28644225939.653,540
777268431.67418,-28679623546.944,540
779053305.82739,-28739556208.068,540
780248948.92521,-28779711274.54,540
779918460.02123,-28768735676.52,540
778533849.65239,-28722177331.12,540
673313112.94556,-7967591062.5565,540
673811481.43736,-7964944931.4403,540
674490891.75965,-7971656538.038,540
776181524.52144,-28643466438.628,540
775167380.37169,-28609935361.97,540
774169002.5198,-28576529551.097,540
773905820.96404,-28567750600.882,540
774485489.83129,-28587213365.379,540
775454199.16462,-28619672554.715,540
776071412.57881,-28640406853.424,540
775898176.89542,-28634845910.356,540
775315904.91835,-28615136152.129,540
671249191.1045,-7965367855.1008,540
671907039.83468,-7963337728.4928,540
672794330.99331,-7967664032.8626,540
774292170.28217,-28580332341.863,540
773770642.52892,-28563196468.486,540
773206364.89892,-28544255397.189,540
773034476.47386,-28538455499.209,540
773314560.61179,-28547802208.934,540
773793331.1408,-28563770580.316,540
774084269.15269,-28573575028.619,540
774002539.85919,-28571185660.717,540
773879692.89101,-28566807962.775,540
670408637.62581,-7963138763.6056,540
671001317.78131,-7961362575.9543,540
672097210.23478,-7964745056.4465,540
773561860.62488,-28555575427.07,540
773308795.8919,-28547357936.162,540
772989524.52241,-28536584326.048,540
772870749.04439,-28532503648.911,540
772981997.27151,-28536110880.21,540
773187850.15283,-28542846786.963,540
773300116.65591,-28546646777.019,540
773265771.50937,-28545923653.34,540
669822267.33726,-7962411379.497,540
670171903.59906,-7961266373.7683,540
670892916.0971,-7959941197.8094,540
671938862.18761,-7962922435.5455,540
773480746.5382,-28552459488.693,540
773368136.16515,-28548860769.911,540
773183546.77329,-28542549825.294,540
773096429.85252,-28539481060.776,540
773114638.65658,-28539922057.31,540
773164033.15104,-28541372260.272,540
773167830.36721,-28541542433.346,540
773147702.06029,-28541342543.436,540
669820722.85662,-7960760370.9486,540
670193663.5675,-7959736014.3419,540
670872071.00412,-7958624648.2552,540
671631065.87093,-7961147341.5541,540
773241986.55537,-28544128329.158,540
773173355.8805,-28541927972.743,540
773041927.07909,-28537365275.391,540
772972061.37495,-28534842663.596,540
772950787.42199,-28533927259.581,540
772918169.34986,-28532599763.323,540
772849635.2977,-28530343707.208,540
772813078.27921,-28529611619.51,540
669564901.4584,-7958904873.0701,540
670004327.70173,-7958145684.7855,540
670618799.19481,-7957197418.906,540
670812917.55992,-7959139044.4967,540
772421436.66943,-28516539732.699,540
772321146.53189,-28513208216.502,540
772184610.95251,-28508449545.175,540
772128300.49246,-28506367501.491,540
772108616.55822,-28505499937.728,540
772036703.69049,-28502856368.363,540
771901808.15392,-28498380356.773,540
668492395.63015,-7957007820.8018,540
668702828.78208,-7956595166.6324,540
669114426.97511,-7955921946.175,540
669649607.13234,-7955121996.6881,540
669157179.28734,-7957388899.9155,540
770617353.02857,-28456697969.705,540
770402399.83579,-28449476513.675,540
770205934.30263,-28442702730.69,540
667118427.60279,-7955373593.0552,540
667144291.50694,-7954954915.4282,540
667076980.68646,-7954312221.1955,540
666892458.78522,-7954099233.1315,540
666735040.79861,-7954928387.7941,540
666886092.54247,-7954421411.3874,540
667256770.3567,-7953821495.1571,540
667711762.73066,-7953165160.6578,540
667060770.89442,-7957328631.983,540
665548036.35581,-7957069177.0428,540
665179918.60288,-7956161994.2874,540
664912485.59707,-7955152784.8845,540
664934526.96664,-7954801333.6487,540
665076439.53261,-7954765744.9767,540
665047559.83502,-7954390769.74,540
664771528.96525,-7954082090.5004,540
664477187.97693,-7954523397.7807,540
664538503.34448,-7953893296.9205,540
664874158.34328,-7953393781.0465,540
665255333.6581,-7952895093.9128,540
665356707.08092,-7962325073.5079,540
663970562.44693,-7961847176.9741,540
663276522.94164,-7960315049.3582,540
662846366.78115,-7959064682.9809,540
662997811.90447,-7959050244.1716,540
663389007.74973,-7959672030.1548,540
663470001.43683,-7959813767.9064,540
663059163.32689,-7959477456.3201,540
662539285.2809,-7959410384.9566,540
662502071.43329,-7958642518.5075,540
662863952.00269,-7958276340.3636,540
663203366.81261,-7957945046.3492,540
667733647.01956,-7979243745.5474,540
666432186.79168,-7978345036.2981,540
665218278.2412,-7975900301.0174,540
664559937.35827,-7974283143.7843,540
665009223.12156,-7974878951.1693,540
665872541.45748,-7976608788.8393,540
666218074.29288,-7977744235.0519,540
665681073.66445,-7977624130.3836,540
664840762.43244,-7976892910.9334,540
664737095.13538,-7975950891.8905,540
665222897.43225,-7975713448.272,540
665544000.51988,-7975507431.2254,540
677690195.89808,-8011908522.4984,540
676386300.95322,-8010573100.1483,540
674223327.83005,-8007070454.6515,540
673214635.15816,-8004955663.538,540
674446734.84029,-8006472015.3526,540
676178990.43656,-8009497602.5247,540
677027859.07257,-8012035791.639,540
676375771.3858,-8012696474.5136,540
674892806.61248,-8011055845.5197,540
674932849.59241,-8009969621.936,540
675847921.34627,-8009775933.2375,540
676141889.96739,-8009420075.3806,540
686739445.35798,-7397209219.6438,600
665084121.39038,-7356106239.9053,600
646364024.12924,-7336698424.571,600
647424135.4297,-7342929405.773,600
647902124.67851,-7345545286.4022,600
746825056.75917,-27431054765.304,600
753186442.53351,-27642230059.851,600
789870193.74766,-28863886699.796,600
780788453.99301,-28560346296.014,600
747538508.24852,-27453668736.754,600
646133743.65665,-7341345739.767,600
648480209.44889,-7342589435.0352,600
681747551.83664,-7422919799.1892,600
674470668.57352,-7403861253.5376,600
664869045.26086,-7391323086.1048,600
764951349.56322,-28044264991.432,600
764280429.25885,-28022429907.594,600
766347736.44545,-28091498545.945,600
774732839.74785,-28371316247.586,600
786032638.24651,-28748733386.789,600
783168613.43894,-28652421738.338,600
772192707.3836,-28286722522.857,600
662316774.47976,-7391358163.8839,600
662471873.18629,-7388309232.814,600
676659817.64832,-7437115088.8233,600
778752990.23286,-28512475565.014,600
772591892.62654,-28307362301.773,600
768460246.31214,-28169687542.511,600
767648316.4116,-28142905523.377,600
770105692.36204,-28225322552.356,600
775588910.27505,-28408835000.436,600
780482191.38874,-28572557209.131,600
779222755.92702,-28530129315.991,600
773267158.48511,-28331080424.195,600
664580759.27063,-7414647636.6483,600
664425202.78662,-7410838902.3065,600
669802051.92758,-7438030250.8478,600
771852366.78861,-28287800358.187,600
768420358.67889,-28173595855.511,600
765601130.66854,-28079484135.801,600
764979037.92942,-28058892216.684,600
766752333.3267,-28118455012.574,600
770006103.30991,-28227523545.058,600
772411837.7194,-28308127097.024,600
771762707.53978,-28286314658.287,600
768765827.06108,-28185969566.625,600
662344330.28502,-7423462528.1234,600
662469299.09494,-7420192692.705,600
664026626.12468,-7433680282.3968,600
765493526.69707,-28078213481.227,600
763592531.37118,-28015019905.038,600
761860052.88974,-27957081058.786,600
761440977.95956,-27943160982.968,600
762508849.92028,-27979078561.039,600
764329443.6253,-28040194097.896,600
765552252.79087,-28081260983.959,600
765197546.93627,-28069456208.473,600
763731978.25369,-28020195342.628,600
659221211.62665,-7423856773.8945,600
659637789.37204,-7421283301.3237,600
660356671.16741,-7428047729.2583,600
761356158.84301,-27940817058.508,600
760301693.04756,-27905904976.701,600
759268814.28831,-27871336462.366,600
758990450.73306,-27862042544.849,600
759577820.96678,-27881757172.567,600
760565887.47691,-27914860995.135,600
761193168.55678,-27935933732.058,600
760993635.35113,-27929466234.346,600
760342152.58918,-27907448603.78,600
657024006.03624,-7421482290.9947,600
657608045.45598,-7419518512.9029,600
658596117.6382,-7423931093.491,600
759400352.46158,-27875435740.738,600
758847642.20779,-27857230317.127,600
758254912.98693,-27837332212.704,600
758067027.97643,-27830994195.978,600
758346651.58303,-27840324934.931,600
758832047.89199,-27856517254.823,600
759121376.25097,-27866267077.56,600
759010901.66504,-27862883373.729,600
758825947.49518,-27856438521.138,600
656125464.7242,-7419124415.6623,600
656645584.75423,-7417400741.5607,600
657874148.6632,-7420914610.797,600
758644650.92995,-27849791081.103,600
758366276.58999,-27840706954.756,600
758022629.04954,-27829116343.422,600
757886875.22936,-27824468026.854,600
757991059.02,-27827841446.956,600
758194168.74683,-27834490409.248,600
758296458.89326,-27837952870.605,600
758231027.42659,-27836152836.12,600
655572961.50965,-7418293245.2318,600
655863662.72043,-7417143401.3351,600
656525898.80042,-7415878081.4997,600
657708273.85765,-7419026293.1412,600
758553643.49148,-27846310920.123,600
758419206.0304,-27841967322.035,600
758212477.28304,-27834917070.996,600
758107246.84958,-27831245208.736,600
758113376.57975,-27831286874.929,600
758153131.31004,-27832421202.159,600
758140610.39519,-27832039289.655,600
758087269.62018,-27830688698.194,600
655552519.00934,-7416552476.0947,600
655870102.08369,-7415522181.9192,600
656496459.2042,-7414466330.0797,600
657376317.78533,-7417184877.8121,600
758279883.83756,-27836792402.799,600
758190424.81976,-27833885316.111,600
758037148.6248,-27828595280.232,600
757947952.2252,-27825430487.173,600
757911193.49269,-27824002849.409,600
757864011.57211,-27822195172.881,600
757774025.44897,-27819213038.573,600
757701960.17571,-27817252285.594,600
655256042.13165,-7414598217.8328,600
655647949.07509,-7413845283.3412,600
656216827.27989,-7412947007.5564,600
656502904.6729,-7415115735.7458,600
757381699.00507,-27806620687.495,600
757258931.91066,-27802530856.902,600
757099075.24345,-27796996828.558,600
757022531.79102,-27794243456.238,600
756985501.36226,-27792801944.443,600
756895054.89624,-27789545275.416,600
756733331.0942,-27784161654.675,600
654146405.6968,-7412636424.2638,600
654315138.38887,-7412187575.3131,600
654684507.14123,-7411523037.6611,600
655180559.44176,-7410767402.8681,600
654751007.64294,-7413358068.9927,600
755444652.63887,-27742402725.287,600
755201592.51826,-27734237281.92,600
754978254.50634,-27726570195.282,600
652739340.47063,-7411223292.0427,600
652751016.39015,-7410795273.8768,600
652664811.1556,-7410134267.7138,600
652450997.72539,-7409839406.4195,600
652256208.38324,-7410503604.1055,600
652367455.80457,-7409963214.7501,600
652702984.31817,-7409376252.5878,600
653126220.46737,-7408759728.875,600
652563191.17745,-7413467884.6465,600
651118702.80963,-7413161456.8988,600
650716571.51139,-7412184141.928,600
650421689.76955,-7411138219.7139,600
650430913.21152,-7410783041.8761,600
650563184.80826,-7410751308.8935,600
650511331.00392,-7410351402.1387,600
650193916.48879,-7409938848.2319,600
649853315.06284,-7410209383.6773,600
649878713.63711,-7409551825.5769,600
650192095.54625,-7409081687.9289,600
650551652.84953,-7408624255.9613,600
650847110.70708,-7418975311.8757,600
649497716.52585,-7418422390.4952,600
648748141.2531,-7416784527.6106,600
648282807.33775,-7415486168.408,600
648434190.58147,-7415498636.3167,600
648829816.36829,-7416158713.1939,600
648882215.62804,-7416271514.4378,600
648405674.79694,-7415795894.962,600
647820993.09674,-7415544733.5026,600
647757388.50784,-7414766563.894,600
648124350.87864,-7414471366.5221,600
648459006.72672,-7414194465.6234,600
653532108.61068,-7437108862.5161,600
652220542.25721,-7436088956.3581,600
650908859.29138,-7433460099.8135,600
650205296.87636,-7431779508.6934,600
650690503.15622,-7432484520.7661,600
651595005.56429,-7434340506.3535,600
651906762.34152,-7435451362.1283,600
651257556.89974,-7435119509.0479,600
650315015.48799,-7434159059.21,600
650210630.07427,-7433256431.3558,600
650762426.85389,-7433201595.7848,600
651109450.7885,-7433092856.5528,600
664297099.55053,-7473358737.2237,600
662910386.56881,-7471842026.9907,600
660560150.77031,-7468018013.2195,600
659489613.25684,-7465817193.7794,600
660850314.91947,-7467608033.9828,600
662708760.46951,-7470916651.0759,600
663522863.88878,-7473451387.2788,600
662666353.73891,-7473780258.3572,600
660990909.41056,-7471795762.44,600
661097263.75775,-7470854711.376,600
662216375.38904,-7471062114.4646,600
662591559.59279,-7470875566.0074,600
672037366.32714,-6915280005.9517,660
649672228.49401,-6872659493.2019,660
630829734.12973,-6853922202.2752,660
632159983.0893,-6860818823.0991,660
632691669.63023,-6863454988.0337,660
730131432.19244,-26691243916.054,660
736208970.22547,-26892572847.756,660
773906035.18007,-28148198463.696,660
764467327.12188,-27832627315.777,660
730604218.08963,-26705634386.653,660
630771120.60508,-6858858944.5152,660
633139644.59411,-6860461795.8887,660
667001888.35448,-6940898240.9815,660
659620601.52476,-6922143425.0942,660
649894648.10134,-6909767689.01,660
748842681.57741,-27324220822.246,660
748196983.88217,-27303211556.113,660
750183094.9382,-27369470432.728,660
758587354.92765,-27649721080.567,660
770167252.64431,-28036356829.97,660
767224837.00518,-27937460765.676,660
756051012.49698,-27565340205.444,660
647372517.01038,-6909870520.9379,660
647490738.27486,-6907071452.371,660
661782330.31894,-6956124950.2492,660
762711577.94469,-27794860406.306,660
756468571.26175,-27587016919.009,660
752335736.20892,-27449322829.5,660
751526217.31248,-27422605207.306,660
753968177.07264,-27504454120.724,660
759491388.30257,-27689225536.078,660
764479352.53137,-27856081975.862,660
763191010.70346,-27812695700.058,660
757113530.8828,-27609617370.335,660
649573287.20038,-6933659700.9029,660
649351302.82483,-6929999659.495,660
654718867.85414,-6957373628.0111,660
755613785.28038,-27563827069.673,660
752127621.57531,-27447783031.962,660
749283188.84429,-27352824687.445,660
748653383.27775,-27331960627.785,660
750432303.87158,-27391685727.85,660
753718806.04026,-27501819152.29,660
756164070.6012,-27583740368.574,660
755494345.62918,-27561232347.043,660
752417713.5061,-27458231447.103,660
647165790.54995,-6942639183.4883,660
647218011.44066,-6939460479.2532,660
648768755.5447,-6953039137.0966,660
749068427.28444,-27348104837.757,660
747125463.26114,-27283474002.207,660
745362754.59818,-27224516004.218,660
744931794.62915,-27210188172.887,660
746007870.57257,-27246366903.9,660
747851472.11798,-27308240183.584,660
749092126.74319,-27349904926.631,660
748716229.29404,-27337374818.732,660
747184947.58116,-27285921443.471,660
643878380.60996,-6942992276.4087,660
644224466.01194,-6940488563.2308,660
644987551.10411,-6947319640.4132,660
744811157.43935,-27206720110.161,660
743722711.34856,-27170641106.793,660
742661722.2209,-27135125044.269,660
742369681.80323,-27125367276.238,660
742960641.62467,-27145196325.551,660
743961400.11702,-27178721498.945,660
744594170.737,-27199978139.689,660
744371072.08458,-27192698690.689,660
743660518.46586,-27168711646.917,660
641574369.41552,-6940504930.9556,660
642093644.85583,-6938602071.1188,660
643178284.2026,-6943116517.0351,660
742804884.48723,-27139632054.801,660
742224150.46673,-27120464046.438,660
741606574.53966,-27099730328.104,660
741403796.81026,-27092891399.917,660
741681156.35792,-27102145499.058,660
742170101.76378,-27118458163.689,660
742456023.15822,-27128092403.222,660
742319538.51935,-27123809544.422,660
742079823.83707,-27115541998.606,660
640627966.27669,-6938046615.3074,660
641084401.67014,-6936370795.5477,660
642436698.5128,-6940026969.8196,660
742028917.10114,-27113278635.232,660
741726740.26223,-27103378837.699,660
741360831.01108,-27091042130.336,660
741209028.7415,-27085857137.427,660
741305670.06038,-27088980242.014,660
741504950.3222,-27095505206.702,660
741597074.33164,-27098623563.736,660
741503422.44344,-27095846477.116,660
640105998.10196,-6937131584.9679,660
640343957.5985,-6935976513.8169,660
640953764.51346,-6934763874.4079,660
642263440.36805,-6938085765.7345,660
741927901.3928,-27109436634.633,660
741772303.61351,-27104370537.257,660
741544763.23365,-27096625153.126,660
741422289.22205,-27092378841.969,660
741416636.82497,-27092030404.453,660
741446814.2089,-27092850107.103,660
741418785.10392,-27091943373.613,660
741335262.10549,-27089547622.166,660
640067050.23346,-6935314269.5766,660
640334797.5093,-6934276832.6852,660
640914562.912,-6933269392.7974,660
641908925.0631,-6936189083.9219,660
741621482.81203,-27098813019.767,660
741511579.85684,-27095211773.283,660
741337471.56075,-27089227804.41,660
741229817.19432,-27085449354.333,660
741178276.59011,-27083532191.076,660
741117228.09643,-27081266798.936,660
741007251.6545,-27077607996.704,660
740902894.19511,-27074530380.355,660
639732563.61971,-6933274124.3621,660
640081261.69838,-6932524252.8645,660
640609222.08368,-6931669317.8829,660
640986361.00554,-6934071789.9159,660
740654054.25597,-27066339617.759,660
740509320.01378,-27061508063.463,660
740327153.54004,-27055231790.02,660
740231247.37559,-27051835382.096,660
740177723.04794,-27049847539.334,660
740069824.85692,-27046013071.482,660
739883290.10764,-27039790070.364,660
638590311.85895,-6931262697.1223,660
638720810.22756,-6930778249.7975,660
639051592.90002,-6930118747.7947,660
639512456.48323,-6929401348.908,660
639151561.74812,-6932317585.6544,660
738601707.22283,-26998330388.67,660
738331655.46663,-26989257765.633,660
738082739.29945,-26980739897.015,660
637159324.9039,-6930064988.5233,660
637157388.11213,-6929626116.0504,660
637053419.92219,-6928946521.4196,660
636812629.62193,-6928576237.062,660
636583818.77933,-6929091389.4414,660
636658459.40236,-6928517917.416,660
636961682.63814,-6927939824.653,660
637356290.11544,-6927357561.1251,660
636889417.68887,-6932594554.3339,660
635505179.14077,-6932245995.4862,660
635071164.66064,-6931201813.145,660
634750447.87205,-6930120401.383,660
634747013.40715,-6929758862.4944,660
634869525.3666,-6929727372.4249,660
634795957.49262,-6929302120.5392,660
634440526.87685,-6928794146.7007,660
634057840.17567,-6928910369.9828,660
634050125.10387,-6928225395.1093,660
634342758.78678,-6927779059.0495,660
634682764.74621,-6927357317.2315,660
635175436.31133,-6938569209.6784,660
633858266.95834,-6937949393.9782,660
633057860.52231,-6936214504.5639,660
632559941.51597,-6934871335.7224,660
632709971.51605,-6934904588.7919,660
633107953.7435,-6935594489.9615,660
633133005.96794,-6935676990.1042,660
632596318.34714,-6935073721.5238,660
631952890.28105,-6934656536.2422,660
631864820.88405,-6933867073.312,660
632235622.81022,-6933633452.9858,660
632565845.93712,-6933404258.6921,660
638149735.15391,-6957776013.2238,660
636828993.77361,-6956649308.8856,660
635429642.98488,-6953857086.4297,660
634685057.95815,-6952119885.2261,660
635200818.45837,-6952918533.7301,660
636139536.41505,-6954880214.1743,660
636418173.39877,-6955962100.9141,660
635666609.41325,-6955437026.2032,660
634631886.92455,-6954271150.8067,660
634526415.54066,-6953403391.3715,660
635136927.17207,-6953511111.7031,660
635507138.26306,-6953488942.0883,660
649641417.89934,-6997625126.6672,660
648181957.75867,-6995951563.6613,660
645666809.97129,-6991849635.032,660
644541695.49908,-6989576002.1034,660
646014488.47833,-6991605477.699,660
647980893.85116,-6995154463.1267,660
648759289.42869,-6997675830.904,660
647717423.16761,-6997703854.6346,660
645869661.18453,-6995414259.8971,660
646035529.07833,-6994604443.3257,660
647337221.69938,-6995169864.1925,660
647785391.41831,-6995134348.033,660
656168594.75677,-6483878487.1556,720
633199150.74944,-6439463620.9396,720
614328895.01942,-6421339253.787,720
615918631.66963,-6428869261.7965,720
616498962.37646,-6431522923.4791,720
712095557.39831,-25927337308.842,720
717855879.46323,-26117734093.443,720
756368691.76872,-27400939904.306,720
746620946.35143,-27074874154.449,720
712319866.30632,-25933253893.953,720
614441154.50311,-6426569800.683,720
616832420.75254,-6428501671.7179,720
651117289.36107,-6508590009.8343,720
643652276.68927,-6490136176.2555,720
633847970.49793,-6477995914.4662,720
731288881.56818,-26576544162.373,720
730670112.95829,-26556419156.261,720
732564668.1699,-26619529320.547,720
740947332.62436,-26898862655.765,720
752750493.94559,-27292821861.08,720
749741684.33528,-27191741223.975,720
738419494.57,-26814845683.84,720
631366006.79799,-6478178644.273,720
631459763.79679,-6475623390.4663,720
645810372.48757,-6524706970.3125,720
745181844.86007,-27048095210.428,720
738885764.98454,-26838487892.445,720
734770002.38755,-26701384195.602,720
733965684.20593,-26674825640.281,720
736379757.11779,-26755693358.319,720
741916564.45249,-26940846362.546,720
746974809.59,-27110021001.912,720
745662573.09118,-27065844179.238,720
739494255.53733,-26859771690.464,720
633516411.78234,-6502306872.8676,720
633241060.01934,-6498794514.5105,720
638601219.56798,-6526273363.1787,720
737950351.03754,-26812779549.855,720
734425906.52982,-26695430877.524,720
731568288.63956,-26600028587.928,720
730932826.0691,-26578962341.452,720
732708528.82392,-26638555850.259,720
736012351.32907,-26749240725.072,720
738485145.67054,-26832076910.612,720
737797773.68031,-26808973119.944,720
734658732.35593,-26703895459.133,720
630975894.06667,-6511409411.5745,720
630966050.18358,-6508319867.3919,720
632523774.20294,-6521985497.8516,720
731270907.61549,-26592655926.003,720
729294780.62061,-26526886637.793,720
727508868.27609,-26467145700.04,720
727067292.63876,-26452453447.862,720
728146321.53957,-26488718287.996,720
730004450.97162,-26551065946.613,720
731256936.62741,-26593125783.053,720
730862119.49044,-26579948305.259,720
729275777.83123,-26526658255.698,720
627559605.1236,-6511737269.3241,720
627843624.35137,-6509299604.5089,720
628659874.90209,-6516220031.2971,720
726925652.63698,-26448347903.935,720
725808285.69738,-26411274689.495,720
724723199.5786,-26374946133.134,720
724418274.4621,-26364751467.061,720
725009929.82078,-26384598213.676,720
726018808.53047,-26418391624.353,720
726654139.53779,-26439733096.657,720
726409605.47857,-26431715403.157,720
725647335.20142,-26406004003.617,720
625171307.18646,-6509168005.8829,720
625632689.18345,-6507320956.3758,720
626813765.93893,-6511958908.2426,720
724881924.95646,-26379992867.725,720
724276056.51586,-26359961708.757,720
723635845.03337,-26338466772.289,720
723418706.6634,-26331144814.913,720
723692402.40341,-26340275148.431,720
724182653.42016,-26356632573.615,720
724464057.20759,-26366113376.091,720
724303724.02976,-26361006517.087,720
724014785.64061,-26351100191.43,720
624185745.57471,-6506632740.5924,720
624585445.04063,-6505000776.6006,720
626056280.43565,-6508815495.3298,720
724089721.3379,-26353072015.51,720
723765456.39869,-26342415902.905,720
723378538.0799,-26329374982.624,720
723211113.77158,-26323667340.168,720
723299678.89386,-26326521788.572,720
723494188.04029,-26332890621.038,720
723576093.70238,-26335662855.138,720
723456485.81073,-26331987571.825,720
623691909.28535,-6505651620.2846,720
623881899.89841,-6504490491.1425,720
624444236.30325,-6503324648.6373,720
625875315.55624,-6506832773.2363,720
723978465.7074,-26348866421.359,720
723802787.93048,-26343115411.685,720
723555198.40478,-26334700088.065,720
723415882.22912,-26329892283.827,720
723398422.1656,-26329152229.519,720
723418831.157,-26329650153.455,720
723375896.36588,-26328238777.542,720
723264572.3909,-26324880784.084,720
623634549.20932,-6503770087.3366,720
623856956.33367,-6502724633.3368,720
624394432.73404,-6501759917.6655,720
625500095.93689,-6504893371.0434,720
723642250.37825,-26337237926.159,720
723512745.18258,-26332971634.588,720
723318415.19842,-26326313619.869,720
723192734.14108,-26321935301.391,720
723126649.72185,-26319535817.245,720
723051947.50973,-26316819012.711,720
722923001.70598,-26312517964.706,720
722788866.35545,-26308410888.044,720
623264926.59904,-6501658541.3738,720
623573901.45243,-6500909263.5725,720
624064665.59579,-6500092428.0118,720
624535947.36204,-6502745385.1774,720
722615728.24199,-26302804106.645,720
722449951.84288,-26297262391.78,720
722246181.14097,-26290266840.313,720
722131381.32232,-26286242334.368,720
722061673.07577,-26283717671.384,720
721936741.72202,-26279318529.507,720
721726752.92107,-26272301962.595,720
622096398.16876,-6499617108.4789,720
622191548.7233,-6499097617.0014,720
622486808.5111,-6498440591.5117,720
622915673.15048,-6497756746.2391,720
622635116.8184,-6501012997.5371,720
720469895.91426,-26231727956.368,720
720174269.98708,-26221795985.47,720
719900834.92786,-26212462100.371,720
620656409.70159,-6498643832.9262,720
620640953.22536,-6498191813.1182,720
620519619.42114,-6497491947.0709,720
620253348.31252,-6497050207.6757,720
619993110.23071,-6497428625.4808,720
620033938.34947,-6496822697.8586,720
620307455.48345,-6496250952.9927,720
620676062.4657,-6495698848.4156,720
620322681.67876,-6501464126.8972,720
618992352.80379,-6501075802.8337,720
618528656.7188,-6499969888.6144,720
618183569.67417,-6498854242.7704,720
618167529.79998,-6498483880.3322,720
618279724.79409,-6498448417.0412,720
618184710.15907,-6497995418.8043,720
617793359.44376,-6497396944.6905,720
617371794.66401,-6497371434.0951,720
617333653.01141,-6496659956.8461,720
617607381.08227,-6496234450.8651,720
617929758.00075,-6495844612.8391,720
618635869.81604,-6507868366.3967,720
617347509.02584,-6507187382.2782,720
616500654.62564,-6505364773.5872,720
615972617.37799,-6503980107.0724,720
616120261.04939,-6504029134.8356,720
616518300.13752,-6504740457.8787,720
616515849.9788,-6504788613.7338,720
615922425.21833,-6504064167.069,720
615224850.79999,-6503494518.1713,720
615114625.26718,-6502694644.798,720
615489381.16671,-6502517760.9754,720
615815919.1642,-6502332126.0572,720
621890964.34708,-6527998517.5301,720
620562173.98989,-6526776527.3691,720
619084131.56297,-6523839947.8276,720
618302592.22966,-6522053170.9274,720
618844660.63076,-6522933324.0868,720
619811065.50861,-6524982358.7592,720
620055290.69753,-6526027477.9762,720
619207471.10268,-6525319376.9061,720
618088140.12526,-6523965626.8485,720
617982547.71732,-6523132189.9194,720
618647838.0769,-6523391307.7599,720
619039872.24382,-6523449325.264,720
634028276.87275,-6571179088.2115,720
632504832.74647,-6569368934.0306,720
629844217.5006,-6565026781.4062,720
628671508.10556,-6562693636.3539,720
630243068.45515,-6564933886.0227,720
632301297.18423,-6568686964.6123,720
633040465.03324,-6571181396.4252,720
631825508.3498,-6570926294.0848,720
629820797.60477,-6568360256.2352,720
630042605.15356,-6567676055.0954,720
631512742.41784,-6568573683.168,720
632028617.16162,-6568678570.0665,720
639453540.55498,-6093296234.1536,780
615989403.55096,-6046883992.7332,780
597190377.79137,-6029211588.028,780
599023871.26561,-6037332440.0643,780
599647241.89175,-6039998781.8075,780
693143404.8164,-25149440977.068,780
698562271.26616,-25328145941.173,780
737680039.6704,-26632108001.231,780
727667946.02885,-26296987401.615,780
693118120.98703,-25146862864.833,780
597466915.32156,-6034729782.5178,780
599878556.30617,-6036960224.3125,780
634421656.53108,-6116274468.3872,780
626898892.04674,-6098135047.9704,780
617060483.46917,-6086290257.6705,780
712719752.85353,-25811476149.307,780
712129146.1228,-25792277606.828,780
713923931.39739,-25851971774.373,780
722246510.97406,-26129114144.651,780
734217122.88318,-26528537948.845,780
731153528.15117,-26425659584.967,780
719731403.03575,-26045596401.26,780
614626174.34219,-6086561123.0648,780
614705323.50948,-6084243337.1272,780
629070761.07061,-6133143358.6818,780
726597222.65484,-26282549150.497,780
720275564.66049,-26072097191.493,780
716193959.43678,-25936153765.371,780
715397447.20142,-25909842507.454,780
717772297.47386,-25989353819.096,780
723297559.2983,-26174053195.574,780
728402090.25129,-26344744536.236,780
727070733.05523,-26299937129.343,780
720841194.40785,-26091857891.554,780
616739170.31572,-6110877742.4244,780
616421609.83612,-6107512777.7501,780
621773782.78762,-6135011711.9125,780
719292653.98319,-26044932910.088,780
715745052.67257,-25926787693.197,780
712885856.18615,-25831330108.105,780
712246793.57023,-25810131524.884,780
714010977.17881,-25869317587.64,780
717317313.97598,-25980060727.727,780
719805776.6506,-26063414404.674,780
719103407.36253,-26039804661.016,780
715918214.61511,-25933193292.74,780
614102256.05306,-6120064343.2007,780
614039544.84533,-6117063403.5961,780
615614541.03993,-6130800538.4134,780
712529019.0001,-25822057265.48,780
710528140.6959,-25755433788.603,780
708726036.30175,-25695145538.703,780
708275217.44991,-25680135605.185,780
709352197.8388,-25716319858.783,780
711216642.65343,-25778867514.037,780
712474917.94152,-25821119200.82,780
712063106.39882,-25807360560.651,780
710431481.51003,-25752560772.903,780
610590928.21219,-6120382155.454,780
610820074.90698,-6118008472.1385,780
611695524.87497,-6125029100.7586,780
708126104.8421,-25675837499.409,780
706984660.75461,-25637934493.655,780
705879636.07492,-25600933373.075,780
705562767.17795,-25590333782.493,780
706152368.38368,-25610106397.478,780
707164932.6775,-25644019606.09,780
707799785.86474,-25665343505.027,780
