T,disp_x,disp_y,disp_z,id,x,y,z
900.83190596697,4.0021322932983e-05,3.7587582690798e-05,0,1.6638238909212,0.0148,0.0139,0
900.92705850775,3.9621109020557e-05,3.7211750254303e-05,4.5448039304814e-05,1.6470175889927,0.014650505050505,0.013759595959596,0.016805050505051
901.05272934713,3.9224195496158e-05,3.6838984372735e-05,9.0904851459296e-05,1.6302112870642,0.01450101010101,0.013619191919192,0.033610101010101
901.18566988213,3.8828302627103e-05,3.6467152775619e-05,0.00013637071831554,1.6134049851357,0.014351515151515,0.013478787878788,0.050415151515152
901.35008763867,3.8434386809614e-05,3.6097177486381e-05,0.00018184698891872,1.5965986832072,0.01420202020202,0.013338383838384,0.067220202020202
901.57654572969,3.8044020684217e-05,3.5730545872795e-05,0.00022733752770822,1.5797923812787,0.014052525252525,0.01319797979798,0.084025252525253
901.87537578132,3.7657519742396e-05,3.5367558587064e-05,0.00027284801219383,1.5629860793502,0.01390303030303,0.013057575757576,0.1008303030303
902.21428695574,3.7273198060695e-05,3.5006618512794e-05,0.00031838315219434,1.5461797774217,0.013753535353535,0.012917171717172,0.11763535353535
902.55718305482,3.6889089356943e-05,3.4645866792126e-05,0.00036394463725752,1.5293734754932,0.01360404040404,0.012776767676768,0.1344404040404
902.90311491525,3.6504971111587e-05,3.4285097709329e-05,0.00040953241199629,1.5125671735647,0.013454545454545,0.012636363636364,0.15124545454545
903.28019502155,3.6122088341819e-05,3.3925492979939e-05,0.000455147699653,1.4957608716362,0.013305050505051,0.01249595959596,0.16805050505051
903.70435339589,3.5741131711532e-05,3.3567706396058e-05,0.00050079362714252,1.4789545697077,0.013155555555556,0.012355555555556,0.18485555555556
904.15778619179,3.5361263689182e-05,3.3210943375277e-05,0.00054647318781317,1.4621482677792,0.013006060606061,0.012215151515152,0.20166060606061
904.61649366635,3.4981314618472e-05,3.2854097846483e-05,0.0005921875632074,1.4453419658507,0.012856565656566,0.012074747474747,0.21846565656566
905.07892716873,3.4601150573911e-05,3.2497044744248e-05,0.0006379369518822,1.4285356639222,0.012707070707071,0.011934343434343,0.23527070707071
905.56382995368,3.422152442799e-05,3.2140499637703e-05,0.00068372231524457,1.4117293619937,0.012557575757576,0.011793939393939,0.25207575757576
