-0.0173205,0.01,0.2
-0.0173205,-0.01,0.2
-0.069282,0.02,0.2
-0.069282,-0.02,0.2
-0.0866025,0.01,0.2
-0.0866025,-0.01,0.2
-0.0519615,0.01,0.2
-0.0519615,-0.01,0.2
-0.208,0.02,0.2
-0.208,-0.02,0.2
-0.2253205,0.01,0.2
-0.2253205,-0.01,0.2
-0.1906795,0.01,0.2
-0.1906795,-0.01,0.2
-0.277282,0.02,0.2
-0.277282,-0.02,0.2
-0.2946025,0.01,0.2
-0.2946025,-0.01,0.2
-0.2599615,0.01,0.2
-0.2599615,-0.01,0.2
-0.138718,0.02,0.2
-0.138718,-0.02,0.2
-0.1560385,0.01,0.2
-0.1560385,-0.01,0.2
-0.1213975,0.01,0.2
-0.1213975,-0.01,0.2
-0.242641,0.08,0.2
-0.242641,0.04,0.2
-0.2599615,0.07,0.2
-0.2599615,0.05,0.2
-0.2253205,0.07,0.2
-0.2253205,0.05,0.2
-0.242641,-0.04,0.2
-0.242641,-0.08,0.2
-0.2599615,-0.05,0.2
-0.2599615,-0.07,0.2
-0.2253205,-0.05,0.2
-0.2253205,-0.07,0.2
-0.173359,0.08,0.2
-0.173359,0.04,0.2
-0.1906795,0.07,0.2
-0.1906795,0.05,0.2
-0.1560385,0.07,0.2
-0.1560385,0.05,0.2
-0.173359,-0.04,0.2
-0.173359,-0.08,0.2
-0.1906795,-0.05,0.2
-0.1906795,-0.07,0.2
-0.1560385,-0.05,0.2
-0.1560385,-0.07,0.2
-0.416,0.02,0.2
-0.416,-0.02,0.2
-0.4333205,0.01,0.2
-0.4333205,-0.01,0.2
-0.3986795,0.01,0.2
-0.3986795,-0.01,0.2
-0.485282,0.02,0.2
-0.485282,-0.02,0.2
-0.5026025,0.01,0.2
-0.5026025,-0.01,0.2
-0.4679615,0.01,0.2
-0.4679615,-0.01,0.2
-0.346718,0.02,0.2
-0.346718,-0.02,0.2
-0.3640385,0.01,0.2
-0.3640385,-0.01,0.2
-0.3293975,0.01,0.2
-0.3293975,-0.01,0.2
-0.450641,0.08,0.2
-0.450641,0.04,0.2
-0.4679615,0.07,0.2
-0.4679615,0.05,0.2
-0.4333205,0.07,0.2
-0.4333205,0.05,0.2
-0.450641,-0.04,0.2
-0.450641,-0.08,0.2
-0.4679615,-0.05,0.2
-0.4679615,-0.07,0.2
-0.4333205,-0.05,0.2
-0.4333205,-0.07,0.2
-0.381359,0.08,0.2
-0.381359,0.04,0.2
-0.3986795,0.07,0.2
-0.3986795,0.05,0.2
-0.3640385,0.07,0.2
-0.3640385,0.05,0.2
-0.381359,-0.04,0.2
-0.381359,-0.08,0.2
-0.3986795,-0.05,0.2
-0.3986795,-0.07,0.2
-0.3640385,-0.05,0.2
-0.3640385,-0.07,0.2
-0.624,0.02,0.2
-0.624,-0.02,0.2
-0.6413205,0.01,0.2
-0.6413205,-0.01,0.2
-0.6066795,0.01,0.2
-0.6066795,-0.01,0.2
-0.693282,0.02,0.2
-0.693282,-0.02,0.2
-0.7106025,0.01,0.2
-0.7106025,-0.01,0.2
-0.6759615,0.01,0.2
-0.6759615,-0.01,0.2
-0.554718,0.02,0.2
-0.554718,-0.02,0.2
-0.5720385,0.01,0.2
-0.5720385,-0.01,0.2
-0.5373975,0.01,0.2
-0.5373975,-0.01,0.2
-0.658641,0.08,0.2
-0.658641,0.04,0.2
-0.6759615,0.07,0.2
-0.6759615,0.05,0.2
-0.6413205,0.07,0.2
-0.6413205,0.05,0.2
-0.658641,-0.04,0.2
-0.658641,-0.08,0.2
-0.6759615,-0.05,0.2
-0.6759615,-0.07,0.2
-0.6413205,-0.05,0.2
-0.6413205,-0.07,0.2
-0.589359,0.08,0.2
-0.589359,0.04,0.2
-0.6066795,0.07,0.2
-0.6066795,0.05,0.2
-0.5720385,0.07,0.2
-0.5720385,0.05,0.2
-0.589359,-0.04,0.2
-0.589359,-0.08,0.2
-0.6066795,-0.05,0.2
-0.6066795,-0.07,0.2
-0.5720385,-0.05,0.2
-0.5720385,-0.07,0.2
-0.624,0.1,0.2
-0.624,-0.1,0.2
-0.7106025,0.05,0.2
-0.7106025,-0.05,0.2
-0.5373975,0.05,0.2
-0.5373975,-0.05,0.2
-0.832,0.02,0.2
-0.832,-0.02,0.2
-0.8493205,0.01,0.2
-0.8493205,-0.01,0.2
-0.8146795,0.01,0.2
-0.8146795,-0.01,0.2
-0.901282,0.02,0.2
-0.901282,-0.02,0.2
-0.9186025,0.01,0.2
-0.9186025,-0.01,0.2
-0.8839615,0.01,0.2
-0.8839615,-0.01,0.2
-0.762718,0.02,0.2
-0.762718,-0.02,0.2
-0.7800385,0.01,0.2
-0.7800385,-0.01,0.2
-0.7453975,0.01,0.2
-0.7453975,-0.01,0.2
-0.866641,0.08,0.2
-0.866641,0.04,0.2
-0.8839615,0.07,0.2
-0.8839615,0.05,0.2
-0.8493205,0.07,0.2
-0.8493205,0.05,0.2
-0.866641,-0.04,0.2
-0.866641,-0.08,0.2
-0.8839615,-0.05,0.2
-0.8839615,-0.07,0.2
-0.8493205,-0.05,0.2
-0.8493205,-0.07,0.2
-0.797359,0.08,0.2
-0.797359,0.04,0.2
-0.8146795,0.07,0.2
-0.8146795,0.05,0.2
-0.7800385,0.07,0.2
-0.7800385,0.05,0.2
-0.797359,-0.04,0.2
-0.797359,-0.08,0.2
-0.8146795,-0.05,0.2
-0.8146795,-0.07,0.2
-0.7800385,-0.05,0.2
-0.7800385,-0.07,0.2
-0.832,0.1,0.2
-0.832,-0.1,0.2
-0.9186025,0.05,0.2
-0.9186025,-0.05,0.2
-0.7453975,0.05,0.2
-0.7453975,-0.05,0.2
-0.312,0.160133283987163,0.2
-0.3293205,0.190133283987163,0.2
-0.3293205,0.170133283987163,0.2
-0.2946795,0.170133283987163,0.2
-0.381282,0.200133283987163,0.2
-0.381282,0.160133283987163,0.2
-0.3986025,0.190133283987163,0.2
-0.3986025,0.170133283987163,0.2
-0.3639615,0.190133283987163,0.2
-0.3639615,0.170133283987163,0.2
-0.346641,0.140133283987163,0.2
-0.346641,0.100133283987163,0.2
-0.3639615,0.130133283987163,0.2
-0.3639615,0.110133283987163,0.2
-0.3293205,0.130133283987163,0.2
-0.3293205,0.110133283987163,0.2
-0.277359,0.140133283987163,0.2
-0.277359,0.100133283987163,0.2
-0.2946795,0.130133283987163,0.2
-0.2946795,0.110133283987163,0.2
-0.2600385,0.130133283987163,0.2
-0.2600385,0.110133283987163,0.2
-0.52,0.200133283987163,0.2
-0.52,0.160133283987163,0.2
-0.5373205,0.190133283987163,0.2
-0.5373205,0.170133283987163,0.2
-0.5026795,0.190133283987163,0.2
-0.5026795,0.170133283987163,0.2
-0.589282,0.200133283987163,0.2
-0.589282,0.160133283987163,0.2
-0.6066025,0.190133283987163,0.2
-0.6066025,0.170133283987163,0.2
-0.5719615,0.190133283987163,0.2
-0.5719615,0.170133283987163,0.2
-0.450718,0.200133283987163,0.2
-0.450718,0.160133283987163,0.2
-0.4680385,0.190133283987163,0.2
-0.4680385,0.170133283987163,0.2
-0.4333975,0.190133283987163,0.2
-0.4333975,0.170133283987163,0.2
-0.554641,0.260133283987163,0.2
-0.554641,0.220133283987163,0.2
-0.5719615,0.250133283987163,0.2
-0.5719615,0.230133283987163,0.2
-0.5373205,0.250133283987163,0.2
-0.5373205,0.230133283987163,0.2
-0.554641,0.140133283987163,0.2
-0.554641,0.100133283987163,0.2
-0.5719615,0.130133283987163,0.2
-0.5719615,0.110133283987163,0.2
-0.5373205,0.130133283987163,0.2
-0.5373205,0.110133283987163,0.2
-0.485359,0.260133283987163,0.2
