time,ext_side_integral,fuel_cP,fuel_k,fuel_temp_avg,fuel_temp_max,fuel_temp_min,heatpipe_surface_temp_avg,hp_end_heat_integral,hp_heat_integral,mirror_side_integral,mod_temp_avg,mod_temp_max,mod_temp_min,monolith_cP,monolith_k,monolith_temp_avg,monolith_temp_max,monolith_temp_min,power,tb_integral,total_sink
-50000,-4.1286967333464e-13,0,0,0,0,0,0,1.585704225782e-12,-5.2307130769145e-08,-4.786547363874e-10,0,0,0,0,0,0,0,0,538343.31711912,-6.2713634423497e-11,-5.2847326305403e-08
-49000,-71.831887715625,815.0640081326,34.788476807508,98.808107906362,491.54228533947,47.241453888383,97.911699927192,22606.176812037,1575548.8120684,-233.39795148952,96.345007970387,419.47175405389,54.165630190399,1148.5569434883,53.967529411765,96.440610250928,510.28367842774,17.130913585386,538343.31711912,-211256.08741256,1386593.6716286
-48000,-205.72599703485,743.01400821493,34.788476807508,60.037234537917,401.29024122052,21.298616366502,60.477207603557,20582.82980324,958963.08622368,934.10563568601,56.418118193071,341.92735125856,24.426521101759,949.29979758159,53.967529411765,58.527020596686,416.25701405618,0.65738300374756,538343.31711912,-261686.10068277,718588.1949828
