time,cr_mfr_fraction,enthalpy_balance,heat_source_integral,inlet_mfr,mass_flux_weighted_Tf_out,outlet_mfr,pressure_drop
1,2.3533701203158,200000044.45069,200000044.52336,-64.3,1131.9835126065,64.299999999983,129663.86812177
