time,cr_mfr_fraction,enthalpy_balance,heat_source_integral,inlet_mfr,mass_flux_weighted_Tf_out,outlet_mfr,pressure_drop
1,2.3523265846797,199260259.43945,200000044.52336,-64.3,1129.7688426965,64.300000000574,129466.1743025
