time,Core_P_in,Core_P_out,Core_T_in,Core_T_out,FliBe_mass_flow,FliBe_mass_flow2,Fuel_mass_flow,Gas_mass_flow,HX2_Tin_p,HX2_Tout_p,HX2_Tout_s,HX_Pin_s,HX_Tin_p,HX_Tout_p,HX_Tout_s,HX_Uout_s,HX_cold_temp,core_power,core_power_balance,Core_In_Branch:pressure,Core_In_Branch:rho,Core_In_Branch:temperature,Core_In_Branch:velocity,Core_Out_Branch:pressure,Core_Out_Branch:rho,Core_Out_Branch:temperature,Core_Out_Branch:velocity,IHX1_P3:pressure,IHX1_P3:rho,IHX1_P3:temperature,IHX1_P3:velocity,IHX1_P4:pressure,IHX1_P4:rho,IHX1_P4:temperature,IHX1_P4:velocity,J_IHX2_P6:pressure,J_IHX2_P6:rho,J_IHX2_P6:temperature,J_IHX2_P6:velocity,J_P2_IHX1:pressure,J_P2_IHX1:rho,J_P2_IHX1:temperature,J_P2_IHX1:velocity,J_P4_P5:pressure,J_P4_P5:rho,J_P4_P5:temperature,J_P4_P5:velocity,J_P5_IHX2:pressure,J_P5_IHX2:rho,J_P5_IHX2:temperature,J_P5_IHX2:velocity,J_P6_P7:pressure,J_P6_P7:rho,J_P6_P7:temperature,J_P6_P7:velocity,P8_IHX1:pressure,P8_IHX1:rho,P8_IHX1:temperature,P8_IHX1:velocity,pump2:pressure,pump2:pump_head,pump2:rho,pump2:temperature,pump2:velocity,pump:pressure,pump:pump_head,pump:rho,pump:temperature,pump:velocity
0,100000,100000,950,950,-18739.7205264,46.7908128,143.58907976,-18.240359936296,950,950,950,100000,950,950,950,-2.67,950,3000000000,0,100000,4145.66,950,0.01,100000,4145.66,950,0.01,100000,4145.66,950,0.01,100000,1949.6172,950,0.01,100000,1949.6172,950,0.01,100000,4145.66,950,0.01,100000,1949.6172,950,0.01,100000,1949.6172,950,0.01,100000,1949.6172,950,0.01,100000,1949.6172,950,0.01,100000,176000,1949.6172,950,0.01,100000,156010.45,4145.66,950,0.01
0.25,238307.87592662,105448.93608941,951.12417126371,962.48631015231,-10830.431227454,11044.230666222,8257.1941796885,-2566.4350379527,949.78636546401,933.09790721144,902.97613770093,147593.03664543,950.00389497407,949.99957768848,950.00010158086,-1.5430970416423,949.99995310819,2994847019.581,568809782.5731,240270.01068164,4145.6600003786,949.9999995707,0.88918227768614,101203.54593193,4134.6926946764,962.43458653467,0.93287033001646,278057.75791354,4145.6603724818,949.99957768499,0.88918227768736,97124.923128672,1949.7570037234,949.71351696029,1.5735606031202,38823.061274974,1957.8654212809,933.09790721134,1.543095426706,225717.79963507,4145.6563593564,950.00412771381,0.88918262104498,60039.434469702,1949.6182898341,949.9977667334,1.5735606031873,56592.011794473,1949.6178574315,949.99865280423,1.5735606031861,22183.973064945,1950.265407174,948.67170661073,1.5430956684842,149914.20384998,1949.621140145,949.9919259324,1.5430962748535,164435.76908772,176000,1949.6681140259,949.89566797965,1.5430956701302,221011.66222535,156010.45,4145.6488739384,950.0126145823,0.88918263308524
0.5,229654.51863999,109515.85476365,949.92389700934,974.81373969673,-14954.032095047,15145.68703584,13844.402778819,-2575.6859962851,950.07498178713,917.80391149888,899.90071404691,214607.02961834,950.02257999821,949.99647161059,950.00065689614,-2.1305925455941,949.99949961435,2994965182.656,904957508.4028,235165.44165306,4145.6600035241,949.99999600444,1.4908451126175,98069.33322436,4123.7494804688,974.84185887892,1.5339391318694,274769.32734617,4145.6631120492,949.99647159958,1.4908451126213,95096.821625777,1949.9478802248,949.32237658856,2.1579239038334,83761.740780552,1965.3288911886,917.80391149884,2.1305789872835,221942.11688005,4145.6394727435,950.02327353343,1.4908490364507,69738.69515143,1949.624219507,949.98561576441,2.157923903791,64328.945323254,1949.6217083192,949.99076164095,2.1579239037904,73948.123164793,1952.7235169428,943.63459642875,2.1305786268196,219032.15593646,1949.6527390946,949.92717398648,2.1305834217989,224816.3477616,176000,1949.9797868621,949.25699413506,2.1305786554148,218780.22136772,156010.45,4145.6179700182,950.04765304054,1.4908490589644
