time,Ce137,Ce138,Ce139,Ce139M,Ce140,Ce141,Ce142,Ce143,Ce144,Ce145,Ce146,Ce147,Ce148,Ce149,Ce150,Ce151,Ce152,Ce153,Ce154,Ce155,Ce156,Ce157,Cs129,Cs131,Cs132,Cs133,Cs134,Cs134M,Cs135,Cs135M,Cs136,Cs136M,Cs137,Cs138,Cs138M,Cs139,Cs140,Cs141,Cs142,Cs143,Cs144,Cs145,Cs146,Cs147,Cs148,Cs149,Cs150,Cs151,F19,I121,I123,I125,I126,I127,I128,I129,I130,I130M,I131,I132,I132M,I133,I133M,I134,I134M,I135,I136,I137,I138,I139,I140,I141,I142,I143,I144,I145,Kr100,Kr78,Kr79,Kr79M,Kr80,Kr81,Kr81M,Kr82,Kr83,Kr83M,Kr84,Kr85,Kr85M,Kr86,Kr87,Kr88,Kr89,Kr90,Kr91,Kr92,Kr93,Kr94,Kr95,Kr96,Kr97,Kr98,Kr99,La133,La135,La137,La138,La139,La140,La141,La142,La143,La144,La145,La146,La146M,La147,La148,La149,La150,La151,La152,La153,La154,La155,Li6,Li7,Li8,Nd140,Nd141,Nd142,Nd143,Nd144,Nd145,Nd146,Nd147,Nd148,Nd149,Nd150,Nd151,Nd152,Nd153,Nd154,Nd155,Nd156,Nd157,Nd158,Nd159,Nd160,Nd161,Ne20,NumNodes,Rb100,Rb101,Rb102,Rb81,Rb83,Rb84,Rb85,Rb86,Rb86M,Rb87,Rb88,Rb89,Rb90,Rb91,Rb92,Rb93,Rb94,Rb95,Rb96,Rb97,Rb98,Rb99,Th226,Th227,Th228,Th229,Th230,Th231,Th232,Th233,Th234,TotVolume,U230,U231,U232,U233,U234,U235,U235M,U236,Xe126,Xe128,Xe129,Xe129M,Xe130,Xe131,Xe131M,Xe132,Xe133,Xe133M,Xe134,Xe134M,Xe135,Xe135M,Xe136,Xe137,Xe138,Xe139,Xe140,Xe141,Xe142,Xe143,Xe144,Xe145,Xe146,Xe147,total_Ce,total_Cs,total_CsF,total_CsI,total_F,total_I,total_I2,total_I2Ni,total_ILi,total_I_gas,total_Kr,total_La,total_Li,total_Nd,total_Ne,total_Th,total_U,total_U2F8,total_U2I,total_U3I,total_UF3,total_UVIF,total_UVII,total_UVIIF,total_UVIII,total_ideal_gas
0,4.5305862344786e-20,4.5618751283085e-17,3.4156389114343e-15,4.4969858754436e-19,8.6310443604013e-09,1.3580925810329e-07,1.5112743104507e-07,5.036609854478e-08,1.0992779086521e-07,4.837543039245e-11,1.6266580544938e-10,7.3163457168518e-12,4.9971911082409e-12,2.0804130715338e-13,6.4723479192155e-14,5.9329543126161e-15,7.6187231159232e-16,3.6023903344285e-17,1.4422663546561e-18,2.8685703192031e-20,9.5597417562767e-22,1.0005599283994e-23,1.6786430718553e-26,2.9835553645812e-17,2.0089050395708e-15,2.2785490903545e-08,6.1268190646411e-12,1.0909899992373e-13,1.197054486696e-07,7.262170757767e-13,1.9647786941893e-09,9.3412991653807e-14,1.5592865664537e-07,8.9317243932564e-10,9.2463376903138e-12,2.4746076498402e-10,2.2351196775563e-11,7.1108505183953e-12,1.8512076953239e-13,6.5985635618713e-14,1.1932803651949e-14,1.8581183805625e-15,1.2761617234023e-16,3.9823777452309e-18,4.0629709407896e-19,1.4334299596302e-21,7.0291409392619e-23,7.6432130836384e-24,0.046492429109132,4.3208774131908e-29,3.5814641789016e-20,0,1.5305153734767e-25,2.8944560912626e-09,8.2829386502496e-15,2.8461191157327e-08,8.3041744295111e-12,3.114846253735e-14,5.9144595395323e-08,2.0813030535402e-09,3.7729669021873e-11,3.3332610413503e-08,4.6688132379325e-13,1.4822515202458e-09,1.4181222781588e-11,9.2199078785682e-09,1.2015597456311e-11,3.1147684378127e-12,3.2437788207632e-13,4.5029012801279e-14,2.6725005109689e-15,2.2160150735311e-16,1.3935848292943e-17,2.8537078205355e-18,2.2953040253186e-20,1.201552203131e-21,1.472984047426e-26,1.2355487037068e-25,5.0696927870577e-20,1.1068604152242e-23,1.9500217064247e-13,1.9016321497671e-15,1.0727814485175e-20,1.2704306911591e-11,2.2670773222597e-08,5.2670163352546e-10,3.7942100029681e-08,9.5715178981856e-09,1.9558441156094e-09,5.1152987544395e-08,1.4136949196947e-09,4.0670366652611e-09,7.6852201972095e-11,1.0428682478646e-11,1.3484202435419e-12,1.1576521425289e-13,1.827121227643e-14,5.839478697997e-16,1.7878287584077e-17,2.1100874024298e-18,1.0290713028889e-19,3.1666733965629e-20,7.034941621256e-23,1.8693794160636e-28,4.2655797023056e-19,1.9053689323287e-14,4.2901638694117e-13,1.435262620946e-07,1.0452172675546e-08,7.0793873653659e-09,2.809676284453e-09,3.9036576785321e-10,1.4543220119186e-11,5.7281488178285e-12,4.5586956263366e-13,4.2269627687993e-13,1.9163443466664e-13,1.5343793439602e-14,3.1137170070658e-15,3.1877720810779e-16,3.8337374231248e-17,8.1422567901095e-19,2.2894294330217e-20,1.8773119939314e-22,1.7282910766156e-24,1.0742828204854e-06,0.021510698602872,3.6888972191177e-15,1.8068462434572e-27,1.4190109242481e-26,9.6820346397984e-15,8.1069000509947e-09,6.7207405074381e-10,7.4591614852602e-08,6.01487979895e-08,3.4851656679546e-08,3.036506497078e-08,3.7578099910248e-10,1.1710487858136e-08,1.8087193873896e-11,1.0764720113292e-11,2.1480720765284e-13,6.5803241207037e-14,5.4242175033042e-15,8.6945046977812e-16,3.155763861304e-17,1.3216039509562e-18,3.4794358776956e-20,1.1664459637846e-21,1.7128477877755e-23,2.1512966414271e-08,8536,2.7852950541504e-21,1.5432691555212e-23,5.5642148194888e-25,7.099900935909e-23,4.7133615800626e-16,3.0653110073736e-15,2.7033872742029e-08,1.9505186736979e-11,2.1747221867491e-15,9.2879289879806e-08,4.5158546624275e-10,4.3849040427711e-10,5.0396264942292e-11,2.4437043210913e-11,1.2949183363479e-12,9.3051009393309e-13,1.3969502657273e-13,7.1871068579105e-15,6.5255727880072e-16,1.4278283257945e-16,1.6804564695942e-16,3.2224799024118e-19,3.1176394798404e-21,8.8760409815516e-19,6.5689388742528e-15,4.1621773764452e-11,5.5400380993325e-11,2.042732025161e-09,0.0055444743409192,1.174470966907e-08,1.0488055747112e-11,23.664202895486,3.1057607291756e-18,3.1057607291756e-18,9.6827271799947e-11,0.00069570674222355,2.5878037447456e-07,1.169023290862e-10,6.1160117865023e-13,3.5343992425075e-14,4.8981094472305e-27,1.5356336572833e-12,1.4007066967085e-16,9.2988819306135e-17,5.0556369273353e-11,1.2642032402694e-08,1.2661898055973e-10,4.5041605627821e-08,7.8048162497738e-08,2.1022979588457e-09,1.4344385041095e-07,3.2516131692269e-15,1.5877259054623e-08,1.1530127672998e-10,1.5659795542375e-07,1.0587998401793e-10,3.2226481774993e-10,9.716056415564e-12,1.7655599400985e-12,5.5124258402451e-14,1.2092248083294e-14,1.8995245755505e-16,4.1608076683243e-16,5.7487303361083e-18,6.9841459741314e-19,8.2456918123064e-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.5305862344786e-20,4.5618751283085e-17,3.4156389114343e-15,4.4969858754436e-19,8.6310443604013e-09,1.3580925810329e-07,1.5112743104507e-07,5.036609854478e-08,1.0992779086521e-07,4.837543039245e-11,1.6266580544938e-10,7.3163457168518e-12,4.9971911082409e-12,2.0804130715338e-13,6.4723479192155e-14,5.9329543126161e-15,7.6187231159232e-16,3.6023903344285e-17,1.4422663546561e-18,2.8685703192031e-20,9.5597417562767e-22,1.0005599283994e-23,1.6786430718553e-26,2.9835553645812e-17,2.0089050395708e-15,2.2785490903545e-08,6.1268190646411e-12,1.0909899992373e-13,1.197054486696e-07,7.262170757767e-13,1.9647786941893e-09,9.3412991653807e-14,1.5592865664537e-07,8.9317243932564e-10,9.2463376903138e-12,2.4746076498402e-10,2.2351196775563e-11,7.1108505183953e-12,1.8512076953239e-13,6.5985635618713e-14,1.1932803651949e-14,1.8581183805625e-15,1.2761617234023e-16,3.9823777452309e-18,4.0629709407896e-19,1.4334299596302e-21,7.0291409392619e-23,7.6432130836384e-24,0.046492429109132,4.3208774131908e-29,3.5814641789016e-20,0,1.5305153734767e-25,2.8944560912626e-09,8.2829386502496e-15,2.8461191157327e-08,8.3041744295111e-12,3.114846253735e-14,5.9144595395323e-08,2.0813030535402e-09,3.7729669021873e-11,3.3332610413503e-08,4.6688132379325e-13,1.4822515202458e-09,1.4181222781588e-11,9.2199078785682e-09,1.2015597456311e-11,3.1147684378127e-12,3.2437788207632e-13,4.5029012801279e-14,2.6725005109689e-15,2.2160150735311e-16,1.3935848292943e-17,2.8537078205355e-18,2.2953040253186e-20,1.201552203131e-21,1.472984047426e-26,1.2355487037068e-25,5.0696927870577e-20,1.1068604152242e-23,1.9500217064247e-13,1.9016321497671e-15,1.0727814485175e-20,1.2704306911591e-11,2.2670773222597e-08,5.2670163352546e-10,3.7942100029681e-08,9.5715178981856e-09,1.9558441156094e-09,5.1152987544395e-08,1.4136949196947e-09,4.0670366652611e-09,7.6852201972095e-11,1.0428682478646e-11,1.3484202435419e-12,1.1576521425289e-13,1.827121227643e-14,5.839478697997e-16,1.7878287584077e-17,2.1100874024298e-18,1.0290713028889e-19,3.1666733965629e-20,7.034941621256e-23,1.8693794160636e-28,4.2655797023056e-19,1.9053689323287e-14,4.2901638694117e-13,1.435262620946e-07,1.0452172675546e-08,7.0793873653659e-09,2.809676284453e-09,3.9036576785321e-10,1.4543220119186e-11,5.7281488178285e-12,4.5586956263366e-13,4.2269627687993e-13,1.9163443466664e-13,1.5343793439602e-14,3.1137170070658e-15,3.1877720810779e-16,3.8337374231248e-17,8.1422567901095e-19,2.2894294330217e-20,1.8773119939314e-22,1.7282910766156e-24,1.0742828204854e-06,0.021510698602872,3.6888972191177e-15,1.8068462434572e-27,1.4190109242481e-26,9.6820346397984e-15,8.1069000509947e-09,6.7207405074381e-10,7.4591614852602e-08,6.01487979895e-08,3.4851656679546e-08,3.036506497078e-08,3.7578099910248e-10,1.1710487858136e-08,1.8087193873896e-11,1.0764720113292e-11,2.1480720765284e-13,6.5803241207037e-14,5.4242175033042e-15,8.6945046977812e-16,3.155763861304e-17,1.3216039509562e-18,3.4794358776956e-20,1.1664459637846e-21,1.7128477877755e-23,2.1512966414271e-08,8536,2.7852950541504e-21,1.5432691555212e-23,5.5642148194888e-25,7.099900935909e-23,4.7133615800626e-16,3.0653110073736e-15,2.7033872742029e-08,1.9505186736979e-11,2.1747221867491e-15,9.2879289879806e-08,4.5158546624275e-10,4.3849040427711e-10,5.0396264942292e-11,2.4437043210913e-11,1.2949183363479e-12,9.3051009393309e-13,1.3969502657273e-13,7.1871068579105e-15,6.5255727880072e-16,1.4278283257945e-16,1.6804564695942e-16,3.2224799024118e-19,3.1176394798404e-21,8.8760409815516e-19,6.5689388742528e-15,4.1621773764452e-11,5.5400380993325e-11,2.042732025161e-09,0.0055444743409192,1.174470966907e-08,1.0488055747112e-11,23.664202895486,3.1057607291756e-18,3.1057607291756e-18,9.6827271799947e-11,0.00069570674222355,2.5878037447456e-07,1.169023290862e-10,6.1160117865023e-13,3.5343992425075e-14,4.8981094472305e-27,1.5356336572833e-12,1.4007066967085e-16,9.2988819306135e-17,5.0556369273353e-11,1.2642032402694e-08,1.2661898055973e-10,4.5041605627821e-08,7.8048162497738e-08,2.1022979588457e-09,1.4344385041095e-07,3.2516131692269e-15,1.5877259054623e-08,1.1530127672998e-10,1.5659795542375e-07,1.0587998401793e-10,3.2226481774993e-10,9.716056415564e-12,1.7655599400985e-12,5.5124258402451e-14,1.2092248083294e-14,1.8995245755505e-16,4.1608076683243e-16,5.7487303361083e-18,6.9841459741314e-19,8.2456918123064e-22,17.921600728883,11.849692396533,1.4620557819507e-12,8.8379165543573e-12,1826892.5205383,5.3712525446274,1.3403172678872e-14,1.0907454917482e-14,4.2761606246321e-10,5.1004939256714e-10,5.0847877222787,6.4552726320986,845968.63402568,8.6782301699792,0.84533929910546,217867.38792592,27347.562254605,224.62117077268,0.00056723012037642,0.0017265178422237,41.666048709665,0.0074488542955237,1.2748561497211e-07,26856.565006257,0.078548131764452,184.51805750255
