T_solid,id,x,y,z
813.04970771074,139,0,0.0008,0.06
813.04970961512,140,0,0.0016,0.06
813.04971271656,141,0,0.0024,0.06
813.04971703058,142,0,0.0032,0.06
813.04972256237,143,0,0.004,0.06
813.04972931429,144,0,0.0048,0.06
813.0497372876,145,0,0.0056,0.06
813.04974648307,146,0,0.0064,0.06
813.04975690119,147,0,0.0072,0.06
813.0497685423,148,0,0.008,0.06
813.04722013847,161,0,0,0.07
813.04722095464,162,0,0.0008,0.07
813.04722285902,163,0,0.0016,0.07
813.04722596046,164,0,0.0024,0.07
813.04723027448,165,0,0.0032,0.07
813.04723580627,166,0,0.004,0.07
813.04724255819,167,0,0.0048,0.07
813.0472505315,168,0,0.0056,0.07
813.04725972698,169,0,0.0064,0.07
813.0472701451,170,0,0.0072,0.07
813.0472817862,171,0,0.008,0.07
813.04435080451,184,0,0,0.08
813.04435162068,185,0,0.0008,0.08
813.04435352506,186,0,0.0016,0.08
813.0443566265,187,0,0.0024,0.08
813.04436094052,188,0,0.0032,0.08
813.04436647231,189,0,0.004,0.08
813.04437322423,190,0,0.0048,0.08
813.04438119754,191,0,0.0056,0.08
813.04439039301,192,0,0.0064,0.08
813.04440081114,193,0,0.0072,0.08
813.04441245224,194,0,0.008,0.08
813.04109889269,207,0,0,0.09
813.04109970886,208,0,0.0008,0.09
813.04110161324,209,0,0.0016,0.09
813.04110471467,210,0,0.0024,0.09
813.04110902869,211,0,0.0032,0.09
813.04111456049,212,0,0.004,0.09
813.04112131241,213,0,0.0048,0.09
813.04112928572,214,0,0.0056,0.09
813.04113848119,215,0,0.0064,0.09
813.04114889931,216,0,0.0072,0.09
813.04116054042,217,0,0.008,0.09
813.03746440301,230,0,0,0.1
813.03746521917,231,0,0.0008,0.1
813.03746712356,232,0,0.0016,0.1
813.03747022499,233,0,0.0024,0.1
813.03747453901,234,0,0.0032,0.1
813.0374800708,235,0,0.004,0.1
813.03748682272,236,0,0.0048,0.1
813.03749479604,237,0,0.0056,0.1
813.03750399151,238,0,0.0064,0.1
813.03751440963,239,0,0.0072,0.1
813.03752605074,240,0,0.008,0.1
813.03344733546,253,0,0,0.11
813.03344815163,254,0,0.0008,0.11
813.03345005602,255,0,0.0016,0.11
813.03345315745,256,0,0.0024,0.11
813.03345747147,257,0,0.0032,0.11
813.03346300326,258,0,0.004,0.11
813.03346975518,259,0,0.0048,0.11
813.03347772849,260,0,0.0056,0.11
813.03348692397,261,0,0.0064,0.11
813.03349734209,262,0,0.0072,0.11
813.03350898319,263,0,0.008,0.11
813.02904769006,276,0,0,0.12
813.02904850622,277,0,0.0008,0.12
813.02905041061,278,0,0.0016,0.12
813.02905351204,279,0,0.0024,0.12
813.02905782606,280,0,0.0032,0.12
813.02906335785,281,0,0.004,0.12
813.02907010977,282,0,0.0048,0.12
813.02907808309,283,0,0.0056,0.12
813.02908727856,284,0,0.0064,0.12
813.02909769668,285,0,0.0072,0.12
813.02910933779,286,0,0.008,0.12
813.02426546679,299,0,0,0.13
813.02426628296,300,0,0.0008,0.13
813.02426818734,301,0,0.0016,0.13
813.02427128877,302,0,0.0024,0.13
813.0242756028,303,0,0.0032,0.13
813.02428113459,304,0,0.004,0.13
813.02428788651,305,0,0.0048,0.13
813.02429585982,306,0,0.0056,0.13
813.02430505529,307,0,0.0064,0.13
813.02431547341,308,0,0.0072,0.13
813.02432711452,309,0,0.008,0.13
813.01910066566,322,0,0,0.14
813.01910148183,323,0,0.0008,0.14
813.01910338622,324,0,0.0016,0.14
813.01910648765,325,0,0.0024,0.14
813.01911080167,326,0,0.0032,0.14
813.01911633346,327,0,0.004,0.14
813.01912308538,328,0,0.0048,0.14
813.01913105869,329,0,0.0056,0.14
813.01914025417,330,0,0.0064,0.14
813.01915067229,331,0,0.0072,0.14
813.01916231339,332,0,0.008,0.14
813.01355328667,345,0,0,0.15
813.01355410284,346,0,0.0008,0.15
813.01355600723,347,0,0.0016,0.15
813.01355910866,348,0,0.0024,0.15
813.01356342268,349,0,0.0032,0.15
813.01356895447,350,0,0.004,0.15
813.01357570639,351,0,0.0048,0.15
813.01358367971,352,0,0.0056,0.15
813.01359287518,353,0,0.0064,0.15
813.0136032933,354,0,0.0072,0.15
813.0136149344,355,0,0.008,0.15
813.00762332982,368,0,0,0.16
813.00762414599,369,0,0.0008,0.16
813.00762605038,370,0,0.0016,0.16
813.00762915181,371,0,0.0024,0.16
813.00763346583,372,0,0.0032,0.16
813.00763899762,373,0,0.004,0.16
813.00764574954,374,0,0.0048,0.16
813.00765372286,375,0,0.0056,0.16
813.00766291833,376,0,0.0064,0.16
813.00767333645,377,0,0.0072,0.16
813.00768497755,378,0,0.008,0.16
813.00131079511,391,0,0,0.17
813.00131161128,392,0,0.0008,0.17
813.00131351567,393,0,0.0016,0.17
813.0013166171,394,0,0.0024,0.17
813.00132093112,395,0,0.0032,0.17
813.00132646291,396,0,0.004,0.17
813.00133321483,397,0,0.0048,0.17
813.00134118815,398,0,0.0056,0.17
813.00135038362,399,0,0.0064,0.17
813.00136080174,400,0,0.0072,0.17
813.00137244284,401,0,0.008,0.17
812.99461568254,414,0,0,0.18
812.99461649871,415,0,0.0008,0.18
812.99461840309,416,0,0.0016,0.18
812.99462150453,417,0,0.0024,0.18
812.99462581855,418,0,0.0032,0.18
812.99463135034,419,0,0.004,0.18
812.99463810226,420,0,0.0048,0.18
812.99464607557,421,0,0.0056,0.18
812.99465527104,422,0,0.0064,0.18
812.99466568917,423,0,0.0072,0.18
812.99467733027,424,0,0.008,0.18
812.98753799211,437,0,0,0.19
812.98753880827,438,0,0.0008,0.19
812.98754071266,439,0,0.0016,0.19
812.98754381409,440,0,0.0024,0.19
812.98754812811,441,0,0.0032,0.19
812.98755365991,442,0,0.004,0.19
812.98756041183,443,0,0.0048,0.19
812.98756838514,444,0,0.0056,0.19
812.98757758061,445,0,0.0064,0.19
812.98758799873,446,0,0.0072,0.19
812.98759963984,447,0,0.008,0.19
812.98007772381,460,0,0,0.2
812.98007853998,461,0,0.0008,0.2
812.98008044437,462,0,0.0016,0.2
812.9800835458,463,0,0.0024,0.2
812.98008785982,464,0,0.0032,0.2
812.98009339161,465,0,0.004,0.2
812.98010014353,466,0,0.0048,0.2
812.98010811685,467,0,0.0056,0.2
812.98011731232,468,0,0.0064,0.2
812.98012773044,469,0,0.0072,0.2
812.98013937154,470,0,0.008,0.2
812.97223487766,483,0,0,0.21
812.97223569383,484,0,0.0008,0.21
812.97223759821,485,0,0.0016,0.21
812.97224069965,486,0,0.0024,0.21
812.97224501367,487,0,0.0032,0.21
812.97225054546,488,0,0.004,0.21
812.97225729738,489,0,0.0048,0.21
812.97226527069,490,0,0.0056,0.21
812.97227446616,491,0,0.0064,0.21
812.97228488428,492,0,0.0072,0.21
812.97229652539,493,0,0.008,0.21
812.96400945365,506,0,0,0.22
812.96401026981,507,0,0.0008,0.22
812.9640121742,508,0,0.0016,0.22
812.96401527563,509,0,0.0024,0.22
812.96401958965,510,0,0.0032,0.22
812.96402512144,511,0,0.004,0.22
812.96403187336,512,0,0.0048,0.22
812.96403984668,513,0,0.0056,0.22
812.96404904215,514,0,0.0064,0.22
812.96405946027,515,0,0.0072,0.22
812.96407110138,516,0,0.008,0.22
812.95540145177,529,0,0,0.23
812.95540226794,530,0,0.0008,0.23
812.95540417232,531,0,0.0016,0.23
812.95540727375,532,0,0.0024,0.23
812.95541158778,533,0,0.0032,0.23
812.95541711957,534,0,0.004,0.23
812.95542387149,535,0,0.0048,0.23
812.9554318448,536,0,0.0056,0.23
812.95544104027,537,0,0.0064,0.23
812.95545145839,538,0,0.0072,0.23
812.9554630995,539,0,0.008,0.23
812.94641087203,552,0,0,0.24
812.9464116882,553,0,0.0008,0.24
812.94641359259,554,0,0.0016,0.24
812.94641669402,555,0,0.0024,0.24
812.94642100804,556,0,0.0032,0.24
812.94642653983,557,0,0.004,0.24
812.94643329175,558,0,0.0048,0.24
812.94644126507,559,0,0.0056,0.24
812.94645046054,560,0,0.0064,0.24
812.94646087866,561,0,0.0072,0.24
812.94647251976,562,0,0.008,0.24
812.93703771444,575,0,0,0.25
812.9370385306,576,0,0.0008,0.25
812.93704043499,577,0,0.0016,0.25
812.93704353642,578,0,0.0024,0.25
812.93704785044,579,0,0.0032,0.25
812.93705338224,580,0,0.004,0.25
812.93706013415,581,0,0.0048,0.25
812.93706810747,582,0,0.0056,0.25
812.93707730294,583,0,0.0064,0.25
812.93708772106,584,0,0.0072,0.25
812.93709936217,585,0,0.008,0.25
812.92728197898,598,0,0,0.26
812.92728279515,599,0,0.0008,0.26
812.92728469953,600,0,0.0016,0.26
812.92728780096,601,0,0.0024,0.26
812.92729211499,602,0,0.0032,0.26
812.92729764678,603,0,0.004,0.26
812.9273043987,604,0,0.0048,0.26
812.92731237201,605,0,0.0056,0.26
812.92732156748,606,0,0.0064,0.26
812.9273319856,607,0,0.0072,0.26
812.92734362671,608,0,0.008,0.26
812.91714366566,621,0,0,0.27
812.91714448183,622,0,0.0008,0.27
812.91714638622,623,0,0.0016,0.27
812.91714948765,624,0,0.0024,0.27
812.91715380167,625,0,0.0032,0.27
812.91715933346,626,0,0.004,0.27
812.91716608538,627,0,0.0048,0.27
812.9171740587,628,0,0.0056,0.27
812.91718325417,629,0,0.0064,0.27
812.91719367229,630,0,0.0072,0.27
812.91720531339,631,0,0.008,0.27
812.90662277449,644,0,0,0.28
812.90662359065,645,0,0.0008,0.28
812.90662549504,646,0,0.0016,0.28
812.90662859647,647,0,0.0024,0.28
812.90663291049,648,0,0.0032,0.28
812.90663844228,649,0,0.004,0.28
812.9066451942,650,0,0.0048,0.28
812.90665316752,651,0,0.0056,0.28
812.90666236299,652,0,0.0064,0.28
812.90667278111,653,0,0.0072,0.28
812.90668442222,654,0,0.008,0.28
812.89571930545,667,0,0,0.29
812.89572012161,668,0,0.0008,0.29
812.895722026,669,0,0.0016,0.29
812.89572512743,670,0,0.0024,0.29
812.89572944145,671,0,0.0032,0.29
812.89573497325,672,0,0.004,0.29
812.89574172517,673,0,0.0048,0.29
812.89574969848,674,0,0.0056,0.29
812.89575889395,675,0,0.0064,0.29
812.89576931207,676,0,0.0072,0.29
812.89578095318,677,0,0.008,0.29
812.88443325855,690,0,0,0.3
812.88443407472,691,0,0.0008,0.3
812.8844359791,692,0,0.0016,0.3
812.88443908053,693,0,0.0024,0.3
812.88444339456,694,0,0.0032,0.3
812.88444892635,695,0,0.004,0.3
812.88445567827,696,0,0.0048,0.3
812.88446365158,697,0,0.0056,0.3
812.88447284705,698,0,0.0064,0.3
812.88448326517,699,0,0.0072,0.3
812.88449490628,700,0,0.008,0.3
812.87276463379,713,0,0,0.31
812.87276544996,714,0,0.0008,0.31
812.87276735435,715,0,0.0016,0.31
812.87277045578,716,0,0.0024,0.31
812.8727747698,717,0,0.0032,0.31
812.87278030159,718,0,0.004,0.31
812.87278705351,719,0,0.0048,0.31
812.87279502683,720,0,0.0056,0.31
812.8728042223,721,0,0.0064,0.31
812.87281464042,722,0,0.0072,0.31
812.87282628152,723,0,0.008,0.31
812.86071343118,736,0,0,0.32
812.86071424734,737,0,0.0008,0.32
812.86071615173,738,0,0.0016,0.32
812.86071925316,739,0,0.0024,0.32
812.86072356718,740,0,0.0032,0.32
812.86072909897,741,0,0.004,0.32
812.86073585089,742,0,0.0048,0.32
812.86074382421,743,0,0.0056,0.32
812.86075301968,744,0,0.0064,0.32
812.8607634378,745,0,0.0072,0.32
812.86077507891,746,0,0.008,0.32
812.8482796507,759,0,0,0.33
812.84828046686,760,0,0.0008,0.33
812.84828237125,761,0,0.0016,0.33
812.84828547268,762,0,0.0024,0.33
812.8482897867,763,0,0.0032,0.33
812.8482953185,764,0,0.004,0.33
812.84830207042,765,0,0.0048,0.33
812.84831004373,766,0,0.0056,0.33
812.8483192392,767,0,0.0064,0.33
812.84832965732,768,0,0.0072,0.33
812.84834129843,769,0,0.008,0.33
812.83546329236,782,0,0,0.34
812.83546410853,783,0,0.0008,0.34
812.83546601291,784,0,0.0016,0.34
812.83546911435,785,0,0.0024,0.34
812.83547342837,786,0,0.0032,0.34
812.83547896016,787,0,0.004,0.34
812.83548571208,788,0,0.0048,0.34
812.83549368539,789,0,0.0056,0.34
812.83550288087,790,0,0.0064,0.34
812.83551329899,791,0,0.0072,0.34
812.83552494009,792,0,0.008,0.34
812.82226435616,805,0,0,0.35
812.82226517233,806,0,0.0008,0.35
812.82226707672,807,0,0.0016,0.35
812.82227017815,808,0,0.0024,0.35
812.82227449217,809,0,0.0032,0.35
812.82228002396,810,0,0.004,0.35
812.82228677588,811,0,0.0048,0.35
812.8222947492,812,0,0.0056,0.35
812.82230394467,813,0,0.0064,0.35
812.82231436279,814,0,0.0072,0.35
812.8223260039,815,0,0.008,0.35
812.80868284211,828,0,0,0.36
812.80868365828,829,0,0.0008,0.36
812.80868556266,830,0,0.0016,0.36
812.80868866409,831,0,0.0024,0.36
812.80869297811,832,0,0.0032,0.36
812.80869850991,833,0,0.004,0.36
812.80870526183,834,0,0.0048,0.36
812.80871323514,835,0,0.0056,0.36
812.80872243061,836,0,0.0064,0.36
812.80873284873,837,0,0.0072,0.36
812.80874448984,838,0,0.008,0.36
812.79471875019,851,0,0,0.37
812.79471956636,852,0,0.0008,0.37
812.79472147075,853,0,0.0016,0.37
812.79472457218,854,0,0.0024,0.37
812.7947288862,855,0,0.0032,0.37
812.79473441799,856,0,0.004,0.37
812.79474116991,857,0,0.0048,0.37
812.79474914323,858,0,0.0056,0.37
812.7947583387,859,0,0.0064,0.37
812.79476875682,860,0,0.0072,0.37
812.79478039792,861,0,0.008,0.37
812.78037208042,874,0,0,0.38
812.78037289659,875,0,0.0008,0.38
812.78037480097,876,0,0.0016,0.38
812.7803779024,877,0,0.0024,0.38
812.78038221643,878,0,0.0032,0.38
812.78038774822,879,0,0.004,0.38
812.78039450014,880,0,0.0048,0.38
812.78040247345,881,0,0.0056,0.38
812.78041166892,882,0,0.0064,0.38
812.78042208704,883,0,0.0072,0.38
812.78043372815,884,0,0.008,0.38
812.76564283279,897,0,0,0.39
812.76564364895,898,0,0.0008,0.39
812.76564555334,899,0,0.0016,0.39
812.76564865477,900,0,0.0024,0.39
812.76565296879,901,0,0.0032,0.39
812.76565850058,902,0,0.004,0.39
812.7656652525,903,0,0.0048,0.39
812.76567322582,904,0,0.0056,0.39
812.76568242129,905,0,0.0064,0.39
812.76569283941,906,0,0.0072,0.39
812.76570448052,907,0,0.008,0.39
812.75053100729,920,0,0,0.4
812.75053182346,921,0,0.0008,0.4
812.75053372785,922,0,0.0016,0.4
812.75053682928,923,0,0.0024,0.4
812.7505411433,924,0,0.0032,0.4
812.75054667509,925,0,0.004,0.4
812.75055342701,926,0,0.0048,0.4
812.75056140033,927,0,0.0056,0.4
812.7505705958,928,0,0.0064,0.4
812.75058101392,929,0,0.0072,0.4
812.75059265502,930,0,0.008,0.4
812.73503660394,943,0,0,0.41
812.73503742011,944,0,0.0008,0.41
812.7350393245,945,0,0.0016,0.41
812.73504242593,946,0,0.0024,0.41
812.73504673995,947,0,0.0032,0.41
812.73505227174,948,0,0.004,0.41
812.73505902366,949,0,0.0048,0.41
812.73506699698,950,0,0.0056,0.41
812.73507619245,951,0,0.0064,0.41
812.73508661057,952,0,0.0072,0.41
812.73509825167,953,0,0.008,0.41
812.71915962273,966,0,0,0.42
812.7191604389,967,0,0.0008,0.42
812.71916234329,968,0,0.0016,0.42
812.71916544472,969,0,0.0024,0.42
812.71916975874,970,0,0.0032,0.42
812.71917529053,971,0,0.004,0.42
812.71918204245,972,0,0.0048,0.42
812.71919001577,973,0,0.0056,0.42
812.71919921124,974,0,0.0064,0.42
812.71920962936,975,0,0.0072,0.42
812.71922127046,976,0,0.008,0.42
812.70290006367,989,0,0,0.43
812.70290087983,990,0,0.0008,0.43
812.70290278422,991,0,0.0016,0.43
812.70290588565,992,0,0.0024,0.43
812.70291019967,993,0,0.0032,0.43
812.70291573146,994,0,0.004,0.43
812.70292248338,995,0,0.0048,0.43
812.7029304567,996,0,0.0056,0.43
812.70293965217,997,0,0.0064,0.43
812.70295007029,998,0,0.0072,0.43
812.7029617114,999,0,0.008,0.43
812.68625792674,1012,0,0,0.44
812.68625874291,1013,0,0.0008,0.44
812.68626064729,1014,0,0.0016,0.44
812.68626374872,1015,0,0.0024,0.44
812.68626806275,1016,0,0.0032,0.44
812.68627359454,1017,0,0.004,0.44
812.68628034646,1018,0,0.0048,0.44
812.68628831977,1019,0,0.0056,0.44
812.68629751524,1020,0,0.0064,0.44
812.68630793336,1021,0,0.0072,0.44
812.68631957447,1022,0,0.008,0.44
812.66923321195,1035,0,0,0.45
812.66923402812,1036,0,0.0008,0.45
812.66923593251,1037,0,0.0016,0.45
812.66923903394,1038,0,0.0024,0.45
812.66924334796,1039,0,0.0032,0.45
812.66924887975,1040,0,0.004,0.45
812.66925563167,1041,0,0.0048,0.45
812.66926360499,1042,0,0.0056,0.45
812.66927280046,1043,0,0.0064,0.45
812.66928321858,1044,0,0.0072,0.45
812.66929485968,1045,0,0.008,0.45
812.65182591931,1058,0,0,0.46
812.65182673548,1059,0,0.0008,0.46
812.65182863987,1060,0,0.0016,0.46
812.6518317413,1061,0,0.0024,0.46
812.65183605532,1062,0,0.0032,0.46
812.65184158711,1063,0,0.004,0.46
812.65184833903,1064,0,0.0048,0.46
812.65185631234,1065,0,0.0056,0.46
812.65186550782,1066,0,0.0064,0.46
812.65187592594,1067,0,0.0072,0.46
812.65188756704,1068,0,0.008,0.46
812.63403604881,1081,0,0,0.47
812.63403686498,1082,0,0.0008,0.47
812.63403876937,1083,0,0.0016,0.47
812.6340418708,1084,0,0.0024,0.47
812.63404618482,1085,0,0.0032,0.47
812.63405171661,1086,0,0.004,0.47
812.63405846853,1087,0,0.0048,0.47
812.63406644184,1088,0,0.0056,0.47
812.63407563732,1089,0,0.0064,0.47
812.63408605544,1090,0,0.0072,0.47
812.63409769654,1091,0,0.008,0.47
812.61586360045,1104,0,0,0.48
812.61586441662,1105,0,0.0008,0.48
812.61586632101,1106,0,0.0016,0.48
812.61586942244,1107,0,0.0024,0.48
812.61587373646,1108,0,0.0032,0.48
812.61587926825,1109,0,0.004,0.48
812.61588602017,1110,0,0.0048,0.48
812.61589399349,1111,0,0.0056,0.48
812.61590318896,1112,0,0.0064,0.48
812.61591360708,1113,0,0.0072,0.48
812.61592524818,1114,0,0.008,0.48
812.59730857424,1127,0,0,0.49
812.5973093904,1128,0,0.0008,0.49
812.59731129479,1129,0,0.0016,0.49
812.59731439622,1130,0,0.0024,0.49
812.59731871024,1131,0,0.0032,0.49
812.59732424203,1132,0,0.004,0.49
812.59733099395,1133,0,0.0048,0.49
812.59733896727,1134,0,0.0056,0.49
812.59734816274,1135,0,0.0064,0.49
812.59735858086,1136,0,0.0072,0.49
812.59737022197,1137,0,0.008,0.49
812.57837097016,1150,0,0,0.5
812.57837178633,1151,0,0.0008,0.5
812.57837369072,1152,0,0.0016,0.5
812.57837679215,1153,0,0.0024,0.5
812.57838110617,1154,0,0.0032,0.5
812.57838663796,1155,0,0.004,0.5
812.57839338988,1156,0,0.0048,0.5
812.5784013632,1157,0,0.0056,0.5
812.57841055867,1158,0,0.0064,0.5
812.57842097679,1159,0,0.0072,0.5
812.57843261789,1160,0,0.008,0.5
812.55905078823,1173,0,0,0.51
812.5590516044,1174,0,0.0008,0.51
812.55905350879,1175,0,0.0016,0.51
812.55905661022,1176,0,0.0024,0.51
812.55906092424,1177,0,0.0032,0.51
812.55906645603,1178,0,0.004,0.51
812.55907320795,1179,0,0.0048,0.51
812.55908118126,1180,0,0.0056,0.51
812.55909037674,1181,0,0.0064,0.51
812.55910079486,1182,0,0.0072,0.51
812.55911243596,1183,0,0.008,0.51
812.53934802844,1196,0,0,0.52
812.53934884461,1197,0,0.0008,0.52
812.539350749,1198,0,0.0016,0.52
812.53935385043,1199,0,0.0024,0.52
812.53935816445,1200,0,0.0032,0.52
812.53936369624,1201,0,0.004,0.52
812.53937044816,1202,0,0.0048,0.52
812.53937842148,1203,0,0.0056,0.52
812.53938761695,1204,0,0.0064,0.52
812.53939803507,1205,0,0.0072,0.52
812.53940967617,1206,0,0.008,0.52
812.5192626908,1219,0,0,0.53
812.51926350696,1220,0,0.0008,0.53
812.51926541135,1221,0,0.0016,0.53
812.51926851278,1222,0,0.0024,0.53
812.5192728268,1223,0,0.0032,0.53
812.5192783586,1224,0,0.004,0.53
812.51928511052,1225,0,0.0048,0.53
812.51929308383,1226,0,0.0056,0.53
812.5193022793,1227,0,0.0064,0.53
812.51931269742,1228,0,0.0072,0.53
812.51932433853,1229,0,0.008,0.53
812.4987947753,1242,0,0,0.54
812.49879559146,1243,0,0.0008,0.54
812.49879749585,1244,0,0.0016,0.54
812.49880059728,1245,0,0.0024,0.54
812.4988049113,1246,0,0.0032,0.54
812.49881044309,1247,0,0.004,0.54
812.49881719501,1248,0,0.0048,0.54
812.49882516833,1249,0,0.0056,0.54
812.4988343638,1250,0,0.0064,0.54
812.49884478192,1251,0,0.0072,0.54
812.49885642303,1252,0,0.008,0.54
812.47794428194,1265,0,0,0.55
812.4779450981,1266,0,0.0008,0.55
812.47794700249,1267,0,0.0016,0.55
812.47795010392,1268,0,0.0024,0.55
812.47795441794,1269,0,0.0032,0.55
812.47795994974,1270,0,0.004,0.55
812.47796670166,1271,0,0.0048,0.55
812.47797467497,1272,0,0.0056,0.55
812.47798387044,1273,0,0.0064,0.55
812.47799428856,1274,0,0.0072,0.55
812.47800592967,1275,0,0.008,0.55
812.45671121072,1288,0,0,0.56
812.45671202689,1289,0,0.0008,0.56
812.45671393128,1290,0,0.0016,0.56
812.45671703271,1291,0,0.0024,0.56
812.45672134673,1292,0,0.0032,0.56
812.45672687852,1293,0,0.004,0.56
812.45673363044,1294,0,0.0048,0.56
812.45674160376,1295,0,0.0056,0.56
812.45675079923,1296,0,0.0064,0.56
812.45676121735,1297,0,0.0072,0.56
812.45677285845,1298,0,0.008,0.56
812.43509556165,1311,0,0,0.57
812.43509637782,1312,0,0.0008,0.57
812.43509828221,1313,0,0.0016,0.57
812.43510138364,1314,0,0.0024,0.57
812.43510569766,1315,0,0.0032,0.57
812.43511122945,1316,0,0.004,0.57
812.43511798137,1317,0,0.0048,0.57
812.43512595468,1318,0,0.0056,0.57
812.43513515016,1319,0,0.0064,0.57
812.43514556828,1320,0,0.0072,0.57
812.43515720938,1321,0,0.008,0.57
812.41309733472,1334,0,0,0.58
812.41309815089,1335,0,0.0008,0.58
812.41310005528,1336,0,0.0016,0.58
812.41310315671,1337,0,0.0024,0.58
812.41310747073,1338,0,0.0032,0.58
812.41311300252,1339,0,0.004,0.58
812.41311975444,1340,0,0.0048,0.58
812.41312772776,1341,0,0.0056,0.58
812.41313692323,1342,0,0.0064,0.58
812.41314734135,1343,0,0.0072,0.58
812.41315898245,1344,0,0.008,0.58
812.39071652994,1357,0,0,0.59
812.39071734611,1358,0,0.0008,0.59
812.3907192505,1359,0,0.0016,0.59
812.39072235193,1360,0,0.0024,0.59
812.39072666595,1361,0,0.0032,0.59
812.39073219774,1362,0,0.004,0.59
812.39073894966,1363,0,0.0048,0.59
812.39074692297,1364,0,0.0056,0.59
812.39075611845,1365,0,0.0064,0.59
812.39076653657,1366,0,0.0072,0.59
812.39077817767,1367,0,0.008,0.59
812.3679531473,1380,0,0,0.6
812.36795396347,1381,0,0.0008,0.6
812.36795586786,1382,0,0.0016,0.6
812.36795896929,1383,0,0.0024,0.6
812.36796328331,1384,0,0.0032,0.6
812.3679688151,1385,0,0.004,0.6
812.36797556702,1386,0,0.0048,0.6
812.36798354034,1387,0,0.0056,0.6
812.36799273581,1388,0,0.0064,0.6
812.36800315393,1389,0,0.0072,0.6
812.36801479503,1390,0,0.008,0.6
812.34480718681,1403,0,0,0.61
812.34480800297,1404,0,0.0008,0.61
812.34480990736,1405,0,0.0016,0.61
812.34481300879,1406,0,0.0024,0.61
812.34481732281,1407,0,0.0032,0.61
812.34482285461,1408,0,0.004,0.61
812.34482960653,1409,0,0.0048,0.61
812.34483757984,1410,0,0.0056,0.61
812.34484677531,1411,0,0.0064,0.61
812.34485719343,1412,0,0.0072,0.61
812.34486883454,1413,0,0.008,0.61
812.32127864846,1426,0,0,0.62
812.32127946462,1427,0,0.0008,0.62
812.32128136901,1428,0,0.0016,0.62
812.32128447044,1429,0,0.0024,0.62
812.32128878446,1430,0,0.0032,0.62
812.32129431626,1431,0,0.004,0.62
812.32130106818,1432,0,0.0048,0.62
812.32130904149,1433,0,0.0056,0.62
812.32131823696,1434,0,0.0064,0.62
812.32132865508,1435,0,0.0072,0.62
812.32134029619,1436,0,0.008,0.62
812.29736753225,1449,0,0,0.63
812.29736834842,1450,0,0.0008,0.63
812.29737025281,1451,0,0.0016,0.63
812.29737335424,1452,0,0.0024,0.63
812.29737766826,1453,0,0.0032,0.63
812.29738320005,1454,0,0.004,0.63
812.29738995197,1455,0,0.0048,0.63
812.29739792529,1456,0,0.0056,0.63
812.29740712076,1457,0,0.0064,0.63
812.29741753888,1458,0,0.0072,0.63
812.29742917998,1459,0,0.008,0.63
812.27307383819,1472,0,0,0.64
