time,axial_temp_26
0,0
10000000,822.78633643808
20000000,833.28797996088
30000000,833.2805778018
40000000,833.28061344725
50000000,833.28061344725
60000000,833.28061344725
70000000,833.28061344725
80000000,833.28061344725
90000000,833.28061344725
100000000,833.28061344725
110000000,833.28061344725
120000000,833.28061344725
130000000,833.28061344725
140000000,833.28061344725
150000000,833.28061344725
160000000,833.28061344725
170000000,833.28061344725
180000000,833.28061344725
190000000,833.28061344725
200000000,833.28061344725
210000000,833.28061344725
220000000,833.28061344725
230000000,833.28061344725
240000000,833.28061344725
250000000,833.28061344725
260000000,833.28061344725
270000000,833.28061344725
280000000,833.28061344725
290000000,833.28061344725
300000000,833.28061344725
310000000,833.28061344725
315576000,833.28061344725
