time,axial_temp_13
0,0
10000000,832.65381508201
20000000,846.38110730252
30000000,846.3712682955
40000000,846.37131474793
50000000,846.37131474793
60000000,846.37131474793
70000000,846.37131474793
80000000,846.37131474793
90000000,846.37131474793
100000000,846.37131474793
110000000,846.37131474793
120000000,846.37131474793
130000000,846.37131474793
140000000,846.37131474793
150000000,846.37131474793
160000000,846.37131474793
170000000,846.37131474793
180000000,846.37131474793
190000000,846.37131474793
200000000,846.37131474793
210000000,846.37131474793
220000000,846.37131474793
230000000,846.37131474793
240000000,846.37131474793
250000000,846.37131474793
260000000,846.37131474793
270000000,846.37131474793
280000000,846.37131474793
290000000,846.37131474793
300000000,846.37131474793
310000000,846.37131474793
315576000,846.37131474793
