time,axial_temp_28
0,0
10000000,819.30900993152
20000000,829.04287043799
30000000,829.03560630584
40000000,829.03563940128
50000000,829.03563940128
60000000,829.03563940128
70000000,829.03563940128
80000000,829.03563940128
90000000,829.03563940128
100000000,829.03563940128
110000000,829.03563940128
120000000,829.03563940128
130000000,829.03563940128
140000000,829.03563940128
150000000,829.03563940128
160000000,829.03563940128
170000000,829.03563940128
180000000,829.03563940128
190000000,829.03563940128
200000000,829.03563940128
210000000,829.03563940128
220000000,829.03563940128
230000000,829.03563940128
240000000,829.03563940128
250000000,829.03563940128
260000000,829.03563940128
270000000,829.03563940128
280000000,829.03563940128
290000000,829.03563940128
300000000,829.03563940128
310000000,829.03563940128
315576000,829.03563940128
