time,dispx_aclp,dispx_core_top,dispx_tlp,dispy_aclp,dispy_core_top,dispy_tlp
0.5,7.4742173109907e-05,7.4261011059368e-05,7.4740136842514e-05,0.00081204976740354,0.00024974894438622,0.00306140481764
1,0.0001495705311827,0.00014860646265759,0.000149537441116,0.0032515745445704,0.0009998559921115,0.012258980199275
