disp_x,disp_y,id,x,y,z
-6.6509407326094e-14,-3.4930750445847e-15,763,0.066451905,-0.0095915063099784,0.07
-6.3580061305479e-14,-5.8661907779508e-15,765,0.066451905,-0.019183012619957,0.07
-4.8946884262448e-14,-1.809318130369e-14,767,0.066451905,-0.028774518929935,0.07
2.8051511617766e-14,-5.6994857190836e-14,785,0.066451905,0.038366025239913,0.08
-5.4779374639161e-14,-3.1055083214053e-14,837,0.066451905,-0.038366025239913,0.08
1.064912989914e-14,-4.4731683433429e-14,851,0.066451905,0.028774518929935,0.08
9.5858836591555e-17,-2.7135342669914e-14,853,0.066451905,0.019183012619957,0.08
-1.1468055395409e-14,-3.2558803563354e-14,855,0.066451905,0.0095915063099784,0.08
-2.791443494421e-14,-4.7087326274201e-14,857,0.066451905,3.4694469519536e-18,0.08
-4.0138233639694e-14,-3.4803408484701e-14,859,0.066451905,-0.0095915063099784,0.08
-3.6557026672701e-14,-6.2845787220608e-16,861,0.066451905,-0.019183012619957,0.08
-3.9817691618711e-14,-3.3814718874175e-14,863,0.066451905,-0.028774518929935,0.08
9.3442900790749e-15,-5.623987678638e-14,881,0.066451905,0.038366025239913,0.09
-8.0241311616144e-16,-3.5453195283035e-14,933,0.066451905,-0.038366025239913,0.09
1.8762806810837e-14,-6.6733343086524e-14,947,0.066451905,0.028774518929935,0.09
-1.0761309336186e-16,-2.3342647880368e-14,949,0.066451905,0.019183012619957,0.09
1.4627138847381e-15,-7.6942049702976e-14,951,0.066451905,0.0095915063099784,0.09
-1.269877979389e-14,-3.7347869734797e-14,953,0.066451905,3.4694469519536e-18,0.09
-2.2234465392906e-14,-6.3982377300583e-14,955,0.066451905,-0.0095915063099784,0.09
-2.7547898854531e-14,-3.013322648954e-14,957,0.066451905,-0.019183012619957,0.09
-2.0481380977344e-14,-3.4808323329891e-14,959,0.066451905,-0.028774518929935,0.09
1.0451061418746e-14,-6.8653829761827e-14,977,0.066451905,0.038366025239913,0.1
2.3912335929989e-14,-8.5444088885807e-14,1029,0.066451905,-0.038366025239913,0.1
9.1293763806105e-15,-5.4412914545881e-14,1043,0.066451905,0.028774518929935,0.1
5.4133075171787e-15,-8.2552430270547e-14,1045,0.066451905,0.019183012619957,0.1
-4.6548803923254e-15,-6.8518502009416e-14,1047,0.066451905,0.0095915063099784,0.1
-1.981876861128e-14,-8.9609555114418e-14,1049,0.066451905,3.4694469519536e-18,0.1
-1.9935044098587e-15,-3.985617752449e-14,1051,0.066451905,-0.0095915063099784,0.1
-1.7944562145707e-14,-8.2284625795493e-14,1053,0.066451905,-0.019183012619957,0.1
5.8935674640039e-15,-2.7297817610529e-14,1055,0.066451905,-0.028774518929935,0.1
-1.5553531050653e-14,-7.5190095992801e-14,1073,0.066451905,0.038366025239913,0.11
1.1392547531227e-14,-1.1255426629309e-13,1125,0.066451905,-0.038366025239913,0.11
-1.7887051554179e-15,-8.520473439829e-14,1139,0.066451905,0.028774518929935,0.11
-2.5916787082871e-15,-9.5329859267327e-14,1141,0.066451905,0.019183012619957,0.11
-1.1483588281926e-14,-8.4380811117938e-14,1143,0.066451905,0.0095915063099784,0.11
-1.1810854918692e-15,-8.2138010184656e-14,1145,0.066451905,3.4694469519536e-18,0.11
-9.0521998891682e-15,-9.1291076970447e-14,1147,0.066451905,-0.0095915063099784,0.11
2.4975377255467e-16,-6.0916881414176e-14,1149,0.066451905,-0.019183012619957,0.11
1.3547573882083e-14,-7.5308811410382e-14,1151,0.066451905,-0.028774518929935,0.11
-1.8343678880878e-14,-1.2761721204464e-13,1169,0.066451905,0.038366025239913,0.12
-5.2014202355108e-15,-1.0997534510007e-13,1221,0.066451905,-0.038366025239913,0.12
-2.7318491438046e-14,-1.0753424899175e-13,1235,0.066451905,0.028774518929935,0.12
-2.9383286578931e-14,-9.9753737572949e-14,1237,0.066451905,0.019183012619957,0.12
-5.5036945064811e-15,-1.128541029457e-13,1239,0.066451905,0.0095915063099784,0.12
2.5060174838507e-15,-1.1520251916192e-13,1241,0.066451905,3.4694469519536e-18,0.12
-1.4491273166054e-15,-8.3198157254233e-14,1243,0.066451905,-0.0095915063099784,0.12
-1.466744948508e-14,-9.5427877379007e-14,1245,0.066451905,-0.019183012619957,0.12
8.297118832897e-15,-8.7996979090422e-14,1247,0.066451905,-0.028774518929935,0.12
-2.7618544245404e-14,-1.5562072884255e-13,1265,0.066451905,0.038366025239913,0.13
-2.5949746088433e-15,-1.0595186500263e-13,1317,0.066451905,-0.038366025239913,0.13
-4.5765493463972e-14,-1.2746768463852e-13,1331,0.066451905,0.028774518929935,0.13
-2.6685682588322e-14,-1.2173396531469e-13,1333,0.066451905,0.019183012619957,0.13
-1.4033110413183e-14,-1.3904299798443e-13,1335,0.066451905,0.0095915063099784,0.13
-2.4336754809355e-14,-1.3060096259738e-13,1337,0.066451905,3.4694469519536e-18,0.13
-1.580053323412e-14,-1.0993660118647e-13,1339,0.066451905,-0.0095915063099784,0.13
-3.0371989231899e-14,-1.1589428832917e-13,1341,0.066451905,-0.019183012619957,0.13
-3.3830963814719e-14,-1.2541806015967e-13,1343,0.066451905,-0.028774518929935,0.13
-3.0087093258104e-14,-1.5704572954734e-13,1361,0.066451905,0.038366025239913,0.14
6.657503329022e-15,-1.413637561455e-13,1413,0.066451905,-0.038366025239913,0.14
-2.7310625851324e-14,-1.6758276361951e-13,1427,0.066451905,0.028774518929935,0.14
-3.368966720696e-14,-1.3487655602639e-13,1429,0.066451905,0.019183012619957,0.14
-3.1487984215822e-14,-1.5707692867006e-13,1431,0.066451905,0.0095915063099784,0.14
-3.3117322488952e-14,-1.3344347076848e-13,1433,0.066451905,3.4694469519536e-18,0.14
-3.3335429380413e-14,-1.5122414782429e-13,1435,0.066451905,-0.0095915063099784,0.14
-3.1495183034199e-14,-1.3628621075487e-13,1437,0.066451905,-0.019183012619957,0.14
-3.6682735051166e-14,-1.4442014483209e-13,1439,0.066451905,-0.028774518929935,0.14
-2.5889328969572e-14,-1.7186659186023e-13,1457,0.066451905,0.038366025239913,0.15
7.1194185043079e-15,-1.6432022503111e-13,1509,0.066451905,-0.038366025239913,0.15
-4.1842738011109e-14,-1.8351817681644e-13,1523,0.066451905,0.028774518929935,0.15
-5.1164873271442e-14,-1.6298911435096e-13,1525,0.066451905,0.019183012619957,0.15
-5.3630772545596e-14,-1.6206619693544e-13,1527,0.066451905,0.0095915063099784,0.15
-5.8176043521062e-14,-1.7173923178445e-13,1529,0.066451905,3.4694469519536e-18,0.15
-4.7153723352818e-14,-1.7268355915464e-13,1531,0.066451905,-0.0095915063099784,0.15
-3.3389838883884e-14,-1.5993324730845e-13,1533,0.066451905,-0.019183012619957,0.15
-1.5225820567659e-14,-1.7125700428832e-13,1535,0.066451905,-0.028774518929935,0.15
-3.6958100254441e-14,-2.0263960699102e-13,1553,0.066451905,0.038366025239913,0.16
8.5978585496986e-15,-1.7207072437026e-13,1605,0.066451905,-0.038366025239913,0.16
-6.6654206956893e-14,-1.8968215266599e-13,1619,0.066451905,0.028774518929935,0.16
-6.5927983245594e-14,-1.882227514179e-13,1621,0.066451905,0.019183012619957,0.16
-7.4404707573956e-14,-2.058575392751e-13,1623,0.066451905,0.0095915063099784,0.16
-6.2820380593229e-14,-1.6752016781605e-13,1625,0.066451905,3.4694469519536e-18,0.16
-6.3893170274576e-14,-2.1221626373964e-13,1627,0.066451905,-0.0095915063099784,0.16
-2.6112939053976e-14,-1.8297189564328e-13,1629,0.066451905,-0.019183012619957,0.16
-2.0286154065324e-14,-1.9740803088239e-13,1631,0.066451905,-0.028774518929935,0.16
-5.823138304885e-14,-2.3013745161361e-13,1649,0.066451905,0.038366025239913,0.17
-1.6039417754396e-14,-2.0325136799736e-13,1701,0.066451905,-0.038366025239913,0.17
-7.4749104668592e-14,-2.1202059246837e-13,1715,0.066451905,0.028774518929935,0.17
-8.2870703471982e-14,-2.2234498997522e-13,1717,0.066451905,0.019183012619957,0.17
-8.3160621838276e-14,-2.436776037366e-13,1719,0.066451905,0.0095915063099784,0.17
-1.0112445897751e-13,-2.1164330239515e-13,1721,0.066451905,3.4694469519536e-18,0.17
-7.5586053965146e-14,-2.0370969457787e-13,1723,0.066451905,-0.0095915063099784,0.17
-5.2820824285082e-14,-2.2539954547986e-13,1725,0.066451905,-0.019183012619957,0.17
-3.7133010766531e-14,-2.0058877411957e-13,1727,0.066451905,-0.028774518929935,0.17
-4.9961597104241e-14,-2.4564511358163e-13,1745,0.066451905,0.038366025239913,0.18
-4.0362944359919e-14,-2.2397695873293e-13,1797,0.066451905,-0.038366025239913,0.18
-7.6763563653885e-14,-2.4679363842449e-13,1811,0.066451905,0.028774518929935,0.18
-1.0107394079981e-13,-2.7437906062486e-13,1813,0.066451905,0.019183012619957,0.18
-1.1500487762962e-13,-2.420015465095e-13,1815,0.066451905,0.0095915063099784,0.18
-9.9539368150762e-14,-2.3812162566829e-13,1817,0.066451905,3.4694469519536e-18,0.18
-9.8137335508614e-14,-2.2629531337515e-13,1819,0.066451905,-0.0095915063099784,0.18
-8.1598014268549e-14,-2.5024291048597e-13,1821,0.066451905,-0.019183012619957,0.18
-7.8783139090255e-14,-2.3372012092526e-13,1823,0.066451905,-0.028774518929935,0.18
-3.0664086144212e-14,-2.7030930644543e-13,1841,0.066451905,0.038366025239913,0.19
-1.2424671663716e-14,-2.752342869822e-13,1893,0.066451905,-0.038366025239913,0.19
-6.8387039496697e-14,-2.8825878809263e-13,1907,0.066451905,0.028774518929935,0.19
-1.0657475405861e-13,-2.8503102577943e-13,1909,0.066451905,0.019183012619957,0.19
-1.2519807620278e-13,-2.7793835236566e-13,1911,0.066451905,0.0095915063099784,0.19
-1.1788289513028e-13,-2.7631042528026e-13,1913,0.066451905,3.4694469519536e-18,0.19
-1.240030541765e-13,-2.6654958408839e-13,1915,0.066451905,-0.0095915063099784,0.19
-1.3253484756183e-13,-2.5744666864441e-13,1917,0.066451905,-0.019183012619957,0.19
-8.5091466164859e-14,-2.3061726502696e-13,1919,0.066451905,-0.028774518929935,0.19
-3.1014833929659e-14,-3.0122306235968e-13,1937,0.066451905,0.038366025239913,0.2
-4.3431759143098e-14,-2.761692680767e-13,1989,0.066451905,-0.038366025239913,0.2
-8.9134875458312e-14,-3.3571327187418e-13,2003,0.066451905,0.028774518929935,0.2
-1.1032383950113e-13,-2.9887802204703e-13,2005,0.066451905,0.019183012619957,0.2
-1.3546061781678e-13,-3.0662016903251e-13,2007,0.066451905,0.0095915063099784,0.2
-1.4345124771701e-13,-3.2413871105087e-13,2009,0.066451905,3.4694469519536e-18,0.2
-1.5272602534708e-13,-3.0180392349491e-13,2011,0.066451905,-0.0095915063099784,0.2
-1.5407084412332e-13,-2.6710047979365e-13,2013,0.066451905,-0.019183012619957,0.2
-1.2046493189822e-13,-2.7503734528062e-13,2015,0.066451905,-0.028774518929935,0.2
-7.0700795625323e-14,-3.4348792875014e-13,2033,0.066451905,0.038366025239913,0.21
-9.1268511047361e-14,-2.7865284054516e-13,2085,0.066451905,-0.038366025239913,0.21
-1.1316940603021e-13,-3.3618699655001e-13,2099,0.066451905,0.028774518929935,0.21
-1.3081951067452e-13,-3.3793639042984e-13,2101,0.066451905,0.019183012619957,0.21
-1.4353326376851e-13,-3.2372474509375e-13,2103,0.066451905,0.0095915063099784,0.21
-1.5898575409639e-13,-3.4636146882815e-13,2105,0.066451905,3.4694469519536e-18,0.21
-1.6031188011898e-13,-3.4055305267054e-13,2107,0.066451905,-0.0095915063099784,0.21
-1.4516365822435e-13,-3.1912122766389e-13,2109,0.066451905,-0.019183012619957,0.21
-1.2372261341353e-13,-3.3184471711911e-13,2111,0.066451905,-0.028774518929935,0.21
-9.9953734502777e-14,-3.5565551398766e-13,2129,0.066451905,0.038366025239913,0.22
-8.06268808651e-14,-3.5043971632854e-13,2181,0.066451905,-0.038366025239913,0.22
-1.3137714014377e-13,-3.6635681220473e-13,2195,0.066451905,0.028774518929935,0.22
-1.3824360333376e-13,-3.506269536117e-13,2197,0.066451905,0.019183012619957,0.22
-1.5442692339524e-13,-3.6726341137418e-13,2199,0.066451905,0.0095915063099784,0.22
-1.6827139746655e-13,-3.6861155658505e-13,2201,0.066451905,3.4694469519536e-18,0.22
-1.6322614533997e-13,-3.7122622118953e-13,2203,0.066451905,-0.0095915063099784,0.22
-1.6350679104809e-13,-3.5528478244341e-13,2205,0.066451905,-0.019183012619957,0.22
-1.1543618879045e-13,-3.5987614330107e-13,2207,0.066451905,-0.028774518929935,0.22
-7.2169463825694e-14,-3.7977458494546e-13,2225,0.066451905,0.038366025239913,0.23
-8.1988003734357e-14,-3.9359052530095e-13,2277,0.066451905,-0.038366025239913,0.23
-1.3149082337108e-13,-3.8762573408299e-13,2291,0.066451905,0.028774518929935,0.23
-1.600117691895e-13,-3.8691691550529e-13,2293,0.066451905,0.019183012619957,0.23
-1.699275547624e-13,-3.9164501489176e-13,2295,0.066451905,0.0095915063099784,0.23
-1.6745030733964e-13,-4.0502478613128e-13,2297,0.066451905,3.4694469519536e-18,0.23
-1.7767858118296e-13,-4.0800539195633e-13,2299,0.066451905,-0.0095915063099784,0.23
-1.4299712683815e-13,-3.9572221717665e-13,2301,0.066451905,-0.019183012619957,0.23
-1.158462806085e-13,-3.9614952790955e-13,2303,0.066451905,-0.028774518929935,0.23
-8.613390060815e-14,-4.2716830987746e-13,2321,0.066451905,0.038366025239913,0.24
-9.3735154850887e-14,-4.2125810258924e-13,2373,0.066451905,-0.038366025239913,0.24
-1.3940912851401e-13,-4.0812072980067e-13,2387,0.066451905,0.028774518929935,0.24
-1.6845682871751e-13,-4.1694158241461e-13,2389,0.066451905,0.019183012619957,0.24
-1.7919893253647e-13,-4.298577933108e-13,2391,0.066451905,0.0095915063099784,0.24
-1.9346865828549e-13,-4.4322522835587e-13,2393,0.066451905,3.4694469519536e-18,0.24
-1.8173024628739e-13,-4.352729351051e-13,2395,0.066451905,-0.0095915063099784,0.24
-1.7288879566968e-13,-4.4298742243979e-13,2397,0.066451905,-0.019183012619957,0.24
-1.47017758076e-13,-4.1840427514009e-13,2399,0.066451905,-0.028774518929935,0.24
-9.5893603547428e-14,-4.6317539609543e-13,2417,0.066451905,0.038366025239913,0.25
-1.2848752231745e-13,-4.405455798535e-13,2469,0.066451905,-0.038366025239913,0.25
-1.4337269082017e-13,-4.6561817969728e-13,2483,0.066451905,0.028774518929935,0.25
-1.9136040124814e-13,-4.4757312567655e-13,2485,0.066451905,0.019183012619957,0.25
-2.0162917493481e-13,-4.5809289471254e-13,2487,0.066451905,0.0095915063099784,0.25
-2.1741217560965e-13,-4.789074154265e-13,2489,0.066451905,3.4694469519536e-18,0.25
-1.8911025891856e-13,-4.5802013090969e-13,2491,0.066451905,-0.0095915063099784,0.25
-1.7934763898594e-13,-4.9969438285185e-13,2493,0.066451905,-0.019183012619957,0.25
-1.7794099187824e-13,-4.6500778580707e-13,2495,0.066451905,-0.028774518929935,0.25
-8.9786786500868e-14,-4.9825376333844e-13,2513,0.066451905,0.038366025239913,0.26
-1.3793167262836e-13,-4.8744910925622e-13,2565,0.066451905,-0.038366025239913,0.26
-1.5541660257002e-13,-5.1116447540593e-13,2579,0.066451905,0.028774518929935,0.26
-1.9553469380022e-13,-4.9187249607553e-13,2581,0.066451905,0.019183012619957,0.26
-2.3392231245118e-13,-5.0665288987479e-13,2583,0.066451905,0.0095915063099784,0.26
-2.3436200561217e-13,-4.9022788396803e-13,2585,0.066451905,3.4694469519536e-18,0.26
-2.2037087779969e-13,-4.9703992651224e-13,2587,0.066451905,-0.0095915063099784,0.26
-1.9669785684691e-13,-5.3074124316456e-13,2589,0.066451905,-0.019183012619957,0.26
-1.7244233807483e-13,-5.1229431732827e-13,2591,0.066451905,-0.028774518929935,0.26
-1.1835639065249e-13,-5.4310534163072e-13,2609,0.066451905,0.038366025239913,0.27
-1.1578043840936e-13,-5.421983817311e-13,2661,0.066451905,-0.038366025239913,0.27
-1.7863789431826e-13,-5.3812734390881e-13,2675,0.066451905,0.028774518929935,0.27
-2.1387742540842e-13,-5.4990466958503e-13,2677,0.066451905,0.019183012619957,0.27
-2.5181918169973e-13,-5.2678903868478e-13,2679,0.066451905,0.0095915063099784,0.27
-2.5433574695242e-13,-5.2715388994765e-13,2681,0.066451905,3.4694469519536e-18,0.27
-2.4120260341014e-13,-5.5569674673517e-13,2683,0.066451905,-0.0095915063099784,0.27
-2.2117617241317e-13,-5.678346148309e-13,2685,0.066451905,-0.019183012619957,0.27
-1.7157789761823e-13,-5.2884691615884e-13,2687,0.066451905,-0.028774518929935,0.27
-1.2989847417778e-13,-5.7735413743293e-13,2705,0.066451905,0.038366025239913,0.28
-1.1928362440507e-13,-5.7502965317227e-13,2757,0.066451905,-0.038366025239913,0.28
-1.9882072831162e-13,-5.8996598403313e-13,2771,0.066451905,0.028774518929935,0.28
-2.5178035668394e-13,-5.8106516831275e-13,2773,0.066451905,0.019183012619957,0.28
-2.7214137930127e-13,-5.895766412328e-13,2775,0.066451905,0.0095915063099784,0.28
-2.8408484777238e-13,-5.930916257414e-13,2777,0.066451905,3.4694469519536e-18,0.28
-2.5797016379503e-13,-5.7886660423141e-13,2779,0.066451905,-0.0095915063099784,0.28
-2.4216607558051e-13,-6.106954432087e-13,2781,0.066451905,-0.019183012619957,0.28
-1.9315623815746e-13,-5.563904506088e-13,2783,0.066451905,-0.028774518929935,0.28
-1.4600200481078e-13,-6.2998460703468e-13,2801,0.066451905,0.038366025239913,0.29
-1.5292629952199e-13,-6.2924878518228e-13,2853,0.066451905,-0.038366025239913,0.29
-2.2738448602284e-13,-6.2499546317975e-13,2867,0.066451905,0.028774518929935,0.29
-2.7082371132573e-13,-6.2780629453173e-13,2869,0.066451905,0.019183012619957,0.29
-3.0142485944149e-13,-6.223383283681e-13,2871,0.066451905,0.0095915063099784,0.29
-3.0867916461885e-13,-6.4775625827036e-13,2873,0.066451905,3.4694469519536e-18,0.29
-2.8631224370606e-13,-6.3076195121639e-13,2875,0.066451905,-0.0095915063099784,0.29
-2.6061916687532e-13,-6.2721676253528e-13,2877,0.066451905,-0.019183012619957,0.29
-2.2517699084441e-13,-6.1837945778204e-13,2879,0.066451905,-0.028774518929935,0.29
-1.8053828830422e-13,-6.7580436574383e-13,2897,0.066451905,0.038366025239913,0.3
-1.9408620385248e-13,-6.7099619834291e-13,2949,0.066451905,-0.038366025239913,0.3
-2.5285179778339e-13,-6.7424731479706e-13,2963,0.066451905,0.028774518929935,0.3
-3.0121345650558e-13,-6.5151366652015e-13,2965,0.066451905,0.019183012619957,0.3
-3.1242820963655e-13,-6.6699482191971e-13,2967,0.066451905,0.0095915063099784,0.3
-3.2279853348887e-13,-6.6072235912922e-13,2969,0.066451905,3.4694469519536e-18,0.3
-3.0283298941563e-13,-6.9964798048703e-13,2971,0.066451905,-0.0095915063099784,0.3
-2.7777977989257e-13,-6.6796571190564e-13,2973,0.066451905,-0.019183012619957,0.3
-2.4326963914693e-13,-6.8708318104479e-13,2975,0.066451905,-0.028774518929935,0.3
-1.8681428585062e-13,-7.2809259212661e-13,2993,0.066451905,0.038366025239913,0.31
-2.015452622629e-13,-7.1446284469243e-13,3045,0.066451905,-0.038366025239913,0.31
-2.5876029700351e-13,-7.0137109660069e-13,3059,0.066451905,0.028774518929935,0.31
-3.2214350072966e-13,-7.0630656829233e-13,3061,0.066451905,0.019183012619957,0.31
-3.4167944059821e-13,-6.8760398895358e-13,3063,0.066451905,0.0095915063099784,0.31
-3.4558870889277e-13,-7.2360810171368e-13,3065,0.066451905,3.4694469519536e-18,0.31
-3.3462580200294e-13,-7.2807896748916e-13,3067,0.066451905,-0.0095915063099784,0.31
-2.939336983396e-13,-7.490597975256e-13,3069,0.066451905,-0.019183012619957,0.31
-2.525365643011e-13,-7.3135231307562e-13,3071,0.066451905,-0.028774518929935,0.31
-1.8928735015495e-13,-7.8091303070435e-13,3089,0.066451905,0.038366025239913,0.32
-1.9355226522658e-13,-7.9345472657187e-13,3141,0.066451905,-0.038366025239913,0.32
-2.7613800213666e-13,-7.5365004360849e-13,3155,0.066451905,0.028774518929935,0.32
-3.2752694648595e-13,-7.4575339581331e-13,3157,0.066451905,0.019183012619957,0.32
-3.6392523340209e-13,-7.5678937349824e-13,3159,0.066451905,0.0095915063099784,0.32
-3.803352916112e-13,-7.6810055809711e-13,3161,0.066451905,3.4694469519536e-18,0.32
-3.5242651729591e-13,-7.6242079954072e-13,3163,0.066451905,-0.0095915063099784,0.32
-3.3498341391981e-13,-7.7208415918318e-13,3165,0.066451905,-0.019183012619957,0.32
-2.5919952681765e-13,-7.659441158856e-13,3167,0.066451905,-0.028774518929935,0.32
-1.7022532560288e-13,-8.1161994701443e-13,3185,0.066451905,0.038366025239913,0.33
-2.3875124794909e-13,-8.2805393699599e-13,3237,0.066451905,-0.038366025239913,0.33
-2.7254088369378e-13,-8.1782744488919e-13,3251,0.066451905,0.028774518929935,0.33
-3.5450050445681e-13,-8.0997833097827e-13,3253,0.066451905,0.019183012619957,0.33
-3.8576650681587e-13,-8.3190529820977e-13,3255,0.066451905,0.0095915063099784,0.33
-4.0275594009673e-13,-7.9742916341327e-13,3257,0.066451905,3.4694469519536e-18,0.33
-3.9115585258328e-13,-8.5030446160847e-13,3259,0.066451905,-0.0095915063099784,0.33
-3.5919274850109e-13,-7.8103999611903e-13,3261,0.066451905,-0.019183012619957,0.33
-3.0062078148598e-13,-8.1947127403384e-13,3263,0.066451905,-0.028774518929935,0.33
-2.0979040096498e-13,-8.7063170386378e-13,3281,0.066451905,0.038366025239913,0.34
-2.770070788236e-13,-8.5898785854622e-13,3333,0.066451905,-0.038366025239913,0.34
-2.9464480387276e-13,-8.9299970520287e-13,3347,0.066451905,0.028774518929935,0.34
-3.784231199428e-13,-8.4270530132672e-13,3349,0.066451905,0.019183012619957,0.34
-4.1067294381908e-13,-8.6155966613404e-13,3351,0.066451905,0.0095915063099784,0.34
-4.2546814993475e-13,-8.6901543460697e-13,3353,0.066451905,3.4694469519536e-18,0.34
